input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
blog.traveloka.com,Uncover New Experience,200,423052,m.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,,ctls,m.traveloka.com,,443,https://blog.traveloka.com:443,https,,text/html,GET,52.76.3.63,/,336641326,3.1.112.40,React,282,False,,,https://d1785e74lyxkqq.cloudfront.net,https://m.traveloka.com/id-id/explore
book-api.acd.traveloka.com,,400,178,book-api.acd.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-11-14T23:59:59Z,CN=*.acd.traveloka.com,*.acd.traveloka.com,*.apr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2285400145706d5bd865f292eaaf9ad,5f73d1ffa6f35f553753ad7686add41c471bcb1bc6657478f84b2c9f554161ba,True,ctls,book-api.acd.traveloka.com,,443,https://book-api.acd.traveloka.com:443,https,,application/json,GET,3.1.139.101,/,1840668860,52.74.235.131,Amazon Web Services,1,False,,,,
book-api.apr.traveloka.com,,400,178,book-api.apr.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-11-14T23:59:59Z,CN=*.acd.traveloka.com,*.acd.traveloka.com,*.apr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2285400145706d5bd865f292eaaf9ad,5f73d1ffa6f35f553753ad7686add41c471bcb1bc6657478f84b2c9f554161ba,True,ctls,book-api.apr.traveloka.com,,443,https://book-api.apr.traveloka.com:443,https,,application/json,GET,3.1.139.101,/,1840668860,52.74.235.131,Amazon Web Services,1,False,,True,,
book-api.ast.traveloka.com,HTTP Status 404 – Not Found,404,427,book-api.ast.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-12-31T23:59:59Z,CN=*.ast.traveloka.com,*.ast.traveloka.com,*.ast.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fc166f848e2c062dc3521c52038ba8ea,f6de6d29eb066b4052ec633fc99eb3070baeb1d2f1c9e11cfdbacc37c605428b,True,ctls,book-api.ast.traveloka.com,,443,https://book-api.ast.traveloka.com:443,https,,text/html,GET,54.179.32.71,/,-230353730,54.251.92.17,Amazon Web Services,1,False,,,,
booking-api.ctv.traveloka.com,,400,178,booking-api.ctv.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-05-07T23:59:59Z,CN=*.ctv.traveloka.com,*.ctv.traveloka.com,*.ctv.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cd95ce1e316004c39da36dce2448e2d8,002d134c555f79ea307abea0037058341fabd04a749e9b61c352691864a2d6ab,True,ctls,booking-api.ctv.traveloka.com,,443,https://booking-api.ctv.traveloka.com:443,https,,application/json,GET,52.77.180.193,/,1840668860,18.141.250.217,,1,False,,,,
bookmark-api.ugc.traveloka.com,,400,178,bookmark-api.ugc.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.ugc.traveloka.com,*.ugc.traveloka.com,*.ugc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c081aadcbe71554642039875b718e610,4d2d72bcdf4959545aee89e6148378b6bfa754db2260a039f1514a14f86552ba,True,ctls,bookmark-api.ugc.traveloka.com,,443,https://bookmark-api.ugc.traveloka.com:443,https,,application/json,GET,3.33.248.159,/,1840668860,15.197.217.39,Amazon Web Services,1,False,,,,
boolbird.com.axes.traveloka.com,,404,298,boolbird.com.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,boolbird.com.axes.traveloka.com,cloudfront,443,https://boolbird.com.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.64,/,1985983006,18.66.112.14,Amazon Web Services,2,False,True,True,,
bundle-api.apr.traveloka.com,,400,178,bundle-api.apr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-11-14T23:59:59Z,CN=*.acd.traveloka.com,*.acd.traveloka.com,*.apr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2285400145706d5bd865f292eaaf9ad,5f73d1ffa6f35f553753ad7686add41c471bcb1bc6657478f84b2c9f554161ba,True,ctls,bundle-api.apr.traveloka.com,,443,https://bundle-api.apr.traveloka.com:443,https,,application/json,GET,75.2.70.130,/,1840668860,99.83.243.187,,1,False,,True,,
caweb1.axes.traveloka.com,,404,292,caweb1.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,caweb1.axes.traveloka.com,cloudfront,443,https://caweb1.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.99,/,-159734583,18.66.112.64,Amazon Web Services,2,False,True,,,
cc.pay.traveloka.com,,403,243,cc.pay.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-10-25T23:59:59Z,CN=*.pay.traveloka.com,*.pay.traveloka.com,*.pay.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,982a455a8befa72396c35b6f9b45e1a6,c6ff66cd4c03810b844212deb7d5cd2eda30f4a92c6366af397fa24d175358a1,True,ctls,cc.pay.traveloka.com,cloudfront,443,https://cc.pay.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.3,/,715434153,18.66.112.58,HSTS,2,False,True,,,
central-flow.eci.traveloka.com,Central Flow - Portal,403,463,central-flow.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=central-flow.eci.traveloka.com,central-flow.eci.traveloka.com,central-flow.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d7ab5a61b4f3d825bca638eca78901b1,34b52bdde69dff00fccbe0f2ee0ad6d9c2206ef836f3d6a5fe820ac4149fbd5e,,ctls,central-flow.eci.traveloka.com,cloudfront,443,https://central-flow.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.97.84,/,999685589,18.66.97.43,Amazon Web Services,18,False,True,,,
cfp.fsp.traveloka.com,ERROR: The request could not be satisfied,403,919,cfp.fsp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-29T23:59:59Z,CN=*.fsp.traveloka.com,*.fsp.traveloka.com,*.fsp.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a49a7f8d01dcf7111edefef62d2ec87a,f345abf48f8140e31725990e402968b3637d9e66d768effe91da9b469026e8f2,True,ctls,cfp.fsp.traveloka.com,cloudfront,443,https://cfp.fsp.traveloka.com:443,https,CloudFront,text/html,GET,13.225.78.86,/,504027353,13.225.78.34,Amazon Web Services,20,False,True,,,
checkin-api.fpr.traveloka.com,,400,178,checkin-api.fpr.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-06-26T23:59:59Z,CN=*.fpr.traveloka.com,*.fpr.traveloka.com,*.fpr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0123a0f307a9db3aab6979b1ebc88648,a0523be81131410daa024e1229c7ab104c4c405fa12511498be5893cc0daa1f8,True,ctls,checkin-api.fpr.traveloka.com,,443,https://checkin-api.fpr.traveloka.com:443,https,,application/json,GET,15.197.230.109,/,1840668860,3.33.217.220,,1,False,,,,
cm-idt.afc.traveloka.com,,403,23,cm-idt.afc.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-09-11T23:59:59Z,CN=*.afc.traveloka.com,*.afc.traveloka.com,*.afc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c58c061905505a93b52ad15f9ce7cf02,65ff5c0c9a8d8970cbf87bdc93206919d507a756a5d055c286f32b1053d14036,True,ctls,cm-idt.afc.traveloka.com,,443,https://cm-idt.afc.traveloka.com:443,https,,application/json,GET,52.76.93.150,/,968070783,18.136.92.192,,1,False,,,,
cntcrr.cnt.traveloka.com,Traveloka Career,200,2479,cntcrr.cnt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.cnt.traveloka.com,*.cnt.traveloka.com,*.cnt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d433f72c66c2a341f2379cdb58aff690,19e41e38856c95b2601befba27fa7586511edd0d48905feb57ab9ed09662ecb7,True,ctls,cntcrr.cnt.traveloka.com,,443,https://cntcrr.cnt.traveloka.com:443,https,,text/html,GET,18.139.31.102,/,-1840324437,52.77.74.153,Node.js,71,False,,,,https://cntcrr.cnt.traveloka.com/login
cognito-idp.ap-southeast-1.amazonaws.com,,400,113,cognito-idp.ap-southeast-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-26T00:00:00Z,2024-05-24T23:59:59Z,CN=cognito-idp.ap-southeast-1.amazonaws.com,cognito-idp.ap-southeast-1.amazonaws.com,cognito-idp.ap-southeast-1.amazonaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,17e07be38d45d033cc300f2fd0487646,2902986ed83438167cb461c86b07651bba521783f60eff96b139e862a418e579,,ctls,cognito-idp.ap-southeast-1.amazonaws.com,,443,https://cognito-idp.ap-southeast-1.amazonaws.com:443,https,,,GET,54.151.137.226,/,-506878580,2406:da18:752:da00:2671:7c4f:eb18:c2fa,,1,False,,,,
coinbase-api-staging05.tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://coinbase-api-staging05.tool.ebi.traveloka.com:80,http,CloudFront,text/html,GET,18.66.97.98,/,-1824482763,18.66.97.47,Amazon Web Services,20,False,True,,,
coinbase-matchmaking.cxpboti.tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://coinbase-matchmaking.cxpboti.tool.ebi.traveloka.com:80,http,CloudFront,text/html,GET,18.66.97.47,/,-690607780,18.66.97.94,Amazon Web Services,20,False,True,,,
coinbase-origin-api-biz.tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://coinbase-origin-api-biz.tool.ebi.traveloka.com:80,http,CloudFront,text/html,GET,18.66.97.47,/,-1204808735,18.66.97.94,Amazon Web Services,20,False,True,,,
coinbase-origin-api-public.tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://coinbase-origin-api-public.tool.ebi.traveloka.com:80,http,CloudFront,text/html,GET,18.66.97.94,/,480273662,18.66.97.47,Amazon Web Services,20,False,True,,,
coinbase-www-staging03.tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://coinbase-www-staging03.tool.ebi.traveloka.com:80,http,CloudFront,text/html,GET,18.66.97.94,/,-1894679159,18.66.97.47,Amazon Web Services,20,False,True,,,
coinbase.health.xxt.traveloka.com,,404,294,coinbase.health.xxt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T00:00:00Z,2024-07-31T23:59:59Z,CN=health.xxt.traveloka.com,health.xxt.traveloka.com,*.health.xxt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ecd774100b113018882fce48e30334fa,a16cf6da916da76e09f173b927c159c7ce492146ec3010b835c09311affde9b8,True,ctls,coinbase.health.xxt.traveloka.com,cloudfront,443,https://coinbase.health.xxt.traveloka.com:443,https,AmazonS3,application/xml,GET,13.32.99.84,/,284722701,13.32.99.94,Amazon Web Services,2,False,True,,,
content-api.acd.traveloka.com,,400,178,content-api.acd.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-11-14T23:59:59Z,CN=*.acd.traveloka.com,*.acd.traveloka.com,*.apr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2285400145706d5bd865f292eaaf9ad,5f73d1ffa6f35f553753ad7686add41c471bcb1bc6657478f84b2c9f554161ba,True,ctls,content-api.acd.traveloka.com,,443,https://content-api.acd.traveloka.com:443,https,,application/json,GET,54.255.64.72,/,1840668860,54.255.136.164,Amazon Web Services,1,False,,,,
content-api.ast.traveloka.com,HTTP Status 500 – Internal Server Error,500,451,content-api.ast.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-12-31T23:59:59Z,CN=*.ast.traveloka.com,*.ast.traveloka.com,*.ast.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fc166f848e2c062dc3521c52038ba8ea,f6de6d29eb066b4052ec633fc99eb3070baeb1d2f1c9e11cfdbacc37c605428b,True,ctls,content-api.ast.traveloka.com,,443,https://content-api.ast.traveloka.com:443,https,,text/html,GET,3.1.36.3,/,,13.251.185.136,,1,False,,,,
country.loc.traveloka.com,,200,19904,country.loc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-12T23:59:59Z,CN=*.loc.traveloka.com,*.loc.traveloka.com,*.loc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4bbfa2141b04902fea38a9784b9e5861,3fda7d7330900fa847178b1d6d06ab528fc328a53a4300242f303fd89abe85fc,True,ctls,country.loc.traveloka.com,cloudfront,443,https://country.loc.traveloka.com:443,https,CloudFront,application/json,GET,13.32.121.103,/,38183780,13.32.121.21,Amazon Web Services,1,False,True,,,
crs-prd.axes.traveloka.com,,404,325,crs-prd.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,crs-prd.axes.traveloka.com,cloudfront,443,https://crs-prd.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.64,/,-531547920,18.66.112.39,Amazon Web Services,2,False,True,,,
dashboard.ath.traveloka.com,ERROR: The request could not be satisfied,403,919,dashboard.ath.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-19T00:00:00Z,2024-03-19T23:59:59Z,CN=dashboard.ath.traveloka.com,dashboard.ath.traveloka.com,dashboard.ath.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7a9144cf23769ef2cdbbe547eaa42cd9,b3a9c04da4eb8f21d7d64ddeadfbe9d6d41848ee2622f1b447649fbd2bde7965,,ctls,dashboard.ath.traveloka.com,cloudfront,443,https://dashboard.ath.traveloka.com:443,https,CloudFront,text/html,GET,52.222.214.24,/,-1043676040,52.222.214.109,Amazon Web Services,20,False,True,,,
dcae-cont-ftl.axes.traveloka.com,,404,299,dcae-cont-ftl.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,dcae-cont-ftl.axes.traveloka.com,cloudfront,443,https://dcae-cont-ftl.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.64,/,1855113361,18.66.112.14,Amazon Web Services,2,False,True,,,
dd-dd.axes.traveloka.com,,404,291,dd-dd.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,dd-dd.axes.traveloka.com,cloudfront,443,https://dd-dd.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.39,/,1535775036,18.66.112.99,Amazon Web Services,2,False,True,,,
defraisel01.axes.traveloka.com,,404,297,defraisel01.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,defraisel01.axes.traveloka.com,cloudfront,443,https://defraisel01.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.39,/,-2140046397,18.66.112.64,Amazon Web Services,2,False,True,,,
eet-8-3-2.axes.traveloka.com,,404,295,eet-8-3-2.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,eet-8-3-2.axes.traveloka.com,cloudfront,443,https://eet-8-3-2.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.39,/,-1059297961,18.66.112.99,Amazon Web Services,2,False,True,,,
employeereferral.traveloka.com,Sign in - Google Accounts,200,584670,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:21:21Z,2023-09-11T08:21:20Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,7ca79e3005c064e43ffa55bbc2b1fe35,a7ae3b98a859a2cfbc7c67481a42916bc9762b82346d09cc612a57310ce6c82e,True,ctls,accounts.google.com,,443,https://employeereferral.traveloka.com:443,https,ESF,text/html,GET,142.250.181.243,/,-2077420358,2a00:1450:4001:812::2013,HTTP/3,76,False,,,,https://accounts.google.com/v3/signin/identifier?dsh=S-452934616%3A1688786957523371&continue=https%3A%2F%2Fsites.google.com%2Fa%2Ftraveloka.com%2Femployee-referral&followup=https%3A%2F%2Fsites.google.com%2Fa%2Ftraveloka.com%2Femployee-referral&ifkv=AeDOFXgRPeo3153Yfzhi_Zb-9yNtFbddllmdoOeJBIFcqp23ddCDKK66F4pjLeOKOsYnEm6ZbXE_nA&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin
errorosmail.axes.traveloka.com,,404,297,errorosmail.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,errorosmail.axes.traveloka.com,cloudfront,443,https://errorosmail.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.99,/,873229944,18.66.112.64,Amazon Web Services,2,False,True,,,
explore.traveloka.com,Cheap Flights Ticket: Traveloka.com  - Searching for Promo Flight Tickets?,200,247151,m.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,,ctls,m.traveloka.com,,443,https://explore.traveloka.com:443,https,,text/html,GET,52.76.4.247,/,336641326,13.228.224.28,React,240,False,,,https://tvlk.report-uri.com/r/d/csp/reportOnly,https://m.traveloka.com/en-ph/explore
finance.traveloka.com,Sign in - Google Accounts,200,1639,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:21:20Z,2023-09-11T08:21:19Z,CN=www.google.com,www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,356ce917eecdafd8f0964fab2c01c648,5ef40e8e31e911278e5335d41c69a84dd90bf0acba633d6fa7c761005296d8e0,,ctls,www.google.com,,80,http://finance.traveloka.com:80,http,GSE,text/html,GET,142.250.185.179,/,-1709261603,2a00:1450:4001:811::2013,OpenGSE,32,False,,,url=https://www.google.com/accounts/AccountChooser?hd=traveloka.com&btmpl=mobile&continue=https%3A%2F%2Fsites.google.com%2Fa%2Ftraveloka.com%2Ffinance-portal%2Fhome&followup=https%3A%2F%2Fsites.google.com%2Fa%2Ftraveloka.com%2Ffinance-portal%2Fhome&service=jotspot&ul=1,https://www.google.com/a/traveloka.com/ServiceLogin?service=jotspot&passive=1209600&continue=https://sites.google.com/a/traveloka.com/finance-portal/home&followup=https://sites.google.com/a/traveloka.com/finance-portal/home&btmpl=mobile&ul=1
finfo-api-qaccom1-inside.media.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,finfo-api-qaccom1-inside.media.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-07T00:00:00Z,2024-07-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,58280a5852ec4a56caa0d98d9d648a68,bd4fc5897a4013a0109b99fec55375fcab5dbeab8d233f4c4405c0cf3a2dbef4,True,ctls,finfo-api-qaccom1-inside.media.cfp.eci.traveloka.com,cloudfront,443,https://finfo-api-qaccom1-inside.media.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.122.11,/,464822065,18.66.122.31,Semantic UI,1,False,True,True,,
flower14.staging04nokia.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,flower14.staging04nokia.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-07T00:00:00Z,2024-07-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,58280a5852ec4a56caa0d98d9d648a68,bd4fc5897a4013a0109b99fec55375fcab5dbeab8d233f4c4405c0cf3a2dbef4,True,ctls,flower14.staging04nokia.cfp.eci.traveloka.com,cloudfront,443,https://flower14.staging04nokia.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.122.48,/,464822065,18.66.122.11,Semantic UI,1,False,True,True,,
fremont-13-28.axes.traveloka.com,,404,319,fremont-13-28.axes.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-02-19T23:59:59Z,CN=axes.traveloka.com,axes.traveloka.com,*.axes.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20f5423c4760391f518a3be33b097095,7710ec77d966e64bc7a15a1bfda15524076ef0d89dd5881308262c440d85ea13,True,ctls,fremont-13-28.axes.traveloka.com,cloudfront,443,https://fremont-13-28.axes.traveloka.com:443,https,AmazonS3,application/xml,GET,18.66.112.14,/,1036863860,18.66.112.99,Amazon Web Services,2,False,True,,,
fsh-api.fsp.traveloka.com,,404,23,fsh-api.fsp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-29T23:59:59Z,CN=*.fsp.traveloka.com,*.fsp.traveloka.com,*.fsp.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a49a7f8d01dcf7111edefef62d2ec87a,f345abf48f8140e31725990e402968b3637d9e66d768effe91da9b469026e8f2,True,ctls,fsh-api.fsp.traveloka.com,cloudfront,443,https://fsh-api.fsp.traveloka.com:443,https,,application/json,GET,18.66.97.42,/,631524574,18.66.97.66,Amazon Web Services,1,False,True,,,
