input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,tls_self_signed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,tls_expired
paradise.ui.com,UniFi Identity Portal,200,1979,paradise.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,paradise.ui.com,443,https://paradise.ui.com:443,https,text/html,GET,13.225.78.11,/,1011460682,13.225.78.68,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
paraforum.ui.com,UniFi Identity Portal,200,1979,paraforum.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,paraforum.ui.com,443,https://paraforum.ui.com:443,https,text/html,GET,18.66.97.106,/,1986925657,18.66.97.3,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
paragon.ui.com,UniFi Identity Portal,200,1979,paragon.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,paragon.ui.com,443,https://paragon.ui.com:443,https,text/html,GET,18.66.112.40,/,1011460682,18.66.112.106,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
parasol.ui.com,UniFi Identity Portal,200,1979,parasol.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,parasol.ui.com,443,https://parasol.ui.com:443,https,text/html,GET,52.222.214.85,/,1986925657,52.222.214.96,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
parker.ui.com,UniFi Identity Portal,200,1979,parker.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,parker.ui.com,443,https://parker.ui.com:443,https,text/html,GET,13.225.78.68,/,1011460682,13.225.78.40,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
parse.ui.com,UniFi Identity Portal,200,1979,parse.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,parse.ui.com,443,https://parse.ui.com:443,https,text/html,GET,18.66.122.100,/,1011460682,18.66.122.28,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
partnerswww.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://partnerswww.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,*.ubnt.com,,
pasquini.ui.com,UniFi Identity Portal,200,1979,pasquini.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pasquini.ui.com,443,https://pasquini.ui.com:443,https,text/html,GET,18.66.112.26,/,1986925657,18.66.112.92,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
patch.ui.com,UniFi Identity Portal,200,1979,patch.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,patch.ui.com,443,https://patch.ui.com:443,https,text/html,GET,52.222.236.97,/,10518676,52.222.236.36,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
paugust-gem-tqijiwhpure5hatiy4fmo4hqwu.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://paugust-gem-tqijiwhpure5hatiy4fmo4hqwu.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,account.stg.ui.com,,
paulina.ui.com,UniFi Identity Portal,200,1979,paulina.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,paulina.ui.com,443,https://paulina.ui.com:443,https,text/html,GET,108.138.17.40,/,10518676,108.138.17.2,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pavement-strike-i2crtqpqtbav7phyfvaelbesoe.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://pavement-strike-i2crtqpqtbav7phyfvaelbesoe.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://www.googletagmanager.com,,
pc56.ui.com,UniFi Identity Portal,200,1979,pc56.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,pc56.ui.com,443,https://pc56.ui.com:443,https,text/html,GET,13.225.78.38,/,10518676,13.225.78.33,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pdev.ui.com,UniFi Identity Portal,200,1979,pdev.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,pdev.ui.com,443,https://pdev.ui.com:443,https,text/html,GET,18.66.147.127,/,1011460682,18.66.147.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pearl.ui.com,UniFi Identity Portal,200,1979,pearl.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,pearl.ui.com,443,https://pearl.ui.com:443,https,text/html,GET,108.138.17.93,/,10518676,108.138.17.40,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pearson.ui.com,UniFi Identity Portal,200,1979,pearson.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pearson.ui.com,443,https://pearson.ui.com:443,https,text/html,GET,18.66.97.71,/,1986925657,18.66.97.128,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pending.ui.com,UniFi Identity Portal,200,1979,pending.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,pending.ui.com,443,https://pending.ui.com:443,https,text/html,GET,18.66.147.86,/,1011460682,18.66.147.32,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pendragon.ui.com,UniFi Identity Portal,200,1979,pendragon.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pendragon.ui.com,443,https://pendragon.ui.com:443,https,text/html,GET,52.222.214.96,/,1986925657,52.222.214.60,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
penelope.ui.com,UniFi Identity Portal,200,1979,penelope.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,penelope.ui.com,443,https://penelope.ui.com:443,https,text/html,GET,18.66.147.54,/,1011460682,18.66.147.98,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
penguin.ui.com,UniFi Identity Portal,200,1979,penguin.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,penguin.ui.com,443,https://penguin.ui.com:443,https,text/html,GET,18.66.147.86,/,1011460682,18.66.147.127,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
penguinrandomhouse.ui.com,UniFi Identity Portal,200,1979,penguinrandomhouse.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,penguinrandomhouse.ui.com,443,https://penguinrandomhouse.ui.com:443,https,text/html,GET,52.222.214.96,/,1011460682,52.222.214.30,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pennywise.ui.com,UniFi Identity Portal,200,1979,pennywise.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pennywise.ui.com,443,https://pennywise.ui.com:443,https,text/html,GET,18.66.122.88,/,1986925657,18.66.122.4,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pentest.ui.com,UniFi Identity Portal,200,1979,pentest.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,pentest.ui.com,443,https://pentest.ui.com:443,https,text/html,GET,18.66.147.86,/,1011460682,18.66.147.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
people.ui.com,UniFi Identity Portal,200,1979,people.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,people.ui.com,443,https://people.ui.com:443,https,text/html,GET,18.66.97.128,/,1986925657,18.66.97.98,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pepe.ui.com,UniFi Identity Portal,200,1979,pepe.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pepe.ui.com,443,https://pepe.ui.com:443,https,text/html,GET,108.138.17.92,/,1986925657,108.138.17.123,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pepic.ui.com,UniFi Identity Portal,200,1979,pepic.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pepic.ui.com,443,https://pepic.ui.com:443,https,text/html,GET,52.222.214.85,/,1986925657,52.222.214.96,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
percy.ui.com,UniFi Identity Portal,200,1979,percy.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,percy.ui.com,443,https://percy.ui.com:443,https,text/html,GET,108.138.17.40,/,10518676,108.138.17.72,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
perry.ui.com,UniFi Identity Portal,200,1979,perry.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,perry.ui.com,443,https://perry.ui.com:443,https,text/html,GET,18.66.97.71,/,1986925657,18.66.97.128,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
perrytech.ui.com,UniFi Identity Portal,200,1979,perrytech.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,perrytech.ui.com,443,https://perrytech.ui.com:443,https,text/html,GET,18.66.122.27,/,10518676,18.66.122.128,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pershing.ui.com,UniFi Identity Portal,200,1979,pershing.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,pershing.ui.com,443,https://pershing.ui.com:443,https,text/html,GET,18.66.97.51,/,1011460682,18.66.97.10,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
persona.ui.com,UniFi Identity Portal,200,1979,persona.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,persona.ui.com,443,https://persona.ui.com:443,https,text/html,GET,18.66.112.44,/,1011460682,18.66.112.114,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
peter.ui.com,UniFi Identity Portal,200,1979,peter.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,peter.ui.com,443,https://peter.ui.com:443,https,text/html,GET,52.222.214.120,/,1986925657,52.222.214.26,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
peterson.ui.com,UniFi Identity Portal,200,1979,peterson.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,peterson.ui.com,443,https://peterson.ui.com:443,https,text/html,GET,18.66.122.128,/,10518676,18.66.122.27,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
petro.ui.com,UniFi Identity Portal,200,1979,petro.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,petro.ui.com,443,https://petro.ui.com:443,https,text/html,GET,52.222.214.7,/,1011460682,52.222.214.36,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pfelimited.ui.com,UniFi Identity Portal,200,1979,pfelimited.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,pfelimited.ui.com,443,https://pfelimited.ui.com:443,https,text/html,GET,52.222.214.96,/,1986925657,52.222.214.18,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
pge-0-2-7.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://pge-0-2-7.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
pgoo5uqkigjgczchxzpqubv6sqq-prd.go.ubnt.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://pgoo5uqkigjgczchxzpqubv6sqq-prd.go.ubnt.com:443,https,text/html,GET,130.211.191.195,/,821745067,130.211.191.195,Nginx:1.24.0,1,False,True,google,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A//unifi-go.ubnt.com/api/eol,https://recaptcha.net,,
phantom.ui.com,UniFi Identity Portal,200,1979,phantom.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,phantom.ui.com,443,https://phantom.ui.com:443,https,text/html,GET,143.204.215.129,/,10518676,143.204.215.62,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
phenix.ui.com,UniFi Identity Portal,200,1979,phenix.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,phenix.ui.com,443,https://phenix.ui.com:443,https,text/html,GET,18.66.97.128,/,1986925657,18.66.97.31,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
phil.ui.com,UniFi Identity Portal,200,1979,phil.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,phil.ui.com,443,https://phil.ui.com:443,https,text/html,GET,18.66.147.32,/,1011460682,18.66.147.127,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
philip.ui.com,UniFi Identity Portal,200,1979,philip.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,philip.ui.com,443,https://philip.ui.com:443,https,text/html,GET,18.66.112.114,/,1011460682,18.66.112.56,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
philipp.ui.com,UniFi Identity Portal,200,1979,philipp.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,philipp.ui.com,443,https://philipp.ui.com:443,https,text/html,GET,18.66.97.60,/,1986925657,18.66.97.80,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
