input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,location,final_url,tls_subject_org_
beta.ncsc.gov.uk,,301,,https://www.youtube-nocookie.com,www.beta.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=www.ncsc.gov.uk,www.ncsc.gov.uk,beta.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6104d4fedfb7745472f09d20c4499e16,41911928fd657e68a547ce9e9b5a25ab6abddd1431924e2e88d09ccc7e836909,ctls,www.beta.ncsc.gov.uk,443,https://beta.ncsc.gov.uk:443,https,AmazonS3,,GET,52.222.236.104,/,-1840324437,52.222.236.129,HSTS,1,False,,cloudfront,True,https://www.beta.ncsc.gov.uk/,https://www.beta.ncsc.gov.uk/,
cache-enconnecthelp-helporigin.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,cache-enconnecthelp-helporigin.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,cache-enconnecthelp-helporigin.my.ncsc.gov.uk,443,https://cache-enconnecthelp-helporigin.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
capfrontdoor.internal.ncsc.gov.uk,ERROR: The request could not be satisfied,403,986,,capfrontdoor.internal.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-12-26T23:59:59Z,CN=capfrontdoor.internal.ncsc.gov.uk,capfrontdoor.internal.ncsc.gov.uk,capfrontdoor.internal.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,beace96901f7e133ce88d1fb8e01d864,995d76c3b6dc2756c453a2f0ce1b021e3b877ae022847b8438dd1af02abc418f,ctls,capfrontdoor.internal.ncsc.gov.uk,443,https://capfrontdoor.internal.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.107,/,163900091,18.66.97.80,Amazon Web Services,20,False,,cloudfront,True,,,
catai3i1.my.ncsc.gov.uk,MyNCSC,200,905,https://*.googletagmanager.com,catai3i1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,catai3i1.my.ncsc.gov.uk,443,https://catai3i1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
ccstats-qcy-c.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,ccstats-qcy-c.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,ccstats-qcy-c.my.ncsc.gov.uk,443,https://ccstats-qcy-c.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
check-reports.ncsc.gov.uk,Submit your CHECK Report,200,3073,https://review.check-reports.ncsc.gov.uk/,check-reports.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-09T00:00:00Z,2024-08-06T23:59:59Z,CN=check-reports.ncsc.gov.uk,check-reports.ncsc.gov.uk,*.idam.check-reports.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,021e43ffa46c11aba5dee2c0dcab5089,4ea52dd9b5cd62c450a856038fdf92a32d345d1fe02add0948e7da04454a6df6,ctls,check-reports.ncsc.gov.uk,443,https://check-reports.ncsc.gov.uk:443,https,server,text/html,GET,13.32.99.71,/,82507257,13.32.99.114,React,1,False,True,cloudfront,True,,,
checkcybersecurity.service.ncsc.gov.uk,Check Your Cyber Security,200,2114,https://*.svc.dynamics.com,checkcybersecurity.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-11-08T23:59:59Z,CN=basiccheck.digital.ncsc.dev,basiccheck.digital.ncsc.dev,checkcybersecurity.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,34143bd4c5d3e70542dacbad302766b1,16336989256090c352f30cea70c6f1a7a50810622744e78983a4acb9cbbd898d,ctls,checkcybersecurity.service.ncsc.gov.uk,443,https://checkcybersecurity.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,18.66.122.78,/,82507257,2600:9000:2250:1400:1e:4c3c:dc80:93a1,HSTS,25,False,,cloudfront,True,,,
checkmycybersecurity.service.ncsc.gov.uk,Check your cyber security,200,1548,https://fonts.googleapis.com,checkmycybersecurity.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-11T23:59:59Z,CN=checkmycybersecurity.service.ncsc.gov.uk,checkmycybersecurity.service.ncsc.gov.uk,checkmycybersecurity.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9fd2ec66e878836c1f37ad80dc382802,90b07527735e97583a8eff69c180ce8d6eef6bd6a795d0f19b65f81eb777e217,ctls,checkmycybersecurity.service.ncsc.gov.uk,443,https://checkmycybersecurity.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,108.138.7.87,/,82507257,2600:9000:2490:e000:a:d316:8f40:93a1,HSTS,23,False,,cloudfront,True,,,
crl.external.ncsc.gov.uk,IIS Windows Server,200,703,,,,,,,,,,,,,,,,,,,,80,http://crl.external.ncsc.gov.uk:80,http,Microsoft-IIS/10.0,text/html,GET,51.140.188.180,/,1631801191,51.140.188.180,Windows Server,32,False,,azure,True,,,
cyberessentials.ncsc.gov.uk,NCSC,200,2210,https://*.google-analytics.com/,www.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=www.ncsc.gov.uk,www.ncsc.gov.uk,beta.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6104d4fedfb7745472f09d20c4499e16,41911928fd657e68a547ce9e9b5a25ab6abddd1431924e2e88d09ccc7e836909,ctls,www.ncsc.gov.uk,443,https://cyberessentials.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.147.59,/,247932501,18.66.147.43,HSTS,22,False,,cloudfront,True,,https://www.ncsc.gov.uk/cyberessentials/overview,
cyberfirst.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,,cyberfirst.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-23T00:00:00Z,2024-06-20T23:59:59Z,CN=cyberfirst.ncsc.gov.uk,cyberfirst.ncsc.gov.uk,cyberfirst.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e70760e172dd646632ec907ef12f612d,b229f532810a3802fdc922653e4a269d559f8563758c5a465d6b1c8d35048611,ctls,cyberfirst.ncsc.gov.uk,443,https://cyberfirst.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.11,/,1573205996,18.66.97.40,HSTS,20,False,,cloudfront,True,,,
db23.my.ncsc.gov.uk,MyNCSC,200,905,https://*.googletagmanager.com,db23.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,db23.my.ncsc.gov.uk,443,https://db23.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
deploys-api.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,deploys-api.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,deploys-api.my.ncsc.gov.uk,443,https://deploys-api.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
dl1.cdn.filezilla-project.org,,200,16,,dl1.cdn.filezilla-project.org,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-23T02:23:17Z,2023-09-21T02:23:16Z,CN=dl1.cdn.filezilla-project.org,dl1.cdn.filezilla-project.org,dl1.cdn.filezilla-project.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8320ec4051ab991647d7678280805015,c13eb594f526ebebe0be8959a2e8e92fc2fb93d49458db05d1c1b3ee8a66f360,ctls,dl1.cdn.filezilla-project.org,443,https://dl1.cdn.filezilla-project.org:443,https,nginx,text/html,GET,195.201.43.134,/,692153809,2a01:4f8:1c0c:6394::1,Nginx,2,False,,,,,,
dl3.cdn.filezilla-project.org,,200,16,,dl3.cdn.filezilla-project.org,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-20T17:49:34Z,2023-09-18T17:49:33Z,CN=dl3.cdn.filezilla-project.org,dl3.cdn.filezilla-project.org,dl3.cdn.filezilla-project.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d91ddc4c0e9a2d46759db11eafb3ffb3,25dbf485a056f1cfd7b536a48691898cd051b8fcbf92471bc96cd8194a00d671,ctls,dl3.cdn.filezilla-project.org,443,https://dl3.cdn.filezilla-project.org:443,https,nginx,text/html,GET,195.201.38.126,/,692153809,2a01:4f8:1c0c:5ed7::1,Nginx,2,False,,,,,,
dl4.cdn.filezilla-project.org,,200,16,,dl4.cdn.filezilla-project.org,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-10T11:03:55Z,2023-09-08T11:03:54Z,CN=dl4.cdn.filezilla-project.org,dl4.cdn.filezilla-project.org,dl4.cdn.filezilla-project.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c7d60b0ffe4952d303f14dcfd2590662,c3027c238646de785a22ce269bb9f09625094eee6a49d8664fde1a35d767b7de,ctls,dl4.cdn.filezilla-project.org,443,https://dl4.cdn.filezilla-project.org:443,https,nginx,text/html,GET,95.216.163.111,/,692153809,2a01:4f9:c010:1b6c::1,Nginx,2,False,,,,,,
dn16.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,dn16.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,dn16.my.ncsc.gov.uk,443,https://dn16.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
doc-helpdesk.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,doc-helpdesk.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,doc-helpdesk.my.ncsc.gov.uk,443,https://doc-helpdesk.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
dsgit.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,dsgit.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,dsgit.my.ncsc.gov.uk,443,https://dsgit.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
eadadfs.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,eadadfs.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,eadadfs.my.ncsc.gov.uk,443,https://eadadfs.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
emailsecuritycheck.service.ncsc.gov.uk,Email security check,200,579,,emailsecuritycheck.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2024-03-30T23:59:59Z,CN=emailsecuritycheck.service.ncsc.gov.uk,emailsecuritycheck.service.ncsc.gov.uk,emailsecuritycheck.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b3f7f55b76fc77c92ca793da1504f1d6,198c8c9e8d361c83c6963cb2952e03dc5239b8ea9759ab33827007b9cb1b0b0e,ctls,emailsecuritycheck.service.ncsc.gov.uk,443,https://emailsecuritycheck.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,99.86.4.88,/,82507257,99.86.4.25,Amazon Web Services,1,False,,cloudfront,True,,,
engfrontdoor.internal.ncsc.gov.uk,ERROR: The request could not be satisfied,403,986,,engfrontdoor.internal.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-23T00:00:00Z,2024-06-21T23:59:59Z,CN=engfrontdoor.internal.ncsc.gov.uk,engfrontdoor.internal.ncsc.gov.uk,engfrontdoor.internal.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,00adae5f6f71f9baf8910287f12e777a,0e4d0651db8fb58712995d599e2ccd0868639f55124895f4647ad8a58ecbbb75,ctls,engfrontdoor.internal.ncsc.gov.uk,443,https://engfrontdoor.internal.ncsc.gov.uk:443,https,CloudFront,text/html,GET,108.138.17.104,/,249767280,108.138.17.11,Amazon Web Services,20,False,,cloudfront,True,,,
enterpriseenrollment.devops.ncsc.gov.uk,Microsoft Intune admin center,200,42595,,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-15T23:09:38Z,2024-06-27T23:59:59Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,cc05305937f68a7eea27d9d7af0caa65,110faef00876766ade3550f2f7525379d91c5b3f225fef3ca414db8c9620b49b,ctls,intune.microsoft.com,443,https://enterpriseenrollment.devops.ncsc.gov.uk:443,https,,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,,azure,True,,https://intune.microsoft.com/,Microsoft Corporation
enterpriseenrollment.research.ncsc.gov.uk,Microsoft Intune admin center,200,42595,,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-15T23:09:38Z,2024-06-27T23:59:59Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,cc05305937f68a7eea27d9d7af0caa65,110faef00876766ade3550f2f7525379d91c5b3f225fef3ca414db8c9620b49b,ctls,intune.microsoft.com,443,https://enterpriseenrollment.research.ncsc.gov.uk:443,https,,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,,azure,True,,https://intune.microsoft.com/,Microsoft Corporation
exerciseinabox.service.ncsc.gov.uk,Exercise in a Box,200,1398,https://ajax.googleapis.com,exerciseinabox.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-16T00:00:00Z,2023-12-15T23:59:59Z,CN=exerciseinabox.service.ncsc.gov.uk,exerciseinabox.service.ncsc.gov.uk,*.exerciseinabox.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ca31e264e3625842e88b30b3cb7a9dd5,af809e69f671a0020a4b389304d2a92f0e820167cdeb2869b23c0e63549fc5fc,ctls,exerciseinabox.service.ncsc.gov.uk,443,https://exerciseinabox.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,13.32.99.105,/,1952859641,13.32.99.72,HSTS,30,False,True,cloudfront,True,,,
faep6-1.my.ncsc.gov.uk,MyNCSC,200,905,https://*.google-analytics.com,faep6-1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,faep6-1.my.ncsc.gov.uk,443,https://faep6-1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
fbfh3-2.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,fbfh3-2.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fbfh3-2.my.ncsc.gov.uk,443,https://fbfh3-2.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
fmprdircw03.my.ncsc.gov.uk,MyNCSC,200,905,https://production-asset-upload.s3.eu-west-1.amazonaws.com,fmprdircw03.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fmprdircw03.my.ncsc.gov.uk,443,https://fmprdircw03.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,cloudfront,True,,,
hbc.service.ncsc.gov.uk,HBC Portal,200,626,,admin.hbc.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-12-09T23:59:59Z,CN=admin.hbc.service.ncsc.gov.uk,admin.hbc.service.ncsc.gov.uk,admin.hbc.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,81fd39598ea44df7935dd75b1d5dddf6,d22643ed08e40312308f24e9a037c3939bd7de180597f9489f3c317720d2cc8a,ctls,admin.hbc.service.ncsc.gov.uk,443,https://hbc.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,35.71.146.146,/,1304753517,52.223.8.28,HSTS,1,False,,,,,https://admin.hbc.service.ncsc.gov.uk:443/,
http-m-olx-co-id09.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.googleapis.com,http-m-olx-co-id09.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,http-m-olx-co-id09.my.ncsc.gov.uk,443,https://http-m-olx-co-id09.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.84,HSTS,1,False,True,cloudfront,True,,,
individual.service.ncsc.gov.uk,Individual Cyber Defence,200,1030,,individual.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-08-11T23:59:59Z,CN=individual.service.ncsc.gov.uk,individual.service.ncsc.gov.uk,*.individual.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e29f5dc6d1f5afc1b8ab2030b0c2b85,d97d8d4d367b77d9c75a4337816fb4fd16da88470ce0361aaf850cb25af9da5c,ctls,individual.service.ncsc.gov.uk,443,https://individual.service.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.103,/,82507257,52.222.214.70,Amazon Web Services,43,False,True,cloudfront,True,,,
intn.my.ncsc.gov.uk,MyNCSC,200,905,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,intn.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,intn.my.ncsc.gov.uk,443,https://intn.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
ipv4-c021-fra002-ix.my.ncsc.gov.uk,MyNCSC,200,905,https://*.analytics.google.com,ipv4-c021-fra002-ix.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,ipv4-c021-fra002-ix.my.ncsc.gov.uk,443,https://ipv4-c021-fra002-ix.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,cloudfront,True,,,
ipv4-c318-dfw001-ix.my.ncsc.gov.uk,MyNCSC,200,905,https://fonts.gstatic.com,ipv4-c318-dfw001-ix.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,ipv4-c318-dfw001-ix.my.ncsc.gov.uk,443,https://ipv4-c318-dfw001-ix.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,cloudfront,True,,,
