input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
setup-cf.roblox.com,,403,243,setup-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,setup-cf.roblox.com,443,https://setup-cf.roblox.com:443,https,application/xml,GET,18.66.107.231,/,661890657,18.66.107.118,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
setup.roblox.com,,403,243,setup.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,setup.roblox.com,443,https://setup.roblox.com:443,https,application/xml,GET,52.216.128.117,/,-352450136,52.217.73.214,2,False,AmazonS3,Amazon Web Services,,,,,True,
share.roblox.com,,404,76,share.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,share.roblox.com,443,https://share.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
silver.roblox.com,,404,76,silver.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,silver.roblox.com,443,https://silver.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
sin-gw.bpo-vpn.rbx.com,Document Error: Not Found,404,152,sin-gw.bpo-vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T15:57:04Z,2023-09-01T15:57:04Z,CN=bpo-vpn.rbx.com,bpo-vpn.rbx.com,,nrt-gw.bpo-vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",54b637b1762e34c3af6c8171ded90641,aef39e94d5eb8f66dd9c76c951419747461a26ed35a93279bbb869b40d667b02,,ctls,sin-gw.bpo-vpn.rbx.com,443,https://sin-gw.bpo-vpn.rbx.com:443,https,text/html,GET,204.13.173.2,/,-721644640,204.13.173.2,7,False,,HSTS,,,,,,
sin2-128-116-97-3.roblox.com,,404,76,sin2-128-116-97-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,sin2-128-116-97-3.roblox.com,443,https://sin2-128-116-97-3.roblox.com:443,https,text/html,GET,128.116.97.3,/,1792833551,128.116.97.3,3,False,,,,,,,,
sin4-128-116-50-3.roblox.com,,404,76,sin4-128-116-50-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,sin4-128-116-50-3.roblox.com,443,https://sin4-128-116-50-3.roblox.com:443,https,text/html,GET,128.116.50.3,/,1792833551,128.116.50.3,3,False,,,,,,,,
sjc-full-gw.vpn.rbx.com,Document Error: Not Found,404,152,sjc-full-gw.vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,sjc-full-gw.vpn.rbx.com,443,https://sjc-full-gw.vpn.rbx.com:443,https,text/html,GET,204.13.168.3,/,-721644640,204.13.168.3,7,False,,HSTS,,,,,,
sjc-gw.vpn.rbx.com,Document Error: Not Found,404,152,sjc-gw.vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,sjc-gw.vpn.rbx.com,443,https://sjc-gw.vpn.rbx.com:443,https,text/html,GET,204.13.168.2,/,-721644640,204.13.168.2,7,False,,HSTS,,,,,,
sjc1-128-116-117-3.roblox.com,,404,76,sjc1-128-116-117-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,sjc1-128-116-117-3.roblox.com,443,https://sjc1-128-116-117-3.roblox.com:443,https,text/html,GET,128.116.117.3,/,1792833551,128.116.117.3,3,False,,,,,,,,
split.roblox.com,,404,76,split.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,split.roblox.com,443,https://split.roblox.com:443,https,text/html,GET,128.116.114.3,/,1792833551,128.116.114.3,3,False,,,,,,,,
staging.wiki.roblox.com,503 Service Temporarily Unavailable,503,162,staging.wiki.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2017-11-03T00:00:00Z,2020-11-02T23:59:59Z,"CN=developer.roblox.com, OU=COMODO SSL, OU=Domain Control Validated",developer.roblox.com,,www.developer.roblox.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,f25118f494359e5b7999c39ac70e0b5b,02786718a5a90be098e61ed29a897d3b5c3b36d8c5b9f5d45683dd9eb798b8fb,,ctls,staging.wiki.roblox.com,443,https://staging.wiki.roblox.com:443,https,text/html,GET,34.196.120.86,/,1862162275,34.196.120.86,7,False,awselb/2.0,,,,,,True,True
static.rbxcdn.com,,403,,static.rbxcdn.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-10T18:47:18Z,2024-01-25T00:12:45Z,CN=*.rbxcdn.com,*.rbxcdn.com,,rbxcdn.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",2f9e8ae4e4409d61b04f2020dc0d3911,ba381fbc29809c413657d7aea7e5e6f5a71e00cc5953e960756d2489d0ac90f5,True,ctls,static.rbxcdn.com,443,https://static.rbxcdn.com:443,https,,GET,205.185.216.42,/,-1240881913,205.185.216.10,1,False,,,,,,,,
static.roblox.com,,403,,static.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,static.roblox.com,443,https://static.roblox.com:443,https,,GET,128.116.123.3,/,-1240881913,128.116.123.3,1,False,,,,,,,,
status.roblox.com,Roblox Status,200,42811,status.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-26T23:59:59Z,CN=status.roblox.com,status.roblox.com,,status.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8ceed30331f41030291b52603f747664,86e207e32b7b9f469a9daa3db1529defd4bcf0de6e3bedbb8a832e15b4d876b8,,ctls,status.roblox.com,443,https://status.roblox.com:443,https,text/html,GET,143.204.215.39,/,1277621005,143.204.215.117,527,False,,Varnish,cloudfront,,True,,,
steel.roblox.com,,404,76,steel.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,steel.roblox.com,443,https://steel.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
studio-ecsv2.roblox.com,,404,76,studio-ecsv2.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,studio-ecsv2.roblox.com,443,https://studio-ecsv2.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.121.4,3,False,,,,,,,,
t.email.roblox.com,404 Not Found,404,162,t.email.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,t.email.roblox.com,443,https://t.email.roblox.com:443,https,text/html,GET,167.89.123.54,/,190856733,167.89.118.83,8,False,nginx,Nginx,,,,,True,
t0-cf.roblox.com,,403,243,t0-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t0-cf.roblox.com,443,https://t0-cf.roblox.com:443,https,application/xml,GET,52.222.232.92,/,2112618137,52.222.232.150,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t0.roblox.com,,403,243,t0.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t0.roblox.com,443,https://t0.roblox.com:443,https,application/xml,GET,52.217.204.0,/,524430066,54.231.140.48,2,False,AmazonS3,Amazon Web Services,,,,,True,
t1-cf.roblox.com,,403,243,t1-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t1-cf.roblox.com,443,https://t1-cf.roblox.com:443,https,application/xml,GET,52.222.206.108,/,-200821308,52.222.206.27,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t1.roblox.com,,403,243,t1.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t1.roblox.com,443,https://t1.roblox.com:443,https,application/xml,GET,54.231.198.0,/,-1989294693,52.216.101.61,2,False,AmazonS3,Amazon Web Services,,,,,True,
t2.roblox.com,,403,243,t2.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t2.roblox.com,443,https://t2.roblox.com:443,https,application/xml,GET,52.216.44.136,/,368823878,52.217.85.190,2,False,AmazonS3,Amazon Web Services,,,,,True,
t3-cf.roblox.com,,403,243,t3-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t3-cf.roblox.com,443,https://t3-cf.roblox.com:443,https,application/xml,GET,18.66.92.126,/,2075213532,18.66.92.15,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t3.roblox.com,,403,243,t3.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t3.roblox.com,443,https://t3.roblox.com:443,https,application/xml,GET,52.217.125.120,/,-2033389441,52.216.152.94,2,False,AmazonS3,Amazon Web Services,,,,,True,
t4-cf.roblox.com,,403,275,t4-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t4-cf.roblox.com,443,https://t4-cf.roblox.com:443,https,application/xml,GET,18.66.92.178,/,2109791362,18.66.92.217,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t4.roblox.com,,403,243,t4.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t4.roblox.com,443,https://t4.roblox.com:443,https,application/xml,GET,52.217.64.22,/,-1539278166,52.217.232.232,2,False,AmazonS3,Amazon Web Services,,,,,True,
t5-cf.roblox.com,,403,243,t5-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t5-cf.roblox.com,443,https://t5-cf.roblox.com:443,https,application/xml,GET,18.66.121.129,/,1464640952,18.66.121.226,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t5.roblox.com,,403,243,t5.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t5.roblox.com,443,https://t5.roblox.com:443,https,application/xml,GET,52.217.201.160,/,1242384817,52.216.25.166,2,False,AmazonS3,Amazon Web Services,,,,,True,
t6-cf.roblox.com,,403,243,t6-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t6-cf.roblox.com,443,https://t6-cf.roblox.com:443,https,application/xml,GET,18.66.107.6,/,-1406275392,18.66.107.103,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t6.roblox.com,,403,243,t6.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t6.roblox.com,443,https://t6.roblox.com:443,https,application/xml,GET,52.217.173.8,/,-532442092,3.5.21.176,2,False,AmazonS3,Amazon Web Services,,,,,True,
t7-cf.roblox.com,,403,243,t7-cf.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,t7-cf.roblox.com,443,https://t7-cf.roblox.com:443,https,application/xml,GET,13.225.84.185,/,1803807518,13.225.84.40,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
t7.roblox.com,,403,243,t7.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,t7.roblox.com,443,https://t7.roblox.com:443,https,application/xml,GET,54.231.228.56,/,557968690,52.216.221.248,2,False,AmazonS3,Amazon Web Services,,,,,True,
talent.roblox.com,Talent Hub,200,49149,talent.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-08-29T23:59:59Z,CN=talent.roblox.com,talent.roblox.com,,talent.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7a34ee3e4a49a666e8214cbb58e9e64f,31a744d0fb117eb36426ee577856dbd4fbdff27840e8c3d4df6b31b2b01ef0f2,,ctls,talent.roblox.com,443,https://talent.roblox.com:443,https,text/html,GET,18.64.79.56,/,-751860705,2600:9000:224a:4600:6:859d:5f40:93a1,1909,False,AmazonS3,React,cloudfront,,True,,,
techblog.roblox.com,Product & Tech Archive - Roblox Blog,200,62243,blog.roblox.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.roblox.com,Roblox Corporation,roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8f93243ecb9f2fa1462a83d85ee3963,ccc6408e2f98b864744d306d2dcc56f9beb4b76f40cfc3a375acce33a66c5cd0,True,ctls,blog.roblox.com,443,https://techblog.roblox.com:443,https,text/html,GET,95.101.148.200,/,-314820598,2a02:26f0:480:b96::1ac2,876,False,nginx,Yoast SEO Premium:6.0,,https://blog.roblox.com/category/product-tech/,,,,
textfilter.roblox.com,,404,76,textfilter.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,textfilter.roblox.com,443,https://textfilter.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
themes.roblox.com,,404,76,themes.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,themes.roblox.com,443,https://themes.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
thumbnails.roblox.com,,200,16,thumbnails.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,thumbnails.roblox.com,443,https://thumbnails.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
