input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,cdn_name,webserver,tech_,cdn,tls_subject_org_,final_url,csp_domains_
https-m-wattpad-com-86.dev.buffer.com,404 Not Found,404,146,https-m-wattpad-com-86.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-m-wattpad-com-86.dev.buffer.com,443,https://https-m-wattpad-com-86.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,54.145.245.164,8,False,,,,,,,
https-pavilion-com-bd-5-3.dev.buffer.com,404 Not Found,404,146,https-pavilion-com-bd-5-3.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-pavilion-com-bd-5-3.dev.buffer.com,443,https://https-pavilion-com-bd-5-3.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,52.204.84.145,8,False,,,,,,,
https-pavilion-com-bd-7-1.dev.buffer.com,404 Not Found,404,146,https-pavilion-com-bd-7-1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-pavilion-com-bd-7-1.dev.buffer.com,443,https://https-pavilion-com-bd-7-1.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
https-pavilion-com-bd63.dev.buffer.com,404 Not Found,404,146,https-pavilion-com-bd63.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-pavilion-com-bd63.dev.buffer.com,443,https://https-pavilion-com-bd63.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
https-pt-m-wikipedia-org-86.dev.buffer.com,404 Not Found,404,146,https-pt-m-wikipedia-org-86.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-pt-m-wikipedia-org-86.dev.buffer.com,443,https://https-pt-m-wikipedia-org-86.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
https-th-m-wikipedia-org-3-1.dev.buffer.com,404 Not Found,404,146,https-th-m-wikipedia-org-3-1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-th-m-wikipedia-org-3-1.dev.buffer.com,443,https://https-th-m-wikipedia-org-3-1.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
https-universal-teachme-com-1-6.dev.buffer.com,404 Not Found,404,146,https-universal-teachme-com-1-6.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-universal-teachme-com-1-6.dev.buffer.com,443,https://https-universal-teachme-com-1-6.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
https-www-buzzfeed-com-10.dev.buffer.com,404 Not Found,404,146,https-www-buzzfeed-com-10.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,https-www-buzzfeed-com-10.dev.buffer.com,443,https://https-www-buzzfeed-com-10.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
hxe-1-2-1.dev.buffer.com,404 Not Found,404,146,hxe-1-2-1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,hxe-1-2-1.dev.buffer.com,443,https://hxe-1-2-1.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
hybrian-ian-key.dev.buffer.com,404 Not Found,404,146,hybrian-ian-key.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,hybrian-ian-key.dev.buffer.com,443,https://hybrian-ian-key.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,8,False,,,,,,,
i2-poxmmospnqritwogmuqtmgganvpcts.init.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://i2-poxmmospnqritwogmuqtmgganvpcts.init.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
icasmw-qr.dev.buffer.com,404 Not Found,404,146,icasmw-qr.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,icasmw-qr.dev.buffer.com,443,https://icasmw-qr.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,8,False,,,,,,,
icemask.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://icemask.fetlife.com:443,https,text/html,GET,151.101.1.91,/,,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
id-uat-adm-a04.dev.buffer.com,404 Not Found,404,146,id-uat-adm-a04.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,id-uat-adm-a04.dev.buffer.com,443,https://id-uat-adm-a04.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,8,False,,,,,,,
idmgr.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://idmgr.fetlife.com:443,https,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
iefs-atlas-lgw-perf.dev.buffer.com,404 Not Found,404,146,iefs-atlas-lgw-perf.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,iefs-atlas-lgw-perf.dev.buffer.com,443,https://iefs-atlas-lgw-perf.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,8,False,,,,,,,
iefs-atlas-lgw-perf2.dev.buffer.com,404 Not Found,404,146,iefs-atlas-lgw-perf2.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,iefs-atlas-lgw-perf2.dev.buffer.com,443,https://iefs-atlas-lgw-perf2.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.54.124.215,8,False,,,,,,,
ifspdapp02.dev.buffer.com,404 Not Found,404,146,ifspdapp02.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,ifspdapp02.dev.buffer.com,443,https://ifspdapp02.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,8,False,,,,,,,
ifspvadmin03.dev.buffer.com,404 Not Found,404,146,ifspvadmin03.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,ifspvadmin03.dev.buffer.com,443,https://ifspvadmin03.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
igeometryzcomparator.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://igeometryzcomparator.fetlife.com:443,https,text/html,GET,146.75.121.91,/,,146.75.121.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
ihmlittlefinger-esproxy-beta.dev.buffer.com,404 Not Found,404,146,ihmlittlefinger-esproxy-beta.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,ihmlittlefinger-esproxy-beta.dev.buffer.com,443,https://ihmlittlefinger-esproxy-beta.dev.buffer.com:443,https,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,8,False,,,,,,,
im-x-api-io-pri-alisgp.dev.buffer.com,404 Not Found,404,146,im-x-api-io-pri-alisgp.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,im-x-api-io-pri-alisgp.dev.buffer.com,443,https://im-x-api-io-pri-alisgp.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,52.86.92.6,8,False,,,,,,,
images.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://images.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
images2.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://images2.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
images3.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://images3.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
img.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://img.fetlife.com:443,https,text/html,GET,146.75.121.91,/,-809916177,146.75.121.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
img3.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://img3.fetlife.com:443,https,text/html,GET,151.101.1.91,/,,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
img4.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://img4.fetlife.com:443,https,text/html,GET,151.101.1.91,/,,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
img5.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://img5.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
immigrationcanam.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://immigrationcanam.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
impersonation.dev.buffer.com,404 Not Found,404,146,impersonation.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,impersonation.dev.buffer.com,443,https://impersonation.dev.buffer.com:443,https,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,8,False,,,,,,,
in-mg5.dev.buffer.com,404 Not Found,404,146,in-mg5.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,in-mg5.dev.buffer.com,443,https://in-mg5.dev.buffer.com:443,https,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,8,False,,,,,,,
infectionbiologyprogram.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://infectionbiologyprogram.fetlife.com:443,https,text/html,GET,151.101.1.91,/,,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
info.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://info.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
inmi.dev.buffer.com,404 Not Found,404,146,inmi.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,inmi.dev.buffer.com,443,https://inmi.dev.buffer.com:443,https,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,8,False,,,,,,,
int.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://int.fetlife.com:443,https,text/html,GET,146.75.117.91,/,-809916177,146.75.117.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
int.languageisavirus.fetlife.com,"The Social Network for the BDSM, Fetish & Kinky Community | FetLife",200,58457,fetlife.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-14T00:00:00Z,2024-07-01T23:59:59Z,CN=*.fetlife.com,*.fetlife.com,fetlife.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,16d1b27684eb493d367b747ae8a3c62a,e16cb42ca57a9177eb52b5aa61704656795f9d2a21d2d299b191e0e6531d64f1,True,ctls,fetlife.com,443,https://int.languageisavirus.fetlife.com:443,https,text/html,GET,151.101.1.91,/,-809916177,151.101.193.91,80,False,fastly,,Varnish,True,,https://fetlife.com/,
