input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,tls_expired,tls_self_signed
knowledge.rabobank.com,Accounts,200,27373,accounts.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=accounts.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",accounts.rabobank.nl,Cooperatieve Rabobank U.A.,knowledge.rabobank.nl,"CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G3 TLS ECC SHA384 2020 CA1,DigiCert Inc,b72eaa414177090a61ae59ac90d45d97,0a9c113b3bd9103c633962aebd165c98bf7c65849ef067898e0fcb5317ce2839,ctls,accounts.rabobank.nl,443,https://knowledge.rabobank.com:443,https,nginx,text/html,GET,2.17.100.129,/,-1623964817,2a02:26f0:ab00::214:8e71,17,False,Nginx,,,,https://accounts.rabobank.nl/uam/email/login?cmpVersion=v2,,,,
log-verificatie.rabobank.nl,,404,13,log-verificatie.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=verificatie.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",verificatie.rabobank.nl,Cooperatieve Rabobank U.A.,log-verificatie.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,775af13c82f25fb824f6c45c17ab7ce8,ec61781b8e0118c68d71f9332de8a554d5ba83a7931aee755fdb54da99a09a73,ctls,log-verificatie.rabobank.nl,443,https://log-verificatie.rabobank.nl:443,https,,text/html,GET,95.101.111.165,/,285775083,2a02:26f0:480:23::1726:62b8,1,False,HSTS,,,,,,,,
log.rabobank.nl,,404,13,log.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=bankieren.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",bankieren.rabobank.nl,Cooperatieve Rabobank U.A.,log.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,b62ebcca877ef9d8da7b73a9c4d37f25,5606df226557a651663307da7f5c7fc90e6be332d1a82717aaa839391dcb16b9,ctls,log.rabobank.nl,443,https://log.rabobank.nl:443,https,,text/html,GET,95.101.111.169,/,285775083,2a02:26f0:480:23::1726:62ba,1,False,HSTS,,,,,,,,
machtigen.rabobank.nl,Login,200,9276,machtigen.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=machtigen.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",machtigen.rabobank.nl,Cooperatieve Rabobank U.A.,machtigen.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,7b2aaf21183bafb61724b810ffb61578,af45e11d06a864cb32a76e2fd1d9c80cbba3f0f95c18da960543779fcc721833,ctls,machtigen.rabobank.nl,443,https://machtigen.rabobank.nl:443,https,,text/html,GET,160.92.133.6,/,,160.92.133.6,138,False,Java,,,,,,,,
machtigentest.rabobank.nl,Login,200,8957,machtigentest.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=machtigentest.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",machtigentest.rabobank.nl,Cooperatieve Rabobank U.A.,machtigentest.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,ba7162911d817ad3c8293954c3eea581,a91794238261c5861cb25c7b4d03fbd52b6a6e116b4de0c84e2165addf70c792,ctls,machtigentest.rabobank.nl,443,https://machtigentest.rabobank.nl:443,https,,text/html,GET,160.92.133.6,/,,160.92.133.6,132,False,Java,,,,,,,,
mail.client.rabobank.com,"You received emails from this domain, didn't you?",200,15468,mail.client.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-30T06:57:54Z,2023-08-28T06:57:53Z,CN=mail.client.rabobank.com,mail.client.rabobank.com,,mail.client.rabobank.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4115a5c74ce0b252327c856dcfcd636a,7f7966117481399d519000f6f194d0d235756e6dd43f1b165c4ee321139f008d,ctls,mail.client.rabobank.com,443,https://mail.client.rabobank.com:443,https,nginx,text/html,GET,185.136.64.6,/,-1812417198,185.136.64.7,344,False,Webflow,,,,,,,,
mail.rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,443,https://mail.rabobank.nl:443,https,AkamaiNetStorage,text/html,GET,185.211.249.113,/,-233382654,185.211.249.113,129,False,HSTS,,,,https://www.rabobank.nl,,,,
mail2.rabobank.nl,Page 403,403,5819,mail2.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-20T00:00:00Z,2024-06-19T23:59:59Z,"CN=mail.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",mail.rabobank.nl,Cooperatieve Rabobank U.A.,mail.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6057a532c75027e8ca4ac28a0990d5ce,26820291988a364f9651348564b883613f87ce1666c429f827025b2e1202cd24,ctls,mail2.rabobank.nl,443,https://mail2.rabobank.nl:443,https,,text/html,GET,185.211.249.113,/,368337699,185.211.249.113,82,False,,,,,,True,,,
mailing.rabobank.com,,200,2275,mailing.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=mailing.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",mailing.rabobank.com,Cooperatieve Rabobank U.A.,mailing.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,906f5c87464384edb929760d4d90fb8f,caf644c9674460d514e9b934f3e55e5fc0e7f5be5afd1f7e65eef3f7b5598ddc,ctls,mailing.rabobank.com,443,https://mailing.rabobank.com:443,https,Microsoft-IIS/8.5,text/html,GET,213.197.239.100,/,-2092134186,213.197.239.100,61,False,Windows Server,,,,https://mailing.rabobank.com/Account/LogOn?ReturnUrl=%2fbackend,,,,
management.powerplatform.rabobank.nl,,400,566,management.powerplatform.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2023-12-14T23:59:59Z,"CN=management.powerplatform.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",management.powerplatform.rabobank.nl,Cooperatieve Rabobank U.A.,management.powerplatform.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2d4bc4a2fff3c9f37db95df44abfa57e,840478625cbf635e28f5d5f365b9f751dfb177a48057c161c08bb81b5921d9a9,ctls,management.powerplatform.rabobank.nl,443,https://management.powerplatform.rabobank.nl:443,https,,application/json,GET,20.13.160.37,/,607685194,20.13.160.37,1,False,HSTS,,,,,,,,
markets.rabobank.com,Homepage,200,27257,research.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=research.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",research.rabobank.com,Cooperatieve Rabobank U.A.,services.rabobank.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d7567c8770751c008b975dfd1507d70c,8e9d564801b9755141f2bf150f19fb6445e0d9bf53e5504f29bcbcdcf0651f34,ctls,research.rabobank.com,443,https://markets.rabobank.com:443,https,,text/html,GET,2.17.100.194,/,1308957339,2a02:26f0:ab00::214:8e4a,778,False,SDL Tridion,,,https:,https://research.rabobank.com/markets/en/home/index.html,,,,
mb.rabobank.nl,"Sorry, er gaat iets niet goed…",200,18720,www.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",rabobank.nl,Cooperatieve Rabobank U.A.,www.rabobank.nl,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,ba2717321cfd87c20ccef4093eb9f1ec,8678fd7fa8dc310d6127118d754ca643852068bb49a4d8dba920e27cf4fdc972,ctls,www.rabobank.nl,80,http://mb.rabobank.nl:80,http,AkamaiNetStorage,text/html,GET,95.101.111.147,/,-1043706777,2a02:26f0:480:23::1726:629d,129,False,HSTS,,,,https://www.rabobank.nl/particulieren,,,,
media-src.rabobank.com,Rabobank Brand Portal,200,37487,media.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,media.rabobank.com,443,https://media-src.rabobank.com:443,https,nginx,text/html,GET,108.138.7.55,/,-1840324437,2600:9000:2490:e200:f:8d6f:1140:93a1,721,False,Nginx,cloudfront,True,https://sentry10.bynder.cloud/api/1817/security/?sentry_key=54eb95cff224477bbb80958bc3e5f251,https://media.rabobank.com/login/,,,,
media.rabobank.com,Rabobank Brand Portal,200,37487,media.rabobank.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2024-04-23T23:59:59Z,"CN=www.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www.rabobank.com,Cooperatieve Rabobank U.A.,rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,80fdfc7758737414af1abe56b6c0d401,40e60705db67a4b802b697b44ce948c4fa80f10bd92dfe9e5820f7af5b546e28,ctls,media.rabobank.com,443,https://media.rabobank.com:443,https,nginx,text/html,GET,2.17.100.234,/,-1840324437,2a02:26f0:ab00::5c7a:d768,721,False,Nginx,,,https://d8ejoa1fys2rk.cloudfront.net,https://media.rabobank.com/login/,,,,
meisterdev.rabobank.com,Sign in to your account,200,45588,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,443,https://meisterdev.rabobank.com:443,https,,text/html,GET,13.107.246.45,/,-631610740,2620:1ec:46::45,95,False,HSTS,,,,https://login.microsoftonline.com/6e93a626-8aca-4dc1-9191-ce291b4b75a1/oauth2/v2.0/authorize?client_id=c5a6e938-995d-4b2e-81fc-57c975f979ba&redirect_uri=https%3A%2F%2Fmeisterdev.azurewebsites.net%2Fsignin-oidc&response_type=id_token&scope=openid%20profile&response_mode=form_post&nonce=638261947657213495.NWRhNjFkMGMtOTliOC00ZGUzLTkwYjgtNWY0YzIwY2RjNmE5ZGJjNDI3MjMtYjMyNy00NzA1LWIwYzUtOTkxMDk1YWI1MmVi&client_info=1&x-client-brkrver=IDWeb.2.13.0.0&state=CfDJ8Dppt1dI2bJAt1irB5lGA3Gv5tsttCyUeg6qyqV3rsNKpzj4wRiETuGBmCwrGZlU5lYUMEjYzJCAZX_Smi6n5Fd7XungHiYQyAToOMOwaIGQf5utiPJpKQ2_AEU4FqD_J8R-PvbzPxxxPW7nn2CXrVR6vWmqOqfb1mNQfcj75svMez3CacElP3zOsIb8Ny-r3cKWw_poISmvsTFCR9eDdBXTxyIKJid8MKvhiCHLmBfSMxBfIOc_08CS1iynNTOH8Pj4PxRZ9_X3wb6VBLzz3PX3FGn1_dcCvHEqO-tIZ7UNjEvM6g3KicSnfZ7dZOaafQ&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.32.0.0,,,,
meisteruat.rabobank.com,Page not found,404,3450,,,,,,,,,,,,,,,,,,,80,http://meisteruat.rabobank.com:80,http,,text/html,GET,13.107.246.45,/,-1444021038,2620:1ec:46::45,103,False,Azure Front Door,,,,,,,,
merchantportal.rabobank.nl,Rabobank Mijn PinTransacties 23.1 (build 2023-02-06T16:58:12Z),200,5554,merchantportal.rabobank.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-09T23:59:59Z,"CN=merchantportal.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",merchantportal.rabobank.nl,Cooperatieve Rabobank U.A.,www.merchantportal.rabobank.nl,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9eafc5a924ff8e58c434d520e0648458,a183dae4ee8f07d978d9f055c178a54fc0f7eae49355e348d01190c7953f7f18,ctls,merchantportal.rabobank.nl,443,https://merchantportal.rabobank.nl:443,https,,text/html,GET,82.195.46.11,/,,82.195.46.11,69,False,Java,,,,https://merchantportal.rabobank.nl/MerchantLogin/,,,,
minutadorapi.cloudbrdev.rabobank.com,502 Bad Gateway,502,183,minutadorapi.cloudbrdev.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=www-dev.digitalbrazil.rabobank.com, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=09003091, businessCategory=Private Organization, jurisdictionCountry=NL",www-dev.digitalbrazil.rabobank.com,Cooperatieve Rabobank U.A.,portal-dev.digitalbrazil.rabobank.com,"CN=Sectigo RSA Extended Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,b25560f07ddf4b488fd438ce7b00ab88,191dd76c2a8a903b07cb95004643eb350b9bf3e887d00564c6ff08a1406dce54,ctls,minutadorapi.cloudbrdev.rabobank.com,443,https://minutadorapi.cloudbrdev.rabobank.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,191.235.206.105,/,1689593728,191.235.206.105,8,False,,azure,True,,,True,,,
mitigation-verify-acpt.rabobank.nl,Access Denied,403,291,mitigation-verify-acpt.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-22T00:00:00Z,2024-05-21T23:59:59Z,"CN=wwwacceptatie.rabobank.nl, O=Cooperatieve Rabobank U.A., ST=Utrecht, C=NL",wwwacceptatie.rabobank.nl,Cooperatieve Rabobank U.A.,widgets-tst.rabobank.nl,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8bd9837eef6101b152686e00b7701fd7,08aade5017c8723331d5fd5e89216f5d83332cd77098fe2dbb5c65de6b6b32ca,ctls,mitigation-verify-acpt.rabobank.nl,443,https://mitigation-verify-acpt.rabobank.nl:443,https,AkamaiGHost,text/html,GET,2.17.100.216,/,-1033438681,2a02:26f0:ab00::5c7a:d768,10,False,,,,,,,,,
mitigation-verify.rabobank.nl,Tijdelijk niet beschikbaar,200,1965,mitigation-verify.rabobank.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-22T23:59:59Z,"CN=verificatie.rabobank.nl, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL, serialNumber=30046259, businessCategory=Private Organization, jurisdictionCountry=NL, businessCategory=Private Organization, jurisdictionCountry=NL",verificatie.rabobank.nl,Cooperatieve Rabobank U.A.,log-verificatie.rabobank.nl,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,775af13c82f25fb824f6c45c17ab7ce8,ec61781b8e0118c68d71f9332de8a554d5ba83a7931aee755fdb54da99a09a73,ctls,mitigation-verify.rabobank.nl,443,https://mitigation-verify.rabobank.nl:443,https,BigIP,text/html,GET,2.17.100.131,/,-1278843071,2a02:26f0:ab00::5c7a:d722,48,False,HSTS,,,,,,,,
mobileportalvpn-am-pcy.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-am-pcy.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-am-pcy.rabobank.com,443,https://mobileportalvpn-am-pcy.rabobank.com:443,https,BigIP,text/html,GET,74.118.216.14,/,878647854,74.118.216.14,131,False,F5 BigIP,,,,https://mobileportalvpn-am-pcy.rabobank.com/my.logout.php3?errorcode=19,True,,,
mobileportalvpn-am-phx.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-am-phx.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-am-phx.rabobank.com,443,https://mobileportalvpn-am-phx.rabobank.com:443,https,BigIP,text/html,GET,74.118.218.14,/,878647854,74.118.218.14,131,False,F5 BigIP,,,,https://mobileportalvpn-am-phx.rabobank.com/my.logout.php3?errorcode=19,True,,,
mobileportalvpn-am11.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-am11.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-am11.rabobank.com,443,https://mobileportalvpn-am11.rabobank.com:443,https,BigIP,text/html,GET,74.118.216.14,/,878647854,74.118.216.14,131,False,F5 BigIP,,,,https://mobileportalvpn-am11.rabobank.com/my.logout.php3?errorcode=19,,,,
mobileportalvpn-am21.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-am21.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-am21.rabobank.com,443,https://mobileportalvpn-am21.rabobank.com:443,https,BigIP,text/html,GET,74.118.218.14,/,878647854,74.118.218.14,131,False,F5 BigIP,,,,https://mobileportalvpn-am21.rabobank.com/my.logout.php3?errorcode=19,,,,
mobileportalvpn-ap-a-sis.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-ap-a-sis.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-ap-a-sis.rabobank.com,443,https://mobileportalvpn-ap-a-sis.rabobank.com:443,https,BigIP,text/html,GET,118.201.85.123,/,878647854,118.201.85.123,131,False,F5 BigIP,,,,https://mobileportalvpn-ap-a-sis.rabobank.com/my.logout.php3?errorcode=19,True,,,
mobileportalvpn-ap-b-sis.rabobank.com,BIG-IP logout page,200,5274,mobileportalvpn-ap-b-sis.rabobank.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-01T23:59:59Z,"CN=mobileportalvpn.rabobank.com, O=Cooperatieve Rabobank U.A., L=Utrecht, ST=Utrecht, C=NL",mobileportalvpn.rabobank.com,Cooperatieve Rabobank U.A.,mobileportalvpn-oc21.rabobank.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8b28816dae491aacf73c32dd87a5ce26,7e466aad2e1bc54bd22fcd97bbd1322e57ebeaf0e9d57df005f219350b7ee53d,ctls,mobileportalvpn-ap-b-sis.rabobank.com,443,https://mobileportalvpn-ap-b-sis.rabobank.com:443,https,BigIP,text/html,GET,203.127.99.155,/,878647854,203.127.99.155,131,False,F5 BigIP,,,,https://mobileportalvpn-ap-b-sis.rabobank.com/my.logout.php3?errorcode=19,True,,,
