input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_expired,tls_mismatched,final_url,csp_domains_
web13210.udemy.com,Just a moment...,403,6669,web13210.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web13210.udemy.com,cloudflare,443,https://web13210.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,1059414429,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web13220.udemy.com,Just a moment...,403,6690,web13220.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web13220.udemy.com,cloudflare,443,https://web13220.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,1051793641,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web13240.udemy.com,Just a moment...,403,6690,web13240.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web13240.udemy.com,cloudflare,443,https://web13240.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,658455114,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web13250.udemy.com,Just a moment...,403,6689,web13250.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web13250.udemy.com,cloudflare,443,https://web13250.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,241620739,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web16920.udemy.com,Just a moment...,403,6690,web16920.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web16920.udemy.com,cloudflare,443,https://web16920.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-1181415737,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web16940.udemy.com,Just a moment...,403,6669,web16940.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web16940.udemy.com,cloudflare,443,https://web16940.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-1505932043,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web16960.udemy.com,Just a moment...,403,6669,web16960.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web16960.udemy.com,cloudflare,443,https://web16960.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,351781593,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17000.udemy.com,Just a moment...,403,6690,web17000.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17000.udemy.com,cloudflare,443,https://web17000.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-918639818,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17020.udemy.com,Just a moment...,403,6669,web17020.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17020.udemy.com,cloudflare,443,https://web17020.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,676604364,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17030.udemy.com,Just a moment...,403,6690,web17030.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17030.udemy.com,cloudflare,443,https://web17030.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,248929818,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17040.udemy.com,Just a moment...,403,6690,web17040.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17040.udemy.com,cloudflare,443,https://web17040.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,75581662,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17050.udemy.com,Just a moment...,403,6690,web17050.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17050.udemy.com,cloudflare,443,https://web17050.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,758420242,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17060.udemy.com,Just a moment...,403,6690,web17060.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17060.udemy.com,cloudflare,443,https://web17060.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-241906036,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17100.udemy.com,Just a moment...,403,6669,web17100.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17100.udemy.com,cloudflare,443,https://web17100.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-1195975321,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17110.udemy.com,Just a moment...,403,6669,web17110.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17110.udemy.com,cloudflare,443,https://web17110.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-494501198,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17130.udemy.com,Just a moment...,403,6689,web17130.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17130.udemy.com,cloudflare,443,https://web17130.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,468038317,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17140.udemy.com,Just a moment...,403,6690,web17140.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17140.udemy.com,cloudflare,443,https://web17140.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-1238648571,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17150.udemy.com,Just a moment...,403,6690,web17150.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17150.udemy.com,cloudflare,443,https://web17150.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-797289889,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17530.udemy.com,Just a moment...,403,6690,web17530.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17530.udemy.com,cloudflare,443,https://web17530.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-1293030681,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17540.udemy.com,Just a moment...,403,6669,web17540.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17540.udemy.com,cloudflare,443,https://web17540.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-1786239462,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17550.udemy.com,Just a moment...,403,6690,web17550.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17550.udemy.com,cloudflare,443,https://web17550.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,1369003532,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17560.udemy.com,Just a moment...,403,6669,web17560.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17560.udemy.com,cloudflare,443,https://web17560.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,906863840,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17610.udemy.com,Just a moment...,403,6669,web17610.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17610.udemy.com,cloudflare,443,https://web17610.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-289061140,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17620.udemy.com,Just a moment...,403,6669,web17620.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17620.udemy.com,cloudflare,443,https://web17620.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,903845860,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17630.udemy.com,Just a moment...,403,6690,web17630.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17630.udemy.com,cloudflare,443,https://web17630.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,171378636,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17640.udemy.com,Just a moment...,403,6690,web17640.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17640.udemy.com,cloudflare,443,https://web17640.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,2093929777,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17650.udemy.com,Just a moment...,403,6669,web17650.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17650.udemy.com,cloudflare,443,https://web17650.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,1665670336,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17660.udemy.com,Just a moment...,403,6669,web17660.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17660.udemy.com,cloudflare,443,https://web17660.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,1336361115,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17700.udemy.com,Just a moment...,403,6690,web17700.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17700.udemy.com,cloudflare,443,https://web17700.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,648083477,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17710.udemy.com,Just a moment...,403,6669,web17710.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17710.udemy.com,cloudflare,443,https://web17710.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,-1055529410,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17720.udemy.com,Just a moment...,403,6669,web17720.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17720.udemy.com,cloudflare,443,https://web17720.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,433024172,2606:4700::6812:a05a,Cloudflare Bot Management,82,False,True,,,,
web17730.udemy.com,Just a moment...,403,6669,web17730.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17730.udemy.com,cloudflare,443,https://web17730.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,1578592493,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17750.udemy.com,Just a moment...,403,6669,web17750.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17750.udemy.com,cloudflare,443,https://web17750.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,1827560225,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17820.udemy.com,Just a moment...,403,6669,web17820.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17820.udemy.com,cloudflare,443,https://web17820.udemy.com:443,https,cloudflare,text/html,GET,104.16.226.91,/,1753629329,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
web17830.udemy.com,Just a moment...,403,6690,web17830.udemy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-10T23:59:59Z,"CN=udemy.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",udemy.com,"Cloudflare, Inc.",*.udemy.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1420b218e7a952db3f97ac7d56bd622d,3760737f45dbed53b9b64f9f1d15018633ba920518f155cde3875ef825d46991,True,ctls,web17830.udemy.com,cloudflare,443,https://web17830.udemy.com:443,https,cloudflare,text/html,GET,104.18.160.90,/,-1443249519,2606:4700::6810:e25b,Cloudflare Bot Management,82,False,True,,,,
