input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,tls_mismatched,tls_expired,tls_self_signed,cdn_name,cdn,csp_domains_,final_url
metrics.hm.com,,200,,metrics.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,metrics.hm.com,443,https://metrics.hm.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,True,True,,,,,,
mfe-acc.cos.com,403,403,134,mfe-acc.cos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T18:20:18Z,2023-07-27T19:13:12Z,CN=mfe-acc.cos.com,mfe-acc.cos.com,,mfe-acc.cos.az.hmgroup.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,37863d64e582330789db7800e8a6d675,e971ca17d8379583f9b5a49e55209f8b66bca409270b1d9bdecb292414e83bd8,ctls,mfe-acc.cos.com,443,https://mfe-acc.cos.com:443,https,,text/html,GET,34.149.250.243,/,1723221432,34.149.250.243,HTTP/3,1,False,,,,,google,True,,
mfe-dev.cos.com,403,403,134,mfe-dev.cos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T22:24:57Z,2023-07-26T23:16:29Z,CN=mfe-dev.cos.com,mfe-dev.cos.com,,mfe-dev.cos.az.hmgroup.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,90ba2a97e09fdff0db3a1ba7566e525c,50715c7ec8cd21cb2d2abf8e4287840adbbd6c8e157fe8faecb6a76de98116db,ctls,mfe-dev.cos.com,443,https://mfe-dev.cos.com:443,https,,text/html,GET,34.149.227.161,/,1723221432,34.149.227.161,HTTP/3,1,False,,,,,google,True,,
mfe-dev.stories.com,403,403,134,mfe-dev.stories.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:46:28Z,2023-07-30T20:39:21Z,CN=mfe-dev.az.hmgroup.com,mfe-dev.az.hmgroup.com,,mfe-dev.az.hmgroup.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7736b7fd9051740748bdc8c91adcebb3,dc3257f47935d52b12265bdea4c0671d7cad519cf76438d8c131f481731954d1,ctls,mfe-dev.stories.com,443,https://mfe-dev.stories.com:443,https,,text/html,GET,35.244.254.247,/,1723221432,35.244.254.247,HTTP/3,1,False,,True,,,google,True,,
mfe-prod.cos.com,403,403,134,mfe-prod.cos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-06T01:45:49Z,2023-08-04T02:40:03Z,CN=mfe-prod.cos.com,mfe-prod.cos.com,,mfe-prod.cos.az.hmgroup.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,7218e45df40a80fcc1ff97e0066f5e9c,22b98e01088e5b2b584d2f4f50bc9966be2d3c5259ced2f789b3d53e4c120c52,ctls,mfe-prod.cos.com,443,https://mfe-prod.cos.com:443,https,,text/html,GET,34.95.105.52,/,1723221432,34.95.105.52,HTTP/3,1,False,,,,,google,True,,
mfe-sit.cos.com,403,403,134,mfe-sit.cos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T11:37:46Z,2023-07-27T12:32:00Z,CN=mfe-sit.cos.com,mfe-sit.cos.com,,mfe-sit.cos.az.hmgroup.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,21a6aa62d4fed0d9bb39c246b399f8ac,aad9a2f702f1ba1d46f46f87d306992d01151d2ed0bbf065f947632de476e51b,ctls,mfe-sit.cos.com,443,https://mfe-sit.cos.com:443,https,,text/html,GET,34.117.254.228,/,1723221432,34.117.254.228,HTTP/3,1,False,,,,,google,True,,
mitte-api.hm.com,,200,265,mitte-api.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,mitte-api.hm.com,443,https://mitte-api.hm.com:443,https,,text/html,GET,2.17.180.99,/,-393890005,2a02:26f0:3500:88a::6ae,,13,False,True,,,,,,,
mitte.hm.com,H&M Mitte Store,200,205292,mitte.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T11:00:08Z,2023-07-03T11:00:07Z,CN=mitte.hm.com,mitte.hm.com,,mitte.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,426e0dd6567aa898bd5511ecb132cd61,c4beac8526f0e0ae031be871231da3855dc0747400bfe3f263dc65eb9dd883d1,ctls,mitte.hm.com,443,https://mitte.hm.com:443,https,Netlify,text/html,GET,34.141.48.9,/,-1974549617,2a05:d014:275:cb01::c8,Netlify,119,False,,,,,google,True,,
mob.hm.com,"H&M | Fashion für Frauen, Männer & Kinder | H&M DE",200,744619,www2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www2.hm.com,H & M Hennes & Mauritz AB,www.stories.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e71003176293f3418ba484d52878aefe,8cb0fb9d2ba652b6e43f47094ffaf21ea05d62096032f7d2bcec828479e122a3,ctls,www2.hm.com,443,https://mob.hm.com:443,https,,text/html,GET,2.16.91.18,/,-1079062249,2.16.91.10,webpack,92,False,,,,,,,,https://www2.hm.com/de_de/index.html
mobileconf2.hm.com,,404,,mobileconf2.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-01T00:00:00Z,2023-08-04T23:59:59Z,"CN=mdmcontent.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",mdmcontent.hm.com,H & M Hennes & Mauritz AB,www.mdmcontent.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd9178db15f8994b0849f427e18f7245,7bf7a18d990a72d774cdcb38bf6091cdbe7f3b36199dffa42d39223872b6c6da,ctls,mobileconf2.hm.com,443,https://mobileconf2.hm.com:443,https,,,GET,194.103.63.23,/,1274734426,194.103.63.23,,1,False,,True,,,,,,
modemitverantwortung.hm.com,Mode mit Verantwortung - Mode mit Verantwortung : Mode mit Verantwortung,200,49587,modemitverantwortung.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:00:31Z,2023-07-26T14:00:30Z,CN=modemitverantwortung.hm.com,modemitverantwortung.hm.com,,modemitverantwortung.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,530abf0607f0333379cf513230d82e9a,e32045b999243efac7c05517174d827fd723b08c5f48659ca70ebbcb98c6f713,ctls,modemitverantwortung.hm.com,443,https://modemitverantwortung.hm.com:443,https,,text/html,GET,13.49.199.225,/,718643537,13.49.199.225,Yoast SEO:20.7,693,False,,,,,,,,
nft-security-query-api.disco.hm.com,,200,265,nft-security-query-api.disco.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,nft-security-query-api.disco.hm.com,443,https://nft-security-query-api.disco.hm.com:443,https,,text/html,GET,104.102.19.120,/,-393890005,2a02:26f0:480:58e::6ae,,13,False,True,True,,,,,,
nib.hm.com,,404,,nib.hm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-19T00:00:00Z,2024-01-18T23:59:59Z,"CN=nib.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",nib.hm.com,H & M Hennes & Mauritz AB,www.nib.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bd003a6bad07d432580976266bc2eafd,769ac40c05a73b345086dbcb84de8877bae10abedb993c5b37db2e4c27c4a4fa,ctls,nib.hm.com,443,https://nib.hm.com:443,https,Microsoft-IIS/10.0,,GET,52.174.152.114,/,-1840324437,52.174.152.114,Windows Server,1,False,,,,,azure,True,,
nl.afound.com,Mode Från Kända Varumärken | Alltid 20-70% 🏷️ | Afound.com,200,26912,www.afound.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=www.afound.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.afound.com,H & M Hennes & Mauritz AB,checkout.afound.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cb7ee9f6711ac08015bf3a5fef3ad2c9,fd5f2e18e1ad6eced5b94fea3c333cc4dda37b28cec331546e557e07c0124505,ctls,www.afound.com,443,https://nl.afound.com:443,https,,text/html,GET,2.16.91.9,/,1923730578,2.16.91.11,HSTS,356,False,,,,,,,,https://www.afound.com/?orgtld=nl.afound.com
nqcw2l.kw.hm.com,Marketing Attribution Platform for Data-Driven Marketing | Rockerbox,200,223410,www.rockerbox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T19:23:28Z,2023-06-21T19:23:27Z,CN=www.rockerbox.com,www.rockerbox.com,,www.rockerbox.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,d415bd6513f344fec03383baafdc40cf,98cc8ce408e83a6319e645e5e0c9a438410fd64f4b01ce0ebf778358f3d0d2a9,ctls,www.rockerbox.com,443,https://nqcw2l.kw.hm.com:443,https,cloudflare,text/html,GET,134.122.127.61,/,700036665,162.243.45.251,HubSpot CMS Hub,1931,False,,,,,,,,https://www.rockerbox.com
nqcw2l.qa.hm.com,Marketing Attribution Platform for Data-Driven Marketing | Rockerbox,200,223410,www.rockerbox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T19:23:28Z,2023-06-21T19:23:27Z,CN=www.rockerbox.com,www.rockerbox.com,,www.rockerbox.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,d415bd6513f344fec03383baafdc40cf,98cc8ce408e83a6319e645e5e0c9a438410fd64f4b01ce0ebf778358f3d0d2a9,ctls,www.rockerbox.com,443,https://nqcw2l.qa.hm.com:443,https,cloudflare,text/html,GET,134.122.127.61,/,-1694607085,162.243.45.251,HubSpot CMS Hub,1931,False,,,,,,,,https://www.rockerbox.com
nqcw2l.sa.hm.com,Marketing Attribution Platform for Data-Driven Marketing | Rockerbox,200,223410,www.rockerbox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T19:23:28Z,2023-06-21T19:23:27Z,CN=www.rockerbox.com,www.rockerbox.com,,www.rockerbox.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,d415bd6513f344fec03383baafdc40cf,98cc8ce408e83a6319e645e5e0c9a438410fd64f4b01ce0ebf778358f3d0d2a9,ctls,www.rockerbox.com,443,https://nqcw2l.sa.hm.com:443,https,cloudflare,text/html,GET,134.122.127.61,/,-1694607085,162.243.45.251,HubSpot CMS Hub,1931,False,,,,,,,,https://www.rockerbox.com
nuanceuk.hm.com,,404,10,nuanceuk.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,nuanceuk.hm.com,443,https://nuanceuk.hm.com:443,https,AkamaiNetStorage,,GET,23.48.15.238,/,1864250944,2a02:26f0:1700:180::6ae,,2,False,True,,,,,,,
o2d-app2.hm.com,Access Denied,403,268,o2d-app2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,o2d-app2.hm.com,443,https://o2d-app2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,650830535,2a02:26f0:3400:290::b54,Optimizely,10,False,,,,,,,,
o2d-m2.hm.com,Access Denied,403,266,o2d-m2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,o2d-m2.hm.com,443,https://o2d-m2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,1126890880,2a02:26f0:1700:19b::b54,Optimizely,10,False,,,,,,,,
o2t-app2.hm.com,Access Denied,403,268,o2t-app2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,o2t-app2.hm.com,443,https://o2t-app2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,-1147756112,2a02:26f0:3400:290::b54,Optimizely,10,False,,,,,,,,
o2t-m2.hm.com,Access Denied,403,266,o2t-m2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,o2t-m2.hm.com,443,https://o2t-m2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,14017384,2a02:26f0:1700:180::b54,Optimizely,10,False,,,,,,,,
o2t-www2.hm.com,Access Denied,403,268,o2t-www2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=int-www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",int-www2.hm.com,H & M Hennes & Mauritz AB,de2-app2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e1e613e6f02aec123f3e1eca09008a00,e79f5f3fdb765fde9ef4c1aa5a2ce6d0ed4a3c1451222208764ec624afb10235,ctls,o2t-www2.hm.com,443,https://o2t-www2.hm.com:443,https,AkamaiGHost,text/html,GET,104.102.23.153,/,-457681817,2a02:26f0:1700:19b::b54,Optimizely,10,False,,,,,,,,
ofu.hm.com,Sign in to your account,200,203646,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://ofu.hm.com:443,https,,text/html,GET,104.47.151.115,/,-1512458281,104.47.151.115,HSTS,174,False,,,,,azure,True,,https://login.microsoftonline.com/30f52344-4663-4c2e-bab3-61bf24ebbed8/oauth2/authorize?client_id=b20979a8-3691-4197-bf38-bed7384a14e8&redirect_uri=https%3A%2F%2Fofu.hm.com%2Fsignin-oidc&response_type=id_token&scope=openid%20profile&response_mode=form_post&nonce=638198293438275354.ZTY5NDhmY2MtOWQxYS00OWJkLTlkOGItY2EyNDQ3NmViY2RlMjUzMWI2YWUtY2FjOC00YzZjLTkxZmUtOTQ1MDhhMTA4OGJi&state=CfDJ8A80Xt5Ymw1EkCiriMK9wJW7xlfzszxSsgTgCPRa6rDd3dWh5hmw17Ukli6ao-rkqFQO66sKyn_rGWbglDJ8RjIHG81Y6Vau19xTUWzemRURHdc9Bi4h4RzxW9R8cACKn2GlF0fCW4v4E-9FEqcZojipCPL2BO2u9x-H4AmCpAEnWa1Zm4CUBDaT2rfIbE7U59RfJJOTulkjuW2j2qU3niNygLPpcTIY-FiQIKgBZXvVG8KLQbm09EDwEbe97V2T8Rh4gb17BE3pXh362ukDIJ5FKAmbapyRebBPzGlo88_qT73Zu-WsAVUfhA80CTsoowBswWS5sUCYOrPRwKMd-tk&x-client-SKU=ID_NET&x-client-ver=2.1.4.0
origin-about2.hm.com,,503,62,,,,,,,,,,,,,,,,,,,80,http://origin-about2.hm.com:80,http,,,GET,185.134.16.87,/,107704025,185.134.16.87,,1,False,,,,,,,,
origin-backstage.hm.com,,503,62,,,,,,,,,,,,,,,,,,,80,http://origin-backstage.hm.com:80,http,,,GET,185.134.16.54,/,107704025,185.134.16.54,,1,False,,,,,,,,
origin-centric.hm.com,,200,1421,origin-centric.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-16T00:00:00Z,2023-08-17T23:59:59Z,"CN=centric.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",centric.hm.com,H & M Hennes & Mauritz AB,www.centric.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,19aed87b6eeb6df6042df47b45e1944c,b52c030a2eb6148ce675a5444a87f57db5acf6ca83c3e5d8ad0d0169cb06ff6e,ctls,origin-centric.hm.com,443,https://origin-centric.hm.com:443,https,,text/html,GET,35.241.44.2,/,-1463124301,35.241.44.2,HTTP/3,48,False,,True,,,google,True,../csi-requesthandler/csp-report,https://origin-centric.hm.com/WebAccess/home.html
origin-centric.plmdit2.hm.com,,200,1463,origin-centric.plmdit2.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-19T00:00:00Z,2023-08-23T23:59:59Z,"CN=centric.plmdit2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",centric.plmdit2.hm.com,H & M Hennes & Mauritz AB,www.centric.plmdit2.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3d9704d76c7cefde1ec4e6da2dda0afb,e66d27484ed5da0b3f43974b4f045bce3e5ca9c733f417b5af3f464feecac655,ctls,origin-centric.plmdit2.hm.com,443,https://origin-centric.plmdit2.hm.com:443,https,,text/html,GET,34.117.36.101,/,-1463124301,34.117.36.101,HTTP/3,49,False,,True,,,google,True,https://graph.microsoft.com,https://origin-centric.plmdit2.hm.com/WebAccess/home.html
origin-press.stories.com,,503,62,,,,,,,,,,,,,,,,,,,80,http://origin-press.stories.com:80,http,,,GET,185.134.16.87,/,107704025,185.134.16.87,,1,False,,,,,,,,
origin-supplierportalpublic.hm.com,,503,62,origin-supplierportalpublic.hm.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-03-03T00:00:00Z,2024-03-23T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c3803d4ab83e8f74bb4a8fa6aeaf69db,577d21a3b439de8ee0fa2d7386c0a89f267af9aa58faec6273bdb39acd821514,ctls,origin-supplierportalpublic.hm.com,443,https://origin-supplierportalpublic.hm.com:443,https,,,GET,185.134.16.12,/,107704025,185.134.16.12,,1,False,True,,,,,,,
owaauth.hm.com,Citrix Gateway,200,42802,owaauth.hm.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-03-03T00:00:00Z,2024-03-23T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c3803d4ab83e8f74bb4a8fa6aeaf69db,577d21a3b439de8ee0fa2d7386c0a89f267af9aa58faec6273bdb39acd821514,ctls,owaauth.hm.com,443,https://owaauth.hm.com:443,https,Apache,text/html,GET,185.134.16.95,/,12023395,185.134.16.95,Apache,718,False,True,,,,,,,https://owaauth.hm.com/logon/LogonPoint/index.html
parcel-api.info.cos.com,,522,,parcel-api.info.cos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=parcel-api.info.cos.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",parcel-api.info.cos.com,"Cloudflare, Inc.",parcel-api.info.cos.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0c794c050c1cac7d12784fdab020c834,b3ccc78efe775952d5516ef9a4cc7cf6d881a978ac17613a225c952c2a643909,ctls,parcel-api.info.cos.com,443,https://parcel-api.info.cos.com:443,https,cloudflare,,GET,104.18.12.226,/,-1840324437,2606:4700::6812:ce2,Cloudflare,1,False,,,,,cloudflare,True,,
pcr.web.sit.hm.com,Sign in to your account,200,198734,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,443,https://pcr.web.sit.hm.com:443,https,,text/html,GET,20.105.224.6,/,,20.105.224.6,HSTS,173,False,,,,,,,,https://login.microsoftonline.com/30f52344-4663-4c2e-bab3-61bf24ebbed8/oauth2/v2.0/authorize?response_type=code+id_token&redirect_uri=https%3A%2F%2Fpcr.web.sit.hm.com%2F.auth%2Flogin%2Faad%2Fcallback&client_id=fe1d57ee-b3e6-4ccc-a5c8-3927ccb03929&scope=openid+profile+email&response_mode=form_post&nonce=a604c11aed2d4a8a900de210e821db47_20230516102725&state=redir%3D%252F
pe.hm.com,"H&M Perú | Moda Online, Hogar, Ropa de Niños | H&M PE",200,2344984,pe.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T12:33:12Z,2023-06-19T12:33:11Z,CN=pe.hm.com,pe.hm.com,,pe.hm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,061748a2a1a5e2baef0eabdb5e653db5,b342d1a0e96d41870de1870b5f06b44098ba9175f5c0ce18fb562a5f127e39ca,ctls,pe.hm.com,443,https://pe.hm.com:443,https,,text/html,GET,179.191.181.65,/,1910563659,212.102.54.14,React,270,False,,,,,,,,
perf-www.cos.com,Error,403,176,perf-www.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,perf-www.cos.com,443,https://perf-www.cos.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1366805873,2a02:26f0:480:5a6::119f,Akamai Bot Manager,5,False,,,,,,,,
