input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,webserver,tls_expired,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url
https://img1a.flixcart.com,403 Forbidden,403,153,,img1a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img1a.flixcart.com,443,https://img1a.flixcart.com,https,text/html,GET,2.19.96.139,/,,/favicon.ico,2.19.96.169,,8,False,error,0,,,,,,True,
https://img21a.flixcart.com,403 Forbidden,403,153,,img21a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img21a.flixcart.com,443,https://img21a.flixcart.com,https,text/html,GET,2.18.64.27,/,1522606964,/favicon.ico,2.18.64.23,,8,False,error,0,,,,,,True,
https://img22a.flixcart.com,403 Forbidden,403,153,,img22a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img22a.flixcart.com,443,https://img22a.flixcart.com,https,text/html,GET,2.23.227.208,/,,/favicon.ico,2.23.227.218,,8,False,error,0,,,,,,True,
https://img23a.flixcart.com,403 Forbidden,403,153,,img23a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img23a.flixcart.com,443,https://img23a.flixcart.com,https,text/html,GET,2.23.227.218,/,,/favicon.ico,2.23.227.208,,8,False,error,0,,,,,,True,
https://img24a.flixcart.com,403 Forbidden,403,153,,img24a.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,img24a.flixcart.com,443,https://img24a.flixcart.com,https,text/html,GET,23.36.162.202,/,,/favicon.ico,23.36.162.211,,8,False,error,0,,,,,,True,
https://invoker.flipkart.net,,200,1806,,invoker.flipkart.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-08-27T06:17:18Z,2025-09-28T06:17:17Z,"CN=www.invoker.flipkart.net, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.invoker.flipkart.net,FLIPKART INTERNET PRIVATE LIMITED,invoker.flipkart.net,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a65e80ddf30b821a7aa4c256144ef766,6b95e12bd789d9214ee7a9b49b8ef794af2ad738aefd5ee95dc73568fa1a66ea,ctls,invoker.flipkart.net,443,https://invoker.flipkart.net,https,text/html,GET,103.243.32.115,/,,/favicon.ico,103.243.32.115,,36,False,other,0,,,,,,,
https://js-agent.newrelic.com/,,403,263,,js-agent.newrelic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-22T19:53:04Z,2026-02-23T19:53:03Z,CN=js-agent.newrelic.com,js-agent.newrelic.com,,js-agent.newrelic.com,"CN=GlobalSign Atlas R3 DV TLS CA 2025 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2025 Q1,GlobalSign nv-sa,788a497715b2232043a6b4159ce0e738,02f399b1fae3c214501b7e0789d6a820dfc791017efe047c4c444af0181bc3d8,ctls,js-agent.newrelic.com,443,https://js-agent.newrelic.com/,https,application/xml,GET,162.247.243.39,/,,/favicon.ico,2602:816:5001::39,HSTS,2,False,error,0,,,,,,,
https://moe-email-campaigns.s3.amazonaws.com,,403,243,,moe-email-campaigns.s3.amazonaws.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-04-22T00:00:00Z,2025-04-07T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1ff17419e9cc60c3d5333ea5ad467e6a,770ba1dfcfd6d64287b185760eadc567478f1b3207d773f1478d39ed3f292041,ctls,moe-email-campaigns.s3.amazonaws.com,443,https://moe-email-campaigns.s3.amazonaws.com,https,application/xml,GET,52.217.121.81,/,,/favicon.ico,3.5.29.43,Amazon Web Services,2,False,error,0,AmazonS3,,,,,True,
https://q.quora.com/,,404,14,,q.quora.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-24T17:13:38Z,2025-04-24T17:13:37Z,CN=quora.com,quora.com,,*.cf2.quoracdn.net,"CN=WR1, O=Google Trust Services, C=US",WR1,Google Trust Services,93cdac549ecbc49f7290d1114f6b725f,b53b1f061dfa00fce0c31640d30f8fb8646181fb1ed020221fd9e55ecf7728a6,ctls,q.quora.com,443,https://q.quora.com/,https,text/plain,GET,162.159.153.247,/,,/favicon.ico,162.159.152.17,HTTP/3,1,False,error,0,cloudflare,,cloudflare,True,,True,
https://rukmini1.flixcart.com,Error,503,276,,rukmini1.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-17T00:00:00Z,2026-01-17T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1244d333e10d2c32db2a6dbfe11ec127,d8158b4459cab3f209d3f2fd29abad95755038f2a017e5931cae90c1fda691d2,ctls,rukmini1.flixcart.com,443,https://rukmini1.flixcart.com,https,text/html,GET,2.16.202.128,/,,/favicon.ico,95.101.54.121,,6,False,error,0,AkamaiGHost,,,,,True,
https://rukminim1.flixcart.com,Error 400 Bad Request,400,288,,rukminim1.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,rukminim1.flixcart.com,443,https://rukminim1.flixcart.com,https,text/html,GET,23.50.131.139,/,,/favicon.ico,23.50.131.141,,12,False,error,0,,,,,,True,
https://s3-ap-southeast-1.amazonaws.com,Amazon S3 - Cloud Object Storage  - AWS,200,1283956,https://s3.amazonaws.com/aws-quickstart/,aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-02T00:00:00Z,2025-10-06T23:59:59Z,CN=aws.amazon.com,aws.amazon.com,,1.aws-lbr.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8d31943f83d3752a7c0fbd2b8de12449,3b168ab338907eaefd5a4a28b8b86c42b47050d38c48e3ff1406f7005a956ac8,ctls,aws.amazon.com,443,https://s3-ap-southeast-1.amazonaws.com,https,text/html,GET,52.219.129.84,/,-908690747,/libra-css/images/site/fav/favicon.ico,3.5.146.1,React,1444,False,other,0,Server,,,,,,https://aws.amazon.com/s3/
https://ssl.google-analytics.com/,Analytics Tools & Solutions for Your Business - Google Analytics,200,118404,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,marketingplatform.google.com,443,https://ssl.google-analytics.com/,https,text/html,GET,216.58.206.72,/,873962860,/images/branding/product/ico/googleg_standard_32dp.ico,2a00:1450:4001:830::2008,HTTP/3,1820,False,other,0,sffe,,google,True,,True,https://marketingplatform.google.com/about/analytics/
https://ssl.google-analytics.com/ga.js,,200,46274,https://csp.withgoogle.com/csp/scaffolding/ascnsrsgac:215:0,ssl.google-analytics.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,6087bf6157d576bba4c26f9fc0671c4d,2da8cf164d2d416f2bb6a4d971dbf8464e6da47fcd99485f02bedb6717d18706,ctls,ssl.google-analytics.com,443,https://ssl.google-analytics.com/ga.js,https,text/javascript,GET,216.58.206.72,/ga.js,,/ga.js/favicon.ico,2a00:1450:4001:830::2008,HTTP/3,85,False,other,0,Golfe2,,google,True,,True,
https://static-assets-web.flixcart.com,403 Forbidden,403,146,,static-assets-web.flixcart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-08-28T00:00:00Z,2025-08-28T23:59:59Z,"CN=*.flixcart.com, O=Flipkart Internet Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.flixcart.com,Flipkart Internet Private Limited,flixcart.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d15b7817f363fff078419f856bb05a,daa37df48732e584e3c359c2fc240e911ec0bc9d567ced5507ea4e4928e92419,ctls,static-assets-web.flixcart.com,443,https://static-assets-web.flixcart.com,https,text/html,GET,23.36.163.242,/,,/favicon.ico,23.36.163.225,Nginx,8,False,error,0,nginx,,,,,True,
https://stats.g.doubleclick.net,Analytics Tools & Solutions for Your Business - Google Analytics,200,118404,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,marketingplatform.google.com,443,https://stats.g.doubleclick.net,https,text/html,GET,108.177.15.157,/,873962860,/images/branding/product/ico/googleg_standard_32dp.ico,2a00:1450:400c:c04::9b,HTTP/3,1820,False,other,0,sffe,,google,True,,True,https://marketingplatform.google.com/about/analytics/
https://techcntrl.com/dmp/jsv2/Flipkart_LP.js,,200,,,techcntrl.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-01-24T03:18:20Z,2025-04-24T03:18:19Z,CN=techcntrl.com,techcntrl.com,,techcntrl.com,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,0558c065884e1f2dd87699e5c26343c3,35dae8b25fd76a653780e72578aafe954912ee16c391dae2ba8613d25ebc6557,ctls,techcntrl.com,443,https://techcntrl.com/dmp/jsv2/Flipkart_LP.js,https,text/html,GET,190.2.139.23,/dmp/jsv2/Flipkart_LP.js,,/dmp/jsv2/Flipkart_LP.js/favicon.ico,190.2.139.23,PHP:7.2.34,1,False,other,0,nginx/1.26.1,,,,,True,
https://trk.kissmetrics.com/,,200,43,,trk.kissmetrics.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-10T00:00:00Z,2025-12-10T23:59:59Z,CN=*.kissmetrics.io,*.kissmetrics.io,,sandstorm.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0618062677110e0d64b96ca16279b74a,df9492b36f3b5dd316657a637a54ca431a6aa7761b38ea7e6ebd021752dcad16,ctls,trk.kissmetrics.com,443,https://trk.kissmetrics.com/,https,image/gif,GET,138.197.60.79,/,97040601,/favicon.ico,138.197.60.79,Nginx,1,False,nonerror,0,nginx,,,,,True,
https://ttrk.ringocount.com/pixel,,200,11,,ttrk.ringocount.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-19T00:00:00Z,2025-03-19T23:59:59Z,CN=track.mobiletopc.com,track.mobiletopc.com,,ttrk.ringocount.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,c2825b4f28b1fe89eb51af156513d286,5da28d6d2747bb77f8353ab317c0f30361bf804ffb355b0dcdbe65409e09305b,ctls,ttrk.ringocount.com,443,https://ttrk.ringocount.com/pixel,https,text/plain,GET,35.241.7.124,/pixel,,/pixel/favicon.ico,2600:1901:0:119::,Nginx,1,False,nonerror,0,nginx,,google,True,,,
https://www.facebook.com,Facebook – Anmelden oder Registrieren,200,270665,fbsbx.com,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-23T00:00:00Z,2025-02-21T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,702d2b0932fd5ebea31c76206978f179,f2c8f008ba1906ce652abb157d56d10ba23475770baf3d844bcdc48f37b15766,ctls,m.facebook.com,443,https://www.facebook.com,https,text/html,GET,157.240.253.35,/,-560962771,/favicon.ico,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,30,False,nonerror,0,,,,,,True,https://m.facebook.com/?wtsid=rdr_0PyNbEbf93t5W9DSC
https://www.google-analytics.com/,Analytics Tools & Solutions for Your Business - Google Analytics,200,118404,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,marketingplatform.google.com,443,https://www.google-analytics.com/,https,text/html,GET,142.250.185.142,/,873962860,/images/branding/product/ico/googleg_standard_32dp.ico,2a00:1450:4001:806::200e,HTTP/3,1820,False,other,0,sffe,,google,True,,True,https://marketingplatform.google.com/about/analytics/
https://www.google-analytics.com/analytics.js,,200,52916,https://csp.withgoogle.com/csp/scaffolding/ascnsrsgac:225:0,www.google-analytics.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,6087bf6157d576bba4c26f9fc0671c4d,2da8cf164d2d416f2bb6a4d971dbf8464e6da47fcd99485f02bedb6717d18706,ctls,www.google-analytics.com,443,https://www.google-analytics.com/analytics.js,https,text/javascript,GET,142.250.185.142,/analytics.js,,/analytics.js/favicon.ico,2a00:1450:4001:806::200e,HTTP/3,97,False,other,0,Golfe2,,google,True,,True,
https://www.google-analytics.com/ga.js,,200,46274,https://csp.withgoogle.com/csp/scaffolding/ascnsrsgac:215:0,www.google-analytics.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,6087bf6157d576bba4c26f9fc0671c4d,2da8cf164d2d416f2bb6a4d971dbf8464e6da47fcd99485f02bedb6717d18706,ctls,www.google-analytics.com,443,https://www.google-analytics.com/ga.js,https,text/javascript,GET,142.250.185.142,/ga.js,,/ga.js/favicon.ico,2a00:1450:4001:806::200e,HTTP/3,85,False,other,0,Golfe2,,google,True,,True,
https://www.google.co.in,Google,200,260957,https://csp.withgoogle.com/csp/gws/other-hp,www.google.co.in,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:43Z,2025-04-21T08:37:42Z,CN=*.google.co.in,*.google.co.in,,google.in,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,f40649352954b62927c31d86d8a4f712,f976874ee4602581209b7dffe686bfb34a2d3b63c59723068a41412e193d84eb,ctls,www.google.co.in,443,https://www.google.co.in,https,text/html,GET,216.58.212.131,/,2089967249,/images/branding/product_ios/3x/gsa_ios_60dp.png,2a00:1450:4001:831::2003,HTTP/3,145,False,other,0,gws,,google,True,,True,
https://www.google.com,Google,200,260799,https://csp.withgoogle.com/csp/gws/other-hp,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:23Z,2025-04-21T08:37:22Z,CN=www.google.com,www.google.com,,www.google.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,63f15ff9f2f55a05b138cb99273c3b11,5991b59e9a9d39dbaa87cdd0426f5057bf81f7c19f09d75eabb9729cb4098082,ctls,www.google.com,443,https://www.google.com,https,text/html,GET,172.217.16.196,/,2089967249,/images/branding/product_ios/3x/gsa_ios_60dp.png,2a00:1450:4001:812::2004,HTTP/3,145,False,other,0,gws,,google,True,,,
https://www.google.com/recaptcha/api.js,,200,911,,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:23Z,2025-04-21T08:37:22Z,CN=www.google.com,www.google.com,,www.google.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,63f15ff9f2f55a05b138cb99273c3b11,5991b59e9a9d39dbaa87cdd0426f5057bf81f7c19f09d75eabb9729cb4098082,ctls,www.google.com,443,https://www.google.com/recaptcha/api.js,https,text/javascript,GET,172.217.16.196,/recaptcha/api.js,,/recaptcha/api.js/favicon.ico,2a00:1450:4001:812::2004,HTTP/3,1,False,nonerror,0,ESF,,google,True,,,
https://www.google.com/recaptcha/api/js/recaptcha_ajax.js,Error 404 (Not Found)!!1,404,1595,,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:37:23Z,2025-04-21T08:37:22Z,CN=www.google.com,www.google.com,,www.google.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,63f15ff9f2f55a05b138cb99273c3b11,5991b59e9a9d39dbaa87cdd0426f5057bf81f7c19f09d75eabb9729cb4098082,ctls,www.google.com,443,https://www.google.com/recaptcha/api/js/recaptcha_ajax.js,https,text/html,GET,172.217.16.196,/recaptcha/api/js/recaptcha_ajax.js,,/recaptcha/api/js/recaptcha_ajax.js/favicon.ico,2a00:1450:4001:812::2004,HTTP/3,12,False,error,0,sffe,,google,True,,,
https://www.googleadservices.com/pagead/conversion.js,,200,62435,,www.googleadservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:36:56Z,2025-04-21T08:36:55Z,CN=www.googleadservices.com,www.googleadservices.com,,www.googleadservices.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2bce3af2afc4e660d593727c84def90a,de669f34bfa0f1c667165f0240451b9aa01cd200bd90ee462421411b31ebfd21,ctls,www.googleadservices.com,443,https://www.googleadservices.com/pagead/conversion.js,https,text/javascript,GET,142.250.186.162,/pagead/conversion.js,,/pagead/conversion.js/favicon.ico,142.250.186.162,HTTP/3,128,False,other,0,cafe,,google,True,,,
https://www.googletagmanager.com/gtag/js,,200,148752,https://csp.withgoogle.com/csp/scaffolding/ascgcycc:1003:0,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:34Z,2025-04-21T08:35:33Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,6087bf6157d576bba4c26f9fc0671c4d,2da8cf164d2d416f2bb6a4d971dbf8464e6da47fcd99485f02bedb6717d18706,ctls,www.googletagmanager.com,443,https://www.googletagmanager.com/gtag/js,https,application/javascript,GET,142.250.181.232,/gtag/js,,/gtag/js/favicon.ico,2a00:1450:4001:80f::2008,HTTP/3,398,False,other,0,Google Tag Manager,,google,True,,True,
https://www.s2d6.com/x,,404,,,s2d6.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T08:03:58Z,2025-05-12T09:02:42Z,CN=s2d6.com,s2d6.com,,*.s2d6.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,0738477723c7059eb90ec474a168ab14,e1c5b9a2524aa455cc99ec1c8dd5356f735a17458f03d370ee4c0a4261533e28,ctls,s2d6.com,443,https://www.s2d6.com/x,https,text/html,GET,104.21.112.1,/x,,/x/favicon.ico,2606:4700:3030::6815:6001,PHP:7.4.33,1,False,other,0,cloudflare,,cloudflare,True,,True,https://s2d6.com/x
https://www.tpclick.com/rd/jpx.php,,200,243,,,,,,,,,,,,,,,,,,,,443,https://www.tpclick.com/rd/jpx.php,https,text/html,GET,185.107.56.200,/rd/jpx.php,,/rd/jpx.php/favicon.ico,185.107.56.200,,1,False,other,0,,,,,,,http://ww1.tpclick.com/?backfill=0&term=Online+Marketing+Affiliate+Programs&term=Merchant+Processing+Affiliate+Program&term=Affiliate+Marketing+Software
https://www.youtube.com/iframe_api,,200,993,,www.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:36Z,2025-04-21T08:35:35Z,CN=*.google.com,*.google.com,,*.developers.google.cn,"CN=WE2, O=Google Trust Services, C=US",WE2,Google Trust Services,2d4be8c378e3011e2e4d07392b9dc2d9,e5f128dd590140b99c51dd70fc6eab89dce8b60d54f1a0c273694c890035982b,ctls,www.youtube.com,443,https://www.youtube.com/iframe_api,https,text/javascript,GET,142.250.185.78,/iframe_api,,/iframe_api/favicon.ico,2a00:1450:4001:827::200e,HTTP/3,4,False,nonerror,0,ESF,,google,True,,True,
hubsystem.flipkart.com,,404,43,,hubsystem.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-26T10:48:07Z,2025-08-27T10:48:06Z,"CN=www.hubsystem.flipkart.com, O=FLIPKART INTERNET PRIVATE LIMITED, L=Bengaluru, ST=Karnataka, C=IN",www.hubsystem.flipkart.com,FLIPKART INTERNET PRIVATE LIMITED,hubsystem.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b04436286f99017a2758d9ab75bd64e2,cd2d8cb801b8d185cd3fd8ff4a9642649890b4bfef249468c6f3fb43604df557,ctls,hubsystem.flipkart.com,443,https://hubsystem.flipkart.com,https,application/json,GET,163.53.76.48,/,,/favicon.ico,163.53.76.48,,1,False,error,0,,,,,,,
icap.flipkart.com,Error 404 Not Found,404,357,,icap.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-09T03:53:17Z,2025-05-11T03:53:16Z,"CN=www.icap.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.icap.flipkart.com,FLIPKART HEALTH LIMITED,icap.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b3d934de4c363de1e13757b21e869f5a,ea3aa623ab007addf2277c69259372154b9ea49c03c3f0c4178bbd760c6d199a,ctls,icap.flipkart.com,443,https://icap.flipkart.com,https,text/html,GET,163.53.76.166,/,,/favicon.ico,163.53.76.166,,16,False,error,0,,,,,,,
icapws.flipkart.com,,400,12,,icapws.flipkart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-07-03T10:57:50Z,2025-08-04T10:57:49Z,"CN=www.icapws.flipkart.com, O=FLIPKART HEALTH LIMITED, L=Kolkata, ST=West Bengal, C=IN",www.icapws.flipkart.com,FLIPKART HEALTH LIMITED,icapws.flipkart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e7c09de75c1f2a4d7796ef0e1296b9dd,52ed58f8814de9a8fb141c154cd787fc9c526aa7d2403725936efa70941a2440,ctls,icapws.flipkart.com,443,https://icapws.flipkart.com,https,text/html,GET,163.53.76.169,/,,/favicon.ico,163.53.76.169,,1,False,error,0,,,,,,,
inbound.flipkart.com,,404,,,,,,,,,,,,,,,,,,,,,80,http://inbound.flipkart.com,http,text/html,GET,202.162.247.139,/,,/favicon.ico,202.162.247.139,Nginx,1,False,other,0,nginx,,,,,,
