input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
employees.vivy.com,301 Moved Permanently,301,169,employees.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,employees.vivy.com,,443,https://employees.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://employees.vivy.com/,https://employees.vivy.com/,
empresa.pr.dev.vivy.com,301 Moved Permanently,301,169,empresa.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,empresa.pr.dev.vivy.com,,443,https://empresa.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://empresa.pr.dev.vivy.com/,https://empresa.pr.dev.vivy.com/,
empresa.vivy.com,301 Moved Permanently,301,169,empresa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,empresa.vivy.com,,443,https://empresa.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://empresa.vivy.com/,https://empresa.vivy.com/,
en.staging.vivy.com,301 Moved Permanently,301,169,en.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,en.staging.vivy.com,,443,https://en.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://en.staging.vivy.com/,https://en.staging.vivy.com/,
en.sviaging.vivy.com,301 Moved Permanently,301,169,en.sviaging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,en.sviaging.vivy.com,,443,https://en.sviaging.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://en.sviaging.vivy.com/,https://en.sviaging.vivy.com/,
engine.pr.dev.vivy.com,301 Moved Permanently,301,169,engine.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,engine.pr.dev.vivy.com,,443,https://engine.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://engine.pr.dev.vivy.com/,https://engine.pr.dev.vivy.com/,
engineer.pr.dev.vivy.com,301 Moved Permanently,301,169,engineer.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,engineer.pr.dev.vivy.com,,443,https://engineer.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://engineer.pr.dev.vivy.com/,https://engineer.pr.dev.vivy.com/,
engineering.pr.dev.vivy.com,301 Moved Permanently,301,169,engineering.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,engineering.pr.dev.vivy.com,,443,https://engineering.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://engineering.pr.dev.vivy.com/,https://engineering.pr.dev.vivy.com/,
er.pr.dev.vivy.com,301 Moved Permanently,301,169,er.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,er.pr.dev.vivy.com,,443,https://er.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://er.pr.dev.vivy.com/,https://er.pr.dev.vivy.com/,
es.pr.dev.vivy.com,301 Moved Permanently,301,169,es.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,es.pr.dev.vivy.com,,443,https://es.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://es.pr.dev.vivy.com/,https://es.pr.dev.vivy.com/,
es.vivy.com,301 Moved Permanently,301,169,es.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,es.vivy.com,,443,https://es.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://es.vivy.com/,https://es.vivy.com/,
esd.vivy.com,301 Moved Permanently,301,169,esd.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,esd.vivy.com,,443,https://esd.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://esd.vivy.com/,https://esd.vivy.com/,
esm.pr.dev.vivy.com,301 Moved Permanently,301,169,esm.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,esm.pr.dev.vivy.com,,443,https://esm.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://esm.pr.dev.vivy.com/,https://esm.pr.dev.vivy.com/,
espanol.pr.dev.vivy.com,301 Moved Permanently,301,169,espanol.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,espanol.pr.dev.vivy.com,,443,https://espanol.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://espanol.pr.dev.vivy.com/,https://espanol.pr.dev.vivy.com/,
et.pr.dev.vivy.com,301 Moved Permanently,301,169,et.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,et.pr.dev.vivy.com,,443,https://et.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://et.pr.dev.vivy.com/,https://et.pr.dev.vivy.com/,
eta.pr.dev.vivy.com,301 Moved Permanently,301,169,eta.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,eta.pr.dev.vivy.com,,443,https://eta.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://eta.pr.dev.vivy.com/,https://eta.pr.dev.vivy.com/,
eupdwsocs002.logistics.vivy.com,301 Moved Permanently,301,169,eupdwsocs002.logistics.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,eupdwsocs002.logistics.vivy.com,,443,https://eupdwsocs002.logistics.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://eupdwsocs002.logistics.vivy.com/,https://eupdwsocs002.logistics.vivy.com/,
evelynn-cvs.vivy.com,301 Moved Permanently,301,169,evelynn-cvs.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,evelynn-cvs.vivy.com,,443,https://evelynn-cvs.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://evelynn-cvs.vivy.com/,https://evelynn-cvs.vivy.com/,
eventssupport-kb.vivy.com,301 Moved Permanently,301,169,eventssupport-kb.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,eventssupport-kb.vivy.com,,443,https://eventssupport-kb.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://eventssupport-kb.vivy.com/,https://eventssupport-kb.vivy.com/,
ew.vivy.com,301 Moved Permanently,301,169,ew.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ew.vivy.com,,443,https://ew.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://ew.vivy.com/,https://ew.vivy.com/,
ew543210zyx.cpay.air-france.pr.dev.vivy.com,301 Moved Permanently,301,169,ew543210zyx.cpay.air-france.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ew543210zyx.cpay.air-france.pr.dev.vivy.com,,443,https://ew543210zyx.cpay.air-france.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://ew543210zyx.cpay.air-france.pr.dev.vivy.com/,https://ew543210zyx.cpay.air-france.pr.dev.vivy.com/,
exchange.pr.dev.vivy.com,301 Moved Permanently,301,169,exchange.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,exchange.pr.dev.vivy.com,,443,https://exchange.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://exchange.pr.dev.vivy.com/,https://exchange.pr.dev.vivy.com/,
exchange.vivy.com,301 Moved Permanently,301,169,exchange.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,exchange.vivy.com,,443,https://exchange.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://exchange.vivy.com/,https://exchange.vivy.com/,
external.pr.dev.vivy.com,301 Moved Permanently,301,169,external.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,external.pr.dev.vivy.com,,443,https://external.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://external.pr.dev.vivy.com/,https://external.pr.dev.vivy.com/,
extranet.pr.dev.vivy.com,301 Moved Permanently,301,169,extranet.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,extranet.pr.dev.vivy.com,,443,https://extranet.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://extranet.pr.dev.vivy.com/,https://extranet.pr.dev.vivy.com/,
f.pr.dev.vivy.com,301 Moved Permanently,301,169,f.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,f.pr.dev.vivy.com,,443,https://f.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://f.pr.dev.vivy.com/,https://f.pr.dev.vivy.com/,
falcon.pr.dev.vivy.com,301 Moved Permanently,301,169,falcon.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,falcon.pr.dev.vivy.com,,443,https://falcon.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://falcon.pr.dev.vivy.com/,https://falcon.pr.dev.vivy.com/,
faqtv-signup.vivy.com,301 Moved Permanently,301,169,faqtv-signup.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,faqtv-signup.vivy.com,,443,https://faqtv-signup.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://faqtv-signup.vivy.com/,https://faqtv-signup.vivy.com/,
faststats.pr.dev.vivy.com,301 Moved Permanently,301,169,faststats.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,faststats.pr.dev.vivy.com,,443,https://faststats.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://faststats.pr.dev.vivy.com/,https://faststats.pr.dev.vivy.com/,
fax29-7.pay.repoair-france.pr.dev.vivy.com,301 Moved Permanently,301,169,fax29-7.pay.repoair-france.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,fax29-7.pay.repoair-france.pr.dev.vivy.com,,443,https://fax29-7.pay.repoair-france.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://fax29-7.pay.repoair-france.pr.dev.vivy.com/,https://fax29-7.pay.repoair-france.pr.dev.vivy.com/,
features.vivy.com,,404,,features.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,features.vivy.com,,443,https://features.vivy.com:443,https,,,GET,18.196.7.61,/,-1840324437,35.156.182.107,,1,False,,,,
feedback.pr.dev.vivy.com,301 Moved Permanently,301,169,feedback.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,feedback.pr.dev.vivy.com,,443,https://feedback.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://feedback.pr.dev.vivy.com/,https://feedback.pr.dev.vivy.com/,
field.pr.dev.vivy.com,301 Moved Permanently,301,169,field.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,field.pr.dev.vivy.com,,443,https://field.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://field.pr.dev.vivy.com/,https://field.pr.dev.vivy.com/,
file.vivy.com,301 Moved Permanently,301,169,file.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,file.vivy.com,,443,https://file.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://file.vivy.com/,https://file.vivy.com/,
files.vivy.com,,404,,files.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,files.vivy.com,,443,https://files.vivy.com:443,https,,,GET,18.196.7.61,/,-1840324437,3.77.137.139,,1,False,,,,
filestore.pr.dev.vivy.com,301 Moved Permanently,301,169,filestore.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,filestore.pr.dev.vivy.com,,443,https://filestore.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://filestore.pr.dev.vivy.com/,https://filestore.pr.dev.vivy.com/,
