input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed
gpcl01iad.gapinc.com,,200,170,gpcl01iad.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl01iad.gapinc.com,,443,https://gpcl01iad.gapinc.com:443,https,,text/html,GET,8.45.105.53,/,593259606,8.45.105.53,HSTS,4,False,,,,,,,
gpcl01phx.gapinc.com,,200,170,gpcl01phx.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl01phx.gapinc.com,,443,https://gpcl01phx.gapinc.com:443,https,,text/html,GET,8.18.111.53,/,593259606,8.18.111.53,HSTS,4,False,,,,,,,
gpcl01rcc.gapinc.com,,200,170,gpcl01rcc.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl01rcc.gapinc.com,,443,https://gpcl01rcc.gapinc.com:443,https,,text/html,GET,8.21.68.53,/,593259606,8.21.68.53,HSTS,4,False,,,,,,,
gpcl02iad.gapinc.com,,200,170,gpcl02iad.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl02iad.gapinc.com,,443,https://gpcl02iad.gapinc.com:443,https,,text/html,GET,8.45.105.55,/,593259606,8.45.105.55,HSTS,4,False,,,,,,,
gpcl02phx.gapinc.com,,200,170,gpcl02phx.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl02phx.gapinc.com,,443,https://gpcl02phx.gapinc.com:443,https,,text/html,GET,8.18.111.55,/,593259606,8.18.111.55,HSTS,4,False,,,,,,,
gpcl02rcc.gapinc.com,,200,170,gpcl02rcc.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=gpcl.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gpcl.gapinc.com,"The Gap, Inc.",vp.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,efe991d34fa752d2f00a76c76df4e611,453a1b9fc97c836a77c465e3933e8876590352ea3901f015a55ef9fe096221c6,ctls,gpcl02rcc.gapinc.com,,443,https://gpcl02rcc.gapinc.com:443,https,,text/html,GET,8.21.68.55,/,593259606,8.21.68.55,HSTS,4,False,,,,,,,
gpiad.gapinc.com,,200,170,gpiad.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gp.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gp.gapinc.com,"The Gap, Inc.",gp02rcc.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8dd7948e3610779bf986bf8af85e4d56,4d8249e61be325efe74403cea019c4816d54c008afb12001cfd13ec14b56309f,ctls,gpiad.gapinc.com,,443,https://gpiad.gapinc.com:443,https,,text/html,GET,8.45.105.52,/,593259606,8.45.105.52,HSTS,4,False,,,,,True,,
gpphx.gapinc.com,,200,170,gpphx.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gp.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gp.gapinc.com,"The Gap, Inc.",gp02rcc.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8dd7948e3610779bf986bf8af85e4d56,4d8249e61be325efe74403cea019c4816d54c008afb12001cfd13ec14b56309f,ctls,gpphx.gapinc.com,,443,https://gpphx.gapinc.com:443,https,,text/html,GET,8.18.111.54,/,593259606,8.18.111.54,HSTS,4,False,,,,,True,,
gpphx.vpn.gapinc.com,,200,170,gpphx.vpn.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gp.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gp.gapinc.com,"The Gap, Inc.",gp02rcc.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8dd7948e3610779bf986bf8af85e4d56,4d8249e61be325efe74403cea019c4816d54c008afb12001cfd13ec14b56309f,ctls,gpphx.vpn.gapinc.com,,443,https://gpphx.vpn.gapinc.com:443,https,,text/html,GET,8.18.111.52,/,593259606,8.18.111.52,HSTS,4,False,,,,,True,,
gppoc100.gapinc.com,,200,170,gppoc100.gapinc.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-04-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=gppoc.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gppoc.gapinc.com,"The Gap, Inc.",gppoc100.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,14032cf863c57ef73286b8cd5471c620,ac69fc088477091fc62edc0d84daf79f5375880db60bd48087c328088678b19b,ctls,gppoc100.gapinc.com,,443,https://gppoc100.gapinc.com:443,https,,text/html,GET,8.21.68.60,/,593259606,8.21.68.60,HSTS,4,False,,,,,,,
gprcc.gapinc.com,,200,170,gprcc.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gp.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gp.gapinc.com,"The Gap, Inc.",gp02rcc.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8dd7948e3610779bf986bf8af85e4d56,4d8249e61be325efe74403cea019c4816d54c008afb12001cfd13ec14b56309f,ctls,gprcc.gapinc.com,,443,https://gprcc.gapinc.com:443,https,,text/html,GET,8.21.68.54,/,593259606,8.21.68.54,HSTS,4,False,,,,,True,,
gprcc.vpn.gapinc.com,,200,170,gprcc.vpn.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gp.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gp.gapinc.com,"The Gap, Inc.",gp02rcc.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8dd7948e3610779bf986bf8af85e4d56,4d8249e61be325efe74403cea019c4816d54c008afb12001cfd13ec14b56309f,ctls,gprcc.vpn.gapinc.com,,443,https://gprcc.vpn.gapinc.com:443,https,,text/html,GET,8.21.68.52,/,593259606,8.21.68.52,HSTS,4,False,,,,,True,,
gptyo.gapinc.com,,200,170,gptyo.gapinc.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-06-28T00:00:00Z,2024-06-27T23:59:59Z,"CN=gptyo.gapinc.com, O=The Gap\, Inc., ST=California, C=US",gptyo.gapinc.com,"The Gap, Inc.",gptyo.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,30154290e32fd8fc59530d5ee19c3a0c,809a6ad36a3b603c7c09f1174a288cfc90f66993b6aa89021f11e8b74e70fc53,ctls,gptyo.gapinc.com,,443,https://gptyo.gapinc.com:443,https,,text/html,GET,103.205.184.15,/,-412060278,103.205.184.15,HSTS,4,False,,,,,,,
heritagelab.gapinc.com,The Heritage Lab | Home,200,16342,heritagelab.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-20T02:32:48Z,2023-10-18T02:32:47Z,CN=heritagelab.gapinc.com,heritagelab.gapinc.com,,heritagelab.gapinc.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,70ed52197dc5c2dcefac39f5d5102896,9f9b3799fb01d4a46de6c6ce2439a514ddf2abd3e68c2ce479ecfbdc972dc1c2,ctls,heritagelab.gapinc.com,,443,https://heritagelab.gapinc.com:443,https,nginx,text/html,GET,35.167.141.20,/,1494302000,35.167.141.20,Ruby on Rails,402,False,,,,https://heritagelab.gapinc.com/staff/,,,
imxgg-qa.ocaus.gapinc.com,502 Bad Gateway,502,145,,,,,,,,,,,,,,,,,,,oracle,80,http://imxgg-qa.ocaus.gapinc.com:80,http,,text/html,GET,129.213.188.32,/,-1402218651,129.213.188.32,,8,False,True,,,,,,
jobs.gapinc.com,Careers | Gap Inc.,200,90152,www.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.gapinc.com, O=The Gap\, Inc., ST=California, C=US",www.gapinc.com,"The Gap, Inc.",gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a17f5a70d87aa954ffe7bfd84932fa66,8e1e7847073472d2a12ac2f0cf7c253541ac04067654f072429c944e0bca4c23,ctls,www.gapinc.com,azure,443,https://jobs.gapinc.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.93.158.16,/,2011931542,13.93.158.16,Windows Server,1164,False,True,,,https://www.gapinc.com/en-us/careers,,,
media.gapinc.com,POST data,200,1834,media.gapinc.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=media.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",media.gapinc.com,"The Gap, Inc.",media.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,3cf52a4ca840c2d4a1bbc55b201aba77,1aea3cc48ce8e1438c77c10b071470bdb4a313f8cb41508b49996bc931561d6e,ctls,media.gapinc.com,fastly,443,https://media.gapinc.com:443,https,,text/html,GET,151.101.3.10,/,-575659638,151.101.195.10,HSTS,11,False,True,,,,,,
meraki.gapinc.com,Meraki Dashboard Login,200,7670,account.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,account.meraki.com,,80,http://meraki.gapinc.com:80,http,nginx,text/html,GET,204.74.99.100,/,2075961806,204.74.99.100,hCaptcha,222,False,,https://www.google.com,,https://account.meraki.com/login/dashboard_login?sso=true,,True,
myinsights.gapinc.com,MyInsights,200,16734,myinsights.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=myinsights.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myinsights.gapinc.com,"The Gap, Inc.",myinsights.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,4bfba59bc7e4a99d84fb7b5b81a16cd4,664d7a7f2a28edf5a3120fc5cec21c00df5a92dbebbc92aeec821a7fad15afb5,ctls,myinsights.gapinc.com,azure,443,https://myinsights.gapinc.com:443,https,,text/html,GET,52.255.212.181,/,-738705486,52.255.212.181,,471,False,True,,,,,,
nma.stitch.gapinc.com,Gap Inc Login,200,11224,onelogonqa.gap.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-08T00:00:00Z,2024-06-07T23:59:59Z,"CN=onelogonqa.gap.com, O=The Gap\, Inc., ST=California, C=US",onelogonqa.gap.com,"The Gap, Inc.",onelogonqa.gap.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,91a951923478db9ae243d01017d87fd2,03dd6da006d79db288616edb42357f2435a1aa402b44f6d611a662eb6450c8a4,ctls,onelogonqa.gap.com,,443,https://nma.stitch.gapinc.com:443,https,,text/html,GET,63.33.17.94,/,409104341,52.51.23.169,Azure,323,False,,,,https://onelogonqa.gap.com/idp/SSO.saml2?SAMLRequest=fZLLboMwFER%2FhZ1XvExIiBWQUKJKkdKHQttFN5VjLsES2MTX9PX1BaIq7SLdWjNnRnO9Qt42Hct7W6s9nHpA6%2BSIYKzUaq0V9i2YAsybFPC036WktrZD5vtfYHQN8lhbT%2BjWR9Q%2BF%2BiHUVXCAiohRDWr%2BHI%2BjyNaRglxNgNaKj5yLxStoNFHrU7cO%2FJuIsmy84vi3huLUeJsNyl5jZMoLJPDwU1oeHBnUQDuck4rly%2FoDJaVWEKwGKSIPWwVWq5sSmhAIzdYuHT%2BGMQsSFicvBDnGQxODagXEOejbRSyMSklvVFMc5TIFG8BmRWsyG93bBAy%2FrPIb0v3v6cz2mqhG5KtRjWb2pnsshu7ttXK%2F21YnS90NwRsNw%2B6keLTyZtGv68NcAspsaYH4txo03J7vVLohdOLLN1qkjJouWzysjSASPzsnPr3K2Tf,,,
oci-finbtch-d.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-finbtch-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=oci-finbtch-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-finbtch-d.ocaus.gapinc.com,"The Gap, Inc.",oci-finbtch-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,71f192c8c2e71032300442139b440f75,8e68744c9e3ac85de560b27286d1d188e843394826d50c19aaa01a9a3405316e,ctls,oci-finbtch-d.ocaus.gapinc.com,oracle,443,https://oci-finbtch-d.ocaus.gapinc.com:443,https,,text/html,GET,193.122.195.255,/,-2113408924,193.122.195.255,,20,False,True,,,,,,
oci-finbtch-p.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-finbtch-p.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=oci-finbtch-p.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-finbtch-p.ocaus.gapinc.com,"The Gap, Inc.",oci-finbtch-p.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,73fcbf674f236184591edc0e96712039,8c52e3e34c1f5cbf02cc273b8522bc69c9a12b5c90ae6872edaf7a3d8da8fa6e,ctls,oci-finbtch-p.ocaus.gapinc.com,oracle,443,https://oci-finbtch-p.ocaus.gapinc.com:443,https,,text/html,GET,132.226.57.111,/,-2113408924,132.226.57.111,,20,False,True,,,,,,
oci-finbtch-t.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-finbtch-t.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=oci-finbtch-t.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-finbtch-t.ocaus.gapinc.com,"The Gap, Inc.",oci-finbtch-t.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7a52569820d757b76645bb88f44e2337,ce558b3fc6752ff04c19bc3ab10c12cf0657681e2524675dd611b6fd39a60bcd,ctls,oci-finbtch-t.ocaus.gapinc.com,oracle,443,https://oci-finbtch-t.ocaus.gapinc.com:443,https,,text/html,GET,129.159.108.254,/,-2113408924,129.159.108.254,,20,False,True,,,,,,
oci-finsrvc-d.ocaus.gapinc.com,Apache Tomcat/9.0.43,200,11137,oci-finsrvc-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=oci-finsrvc-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-finsrvc-d.ocaus.gapinc.com,"The Gap, Inc.",oci-finsrvc-d.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,df90cf7686860d75449fa1497ca3804d,97536684888b4b7aa7b91e6c6e237f5d12d19d5f8eac015862807de63597b8ce,ctls,oci-finsrvc-d.ocaus.gapinc.com,oracle,443,https://oci-finsrvc-d.ocaus.gapinc.com:443,https,,text/html,GET,193.122.186.175,/,-297069493,193.122.186.175,,199,False,True,,,,,,
oci-finsrvc-p.ocaus.gapinc.com,Apache Tomcat/9.0.43,200,11137,oci-finsrvc-p.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=oci-finsrvc-p.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-finsrvc-p.ocaus.gapinc.com,"The Gap, Inc.",oci-finsrvc-p.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,0a5c849a453bf6a3628f7712192f2521,b778cf439bc52a81f7ec962d66ee2a54c3e6a20e99b52da552b361df6aba726c,ctls,oci-finsrvc-p.ocaus.gapinc.com,oracle,443,https://oci-finsrvc-p.ocaus.gapinc.com:443,https,,text/html,GET,129.159.72.142,/,-297069493,129.159.72.142,,199,False,True,,,,,,
oci-finsrvc-s.ocaus.gapinc.com,Apache Tomcat/9.0.43,200,11137,oci-finsrvc-s.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=oci-finsrvc-s.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US",oci-finsrvc-s.ocaus.gapinc.com,"The Gap, Inc.",oci-finsrvc-s.ocaus.gapinc.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,81d0631019caf76509e94678abdeeeb5,86e91c72935fd75cb611e5ed1f1b65cb64e66587cc9f4c434e85d072e38b12c1,ctls,oci-finsrvc-s.ocaus.gapinc.com,oracle,443,https://oci-finsrvc-s.ocaus.gapinc.com:443,https,,text/html,GET,150.136.20.161,/,-297069493,150.136.20.161,,199,False,True,,,,,,
oci-jpncon-d.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-jpncon-d.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=oci-jpncon-d.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpncon-d.ocaus.gapinc.com,"The Gap, Inc.",oci-jpncon-d.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,4ff4766d00e9335c410456f6bef1727f,992624ed88e619945b0f38aeecf95d65dab7f5563ff02d89cb2b5387ded5bc7e,ctls,oci-jpncon-d.ocaus.gapinc.com,oracle,443,https://oci-jpncon-d.ocaus.gapinc.com:443,https,,text/html,GET,141.148.68.33,/,-2113408924,141.148.68.33,,20,False,True,,,,,,
oci-jpncon-p.ocaus.gapinc.com,Error 404--Not Found,404,1164,oci-jpncon-p.ocaus.gapinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=oci-jpncon-p.ocaus.gapinc.com, O=The Gap\, Inc., ST=California, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, serialNumber=2157877, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",oci-jpncon-p.ocaus.gapinc.com,"The Gap, Inc.",oci-jpncon-p.ocaus.gapinc.com,"CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Extended Validation Secure Server CA,COMODO CA Limited,63b428c4a098f663f5b1373d1d13c699,c2262972f29ae8edcb8069e50b74abfe6c7d9f6c812d6fc9d9c2c919bf867106,ctls,oci-jpncon-p.ocaus.gapinc.com,oracle,443,https://oci-jpncon-p.ocaus.gapinc.com:443,https,,text/html,GET,129.213.13.92,/,-2113408924,129.213.13.92,,20,False,True,,,,,,
