new,host,ttl,a,aaaa,soa,status_code,mx,ns,txt,cname
,calendar9-9.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,campus-staging.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,campus.codechef.com,228,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::ac43:4b34, 2606:4700:20::681a:59d, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,cdn.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157",,"{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,certifications.codechef.com,300,"104.26.4.157, 172.67.75.52, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,chaptersportal.codechef.com,300,,"2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,clone.codechef.com,300,"104.26.5.157, 172.67.75.52, 104.26.4.157",,"{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,content.campus.codechef.com,300,"172.67.75.52, 104.26.5.157, 104.26.4.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,dandomain-administrator.m2.codechef.com,300,"104.26.5.157, 172.67.75.52, 104.26.4.157","2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,developers.codechef.com,300,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,discuss.codechef.com,300,"44.216.115.247, 52.201.110.186",,"{'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,discuss-codechef-elb-567068466.us-east-1.elb.amazonaws.com
,discussed.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,exam.codechef.com,208,"104.26.5.157, 172.67.75.52, 104.26.4.157","2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,goodies.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::681a:59d, 2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,gw-vl100.codechef.com,300,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,gw-vl1002024.codechef.com,300,"104.26.4.157, 172.67.75.52, 104.26.5.157","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,hw5726.codechef.com,300,"104.26.4.157, 104.26.5.157, 172.67.75.52","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,jenkins.codechef.com,300,"44.221.253.46, 54.165.195.219",,"{'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,,ops-server-lb-1592481225.us-east-1.elb.amazonaws.com
,lon2-cloud1-v14.codechef.com,300,"172.67.75.52, 104.26.4.157, 104.26.5.157","2606:4700:20::681a:49d, 2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,lon2-cloud1-v14web.codechef.com,300,"104.26.5.157, 104.26.4.157, 172.67.75.52","2606:4700:20::681a:59d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:49d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
,m2.codechef.com,300,,"2606:4700:20::681a:49d, 2606:4700:20::ac43:4b34, 2606:4700:20::681a:59d","{'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'codechef.com', 'ns': 'lex.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2351950870, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,
