new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,ptr,caa
[x],www.bonne-terre-data-layer.com,"143.204.215.25, 143.204.215.124, 143.204.215.85, 143.204.215.102",d29jaj0ynd2f2m.cloudfront.net,"ns-422.awsdns-52.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"ns-1480.awsdns-57.org, ns-1636.awsdns-12.co.uk, ns-422.awsdns-52.com, ns-829.awsdns-39.net",,,,,
[x],www.cabims.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.clearview.clients.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.craigeley.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.guea.skybingo.com.sbgorigin.com,194.145.126.131,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.guea.skycasino.com.sbgorigin.com,194.145.126.166,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.guea.skypoker.com.sbgorigin.com,194.145.126.133,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,"edns3.ultradns.org, edns3.ultradns.biz, edns3.ultradns.net, edns3.ultradns.com",,,,,
[x],www.guea.skyvegas.com.sbgorigin.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.helpmec.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.httapuestas.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],www.next.skycasino.com,,"www.next.skycasino.com-v1.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.next.skycasino.com.sbgorigin.com,194.145.126.198,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.nps.skybingo.com,193.104.140.90,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.nps.skycasino.com,193.104.140.93,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],www.nps.skypoker.com,193.104.140.120,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],www.nps.skyvegas.com,104.81.229.77,"www.nps.skyvegas.com.edgekey.net, e12401.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.paddypower.com,"104.18.15.73, 104.18.14.73",www.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],www.skybet.com.sbgorigin.com,194.145.126.130,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.skybet.net,104.102.32.219,"www.skybet.com, www.skybet.com.edgekey.net, e9320.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.skybingo.com,104.88.19.59,"www.skybingo.com.edgekey.net, e1278.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.skycasino.com,184.30.223.52,"www.skycasino.com.edgekey.net, e12394.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.skypoker.com,104.88.21.162,"www.skypoker.com.edgekey.net, e4043.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.skyvegas.com,104.102.43.192,"www.skyvegas.com.edgekey.net, e12401.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.staging.skybet.com,23.196.243.251,"www.staging.skybet.com-v1.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.staging.skyvegas.com,23.205.20.102,"www.staging.skyvegas.com-v1.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.tehrantm.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],www.test.skypoker.com,193.16.108.81,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],www.test1.skybet.com,194.145.126.51,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.test2.skycasino.com,23.201.243.247,"www.test2.skycasino.com-v2.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],www.test4.skybet.com,194.145.126.54,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],www.thevisionaire-ec-official.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.traveles.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.w-con.betfair.com,,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www.w-gen.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www1a.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www2.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com",,NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],www222.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www3.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www6.betfair.com,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],www7.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xdd.lb.betfair.com,84.20.210.79,ie2-xdd.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xgames.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xkkangi01.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],xmpp.paddypower.com,217.112.150.22,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xs2.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xsv-xsrvjp.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],xtra.skybet.com,83.170.85.236,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,"edns3.ultradns.org, edns3.ultradns.biz, edns3.ultradns.net, edns3.ultradns.com",,,,,
[x],yahoosports.covideo.openfire.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],yellowfevervaccine.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],yeonsung-010.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ygorgn9q.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
[x],yoda.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],zencostr9567.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],zendesk1.betfair.com,"162.159.138.6, 162.159.128.7, 34.235.62.90, 3.213.143.227, 184.72.174.126",mail1.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",mail.zendesk.com,,,,
[x],zendesk1.betfair.es,"162.159.138.6, 162.159.128.7",mail1.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk1.betfair.it,"162.159.138.6, 162.159.128.7",mail1.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk2.betfair.es,"162.159.128.7, 162.159.138.6",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk2.paddypower.com,"162.159.138.6, 162.159.128.7",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk3.betfair.com,"162.159.128.7, 162.159.138.6",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk3.betfair.es,"162.159.138.6, 162.159.128.7",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk3.betfair.it,"162.159.138.6, 162.159.128.7",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk3.betfair.ro,"162.159.128.7, 162.159.138.6",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zendesk4.betfair.es,"162.159.138.6, 162.159.128.7",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,,,,,
[x],zendesk4.betfair.ro,"162.159.128.7, 162.159.138.6",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,,mail.zendesk.com,,,,
[x],zendesk4.paddypower.com,"162.159.128.7, 162.159.138.6",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,v=spf1 include:_netblocks.zdsys.com ~all,,,mail.zendesk.com,,,,
[x],zeroviruses.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],zikavirushome.betfair.es,,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns6.ultradns.co.uk, pdns5.ultradns.info, pdns4.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net, pdns3.ultradns.org",,,,,
[x],zikavirushome.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ziola.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],zzuujjoo1.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
,adminengineeringintstatus-db2-corp.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,cms-engineeringinfra-sql.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,config-coengvrapmssp01.ppmail4.paddypower.com,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,,,"a.ns.emailvision.net, c.ns.emailvision.net, b.ns.emailvision.net, d.ns.emailvision.net","smtp1.emv2.com, smtp2.emv2.com",,,,
,config-confluence-liveaccept-domain.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,config-confluence-repositoryerpalt.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,config-confluence-stage-start-clients.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,config-container-www-test.ppmail2.paddypower.com,81.92.115.138,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,,,"d.ns.emailvision.net, c.ns.emailvision.net, b.ns.emailvision.net, a.ns.emailvision.net",,,,,
,config-corpimgshare.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,database-beta-origin.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,devconfig-configvip-db-postgresgit.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,engineeringinternal-postmaster-assets-defaultproduction.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,engineeringinternal-sqlserverslaveconfig.ppmail4.paddypower.com,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,"b.ns.emailvision.net, d.ns.emailvision.net, a.ns.emailvision.net, c.ns.emailvision.net",,,,,
,engineeringinternal-vpn.ppmail2.paddypower.com,81.92.115.138,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,engineeringinternal-vpn.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,,,,,
,engineeringintrawwwm.ppmail2.paddypower.com,,,,NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,,,,,
,gac-rds-external-readonly.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,gcp-engineeringinfra-sql.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
,greatschools.ppmail4.paddypower.com,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,"d.ns.emailvision.net, c.ns.emailvision.net, b.ns.emailvision.net, a.ns.emailvision.net",,,,,
,gws-rds-external-readonly-uat.ppmail4.paddypower.com,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,,,,,
,new-config-config-vip-svnusers.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,newv1-config-config-vip-svnusers.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,proddevconfig-configvip-db-postgresgit.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
,td-app-aol-development.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
