input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,csp_domains_,cdn_name,cdn,tls_subject_org_,tls_self_signed
betaa3-info.cu-prod-ie-view-service.clickup.com,,429,46,betaa3-info.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betaa3-info.cu-prod-ie-view-service.clickup.com,443,https://betaa3-info.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
betacache-auth-office-clients-stats-corp.help.clickup.com,,429,46,betacache-auth-office-clients-stats-corp.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betacache-auth-office-clients-stats-corp.help.clickup.com,443,https://betacache-auth-office-clients-stats-corp.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
betadownloads-config.channelpartners.clickup.com,,429,46,betadownloads-config.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betadownloads-config.channelpartners.clickup.com,443,https://betadownloads-config.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
betads155-171-108-44.cu-prod-ie-view-service.clickup.com,,429,46,betads155-171-108-44.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betads155-171-108-44.cu-prod-ie-view-service.clickup.com,443,https://betads155-171-108-44.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
betadummy.cu-prod-ie-view-service.clickup.com,,429,46,betadummy.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betadummy.cu-prod-ie-view-service.clickup.com,443,https://betadummy.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
betalehighuniversity.channelpartners.clickup.com,,429,46,betalehighuniversity.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betalehighuniversity.channelpartners.clickup.com,443,https://betalehighuniversity.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
betaspondalazio.channelpartners.clickup.com,,429,46,betaspondalazio.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betaspondalazio.channelpartners.clickup.com,443,https://betaspondalazio.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
betauserweblog.channelpartners.clickup.com,,429,46,betauserweblog.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betauserweblog.channelpartners.clickup.com,443,https://betauserweblog.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
betav2container-corporate.cu-prod-ie-view-service.clickup.com,,429,46,betav2container-corporate.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,betav2container-corporate.cu-prod-ie-view-service.clickup.com,443,https://betav2container-corporate.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
beyond.cu-prod-ie-view-service.clickup.com,,429,46,beyond.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beyond.cu-prod-ie-view-service.clickup.com,443,https://beyond.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bf.help.clickup.com,,429,46,bf.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bf.help.clickup.com,443,https://bf.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bf1-api.cu-prod-ie-view-service.clickup.com,,429,46,bf1-api.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bf1-api.cu-prod-ie-view-service.clickup.com,443,https://bf1-api.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bftest.help.clickup.com,,429,46,bftest.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bftest.help.clickup.com,443,https://bftest.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bhogart.help.clickup.com,,429,46,bhogart.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bhogart.help.clickup.com,443,https://bhogart.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid457z.channelpartners.clickup.com,,429,46,bid457z.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid457z.channelpartners.clickup.com,443,https://bid457z.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid457z.cu-prod-ie-view-service.clickup.com,,429,46,bid457z.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid457z.cu-prod-ie-view-service.clickup.com,443,https://bid457z.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid459o.cu-prod-ie-view-service.clickup.com,,429,46,bid459o.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid459o.cu-prod-ie-view-service.clickup.com,443,https://bid459o.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid460d.help.clickup.com,,429,46,bid460d.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid460d.help.clickup.com,443,https://bid460d.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid460g.help.clickup.com,,429,46,bid460g.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid460g.help.clickup.com,443,https://bid460g.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid464s.channelpartners.clickup.com,,429,46,bid464s.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid464s.channelpartners.clickup.com,443,https://bid464s.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid465t.channelpartners.clickup.com,,429,46,bid465t.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid465t.channelpartners.clickup.com,443,https://bid465t.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid465v.channelpartners.clickup.com,,429,46,bid465v.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid465v.channelpartners.clickup.com,443,https://bid465v.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid466n.partner.clickup.com,,429,46,bid466n.partner.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid466n.partner.clickup.com,443,https://bid466n.partner.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid467z.cu-prod-ie-view-service.clickup.com,,429,46,bid467z.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid467z.cu-prod-ie-view-service.clickup.com,443,https://bid467z.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid468s.channelpartners.clickup.com,,429,46,bid468s.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid468s.channelpartners.clickup.com,443,https://bid468s.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bid46az.cu-prod-kr-clickup-main.clickup.com,,429,46,bid46az.cu-prod-kr-clickup-main.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46az.cu-prod-kr-clickup-main.clickup.com,443,https://bid46az.cu-prod-kr-clickup-main.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46b3.cu-prod-ie-view-service.clickup.com,,429,46,bid46b3.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46b3.cu-prod-ie-view-service.clickup.com,443,https://bid46b3.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid46b4.channelpartners.clickup.com,,429,46,bid46b4.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46b4.channelpartners.clickup.com,443,https://bid46b4.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid46c9.channelpartners.clickup.com,,429,46,bid46c9.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46c9.channelpartners.clickup.com,443,https://bid46c9.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46ez.help.clickup.com,,429,46,bid46ez.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46ez.help.clickup.com,443,https://bid46ez.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46fk.help.clickup.com,,429,46,bid46fk.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46fk.help.clickup.com,443,https://bid46fk.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid46g0.cu-prod-ie-view-service.clickup.com,,429,46,bid46g0.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46g0.cu-prod-ie-view-service.clickup.com,443,https://bid46g0.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46hc.cu-prod-ie-view-service.clickup.com,,429,46,bid46hc.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46hc.cu-prod-ie-view-service.clickup.com,443,https://bid46hc.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid46hn.help.clickup.com,,429,46,bid46hn.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46hn.help.clickup.com,443,https://bid46hn.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46hz.help.clickup.com,,429,46,bid46hz.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46hz.help.clickup.com,443,https://bid46hz.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bid46j4.cu-prod-ie-view-service.clickup.com,,429,46,bid46j4.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46j4.cu-prod-ie-view-service.clickup.com,443,https://bid46j4.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bid46k3.cu-prod-ie-view-service.clickup.com,,429,46,bid46k3.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bid46k3.cu-prod-ie-view-service.clickup.com,443,https://bid46k3.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
