new,host,a,soa,status_code,ns,cdn,cdn-name,txt,cname,has_internal_ips,internal_ips,aaaa,caa,mx
,objjob.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,occ-0-175-41.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,occ-0-563-90.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,occ-0-615-27.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oci.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,offer-2.betting.superbet.ro,92.87.107.135,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,lb-offer-02.betting.superbet.ro,,,,,
,offer-3.betting.superbet.ro,92.87.107.137,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,lb-offer-03.betting.superbet.ro,,,,,
,offer-4.betting.superbet.ro,92.87.107.143,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,lb-offer-04.betting.superbet.ro,,,,,
,offer-5.betting.superbet.ro,92.87.107.145,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,lb-offer-05.betting.superbet.ro,,,,,
,offer.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"offer-1.betting.superbet.ro, lb-offer-01.betting.superbet.ro",,,,,
,office-betatemp-exchangedns.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oildex.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,old.superbet.ro,"13.225.34.28, 13.225.34.49, 13.225.34.101, 13.225.34.97","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,origin.tickets-cache.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,osn.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,overwatch.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-481e268e.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-481e26ee.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-628afe6a.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-6a0aebbb.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-6a0aebec.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-74-6-44-23.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-74-6-46-89.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-74-6-46-99.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,oxy-oxygen-d86d709c.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-d89bce2d.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-d89bce78.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p01-pushws.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p1-mr-iad-ss-services-reporting.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p111-imap.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p19-conduit.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p19-iworkextstore-china.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p23-ckdatabasews-ds.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p33-cache.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p53-imap.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p54.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p56-ckdashboardws.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p80-imap.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,par01-prd-scanner-01.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,paris.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pariurinoi.superbet.ro,89.42.219.212,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,petrecerecraciun.superbet.ro,18.196.181.222,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pg11.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg17f.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg3kx.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg3le.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg3mr.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg3q1.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg4a2.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg4dd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,play.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,playground.superbet.ro,"52.222.139.51, 52.222.139.61, 52.222.139.70, 52.222.139.69","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,pnlnexos.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,postgresql-betatemp-exchangedns.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ppdownload.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,praestet.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-hamilton.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preferences-systemnaconfig.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preferences-trvs-224-98.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preferencescache.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,premium-api.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preprodsecure-clients-stats-corp.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,private-metasql.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,private.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,privateconfluence-customers-config-meta.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,privateconnect-site.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,privatetemp-postgres.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prod-ci.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prod-eu1-scripts-preferred.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prod-hamilton.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,proddownloadstoragemx.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,prodmedia-proxy-vpn.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,prodstaging-vpnoceaniaapps.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,proinvenia.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prometheus.superbet.ro,172.16.10.93,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,172.16.10.93,,,
,promo.superbet.ro,134.209.204.185,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,promo01.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,promo03.superbet.ro,89.42.219.212,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pt3-0-3-2.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pw-97.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qa.incubator.superbet.ro,"52.29.225.250, 3.64.196.70, 3.72.231.29","ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-263.awsdns-32.com, ns-644.awsdns-16.net, ns-1134.awsdns-13.org, ns-1996.awsdns-57.co.uk",,,"heritage=external-dns,external-dns/owner=incubator-public,external-dns/resource=service/emissary/emissary-ingress-public-emissary-lb-0",,,,,,
,qa.superbet.ro,"99.86.4.92, 99.86.4.19, 99.86.4.10, 99.86.4.21","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1492.awsdns-58.org, ns-1864.awsdns-41.co.uk, ns-452.awsdns-56.com, ns-981.awsdns-58.net",True,cloudfront,,d1f6x1ypx6vcgb.cloudfront.net,,,"2600:9000:2057:7400:14:b452:b2c0:93a1, 2600:9000:2057:b400:14:b452:b2c0:93a1, 2600:9000:2057:d000:14:b452:b2c0:93a1, 2600:9000:2057:e000:14:b452:b2c0:93a1, 2600:9000:2057:e200:14:b452:b2c0:93a1, 2600:9000:2057:ee00:14:b452:b2c0:93a1, 2600:9000:2057:c400:14:b452:b2c0:93a1, 2600:9000:2057:5e00:14:b452:b2c0:93a1",,
,qmn14.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,qrs.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,query-suggestion-preview.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,quizanglia.superbet.ro,"76.76.21.9, 76.76.21.142","dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,cname.vercel-dns.com,,,,"letsencrypt.org, globalsign.com, sectigo.com",
,r5-disa-sata-v51.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,r54-disa-npaa-v24.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,radiowalker.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,raspbeary.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rd350g.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,recycling.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,redirect-mqtt-prod.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,redirecttemp.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,redirectuploadcmsstatus.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,regcom.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,renny.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,repotunnel-mx.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,revelator.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,rgi-0-2-5.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rovaldimixhd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rs-mg21.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw-z2.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw108-2-prd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw11-2-prd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw20-2-flk.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,rsw22-2-flk.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw25-1-prd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw37-2-flk.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,rsw42-2-flk.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw85-1-flk.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rsw94-2-prd.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rt-bt-2-te-0-0-0-3.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rtp-idrac.stage.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rtqyktk8yf.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ru-fs.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rupload-cdt1-1.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,rutasdecuernavaca.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,s3-customersstatushelpdeskstart-clients.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,s3-uploads-docs-aws.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,s3backups-www-test.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,s3private-metasql.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,s3uatoceania.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,saccperuano.stage.superbet.ro,92.87.107.18,,NOERROR,,,,,,,,,,
,samsung-usb-driver-for-mobile-phones.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,sangbros.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,sasmobile02.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,scd2.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,scd2.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,schwartauer-werke.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,scm-api6.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,search.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,seo-stage.superbet.ro,"52.222.236.64, 52.222.236.15, 52.222.236.117, 52.222.236.66","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,seo.superbet.ro,"18.173.233.124, 18.173.233.50, 18.173.233.75, 18.173.233.47","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,servicesandtraining.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,sevlab-pg1bp.betting.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,sftp.superbet.ro,92.87.106.6,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,sgta1bua4a.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,shi3zyir.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,shops.web.silent.superbet.ro,"99.86.91.4, 99.86.91.112, 99.86.91.53, 99.86.91.16","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,shops.web.stage.superbet.ro,"18.66.122.128, 18.66.122.112, 18.66.122.44, 18.66.122.63","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,shops.web.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,silent.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,simple-mp3-downloader.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,sip.superbet.ro,52.112.196.46,"admin.nsatc.net, dns.level3.net",NOERROR,,,,,sipdir.online.lync.com,,,,,
,sitetest.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,slb11-1-pda.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,slb13-1-prd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,slb6-2-prd.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,slb65-1-mud.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,social.web.superbet.ro,"99.86.91.31, 99.86.91.51, 99.86.91.28, 99.86.91.8","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,softserveinc.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,soreda.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,south.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,southeast1.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,splotchily.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,spn4-2-grc.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,spn8-3-grc.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
,sport.superbet.ro,"151.101.1.195, 151.101.65.195","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,fastly,,,,,,,
,spreview-pv.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,spss.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ss-us-west-2.betting.superbet.ro,92.87.107.27,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ssbt.silent.superbet.ro,"13.224.189.101, 13.224.189.47, 13.224.189.102, 13.224.189.4","ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,ssbt.superbet.ro,,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,,
,sslcheck.stage.superbet.ro,92.87.107.18,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,st-backoffice.club.superbet.ro,3.124.212.183,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1102.awsdns-09.org, ns-1832.awsdns-37.co.uk, ns-287.awsdns-35.com, ns-996.awsdns-60.net",,,,,,,,,
