new,host,ttl,a,soa,status_code,aaaa,cname,mx,ns
[x],pre-prod.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],publishing-catalog.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],remakeflowers.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],remote.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],retail.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],ro2.sorta.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],roch-de-malassagne.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],root.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],rx.simple.com,3568,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],salesforce-integration-dev.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],salesforce-integration.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],searchportal-qa.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],searchportal.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],sebastiandangena.simple.com,3600,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],secure.simple.com,6791,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],server.simple.com,2454,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],server1.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],servers.simple.com,6064,209.17.116.163,"{'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],shop.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],signin.simple.com,4415,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],signup.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,"aspmx2.googlemail.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ns77.worldnic.com, ns78.worldnic.com"
[x],smtp.simple.com,3600,,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],sorta.simple.com,6047,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'ns77.worldnic.com', 'mailbox': 'namehost.worldnic.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],spf.simple.com,6682,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
[x],sql.simple.com,7200,209.17.116.163,"{'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'simple.com', 'ns': 'NS77.WORLDNIC.com', 'mailbox': 'namehost.WORLDNIC.com', 'serial': 124040802, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",NOERROR,,,,
