new,host,soa,txt,status_code,a,aaaa,cdn,cdn-name,cname,ns,has_internal_ips,internal_ips,mx
,ns934.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.144,,,,,,,,
,ns935.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns936.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.149,,,,,,,,
,ns937.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.150,,,,,,,,
,ns938.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.154,,,,,,,,
,ns939.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.155,,,,,,,,
,ns94.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.177.191,,,,,,,,
,ns940.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.180,,,,,,,,
,ns941.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.181,,,,,,,,
,ns943.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.186,,,,,,,,
,ns945.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.191,,,,,,,,
,ns946.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.195,,,,,,,,
,ns947.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.196,,,,,,,,
,ns948.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.200,,,,,,,,
,ns949.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.201,,,,,,,,
,ns95.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.177.190,,,,,,,,
,ns950.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.205,,,,,,,,
,ns953.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.212,,,,,,,,
,ns954.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.216,,,,,,,,
,ns956.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.221,,,,,,,,
,ns957.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns958.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.226,,,,,,,,
,ns96.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns960.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.231,,,,,,,,
,ns961.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.232,,,,,,,,
,ns963.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.237,,,,,,,,
,ns964.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.241,,,,,,,,
,ns965.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.242,,,,,,,,
,ns966.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.246,,,,,,,,
,ns967.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.247,,,,,,,,
,ns968.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.2.251,,,,,,,,
,ns97.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns970.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.2,,,,,,,,
,ns971.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.3,,,,,,,,
,ns972.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.7,,,,,,,,
,ns973.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.8,,,,,,,,
,ns974.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.12,,,,,,,,
,ns975.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.3.13,,,,,,,,
,ns976.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.8,,,,,,,,
,ns977.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.9,,,,,,,,
,ns978.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.13,,,,,,,,
,ns979.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.14,,,,,,,,
,ns98.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.231,,,,,,,,
,ns980.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.28,,,,,,,,
,ns981.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.29,,,,,,,,
,ns983.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.34,,,,,,,,
,ns984.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.38,,,,,,,,
,ns985.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.39,,,,,,,,
,ns988.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.48,,,,,,,,
,ns989.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.49,,,,,,,,
,ns99.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.208.232,,,,,,,,
,ns990.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.53,,,,,,,,
,ns991.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.54,,,,,,,,
,ns992.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.58,,,,,,,,
,ns993.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.59,,,,,,,,
,ns994.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,ns995.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.64,,,,,,,,
,ns996.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.68,,,,,,,,
,ns997.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.69,,,,,,,,
,ns998.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.73,,,,,,,,
,ns999.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.203.74,,,,,,,,
,nsbra14.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.55.130,,,,,,,,
,nsbra15.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.55.131,,,,,,,,
,nsbra16.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.55.146,,,,,,,,
,nsbra17.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.55.147,,,,,,,,
,nsbra18.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.52.3,,,,,,,,
,nsbra19.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,179.190.52.4,,,,,,,,
,nsbz11.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,nsbz12.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,nsbz13.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,nsbz14.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,nsbz17.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,nsbz21.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,169.57.164.217,,,,,,,,
,nsbz27.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.138,,,,,,,,
,nsbz30.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.147,,,,,,,,
,nsbz31.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.148,,,,,,,,
,nsbz32.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.152,,,,,,,,
,nsbz34.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.157,,,,,,,,
,nsbz35.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.158,,,,,,,,
,nsbz36.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.162,,,,,,,,
,nsbz37.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.163,,,,,,,,
,nsbz38.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.167,,,,,,,,
,nsbz41.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.48.8.173,,,,,,,,
,nspro100.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.32,,,,,,,,
,nspro101.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.33,,,,,,,,
,nspro102.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.37,,,,,,,,
,nspro103.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.38,,,,,,,,
,nspro106.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.47,,,,,,,,
,nspro108.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.61,,,,,,,,
,nspro109.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.62,,,,,,,,
,nspro11.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.57,,,,,,,,
,nspro110.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.66,,,,,,,,
,nspro111.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.67,,,,,,,,
,nspro112.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.71,,,,,,,,
,nspro113.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.72,,,,,,,,
,nspro114.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.76,,,,,,,,
,nspro115.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.77,,,,,,,,
,nspro116.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,69.49.241.122,,,,,,,,
,nspro117.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,69.49.241.123,,,,,,,,
,nspro12.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.103,,,,,,,,
,nspro120.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.6.138.52,,,,,,,,
,nspro13.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.104,,,,,,,,
,nspro14.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.108,,,,,,,,
,nspro15.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.109,,,,,,,,
,nspro16.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.113,,,,,,,,
,nspro17.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.114,,,,,,,,
,nspro19.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.119,,,,,,,,
,nspro20.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro21.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro22.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.160,,,,,,,,
,nspro23.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.161,,,,,,,,
,nspro26.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro27.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.222,,,,,,,,
,nspro28.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.227,,,,,,,,
,nspro29.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.228,,,,,,,,
,nspro30.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.231,,,,,,,,
,nspro31.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.232,,,,,,,,
,nspro32.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.21,,,,,,,,
,nspro35.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.27,,,,,,,,
,nspro36.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.31,,,,,,,,
,nspro37.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.32,,,,,,,,
,nspro40.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.81,,,,,,,,
,nspro41.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro43.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.87,,,,,,,,
,nspro45.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.92,,,,,,,,
,nspro46.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.96,,,,,,,,
,nspro47.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro48.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.181,,,,,,,,
,nspro49.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.182,,,,,,,,
,nspro50.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.186,,,,,,,,
,nspro51.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.187,,,,,,,,
,nspro53.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.192,,,,,,,,
,nspro54.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.196,,,,,,,,
,nspro55.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.197,,,,,,,,
,nspro56.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.221,,,,,,,,
,nspro57.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.222,,,,,,,,
,nspro58.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.226,,,,,,,,
,nspro59.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.227,,,,,,,,
,nspro61.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.232,,,,,,,,
,nspro63.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.61.237,,,,,,,,
,nspro65.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro66.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.31,,,,,,,,
,nspro67.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.32,,,,,,,,
,nspro68.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.36,,,,,,,,
,nspro73.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.74,,,,,,,,
,nspro74.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.78,,,,,,,,
,nspro76.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.108,,,,,,,,
,nspro77.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.109,,,,,,,,
,nspro78.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.113,,,,,,,,
,nspro79.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.114,,,,,,,,
,nspro81.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,nspro82.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.168,,,,,,,,
,nspro83.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.169,,,,,,,,
,nspro84.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.173,,,,,,,,
,nspro85.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.174,,,,,,,,
,nspro86.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.178,,,,,,,,
,nspro87.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.179,,,,,,,,
,nspro88.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.183,,,,,,,,
,nspro89.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.184,,,,,,,,
,nspro90.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.208,,,,,,,,
,nspro91.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.209,,,,,,,,
,nspro92.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.213,,,,,,,,
,nspro93.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.62.214,,,,,,,,
,nspro94.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.12,,,,,,,,
,nspro96.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.17,,,,,,,,
,nspro97.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.18,,,,,,,,
,nspro98.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.22,,,,,,,,
,nspro99.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.23,,,,,,,,
,o1.emailsg.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,168.245.31.55,,,,,,,,
,office.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,201.12.108.2,,,,,,,,
,owp.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,parceiros.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,parceirosdeconteudo.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,portal.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,"172.66.40.38, 172.66.43.218","2606:4700:3108::ac42:2826, 2606:4700:3108::ac42:2bda",True,cloudflare,,,,,
,prod.dev006.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,projects.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.186.192,,,,,,,,
,projetos.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,198.154.233.176,,,,,,,,
,provo01.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,"172.66.40.38, 172.66.43.218","2606:4700:3108::ac42:2826, 2606:4700:3108::ac42:2bda",True,cloudflare,,,,,
,raw.dev006.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,198.57.189.212,,,,,,,,
,relatorios.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,198.1.77.218,,,,,,,,
,reservado01.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.148.55,,,,,,,,
,secure122.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.119,,,,,,,,
,secure130.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.104,,,,,,,,
,secure16.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.125,,,,,,,,
,secure190.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.14,,,,,,,,
,secure230.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,secure294.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.132.33,,,,,,,,
,secure360.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,,,,,,,,,
,secure430.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,216.172.161.30,,,,,,,,
,secure46.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.172,,,,,,,,
,secure98.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,192.185.176.179,,,,,,,,
,semi10.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,seventh.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,NOERROR,,,,,,,,,
,sh-pro102.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.63.36,,,,,,,,
,sh-pro108.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.60,,,,,,,,
,sh-pro110.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.65,,,,,,,,
,sh-pro112.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.70,,,,,,,,
,sh-pro114.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,108.167.151.75,,,,,,,,
,sh-pro12.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.102,,,,,,,,
,sh-pro120.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.6.138.51,,,,,,,,
,sh-pro122.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.6.138.56,,,,,,,,
,sh-pro124.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.6.138.61,,,,,,,,
,sh-pro126.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,50.6.138.66,,,,,,,,
,sh-pro14.hostgator.com.br,"ns1.hostgator.com.br, dns.cloudflare.com",,NOERROR,162.241.60.107,,,,,,,,
