input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_expired
indigo-api-cms1.bluejeans.com,503 - Service Not Available,503,369,www.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-10-24T23:59:59Z,"CN=www.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",www.bluejeans.com,"Blue Jeans Network, Inc.",www-dev.bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,d1f8070400042dc17ceee77cf0593e45,7833eeabe8e0c2987e9cbb1b91e54abbc0276e1bb0d91ab6f2a9072a7e77f344,,ctls,www.bluejeans.com,443,https://indigo-api-cms1.bluejeans.com:443,https,ECAcc (frc/4C86),text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,Azure CDN,12,False,https://www.bluejeans.com/,,,,,
indigo-api-stage.bluejeans.com,502 Bad Gateway,502,122,indigo-api-stage.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-19T23:59:59Z,CN=indigo-api-stage.bluejeans.com,indigo-api-stage.bluejeans.com,,indigo-api-stage.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ea84ea886c0bad8656f4804c593d469e,dc93a2c28ab29e3d16b6213556c34cf391fbf0a48f22447af33be9389a158626,,ctls,indigo-api-stage.bluejeans.com,443,https://indigo-api-stage.bluejeans.com:443,https,awselb/2.0,text/html,GET,35.155.90.67,/,590066698,44.228.166.10,,7,False,,,,,,
indigo-api.bluejeans.com,Error 404 Not Found,404,232,indigo-api.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-26T23:59:59Z,CN=indigo-api.bluejeans.com,indigo-api.bluejeans.com,,indigo-api.bluejeans.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c2eab3abbcf11c71080be49dfeab3850,c6b573f95d9ca853390bce3b182e20696405d2b5b933d21a9423ef75823c98b0,,ctls,indigo-api.bluejeans.com,443,https://indigo-api.bluejeans.com:443,https,,text/html,GET,44.237.100.211,/,-1525796379,44.238.215.223,,11,False,,,,,,
indigo2-api.a.bluejeans.com,,404,,indigo2-api.a.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-09-23T23:59:59Z,CN=indigo2-api.a.bluejeans.com,indigo2-api.a.bluejeans.com,,indigo2-api.a.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,18305859f28eef7a4e1f4004a4ffe921,7db95b4c173c779a7efefce72b20aa565ab941efbce9ad6f40c0690943a6d8dc,,ctls,indigo2-api.a.bluejeans.com,443,https://indigo2-api.a.bluejeans.com:443,https,awselb/2.0,text/plain,GET,54.186.45.68,/,-1840324437,54.190.159.68,,1,False,,,,,,
indigo2-api.bluejeans.com,,404,,indigo2-api.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-26T23:59:59Z,CN=indigo2-api.bluejeans.com,indigo2-api.bluejeans.com,,indigo2-api.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,419ecc779ff864e1efd6b61d738a7612,33903a172b74e203782da11295a5d003bc31f7c3232c9388f0477db229d28ca0,,ctls,indigo2-api.bluejeans.com,443,https://indigo2-api.bluejeans.com:443,https,awselb/2.0,text/plain,GET,35.155.120.139,/,-1840324437,54.218.42.92,,1,False,,,,,,
indigo2-app.bluejeans.com,BlueJeans Indigo,200,8021,indigo2-app.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-11-26T23:59:59Z,CN=indigo2-app.bluejeans.com,indigo2-app.bluejeans.com,,indigo2-app.bluejeans.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11eaa423080ba892247cccce61920390,3102444a7c7592c35ae15466c0509b676247b1d5038308299eb44352f916e189,,ctls,indigo2-app.bluejeans.com,443,https://indigo2-app.bluejeans.com:443,https,nginx/1.25.0,text/html,GET,44.226.3.177,/,-1075844889,54.184.37.68,Nginx:1.25.0,1,False,,,,,,
indigo2-kafka-proxy.bluejeans.com,,404,,indigo2-kafka-proxy.bluejeans.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-26T23:59:59Z,CN=indigo2-kafka-proxy.bluejeans.com,indigo2-kafka-proxy.bluejeans.com,,indigo2-kafka-proxy.bluejeans.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eb77c68aa0f319816b1c06bead75b0f4,e14060f84f785b19cb42357a9d2191a7b160cd92fdfddaef8adb32829fcbb110,,ctls,indigo2-kafka-proxy.bluejeans.com,443,https://indigo2-kafka-proxy.bluejeans.com:443,https,awselb/2.0,text/plain,GET,44.237.54.57,/,-1840324437,54.148.61.146,,1,False,,,,,,
inria.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,3273,inria.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,True,ctls,inria.bluejeans.com,443,https://inria.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,Python,51,False,,,,,,
inspirededucation.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,3285,inspirededucation.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,True,ctls,inspirededucation.bluejeans.com,443,https://inspirededucation.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,Python,51,False,,,,,,
instructure.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4346,instructure.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,True,ctls,instructure.bluejeans.com,443,https://instructure.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,Python,149,False,,,,,,
intuit.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,4362,intuit.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,True,ctls,intuit.bluejeans.com,443,https://intuit.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,Python,149,False,,,,,,
iom.bluejeans.com,Blue Jeans Network | Video Collaboration in the Cloud,200,5056,iom.bluejeans.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,"CN=*.bluejeans.com, O=Blue Jeans Network\, Inc., L=Mountain View, ST=California, C=US",*.bluejeans.com,"Blue Jeans Network, Inc.",bluejeans.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,1739f9f828d64c21136e0507dccbb4fa,7e588a3b36b9e0a4a306fd8c6f93afb0a8d494cc3225088406360bdc0f7e399f,True,ctls,iom.bluejeans.com,443,https://iom.bluejeans.com:443,https,BlueJeans Proxy,text/html,GET,35.80.24.196,/,-1150303391,35.80.24.196,HSTS,165,False,,,,,,
