new,host,a,soa,status_code,aaaa,cname,txt,has_internal_ips,internal_ips,mx,ns,cdn,cdn-name,caa
[x],pps-pdc-websrv-redirect.fisglobal.com,156.55.205.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pps-western-union-listener-ltc.fisglobal.com,156.55.49.148,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pps-western-union-listener-pdc.fisglobal.com,156.55.51.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prime01.readiness.fisglobal.com,156.55.114.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prime02.readiness.fisglobal.com,156.55.114.72,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prime04.readiness.fisglobal.com,156.55.114.74,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],primeassociates.com-new.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],primeiq.com-new.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-apps.lending.fisglobal.com,206.71.30.32,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-are.fisglobal.com,"23.213.161.215, 23.213.161.225","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"prod-are.fisglobal.com.edgekey.net, e129271.a.akamaiedge.net",,,,,,,,
[x],prod-db-easternbank.fisglobal.com,156.55.50.57,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-db-popular.fisglobal.com,156.55.50.22,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-db-westernalliance.fisglobal.com,156.55.49.249,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-flo-a.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-l.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-m.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-n.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-r.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-s.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-t.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo-u.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-flo.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-lois.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-losk.lending.fisglobal.com,206.71.30.37,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-losl.lending.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-losn.lending.fisglobal.com,206.71.30.52,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-loso.lending.fisglobal.com,206.71.30.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-losr.lending.fisglobal.com,206.71.30.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prod-simplicity.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-smc-1.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod-smc-2.lending.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],prod.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prodgap.au.fisglobal.com,63.141.160.20,"ns1.au.fisglobal.com, hostmaster.fisglobal.com",NOERROR,,,,,,,,,,
[x],producttest.fisglobal.com,205.141.250.250,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile-ally.fisglobal.com,156.55.50.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile-uat1-2-ally.fisglobal.com,156.55.49.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile-uat1-ally.fisglobal.com,156.55.116.146,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile-uat2-2-ally.fisglobal.com,156.55.50.170,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile8-ods-uat.fisglobal.com,156.55.119.94,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],profile8-ods.fisglobal.com,156.55.119.102,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],protect21test-new.fisglobal.com,156.55.205.23,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],protect21test.fisglobal.com,65.245.75.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],proxima-fiscd.fisglobal.com,156.55.52.45,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],proxima2-uat-fiscd.fisglobal.com,156.55.52.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prudentialsvc-dev.fisglobal.com,147.249.128.71,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prudentialsvc-prd.fisglobal.com,147.249.128.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],prudentialsvc-uat.fisglobal.com,147.249.128.72,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ptc.fisglobal.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"ptc.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],public-connections-private.fisglobal.com,156.55.117.15,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pulse-dr.fisglobal.com,104.87.170.239,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:d200:488::3b69, 2a02:26f0:d200:480::3b69","pulse-dr.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],pulse.fisglobal.com,104.73.229.73,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:7100:88d::3b69, 2a02:26f0:7100:8aa::3b69","pulse.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],push.fisglobal.com,147.249.130.111,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwa.fisglobal.com,"92.123.12.146, 92.123.12.169","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:7100::687e:2599, 2a02:26f0:7100::687e:2598","pwa.fisglobal.com.edgekey.net, e112434.dsca.akamaiedge.net",,,,,,,,
[x],pwdwbo03.fisglobal.com,156.55.114.22,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo06.fisglobal.com,156.55.114.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo08.fisglobal.com,156.55.114.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo09.fisglobal.com,156.55.114.28,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo10.fisglobal.com,156.55.114.29,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo12.fisglobal.com,156.55.114.31,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo13.fisglobal.com,156.55.114.32,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo15.fisglobal.com,156.55.114.34,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo16.fisglobal.com,156.55.114.35,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo17.fisglobal.com,156.55.114.36,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo18.fisglobal.com,156.55.114.37,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo19.fisglobal.com,156.55.114.38,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo20.fisglobal.com,156.55.114.39,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo23.fisglobal.com,156.55.114.42,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo24.fisglobal.com,156.55.114.43,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo25.fisglobal.com,156.55.114.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo26.fisglobal.com,156.55.114.45,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo27.fisglobal.com,156.55.114.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo28.fisglobal.com,156.55.114.47,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo29.fisglobal.com,156.55.114.48,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo30.fisglobal.com,156.55.114.49,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo31.fisglobal.com,156.55.114.50,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo32.fisglobal.com,156.55.114.51,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],pwdwbo33.fisglobal.com,156.55.114.52,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],qa-securities.fisglobal.com,209.117.61.56,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],qa.pds.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],qabeb.fisglobal.com,205.141.250.133,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],qat1-internetdirect.fisglobal.com,23.53.50.161,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2001:2030:21:1a5::3b69, 2001:2030:21:1a0::3b69","qat1-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat10-internetdirect.fisglobal.com,84.53.164.191,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:3500:88e::3b69, 2a02:26f0:3500:88d::3b69","qat10-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat11-internetdirect.fisglobal.com,84.53.164.191,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:3500:88d::3b69, 2a02:26f0:3500:88e::3b69","qat11-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat2-internetdirect.fisglobal.com,23.53.50.161,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2001:2030:21:1a5::3b69, 2001:2030:21:1a0::3b69","qat2-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat3-internetdirect.fisglobal.com,104.87.170.239,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:d200:488::3b69, 2a02:26f0:d200:480::3b69","qat3-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat4-internetdirect.fisglobal.com,104.126.179.44,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:140a:c000:5a3::3b69, 2600:140a:c000:581::3b69","qat4-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat5-internetdirect.fisglobal.com,104.87.170.239,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:d200:480::3b69, 2a02:26f0:d200:488::3b69","qat5-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat8-internetdirect.fisglobal.com,23.73.245.110,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:141b:e800:1487::3b69, 2600:141b:e800:148d::3b69","qat8-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qat9-internetdirect.fisglobal.com,23.73.245.110,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:141b:e800:1487::3b69, 2600:141b:e800:148d::3b69","qat9-internetdirect.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],qr.fisglobal.com,"18.154.101.71, 18.154.101.30, 18.154.101.98, 18.154.101.42","ns-125.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,q-r.to,v=spf1 include:spf.mandrillapp.com -all,,,,"ns-1775.awsdns-29.co.uk, ns-968.awsdns-57.net, ns-1390.awsdns-45.org, ns-125.awsdns-15.com",True,cloudfront,
[x],quantum-chc.fisglobal.com,203.96.113.134,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],r2xdboem01.fisglobal.com,63.141.187.15,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rainmaker-oat.fisglobal.com,23.221.250.203,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:c900:286::3b69, 2a02:26f0:c900:28a::3b69","rainmaker-oat.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],rainmaker-uat-uk.fisglobal.com,69.192.79.127,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:b200:384::3b69, 2a02:26f0:b200:3b3::3b69","rainmaker-uat-uk.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],rainmaker-uk.fisglobal.com,104.126.179.44,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:140a:c000:5a3::3b69, 2600:140a:c000:581::3b69","rainmaker-uk.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],rap.preprod.dpp.gtm-uk.fisglobal.com,185.41.234.136,"gtm-cluster-ulw.fisglobal.com, hostmaster.cdv01-lwa01ma-enuk.fnfis.com, gtm-cluster-ule.fisglobal.com, hostmaster.cdv01-lea01ma-enuk.fnfis.com",NOERROR,,ws1.preprod.dpp.gtm-uk.fisglobal.com,,,,,,,,
[x],rbc-batch.fisglobal.com,156.55.50.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbc-prod-csr-nat.fisglobal.com,156.55.116.148,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbc-prod-reportui-nat.fisglobal.com,156.55.116.227,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbc-prod-xpress-nat.fisglobal.com,156.55.116.147,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbc-ticketing.fisglobal.com,156.55.50.109,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbc-uat-ticketing.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rbcbnxgn-prod.fisglobal.com,156.55.49.193,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rdy.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,rpltc03.fisglobal.com,,,,,,,,
[x],readiness.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,"a1-135.akam.net, a7-66.akam.net, a26-65.akam.net, a11-66.akam.net, a16-67.akam.net, a18-64.akam.net",,,
[x],refer.fisglobal.com,"3.69.136.55, 3.126.202.50, 205.251.194.236, 205.251.198.39","ns-748.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,,unbouncepages.com,google-site-verification=OR1Dxjz7lXfsMSTzdmscdUNH56xGM9k7kpj72k7ERAs,,,,"ns-1465.awsdns-55.org, ns-748.awsdns-29.net, ns-362.awsdns-45.com, ns-1575.awsdns-04.co.uk",,,"comodoca.com, amazon.com, letsencrypt.org, globalsign.com"
[x],regtech.fisglobal.com,147.249.188.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,vorlnp-gfs-rp01.fisglobal.com,,,,,,,,
[x],regu.fisglobal.com,104.87.170.239,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"regu.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],reliance-ira.fisglobal.com,168.162.188.56,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,na1-ira.fisglobal.com,,,,,,,,
[x],repo1.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,ltcbpyrp01.fisglobal.com,,,,,,,,
[x],reporting-amex.fisglobal.com,156.55.116.209,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],reporting-amp.fisglobal.com,156.55.116.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],reporting-bbd.fisglobal.com,156.55.116.94,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,nat-156-55-116-94.fisglobal.com,,,,,,,,
[x],reports-amp.fisglobal.com,156.55.116.175,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],reports-stcm.fisglobal.com,216.83.185.9,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],reports.fisglobal.com,216.83.185.9,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],resolve.fisglobal.com,156.55.115.176,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],results.fisglobal.com,104.102.53.67,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:792::3b69, 2a02:26f0:1700:78c::3b69","results.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],rfchealthspace.fisglobal.com,104.102.53.67,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"rfchealthspace.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],rg-bva-rtpuat.fisglobal.com,156.55.52.94,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rg-cbis-rtpuat.fisglobal.com,156.55.52.93,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],riskservice1.fisglobal.com,213.212.109.171,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],riskservice2.fisglobal.com,213.212.109.172,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],riskservice3.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rmpoint.fisglobal.com,104.102.53.67,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"rmpoint.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],rmpoint.readiness.fisglobal.com,205.141.250.72,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rmpoint4a.fisglobal.com,206.71.20.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rmpoint4a.readiness.fisglobal.com,205.141.250.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpbdc03.fisglobal.com,206.71.17.41,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpbdc04.fisglobal.com,206.71.17.158,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpltc01.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpltc02.fisglobal.com,199.200.24.180,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpltc03.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpltc05.fisglobal.com,199.200.24.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpltclab01.fisglobal.com,199.74.216.15,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpnbd01.fisglobal.com,156.55.134.49,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpnbd03.fisglobal.com,156.55.134.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpphx01.fisglobal.com,156.55.124.179,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpphx03.fisglobal.com,156.55.124.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpphx04.fisglobal.com,156.55.124.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rpphx05.fisglobal.com,156.55.124.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtc.fisglobal.com,170.132.25.22,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-com-prodlive-phx.fisglobal.com,156.55.51.119,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-com-prodlive.fisglobal.com,170.132.55.169,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,rtp-app-com-prodlive.rtp-fisglobal.com.akadns.net,,,,,,,,
[x],rtp-app-mt-prod.fisglobal.com,156.55.115.73,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-mt-prodlive-phx.fisglobal.com,156.55.51.118,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-mt-prodlive.fisglobal.com,156.55.115.130,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-td-prod.fisglobal.com,156.55.115.183,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-td-prodlive-akamai.fisglobal.com,156.55.115.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-td-prodlive-phx.fisglobal.com,156.55.51.117,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-app-td-prodlive.fisglobal.com,156.55.51.117,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,rtp-app-td-prodlive.rtp-fisglobal.com.akadns.net,,,,,,,,
[x],rtp-comprod-phx.fisglobal.com,156.55.51.116,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-comprod.fisglobal.com,170.132.55.164,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,rtp-comprod.rtp-fisglobal.com.akadns.net,,,,,,,,
[x],rtp-comtest.fisglobal.com,156.55.115.115,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-mtprod.fisglobal.com,156.55.115.129,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-mttest.fisglobal.com,156.55.115.128,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-tdprod-akamai.fisglobal.com,156.55.115.182,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-tdprod-phx.fisglobal.com,156.55.51.114,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-tdprod.fisglobal.com,156.55.51.114,"internal.akadns.net, hostmaster.akamai.com",NOERROR,,rtp-tdprod.rtp-fisglobal.com.akadns.net,,,,,,,,
[x],rtp-tdtest.fisglobal.com,156.55.115.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-zions-bva-uat.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtp-zions-cbis-uat.fisglobal.com,156.55.50.120,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtprdy-mt2-api.fisglobal.com,156.55.115.226,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rtprdy-mt2-web.fisglobal.com,156.55.115.227,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo01.fisglobal.com,156.55.118.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo02.fisglobal.com,156.55.118.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo03.fisglobal.com,156.55.118.22,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo04.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo06.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo07.fisglobal.com,156.55.118.26,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo08.fisglobal.com,156.55.118.27,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],rwdwbo11.fisglobal.com,156.55.118.30,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-admin-dr.fisglobal.com,156.55.119.30,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-admin.fisglobal.com,156.55.115.104,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-cc-dr.fisglobal.com,156.55.119.33,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-cc-rdy.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-cc.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],sas-do-adm.fisglobal.com,156.55.115.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
