input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tech_,csp_domains_,webserver,cdn_name,cdn,final_url
universal.blendlabs.com,Not Found,404,12379,universal.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,universal.blendlabs.com,443,https://universal.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
upfronthomeloans.blendlabs.com,,200,80811,upfronthomeloans.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-11T02:37:22Z,2023-09-09T02:37:21Z,CN=upfronthomeloans.blendlabs.com,upfronthomeloans.blendlabs.com,upfronthomeloans.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,efabffc2f8340238661f7f6d1c2223fb,c4d388a183b23b1a8b3cbc0a505f21baad5757ebb33ac5e253d75e8006e7bbe1,,ctls,upfronthomeloans.blendlabs.com,443,https://upfronthomeloans.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,477133321,172.65.242.70,33,False,,Plaid,https://payment-api-external.k8s.prod.blend.com,,cloudflare,True,
usalliance.beta.blendlabs.com,,200,113666,usalliance.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,usalliance.beta.blendlabs.com,443,https://usalliance.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-365553630,172.65.228.100,33,False,,Plaid,csi.gstatic.com,,cloudflare,True,
usalliance.blendlabs.com,Not Found,404,12379,usalliance.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,usalliance.blendlabs.com,443,https://usalliance.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
usbank-dev.beta.blendlabs.com,Not Found,404,12379,usbank-dev.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-10T02:07:49Z,2023-10-08T02:07:48Z,CN=*.k8s.beta.blend.com,*.k8s.beta.blend.com,beta.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,452c8db83cf16233e4e73d5206544ae1,59d04997a9f78361125aa7f22430502d5fb98ee9458386db937fdfea12829e42,True,ctls,usbank-dev.beta.blendlabs.com,443,https://usbank-dev.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,546987192,172.65.228.100,161,False,,,,,cloudflare,True,
usbank-test.beta.blendlabs.com,,200,164844,usbank-test.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,usbank-test.beta.blendlabs.com,80,http://usbank-test.beta.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,1423709463,172.65.228.100,33,False,,Plaid,https://tags.tiqcdn.com/utag/usbank/blend/dev/utag.js,,cloudflare,True,https://usbank-test.beta.blendlabs.com/
usbank.blendlabs.com,Not Found,404,12379,usbank.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,usbank.blendlabs.com,443,https://usbank.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
usbank.training.blendlabs.com,,200,342778,usbank.training.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-13T19:21:26Z,2023-10-11T19:21:25Z,CN=*.training.blendlabs.com,*.training.blendlabs.com,*.training.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5985a652ffb959b10e9497d6534d4013,ee83ddd49e3a45d7588ac97cc234e56448ec1efcd6be48211bf0d64693f5235d,True,ctls,usbank.training.blendlabs.com,443,https://usbank.training.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://app.mode.com,,cloudflare,True,
usmortgage.blendlabs.com,,200,80531,usmortgage.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-07T02:59:15Z,2023-09-05T02:59:14Z,CN=usmortgage.blendlabs.com,usmortgage.blendlabs.com,usmortgage.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d0742f5dc76b4ec6a32a27f9178fc2cd,99c832a5c4dfbde52dff18bfa6ea3a2ab87fa2fe8e543e4bb1e87c453ef1af30,,ctls,usmortgage.blendlabs.com,443,https://usmortgage.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,477133321,172.65.242.70,33,False,,Plaid,https://cdn.plaid.com,,cloudflare,True,
uwcreditunion.beta.blendlabs.com,,200,122501,uwcreditunion.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,uwcreditunion.beta.blendlabs.com,443,https://uwcreditunion.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-1172186615,172.65.228.100,33,False,,Plaid,https://pixel.k8s.beta.blend.com,,cloudflare,True,
uwcreditunion.blendlabs.com,Not Found,404,12379,uwcreditunion.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,uwcreditunion.blendlabs.com,443,https://uwcreditunion.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
vacu.beta.blendlabs.com,,200,133237,vacu.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,vacu.beta.blendlabs.com,443,https://vacu.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-1224785334,172.65.228.100,33,False,,Plaid,https://testondemand.eoriginal.com,,cloudflare,True,
vb.beta.blendlabs.com,,200,115995,vb.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,vb.beta.blendlabs.com,443,https://vb.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,csi.gstatic.com,,cloudflare,True,
veritas.beta.blendlabs.com,,200,133627,veritas.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,veritas.beta.blendlabs.com,443,https://veritas.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://bl-prod-connex-static-assets.s3.amazonaws.com,,cloudflare,True,
veritas.blendlabs.com,Not Found,404,12379,veritas.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,veritas.blendlabs.com,443,https://veritas.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
vermillion.beta.blendlabs.com,,200,123065,vermillion.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,vermillion.beta.blendlabs.com,443,https://vermillion.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,1115986771,172.65.228.100,33,False,,Plaid,https://connect2.finicity.com,,cloudflare,True,
videos.blend.com,Blend — Powering the future of banking,200,103052,blend.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-14T13:41:15Z,2023-10-12T13:41:14Z,CN=blend.com,blend.com,blend.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0907d25e5ec9b06898490574d724e7a,be82319b6089dc6a79eeb9b4a5e31be9120333291cfcb8740bb949181d5e29a7,,ctls,blend.com,443,https://videos.blend.com:443,https,text/html,GET,34.225.214.111,/,-274891734,3.215.109.142,1422,False,,Yoast SEO:19.11,,nginx,,,https://blend.com
vpn.dash.blend.com,Pritunl,200,72833,vpn.dash.blend.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-23T03:35:04Z,2023-09-21T03:35:03Z,CN=vpn.dash.blend.com,vpn.dash.blend.com,vpn.dash.blend.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,42991e37b998ddb4771505def14a8839,bf5f2bedb9dd2d9c5268f92dc76de0d5b8f1cb4d854c79bbb5312d619dd2164f,,ctls,vpn.dash.blend.com,443,https://vpn.dash.blend.com:443,https,text/html,GET,52.24.166.9,/,-429073533,52.24.166.9,715,False,,HSTS,,,,,https://vpn.dash.blend.com/login
watermark.beta.blendlabs.com,,200,113775,watermark.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,watermark.beta.blendlabs.com,443,https://watermark.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-1083084293,172.65.228.100,33,False,,Plaid,https://bl-prod-static-assets.s3.amazonaws.com,,cloudflare,True,
watermark.blendlabs.com,Not Found,404,12379,watermark.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,watermark.blendlabs.com,443,https://watermark.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
wcc.beta.blendlabs.com,,200,112665,wcc.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,wcc.beta.blendlabs.com,443,https://wcc.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://bl-prod-connex-static-assets.s3.amazonaws.com,,cloudflare,True,
websterfive.beta.blendlabs.com,,200,114496,websterfive.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,websterfive.beta.blendlabs.com,443,https://websterfive.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://payment-api-external.k8s.beta.blend.com,,cloudflare,True,
wellsfargopilot.blendlabs.com,Not Found,404,12379,wellsfargopilot.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,wellsfargopilot.blendlabs.com,443,https://wellsfargopilot.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
willowbend.beta.blendlabs.com,,200,118191,willowbend.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,willowbend.beta.blendlabs.com,443,https://willowbend.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://bl-uat-uploaded-assets-mirror.s3.amazonaws.com,,cloudflare,True,
willowbend.blendlabs.com,Not Found,404,12379,willowbend.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,willowbend.blendlabs.com,443,https://willowbend.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
wintrustmortgage.beta.blendlabs.com,,200,127527,wintrustmortgage.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,wintrustmortgage.beta.blendlabs.com,443,https://wintrustmortgage.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,https://csp-violations.k8s.beta.blend.com/report,,cloudflare,True,
workspace.blend.com,Blend,200,660,workspace.blend.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,workspace.blend.com,443,https://workspace.blend.com:443,https,text/html,GET,172.65.242.70,/,2105850723,172.65.242.70,1,False,,HSTS,https://fonts.googleapis.com,,cloudflare,True,
wvmb.beta.blendlabs.com,,200,124641,wvmb.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,wvmb.beta.blendlabs.com,443,https://wvmb.beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,477133321,172.65.228.100,33,False,,Plaid,fonts.googleapis.com,,cloudflare,True,
wvmb.blendlabs.com,Not Found,404,12379,wvmb.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,wvmb.blendlabs.com,443,https://wvmb.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
www.blend.com,Blend — Powering the future of banking,200,103052,blend.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-07-14T13:41:15Z,2023-10-12T13:41:14Z,CN=blend.com,blend.com,blend.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b0907d25e5ec9b06898490574d724e7a,be82319b6089dc6a79eeb9b4a5e31be9120333291cfcb8740bb949181d5e29a7,,ctls,blend.com,443,https://www.blend.com:443,https,text/html,GET,151.101.66.133,/,-1840324437,2a04:4e42:600::645,1422,False,,Yoast SEO:19.11,,nginx,fastly,True,https://blend.com/
www.community.blend.com,Security check,403,6752,help.blend.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-16T23:38:25Z,2023-09-14T23:38:24Z,CN=help.blend.com,help.blend.com,help.blend.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,27da87063c0e02817a561ee6530665db,c6dcf765b0704b730ef9b5791ec4f295656fcb20755ee713584c67742fef3cee,,ctls,help.blend.com,443,https://www.community.blend.com:443,https,text/html,GET,18.66.112.108,/,-2064158764,18.66.112.101,32,False,,Cloudflare,,cloudflare,cloudfront,True,https://help.blend.com/hc/en-us/community/topics/
www.title.blend.com,Blend Title | Blend,200,61108,www.title.blend.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-18T00:00:00Z,2024-04-15T23:59:59Z,CN=title.blend.com,title.blend.com,www.title.blend.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8a3677ea22cd318f4a29b2e4c2fa5cff,a22781522c29d905d64060d84d2b7ddb58e5150af8987ca2652c9056defa1e62,,ctls,www.title.blend.com,443,https://www.title.blend.com:443,https,text/html,GET,3.161.119.64,/,-594372426,3.161.119.62,508,False,,Yoast SEO:19.11,,nginx,cloudfront,True,
wyndham.beta.blendlabs.com,,200,119181,wyndham.beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-17T20:03:22Z,2023-10-15T20:03:21Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.beta.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4f8237b8e16ff210dac80729761625,6363c103a9da7f06850fe48653bd6705521d0d2d68cab3405bb7fbf3f4cd138e,True,ctls,wyndham.beta.blendlabs.com,80,http://wyndham.beta.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,-1066848044,172.65.228.100,33,False,,Plaid,https://tagmanager.google.com,,cloudflare,True,https://wyndham.beta.blendlabs.com/
wyndham.blendlabs.com,Not Found,404,12379,wyndham.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,wyndham.blendlabs.com,80,http://wyndham.blendlabs.com:80,http,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,https://wyndham.blendlabs.com/
xfcu.blendlabs.com,Not Found,404,12379,xfcu.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,xfcu.blendlabs.com,443,https://xfcu.blendlabs.com:443,https,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,
yourmortgageapp-beta.blendlabs.com,,200,116201,yourmortgageapp-beta.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-08T08:04:41Z,2023-10-06T08:04:40Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.yourmortgageapp-check.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b128d3d1ecd265506482b17401e41b15,efdbb02ce66b2a6277335ad7c273238ddca83e08931c9315cc020d64804a3747,True,ctls,yourmortgageapp-beta.blendlabs.com,443,https://yourmortgageapp-beta.blendlabs.com:443,https,text/html,GET,172.65.228.100,/,-882976386,172.65.228.100,33,False,,Plaid,http://bl-sandbox-cp-applicant-visual-testing.s3-website-us-east-1.amazonaws.com,,cloudflare,True,
yourmortgageapp-check.blendlabs.com,,200,122528,yourmortgageapp-check.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-08T08:04:41Z,2023-10-06T08:04:40Z,CN=*.beta.blendlabs.com,*.beta.blendlabs.com,*.yourmortgageapp-check.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b128d3d1ecd265506482b17401e41b15,efdbb02ce66b2a6277335ad7c273238ddca83e08931c9315cc020d64804a3747,True,ctls,yourmortgageapp-check.blendlabs.com,80,http://yourmortgageapp-check.blendlabs.com:80,http,text/html,GET,172.65.228.100,/,-882976386,172.65.228.100,33,False,,Plaid,https://apps.e-signlive.com,,cloudflare,True,https://yourmortgageapp-check.blendlabs.com/
zendesk1.blend.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk1.blend.com:80,http,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zendesk2.blend.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk2.blend.com:80,http,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zendesk3.blend.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk3.blend.com:80,http,text/plain,GET,162.159.128.7,/,1000520165,162.159.138.6,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zendesk3.blendlabs.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk3.blendlabs.com:80,http,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zendesk4.blend.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk4.blend.com:80,http,text/plain,GET,162.159.128.7,/,1000520165,162.159.138.6,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zendesk4.blendlabs.com,,409,16,,,,,,,,,,,,,,,,,,,,80,http://zendesk4.blendlabs.com:80,http,text/plain,GET,162.159.128.7,/,1000520165,162.159.138.6,1,False,,Cloudflare,,cloudflare,cloudflare,True,
zillow.blendlabs.com,Not Found,404,12379,zillow.blendlabs.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-07-12T03:39:24Z,2023-10-10T03:39:23Z,CN=*.k8s.prod.blend.com,*.k8s.prod.blend.com,prod.us-west-2.blendlabs.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21ef34a02bac350a30f1e8a24f8b2e82,fef5f048b5e3531edaf946d191bc3b964c583d315185e858a81cd29900e6fcdd,True,ctls,zillow.blendlabs.com,80,http://zillow.blendlabs.com:80,http,text/html,GET,172.65.242.70,/,546987192,172.65.242.70,161,False,,,,,cloudflare,True,https://zillow.blendlabs.com/
