input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_
officeapps.live.com.office.cardinalhealth.kinepolis.fr,Invalid URL,400,208,officeapps.live.com.office.cardinalhealth.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,officeapps.live.com.office.cardinalhealth.kinepolis.fr,443,https://officeapps.live.com.office.cardinalhealth.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-338512503,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
okta.com.employee-specialsurvey.kinepolis.ch,Invalid URL,400,208,okta.com.employee-specialsurvey.kinepolis.ch,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,okta.com.employee-specialsurvey.kinepolis.ch,443,https://okta.com.employee-specialsurvey.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1823266993,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
onlineweb.kinepolis.fr,Invalid URL,400,207,onlineweb.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,onlineweb.kinepolis.fr,443,https://onlineweb.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1739464219,2a02:26f0:780::5f65:3672,8,False,,,,,
ontour.kinepolis.be,Access Denied,403,269,ontour.kinepolis.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=*.kinepolis.be, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.be,Kinepolis Group,kinepolis.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,621e8c3c18249f0adaa502c391407424,cd67d29be42148d15c0a228167f7c3eb5087256709767b1c67eb3601b9a1f65c,True,ctls,ontour.kinepolis.be,443,https://ontour.kinepolis.be:443,https,,text/html,GET,2.16.186.27,/,1606867947,2a02:26f0:3500:12::1730:17a5,10,False,,,,,
ontourtickets.kinepolis.be,Access Denied,403,274,ontourtickets.kinepolis.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=*.kinepolis.be, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.be,Kinepolis Group,kinepolis.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,621e8c3c18249f0adaa502c391407424,cd67d29be42148d15c0a228167f7c3eb5087256709767b1c67eb3601b9a1f65c,True,ctls,ontourtickets.kinepolis.be,443,https://ontourtickets.kinepolis.be:443,https,,text/html,GET,2.16.186.10,/,-1123510820,2a02:26f0:3500:12::1730:17b1,10,False,,,,,
opafstand.kinepolis.lu,Invalid URL,400,208,opafstand.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,opafstand.kinepolis.lu,443,https://opafstand.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-522581435,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
open-heart-lung-ntm-infection-settlement.kinepolis.lu,Invalid URL,400,207,open-heart-lung-ntm-infection-settlement.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,open-heart-lung-ntm-infection-settlement.kinepolis.lu,443,https://open-heart-lung-ntm-infection-settlement.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1607867045,2a02:26f0:3500:12::1730:178e,8,False,,,,,
openx.kinepolis.com,403 Blocked,403,1005,openx.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,openx.kinepolis.com,443,https://openx.kinepolis.com:443,https,AkamaiGHost,text/html,GET,2.16.186.26,/,1319554898,2a02:26f0:3500:12::1730:17c1,1,False,,,,,
ops.kinepolis.lu,Invalid URL,400,208,ops.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,ops.kinepolis.lu,443,https://ops.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-116927110,2a02:26f0:3500:12::1730:178e,8,False,,,,,
pager.kinepolis.fr,Invalid URL,400,207,pager.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,pager.kinepolis.fr,443,https://pager.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-2008579732,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
panelexamplestunnel-mx.hp.kinepolis.fr,Invalid URL,400,208,panelexamplestunnel-mx.hp.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,panelexamplestunnel-mx.hp.kinepolis.fr,443,https://panelexamplestunnel-mx.hp.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-1513187939,2a02:26f0:480:e::210:f105,8,False,,,,,
parentkinepoliswebsitewwww.mjrtheatres.com,Not Found,404,315,,,,,,,,,,,,,,,,,,,,,80,http://parentkinepoliswebsitewwww.mjrtheatres.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,216.41.219.209,/,225052475,216.41.219.209,7,False,Microsoft HTTPAPI:2.0,,,,
particuliers.clients.mabanque.bnpparibas.para.kinepolis.fr,Invalid URL,400,208,particuliers.clients.mabanque.bnpparibas.para.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,particuliers.clients.mabanque.bnpparibas.para.kinepolis.fr,443,https://particuliers.clients.mabanque.bnpparibas.para.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1229292631,2a02:26f0:3500:12::1730:178e,8,False,,,,,
partners.kinepolis.com,ownCloud,400,6826,partners.kinepolis.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-05T22:57:08Z,2023-07-04T22:57:07Z,CN=partners.kinepolis.com,partners.kinepolis.com,,rvb.kinepolis.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,691065d9d5b629a79e70d1ce573e4187,11da0489dab4ad76b2d86b037fd619a4588ed4918e361057cdee6b5468d9c720,,ctls,partners.kinepolis.com,443,https://partners.kinepolis.com:443,https,Apache,text/html,GET,188.93.155.230,/,-1290399721,188.93.155.230,101,False,Apache,,,,
passport.kinepolis.ch,Invalid URL,400,208,passport.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,passport.kinepolis.ch,443,https://passport.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1138780634,2a02:26f0:3500:12::1730:178e,8,False,,,,,
passport.kinepolis.lu,Invalid URL,400,209,passport.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,passport.kinepolis.lu,443,https://passport.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.114,/,1505666913,2a02:26f0:480:e::210:f105,8,False,,,,,
pay.kinepolis.ch,Invalid URL,400,207,pay.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,pay.kinepolis.ch,443,https://pay.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1540628730,2a02:26f0:3500:12::1730:178e,8,False,,,,,
paypal.com.services-account-update-billing.kinepolis.fr,Invalid URL,400,208,paypal.com.services-account-update-billing.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,paypal.com.services-account-update-billing.kinepolis.fr,443,https://paypal.com.services-account-update-billing.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1890358398,2a02:26f0:3500:12::1730:178e,8,False,,,,,
pc1.kinepolis.fr,Invalid URL,400,208,pc1.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,pc1.kinepolis.fr,443,https://pc1.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-526277199,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
peach.landmarkcinemas.com,Just a moment...,403,7054,peach.landmarkcinemas.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.landmarkcinemas.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5582846710ee6f8f179e72e19ed7007a,bf41ceaf35e6864094342f678fb4640e28f9dac01652b94104c1b25b52985758,True,ctls,peach.landmarkcinemas.com,443,https://peach.landmarkcinemas.com:443,https,cloudflare,text/html,GET,104.20.50.71,/,-1135056027,2606:4700:10::ac43:94,87,False,Cloudflare,cloudflare,True,,
people.kinepolis.ch,Invalid URL,400,207,people.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,people.kinepolis.ch,443,https://people.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,-294119873,2a02:26f0:480:e::210:f105,8,False,,,,,
people.kinepolis.lu,Invalid URL,400,208,people.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,people.kinepolis.lu,443,https://people.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,1606310129,2a02:26f0:780::5f65:36d3,8,False,,,,,
pgg3u0.cibcpoc.kinepolis.fr,Invalid URL,400,207,pgg3u0.cibcpoc.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,pgg3u0.cibcpoc.kinepolis.fr,443,https://pgg3u0.cibcpoc.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-516992904,2a02:26f0:3500:12::1730:178e,8,False,,,,,
pink.kinepolis.ch,Invalid URL,400,207,pink.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,pink.kinepolis.ch,443,https://pink.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.241.5,/,-1043576329,2a02:26f0:480:e::210:f105,8,False,,,,,
pj-masks.kinepolis.fr,Invalid URL,400,207,pj-masks.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,pj-masks.kinepolis.fr,443,https://pj-masks.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-1908074214,2a02:26f0:3500:12::1730:178e,8,False,,,,,
planning.kinepolis.com,400 Bad Request,400,315,,,,,,,,,,,,,,,,,,,,,80,http://planning.kinepolis.com:80,http,Apache/2.2.15 (Red Hat),text/html,GET,195.238.1.213,/,-1567602959,77.81.245.144,11,False,Red Hat,,,,
portal.landmarkcinemas.com,401 Unauthorized,401,503,portal.landmarkcinemas.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T00:00:00Z,2023-06-14T23:59:59Z,CN=portal.landmarkcinemas.com,portal.landmarkcinemas.com,,portal.landmarkcinemas.com,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",c57d32b44c081b97777423b33c136545,acc987e8a80150dca8214fe8eb1bde0163f01732914221b5caaa8acfef8eefbb,,ctls,portal.landmarkcinemas.com,443,https://portal.landmarkcinemas.com:443,https,Apache,text/html,GET,97.74.233.140,/,46228648,97.74.233.140,15,False,Basic,,,,
postentryquarantine.kinepolis.ch,Invalid URL,400,207,postentryquarantine.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,postentryquarantine.kinepolis.ch,443,https://postentryquarantine.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-641274669,2a02:26f0:3500:12::1730:178e,8,False,,,,,
postnordapp.kinepolis.lu,Invalid URL,400,207,postnordapp.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,postnordapp.kinepolis.lu,443,https://postnordapp.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-225221412,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
pp.kinepolis.ch,Invalid URL,400,207,pp.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,pp.kinepolis.ch,443,https://pp.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,785770091,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
ppp.kinepolis.ch,Invalid URL,400,207,ppp.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,ppp.kinepolis.ch,443,https://ppp.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1170501913,2a02:26f0:3500:12::1730:178e,8,False,,,,,
ppp16.kinepolis.fr,Invalid URL,400,208,ppp16.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ppp16.kinepolis.fr,443,https://ppp16.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,177053035,2a02:26f0:3500:12::1730:17ba,8,False,,,,,
ppp5.kinepolis.fr,Invalid URL,400,207,ppp5.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ppp5.kinepolis.fr,443,https://ppp5.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.202.59,/,-2077888298,2a02:26f0:480:e::210:f105,8,False,,,,,
pressreader.com.indianapolis.libproxy.kinepolis.fr,Invalid URL,400,209,pressreader.com.indianapolis.libproxy.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,pressreader.com.indianapolis.libproxy.kinepolis.fr,443,https://pressreader.com.indianapolis.libproxy.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.238.24,/,-1710387954,2a02:26f0:480:e::210:f105,8,False,,,,,
