input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,tls_mismatched,tls_wildcard_certificate,webserver,cdn_name,cdn,final_url,tls_expired
wsdepackages1.ups.com,,200,5635,ftp2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=ftp2.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ftp2.ups.com,"United Parcel Service, Inc.",wsdepackages.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3fc1f4de518b1d82261a9511bf21f22f,0ed7aa0fceee8d9f4ae998ddc746a24f1d2d65fd96a923b9b86de72993e1ad50,ctls,ftp2.ups.com,443,https://wsdepackages1.ups.com:443,https,text/html,GET,153.2.230.113,/,-780928015,153.2.230.113,HSTS,60,False,,,,,,,https://ftp2.ups.com,
www.aircargo.ups.com,UPS Air Cargo - Home,200,39394,www.aircargo.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-21T00:00:00Z,2023-12-21T23:59:59Z,CN=www.aircargo.ups.com,www.aircargo.ups.com,,www.aircargo.ups.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",fb1199cf4deb37df3cf38346f3120c6b,308d42d520686038664bf972e55714a7f57b16d79c846e306e4e14727cbd632f,ctls,www.aircargo.ups.com,443,https://www.aircargo.ups.com:443,https,text/html,GET,13.107.246.45,/,-1840324437,2620:1ec:46::45,Microsoft ASP.NET,913,False,*.googleapis.com,,,,,,,
www.analytics.ups.com,,403,111,,,,,,,,,,,,,,,,,,,80,http://www.analytics.ups.com:80,http,application/xml,GET,34.95.115.41,/,1343071695,34.95.115.41,Google Cloud CDN,1,False,,,,UploadServer,google,True,,
www.china.ups.com,,200,529,www.china.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,ctls,www.china.ups.com,443,https://www.china.ups.com:443,https,text/html,GET,104.75.89.177,/,,104.75.89.177,HSTS,23,False,,,,,,,,
www.cod.ups.com,UPS C.O.D. Statements Online,200,6822,www.cod.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T00:00:00Z,2024-06-29T23:59:59Z,"CN=cod.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",cod.ups.com,"United Parcel Service, Inc.",www.cod.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3f2e6ea0b9897fb6619149c2e5ab1320,2d1fab1365857bd00eaf3494e507dd813f16be2d55400efa79e2be2a06929c63,ctls,www.cod.ups.com,443,https://www.cod.ups.com:443,https,text/html,GET,216.82.178.156,/,529456553,216.82.178.156,Java Servlet:3.1,127,False,,,,,,,https://www.cod.ups.com/shipper/,
www.emailtemplates.ups.com,Customer Email Templates,200,22138,emailtemplates.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=emailtemplates.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",emailtemplates.ups.com,"United Parcel Service, Inc.",www.emailtemplates.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,2d88057017e1ed87fa250aea33e6d211,6ba726157f97d0b9af590109a0af504530cc6f4f1445f6f4b2ce182d93b17385,ctls,emailtemplates.ups.com,443,https://www.emailtemplates.ups.com:443,https,text/html,GET,44.206.169.64,/,-1522193967,44.206.169.64,HSTS,340,False,,,,Apache,,,https://emailtemplates.ups.com/v2/index.php?view=login,
www.exporttoolkit.ups.com,Invalid URL,400,209,www.exporttoolkit.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.exporttoolkit.ups.com,443,https://www.exporttoolkit.ups.com:443,https,text/html,GET,104.102.50.134,/,-316451775,2a02:26f0:3500:898::37c9,,8,False,,True,,AkamaiGHost,,,,
www.exporttoolkitde.ups.com,Invalid URL,400,209,www.exporttoolkitde.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.exporttoolkitde.ups.com,443,https://www.exporttoolkitde.ups.com:443,https,text/html,GET,104.102.50.134,/,-2086934387,2a02:26f0:480:59f::37c9,,8,False,,True,,AkamaiGHost,,,,
www.fixtoken.ups.com,FixToken,200,515,www.fixtoken.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-03T00:00:00Z,2024-02-03T23:59:59Z,"CN=fixtoken-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",fixtoken-rzp.ups.com,"United Parcel Service, Inc.",www.fixtoken.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,264fbfba0eba60e108637f9a647616f2,def3bf6a904f1e67d8252a143c79ce6f73877eaff10636ed8556d8e4c39f356d,ctls,www.fixtoken.ups.com,443,https://www.fixtoken.ups.com:443,https,text/html,GET,153.2.181.195,/,1631801191,153.2.181.195,HSTS,15,False,URL=/Content/Homepage.htm,,,,,,,
www.global.ups.com,Invalid URL,400,209,www.global.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.global.ups.com,443,https://www.global.ups.com:443,https,text/html,GET,104.102.50.134,/,863266384,2a02:26f0:480:59f::37c9,,8,False,,True,,AkamaiGHost,,,,
www.gnsdev1.ups.com,Server Error.,465,501,www.gnsdev1.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,www.gnsdev1.ups.com,443,https://www.gnsdev1.ups.com:443,https,text/html,GET,153.2.233.48,/,-47667815,153.2.233.48,HSTS,17,False,,True,,Apache,,,,
www.gnsdev2.ups.com,Server Error.,465,501,www.gnsdev2.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,www.gnsdev2.ups.com,443,https://www.gnsdev2.ups.com:443,https,text/html,GET,153.2.233.49,/,1216948046,153.2.233.49,HSTS,17,False,,True,,Apache,,,,
www.gnsremote.ups.com,Server Error.,465,503,www.gnsremote.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,ctls,www.gnsremote.ups.com,443,https://www.gnsremote.ups.com:443,https,text/html,GET,153.2.233.50,/,-774058484,153.2.233.50,HSTS,17,False,,True,,Apache,,,,
www.ha.pld.ups.com,Host Manifest Logon,200,9867,www.ha.pld.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T00:00:00Z,2024-06-29T23:59:59Z,"CN=www.ha.pld.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ha.pld.ups.com,"United Parcel Service, Inc.",www.ha.pld.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b1cd1cb8a8af8108579cce0202358542,a4eb60fe400dea8a5244584efd0291f9a676a158c6c5caa50ac3caadf5c8d854,ctls,www.ha.pld.ups.com,443,https://www.ha.pld.ups.com:443,https,text/html,GET,153.2.73.80,/,,153.2.72.80,Microsoft Word: 97,161,False,,,,Apache,,,,
www.ha.ups.com,Host Manifest Logon,200,9867,www.ha.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-23T00:00:00Z,2024-04-22T23:59:59Z,"CN=www.ha.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ha.ups.com,"United Parcel Service, Inc.",win-www.ha.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,35719fabb4825952e8c88d4454ab6596,29c702cb2e98f067ac293a3ab696c4598f3ff81611efcfc93df5b76767635d2c,ctls,www.ha.ups.com,443,https://www.ha.ups.com:443,https,text/html,GET,153.2.72.45,/,,153.2.73.45,Microsoft Word: 97,161,False,,,,Apache,,,,
www.healthcare.ups.com,Invalid URL,400,209,www.healthcare.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.healthcare.ups.com,443,https://www.healthcare.ups.com:443,https,text/html,GET,104.102.50.134,/,1564072243,2a02:26f0:480:58e::37c9,,8,False,,True,,AkamaiGHost,,,,
www.investors.ups.com,"Investor Relations :: United Parcel Service, Inc. (UPS)",200,108225,investors.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-13T00:00:00Z,2024-03-12T23:59:59Z,"CN=investors.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",investors.ups.com,"United Parcel Service, Inc.",www.investors.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f2a13d07134e2b6e7cf4277670a28bb0,34862a30e403a4d8ff92d31252334fd258c43b76f4a74d9c735042cd92b51f2e,ctls,investors.ups.com,443,https://www.investors.ups.com:443,https,text/html,GET,18.66.122.114,/,-2126735909,18.66.122.57,Java,1412,False,content.equisolve.net,,,Apache,cloudfront,True,https://investors.ups.com/,
www.orderwatch.ups.com,Login,200,28986,www.orderwatch.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,2024-03-07T23:59:59Z,"CN=www.gtnexus.com, O=Infor (US)\, LLC., L=New York, ST=New York, C=US",www.gtnexus.com,"Infor (US), LLC.",averyfactory.gtnexus.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,2a0f729a14c86af8785da3be5a6905f2,ade655ec11e5471ef60018be0c0089a012976a3665c5aed8dfe38a5222d303ae,ctls,www.orderwatch.ups.com,443,https://www.orderwatch.ups.com:443,https,text/html,GET,23.215.23.164,/,1437622732,23.215.23.164,Java,713,False,*.mapbox.com,,,Infor Commerce Network,,,,
www.partnerhub.ups.com,UPS Partner Hub,200,113124,www.partnerhub.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=partnerhub.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",partnerhub.ups.com,"United Parcel Service, Inc.",www.partnerhub.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,c5a60f7374f3caf7d001c7e2d4c79fa1,a2adac3886fecd1705789145168334af283e072ecb447bb7d8343bb07888cf64,ctls,www.partnerhub.ups.com,443,https://www.partnerhub.ups.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,HSTS,606,False,https://js.stripe.com/,,,sfdcedge,,,https://www.partnerhub.ups.com/s/?language=en_GB,
www.pld-certify.ups.com,Host Manifest Logon,200,9867,www.pld-certify.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-06T00:00:00Z,2023-10-06T23:59:59Z,"CN=www.pld-certify.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.pld-certify.ups.com,"United Parcel Service, Inc.",www.ha-certify.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1c157c633a5fa79c924a19962acad8a7,3a9d47ec336a9a1c00cd9ae216f23379463e1d142d7b3f13187c6dfff6e0c0bf,ctls,www.pld-certify.ups.com,443,https://www.pld-certify.ups.com:443,https,text/html,GET,153.2.245.88,/,,153.2.245.88,Microsoft Word: 97,161,False,,,,Apache,,,,
www.pld.ups.com,Host Manifest Logon,200,9867,www.pld.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T00:00:00Z,2024-06-29T23:59:59Z,"CN=www.pld.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.pld.ups.com,"United Parcel Service, Inc.",www.pld.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,124d74487c898aee07106917fa39a801,6adfb74ff805037722d8983546710a11f9bc64b3df68a4757cf8e7297c76f900,ctls,www.pld.ups.com,443,https://www.pld.ups.com:443,https,text/html,GET,153.2.73.40,/,,153.2.72.40,Microsoft Word: 97,161,False,,,,Apache,,,,
www.solutions.ups.com,,409,16,,,,,,,,,,,,,,,,,,,80,http://www.solutions.ups.com:80,http,text/plain,GET,104.17.72.206,/,1000520165,104.17.74.206,Cloudflare,1,False,,,,cloudflare,cloudflare,True,,
www.solvers.ups.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,80,http://www.solvers.ups.com:80,http,text/html,GET,104.102.50.134,/,-746791221,2a02:26f0:480:59f::37c9,,8,False,,,,AkamaiGHost,,,,
www.solversde.ups.com,Invalid URL,400,209,www.solversde.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.solversde.ups.com,443,https://www.solversde.ups.com:443,https,text/html,GET,104.102.50.134,/,1379168589,2a02:26f0:480:59f::37c9,,8,False,,True,,AkamaiGHost,,,,
www.solversgb.ups.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,80,http://www.solversgb.ups.com:80,http,text/html,GET,104.102.50.134,/,-120490891,2a02:26f0:480:59f::37c9,,8,False,,,,AkamaiGHost,,,,
www.solvershk.ups.com,Invalid URL,400,209,www.solvershk.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.solvershk.ups.com,443,https://www.solvershk.ups.com:443,https,text/html,GET,104.102.50.134,/,-1170712447,2a02:26f0:480:59f::37c9,,8,False,,True,,AkamaiGHost,,,,
www.solverstw.ups.com,Invalid URL,400,209,www.solverstw.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.solverstw.ups.com,443,https://www.solverstw.ups.com:443,https,text/html,GET,104.102.50.134,/,-1428875081,2a02:26f0:480:58e::37c9,,8,False,,True,,AkamaiGHost,,,,
www.welcome.ups.com,Invalid URL,400,209,www.welcome.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,ctls,www.welcome.ups.com,443,https://www.welcome.ups.com:443,https,text/html,GET,104.102.50.134,/,-9110774,2a02:26f0:480:59f::37c9,,8,False,,True,,AkamaiGHost,,,,
www.wweconomy.ups.com,UPS: Tracking,200,7437,www.wweconomy.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-12T00:00:00Z,2024-01-12T23:59:59Z,"CN=wweconomy.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wweconomy.ups.com,"United Parcel Service, Inc.",www.wweconomy.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,adbd89edcf2a7c5bb3decb31392d5a50,453fa4b844886a118e5ed86ae955f6d80b5065afee71a2079893ae5d6068fd9c,ctls,www.wweconomy.ups.com,443,https://www.wweconomy.ups.com:443,https,text/html,GET,13.107.246.45,/,1101614703,2620:1ec:46::45,HSTS,155,False,https://*.rackcdn.com,,,,,,,
wwwcie.ups.com,UPS Home Page,200,4820,wwwcie.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=wwwcie.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wwwcie.ups.com,"United Parcel Service, Inc.",wwwcie.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,07fd02155b7a159905548df1613c98d3,dffb404bea0bba1c99cf96dc526fb416d122e737522b6c526d7236829de6a754,ctls,wwwcie.ups.com,443,https://wwwcie.ups.com:443,https,text/html,GET,2.16.187.137,/,1101614703,2a02:26f0:1700:11::b856:6785,HSTS,13,False,URL=https://www.ups.com/index.html,,,,,,,
yardcom-sp-wzp.ups.com,,200,66,yardcom-sp-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=yardcom-sp-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",yardcom-sp-wzp.ups.com,"United Parcel Service, Inc.",yardcom-sp4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,534ca916b35c5243f22190d16d08a55c,38c04f40df9cda80928b9c1f6562bba88bd0febebb9738529d1dc7b1df507e4f,ctls,yardcom-sp-wzp.ups.com,443,https://yardcom-sp-wzp.ups.com:443,https,,GET,153.2.183.17,/,382256858,153.2.183.17,HSTS,1,False,,,,,,,,
yardcom-sp.dmz-gslb.ups.com,,200,66,yardcom-sp.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=yardcom-sp-rzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",yardcom-sp-rzp.ups.com,"United Parcel Service, Inc.",yardcom-sp4-rzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0392483abb78b61616aa683cbd51ebeb,868b369bcd6353fd2e3ddd3c5fd2c90df51f8c71c600bd49c392d543eba4d1b2,ctls,yardcom-sp.dmz-gslb.ups.com,443,https://yardcom-sp.dmz-gslb.ups.com:443,https,,GET,153.2.181.153,/,382256858,153.2.181.153,HSTS,1,False,,True,,,,,,
yardcom-sp.ups.com,,200,66,yardcom-sp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=yardcom-sp-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",yardcom-sp-wzp.ups.com,"United Parcel Service, Inc.",yardcom-sp4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,534ca916b35c5243f22190d16d08a55c,38c04f40df9cda80928b9c1f6562bba88bd0febebb9738529d1dc7b1df507e4f,ctls,yardcom-sp.ups.com,443,https://yardcom-sp.ups.com:443,https,,GET,153.2.183.17,/,382256858,153.2.183.17,HSTS,1,False,,,,,,,,
