input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,cdn_name,webserver,tech_,cdn,tls_subject_org_,csp_domains_,final_url
treasruyfailover.api.nos.nl,,503,2503,treasruyfailover.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,treasruyfailover.api.nos.nl,443,https://treasruyfailover.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
trial1.eu.kennasecurity.com,Cisco,200,8333,trial1.eu.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-22T00:00:00Z,2023-09-27T23:59:59Z,CN=trial1.eu.kennasecurity.com,trial1.eu.kennasecurity.com,*.trial1.eu.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,670079cac55c63424c6737a003135574,850b2a4be753e59d96e9c8a7236741fb25f9ad1456863a0a9ce9dece48b1d6ae,True,ctls,trial1.eu.kennasecurity.com,443,https://trial1.eu.kennasecurity.com:443,https,text/html,GET,108.138.17.98,/,-382873059,108.138.17.68,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://trial1.eu.kennasecurity.com/users/sign_in
trial1.us.kennasecurity.com,Cisco,200,8333,trial1.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-22T00:00:00Z,2023-09-26T23:59:59Z,CN=trial1.us.kennasecurity.com,trial1.us.kennasecurity.com,*.trial1.us.kennasecurity.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,e1a5cdd3ff6d7bb15405324ff0a2e91d,d25b29bd297f0f1d80f138d3ff960bf0ae3cd11cb7b6d420f692a46f2e71857c,True,ctls,trial1.us.kennasecurity.com,443,https://trial1.us.kennasecurity.com:443,https,text/html,GET,143.204.215.87,/,-382873059,143.204.215.104,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://trial1.us.kennasecurity.com/users/sign_in
trust-safety-dev.api.nos.nl,,503,2503,trust-safety-dev.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,trust-safety-dev.api.nos.nl,443,https://trust-safety-dev.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
tspacext.api.nos.nl,,503,2503,tspacext.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tspacext.api.nos.nl,443,https://tspacext.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
tst11-sales-author.api.nos.nl,,503,2503,tst11-sales-author.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tst11-sales-author.api.nos.nl,443,https://tst11-sales-author.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
tst1kratftp02.api.nos.nl,,503,2503,tst1kratftp02.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tst1kratftp02.api.nos.nl,443,https://tst1kratftp02.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
tst42-ecms.api.nos.nl,,503,2503,tst42-ecms.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tst42-ecms.api.nos.nl,443,https://tst42-ecms.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
tstscftweb02a.api.nos.nl,,503,2503,tstscftweb02a.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tstscftweb02a.api.nos.nl,443,https://tstscftweb02a.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
tstscftwsapp01a.api.nos.nl,,503,2503,tstscftwsapp01a.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tstscftwsapp01a.api.nos.nl,443,https://tstscftwsapp01a.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
tto-preprod.api.nos.nl,,503,2503,tto-preprod.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,tto-preprod.api.nos.nl,443,https://tto-preprod.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
tunnel.eu.kennasecurity.com,,404,,tunnel.eu.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-12-15T00:00:00Z,2024-01-13T23:59:59Z,CN=eu.kennasecurity.com,eu.kennasecurity.com,*.eu.kennasecurity.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,098bd4fc511b3ff9969af97ba78808ec,bb04adefe178e81ce1e3669d88cab66b7276d52801e4b6ee03ee91f2e7979392,True,ctls,tunnel.eu.kennasecurity.com,443,https://tunnel.eu.kennasecurity.com:443,https,,GET,18.66.112.46,/,-382873059,18.66.112.33,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
tunnel.nos.nl,Web Administration Interface,200,347,tunnel.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2022-10-28T00:00:00Z,2023-10-28T23:59:59Z,CN=captive-portal.peplink.com,captive-portal.peplink.com,www.captive-portal.peplink.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,4551141fec54c16f2984fb3c2239a0fc,40960b1bb17cc907ece9352974c9772d391c6f269a16aab178d3bb091a157407,,ctls,tunnel.nos.nl,443,https://tunnel.nos.nl:443,https,text/html,GET,145.58.19.213,/,1494302000,145.58.19.213,13,False,Sectigo Limited,,nginx,Nginx,,,*.peplink.com,
txenc2.api.nos.nl,,503,2503,txenc2.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,txenc2.api.nos.nl,443,https://txenc2.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
u8mbrrwlzm.api.nos.nl,,503,2503,u8mbrrwlzm.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,u8mbrrwlzm.api.nos.nl,443,https://u8mbrrwlzm.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
uamecpapisit5.api.nos.nl,,503,2503,uamecpapisit5.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uamecpapisit5.api.nos.nl,443,https://uamecpapisit5.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
uap8u01.next.nos.nl,,503,2503,uap8u01.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uap8u01.next.nos.nl,443,https://uap8u01.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
uat-payload.api.nos.nl,,503,2503,uat-payload.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uat-payload.api.nos.nl,443,https://uat-payload.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
uatsandbox.api.nos.nl,,503,2503,uatsandbox.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uatsandbox.api.nos.nl,443,https://uatsandbox.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
ucweb03dk1ext.api.nos.nl,,503,2503,ucweb03dk1ext.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ucweb03dk1ext.api.nos.nl,443,https://ucweb03dk1ext.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
uf-grabs.api.nos.nl,,503,2503,uf-grabs.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uf-grabs.api.nos.nl,443,https://uf-grabs.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
ultimate21.next.nos.nl,,503,2503,ultimate21.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ultimate21.next.nos.nl,443,https://ultimate21.next.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
uncover-app3.api.nos.nl,,503,2503,uncover-app3.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uncover-app3.api.nos.nl,443,https://uncover-app3.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
uncover-voucher.api.nos.nl,,503,2503,uncover-voucher.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uncover-voucher.api.nos.nl,443,https://uncover-voucher.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
univepr.api.nos.nl,,503,2503,univepr.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,univepr.api.nos.nl,443,https://univepr.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
univepr.next.nos.nl,,503,2503,univepr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,univepr.next.nos.nl,443,https://univepr.next.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
update-accesssftp54.next.nos.nl,,503,2503,update-accesssftp54.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,update-accesssftp54.next.nos.nl,443,https://update-accesssftp54.next.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
update-webbackupmonitor.api.nos.nl,,503,2503,update-webbackupmonitor.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,update-webbackupmonitor.api.nos.nl,443,https://update-webbackupmonitor.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
updatecustomersmiembros.api.nos.nl,,503,2503,updatecustomersmiembros.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,updatecustomersmiembros.api.nos.nl,443,https://updatecustomersmiembros.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
updatedocusers.api.nos.nl,,503,2503,updatedocusers.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,updatedocusers.api.nos.nl,443,https://updatedocusers.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
updatejenkinsroot-repository-postgresmx.api.nos.nl,,503,2503,updatejenkinsroot-repository-postgresmx.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,updatejenkinsroot-repository-postgresmx.api.nos.nl,443,https://updatejenkinsroot-repository-postgresmx.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
upgr-midgress-08.api.nos.nl,,503,2503,upgr-midgress-08.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,upgr-midgress-08.api.nos.nl,443,https://upgr-midgress-08.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
upgrade-cache-site.api.nos.nl,,503,2503,upgrade-cache-site.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,upgrade-cache-site.api.nos.nl,443,https://upgrade-cache-site.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
upgrade-dba.api.nos.nl,,503,2503,upgrade-dba.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,upgrade-dba.api.nos.nl,443,https://upgrade-dba.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
upgrade-mysql-crm-dns.api.nos.nl,,503,2503,upgrade-mysql-crm-dns.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,upgrade-mysql-crm-dns.api.nos.nl,443,https://upgrade-mysql-crm-dns.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
upload-userredirectdoc-corporate.api.nos.nl,,503,2503,upload-userredirectdoc-corporate.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,upload-userredirectdoc-corporate.api.nos.nl,443,https://upload-userredirectdoc-corporate.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
uploadauthconfluencebackup-helpdeskcorporate.api.nos.nl,,503,2503,uploadauthconfluencebackup-helpdeskcorporate.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uploadauthconfluencebackup-helpdeskcorporate.api.nos.nl,443,https://uploadauthconfluencebackup-helpdeskcorporate.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
uploads-cloudqaproxy-vpn.next.nos.nl,,503,2503,uploads-cloudqaproxy-vpn.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uploads-cloudqaproxy-vpn.next.nos.nl,443,https://uploads-cloudqaproxy-vpn.next.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
uploads-popcornstar45.api.nos.nl,,503,2503,uploads-popcornstar45.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uploads-popcornstar45.api.nos.nl,443,https://uploads-popcornstar45.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
