new,host,ttl,a,soa,txt,status_code,cdn,cdn-name,ns,cname,aaaa,mx,caa,has_internal_ips,internal_ips
[x],node1.demo-rlec.redislabs.com,60,52.54.39.131,"{'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],node2.demo.redislabs.com,300,34.74.120.51,"{'name': 'demo.redislabs.com', 'ns': 'ns-cloud-a1.googledomains.com', 'mailbox': 'cloud-dns-hostmaster.google.com', 'serial': 581, 'refresh': 21600, 'retry': 3600, 'expire': 259200, 'minttl': 300}, {'name': 'demo.redislabs.com', 'ns': 'ns-cloud-a1.googledomains.com', 'mailbox': 'cloud-dns-hostmaster.google.com', 'serial': 581, 'refresh': 21600, 'retry': 3600, 'expire': 259200, 'minttl': 300}, {'name': 'demo.redislabs.com', 'ns': 'ns-cloud-a1.googledomains.com', 'mailbox': 'cloud-dns-hostmaster.google.com', 'serial': 581, 'refresh': 21600, 'retry': 3600, 'expire': 259200, 'minttl': 300}, {'name': 'demo.redislabs.com', 'ns': 'ns-cloud-a1.googledomains.com', 'mailbox': 'cloud-dns-hostmaster.google.com', 'serial': 581, 'refresh': 21600, 'retry': 3600, 'expire': 259200, 'minttl': 300}, {'name': 'demo.redislabs.com', 'ns': 'ns-cloud-a1.googledomains.com', 'mailbox': 'cloud-dns-hostmaster.google.com', 'serial': 581, 'refresh': 21600, 'retry': 3600, 'expire': 259200, 'minttl': 300}",,NOERROR,True,google,,,,,,,
[x],node3.cs.redislabs.com,5,54.172.174.65,"{'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cs.redislabs.com', 'ns': 'ns-798.awsdns-35.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],node3.demo-rlec.redislabs.com,300,52.9.113.197,"{'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],node3.test571f0270-external.cto.redislabs.com,60,54.234.148.181,"{'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],node3.test5dd8c3c4-external.cto.redislabs.com,900,,"{'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'cto.redislabs.com', 'ns': 'ns-1474.awsdns-56.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],ns1.c1-qa.us-central-1-3.qa-cloud.redislabs.com,15,3.104.42.175,"{'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns1.c5-qa.azure.east-us-1.qa-cloud.redislabs.com,15,3.104.42.175,"{'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns2.c1-qa.us-central-1-3.qa-cloud.redislabs.com,15,54.174.197.174,"{'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns2.c5-qa.azure.east-us-1.qa-cloud.redislabs.com,60,,"{'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns2.redislabs.com,43200,66.22.125.91,"{'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],ns3.c1-qa.us-central-1-3.qa-cloud.redislabs.com,60,,"{'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c1-qa.us-central-1-3.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 118816, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns3.c5-qa.azure.east-us-1.qa-cloud.redislabs.com,15,18.195.83.250,"{'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}, {'name': 'c5-qa.azure.east-us-1.qa-cloud.redislabs.com', 'ns': 'dns1.p02.nsone.net', 'mailbox': 'admin.qa-cloud.redislabs.com', 'serial': 83, 'refresh': 1200, 'retry': 600, 'expire': 3600000, 'minttl': 60}",,NOERROR,,,,,,,,,
[x],ns3.qa.redislabs.com,60,75.2.9.64,"{'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'qa.redislabs.com', 'ns': 'ns-184.awsdns-23.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],ns4.redislabs.com,60,76.223.51.154,"{'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],o1.email.redislabs.com,300,167.89.14.122,"{'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redislabs.com', 'ns': 'ns-1900.awsdns-45.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],o2.ptr1197.redis.com,300,167.89.0.12,"{'name': 'redis.com', 'ns': 'ns-1133.awsdns-13.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redis.com', 'ns': 'ns-1133.awsdns-13.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redis.com', 'ns': 'ns-1133.awsdns-13.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redis.com', 'ns': 'ns-1133.awsdns-13.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'redis.com', 'ns': 'ns-1133.awsdns-13.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,,,,,,
[x],ocp.demo-rlec.redislabs.com,300,52.91.3.224,"{'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}, {'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}, {'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}, {'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}, {'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}, {'name': 'compute-1.amazonaws.com', 'ns': 'dns-external-master.amazon.com', 'mailbox': 'root.amazon.com', 'serial': 2013280520, 'refresh': 28800, 'retry': 900, 'expire': 2592000, 'minttl': 7211}",,NOERROR,,,,ec2-52-91-3-224.compute-1.amazonaws.com,,,,,
[x],okde1.demo-rlec.redislabs.com,294,,"{'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,master.okde1.demo-rlec.redislabs.com,,,,,
[x],okde2.demo-rlec.redislabs.com,300,,"{'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'demo-rlec.redislabs.com', 'ns': 'ns-369.awsdns-46.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,,,,master.okde2.demo-rlec.redislabs.com,,,,,
