input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_subject_org_,tech_,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url,tls_self_signed
sip.am.sony.com,,404,75,sip.am.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.am.sony.com,443,https://sip.am.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,-874868566,2603:1027:0:48::20,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sip.ap.sony.com,,404,75,sip.ap.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.ap.sony.com,443,https://sip.ap.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.66.203,/,-2064119871,2603:1027:0:3::b,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sip.eu.sony.com,,404,75,sip.eu.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.eu.sony.com,443,https://sip.eu.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,459348959,2603:1027:0:48::20,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sip.sm.sony.com,,404,75,sip.sm.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.sm.sony.com,443,https://sip.sm.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,1341525354,2603:1027:0:48::20,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sip.sony.com,,404,76,sip.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.sony.com,443,https://sip.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.192.139,/,-1852667184,2603:1027:0:48::20,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sip.spe.sony.com,,404,76,sip.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.spe.sony.com,443,https://sip.spe.sony.com:443,https,RTC/7.0,text/plain,GET,52.112.192.139,/,-172399351,2603:1027::b,4,False,,Microsoft Corporation,HSTS,,,True,True,,
sky-srlc.account.sony.com,Page Non-existent,200,281,sky-srlc.account.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=ca.account.sony.com, O=SONY INTERACTIVE ENTERTAINMENT LLC, L=San Mateo, ST=California, C=US",ca.account.sony.com,sky-srlc.account.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b9e14ee80595c2e6276b4069ea3bc34a,13730fafbbea867de0e49db9425f94d7dbf7371a005c67ca313ae6e415c33966,ctls,sky-srlc.account.sony.com,443,https://sky-srlc.account.sony.com:443,https,nginx,text/html,GET,95.101.111.144,/,-1754375981,2a02:26f0:480:23::1726:62b6,8,False,,SONY INTERACTIVE ENTERTAINMENT LLC,Nginx,,,,,,
smartcheck.cs.sony.com,Deep Security Smart Check,200,1515,smartcheck.cs.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-22T00:00:00Z,2024-06-19T23:59:59Z,CN=smartcheck.cs.sony.com,smartcheck.cs.sony.com,smartcheck.cs.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1c403e237886fb34c72fb96bb58e308c,85f3b26b9869efe3faf94d80467f1276398493e7faecebaa8106286f67a1c321,ctls,smartcheck.cs.sony.com,443,https://smartcheck.cs.sony.com:443,https,nginx,text/html,GET,52.20.244.164,/,1370990243,54.165.218.44,16,False,,,Nginx,,,,,,
smartengine.spe.sony.com,,200,107,smartengine.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-06T00:00:00Z,2023-09-06T23:59:59Z,"CN=extazwaf.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extazwaf.spe.sony.com,smartengine.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8921bdc253554fed3308c1b6f816e8fa,39abedf21df9b8aa5c6912725d25fc9cbddeaa77e94a06f016e865232a29d88f,ctls,smartengine.spe.sony.com,443,https://smartengine.spe.sony.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux),text/html,GET,54.70.104.163,/,487366235,54.148.153.69,2,False,url=/smartengine/smartengine.html,"Sony Pictures Entertainment, Inc.",Red Hat,,,,,,
smb.store.sony.com,Sony Group Portal - Home,200,118461,www.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=www.sony.co.uk, O=Sony Global Solutions Inc., L=Minato-ku, ST=Tokyo, C=JP",www.sony.co.uk,www.sonylatvija.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d757805d212efa76cd2659ba3dcf71c0,286c5ddd18c207487fbf2e97ad0ac08d28016aaf1e267d46e7d3dbcad1f3647c,ctls,www.sony.com,443,https://smb.store.sony.com:443,https,Apache,text/html,GET,92.122.107.195,/,1762224333,2a02:26f0:3500:887::321b,2831,False,,Sony Global Solutions Inc.,HSTS,,,,,https://www.sony.com/en/,
smetrics.sony.com,,200,,smetrics.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,smetrics.sony.com,443,https://smetrics.sony.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,1,False,,Adobe Systems Incorporated,,,,True,True,,
snyvvcse1.eu.sony.com,Bad Request,400,65,snyvvcse1.eu.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=snyvvcse1.eu.sony.com, O=Sony e-solutions Europe, ST=Bruxelles-Capitale\, Région de, C=BE",snyvvcse1.eu.sony.com,sony.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a210d4a6c8d599f2df473054eb588268,74353c994423440a654a5e87d5b320b304aa4c94bfa3bac9d3037b879c4c3ced,ctls,snyvvcse1.eu.sony.com,443,https://snyvvcse1.eu.sony.com:443,https,CE_E,text/html,GET,195.2.38.113,/,2024762623,195.2.38.113,1,False,,Sony e-solutions Europe,HSTS,,,,,,
snyvvcse2.eu.sony.com,Bad Request,400,65,snyvvcse2.eu.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=snyvvcse2.eu.sony.com, O=Sony e-solutions Europe, ST=Bruxelles-Capitale\, Région de, C=BE",snyvvcse2.eu.sony.com,sony.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,795280e8eed5a458cfb7956a1f979f9a,2e9344be0ac32f1a5d3da32f2952e3d9793e5bd5ab617ffb9872f0023d8aba07,ctls,snyvvcse2.eu.sony.com,443,https://snyvvcse2.eu.sony.com:443,https,CE_E,text/html,GET,195.2.38.114,/,2024762623,195.2.38.114,1,False,,Sony e-solutions Europe,HSTS,,,,,,
sony.com,Sony Group Portal - Home,200,118461,www.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=www.sony.co.uk, O=Sony Global Solutions Inc., L=Minato-ku, ST=Tokyo, C=JP",www.sony.co.uk,www.sonylatvija.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d757805d212efa76cd2659ba3dcf71c0,286c5ddd18c207487fbf2e97ad0ac08d28016aaf1e267d46e7d3dbcad1f3647c,ctls,www.sony.com,443,https://sony.com:443,https,Apache,text/html,GET,44.193.124.102,/,-366337701,44.193.124.102,2831,False,,Sony Global Solutions Inc.,HSTS,,,,,https://www.sony.com/en/,
soxhub.spe.sony.com,400 Bad Request,400,226,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://soxhub.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com:/siteminderagent/forms/soxhub/login.fcc?TYPE=33554432&REALMOID=06-0004e62e-e5ee-1bd7-9712-c414adfbf0f1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2fsoxhub%2ejsp%3fSPID%3dhttps%3a%2f%2fsonypictures%2esoxhubapp%2ecom%2fapi%2fv1%2fsso%2fsaml%2fmetadata%2exml%26SMPORTALURL%3dhttps-%3A-%2F-%2Fssoext%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d72c83d46--eb25c2f0--5a3953e6--36639b2e--154f91ca--e0,
speapvdi.spe.sony.com,Citrix Gateway,200,2450,speapvdi.spe.sony.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2023-03-15T00:00:00Z,2024-03-29T23:59:59Z,"CN=speapvdi.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",speapvdi.spe.sony.com,speapnetscaler.spe.sony.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,20fc2849318e50f72bd93ddf6dc6cf81,336b58c770f61ec0e22d68b605103ca9753fd9a67df355f2b0cd60f5a08eb197,ctls,speapvdi.spe.sony.com,443,https://speapvdi.spe.sony.com:443,https,Apache,text/html,GET,134.159.107.109,/,12023395,134.159.107.109,63,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,https://speapvdi.spe.sony.com/vpn/index.html,
speapvdi2.spe.sony.com,Citrix Gateway,200,2450,speapvdi2.spe.sony.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2023-03-15T00:00:00Z,2024-04-02T23:59:59Z,"CN=speapvdi2.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",speapvdi2.spe.sony.com,speapvdi2.spe.sony.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,277610b08c40f3d8747b20d5e53b97ad,b868291dce158bca0402d54e09c9f0cb0d6f7df3282b6a62fd9d3c9891e94f8c,ctls,speapvdi2.spe.sony.com,443,https://speapvdi2.spe.sony.com:443,https,Apache,text/html,GET,203.126.39.166,/,12023395,203.126.39.166,63,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,https://speapvdi2.spe.sony.com/vpn/index.html,
specialevents.spe.sony.com,403 Forbidden,403,321,specialevents.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-02T00:00:00Z,2023-11-09T23:59:59Z,"CN=extedc.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extedc.spe.sony.com,gpms.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad87659028a6900e65384500b432991e,16c67fa6c8e613b4380774e50ae96b58b6aa9eee5f12359af9e286d82965d2a3,ctls,specialevents.spe.sony.com,443,https://specialevents.spe.sony.com:443,https,Apache,text/html,GET,173.251.241.24,/,487366235,173.251.241.24,11,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,,
spendhq.spe.sony.com,400 Bad Request,400,226,spendhq.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,spendhq.spe.sony.com,443,https://spendhq.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://spendhq.spe.sony.com:/siteminderagent/forms/spendhq/login.fcc?TYPE=33554432&REALMOID=06-000bd45e-e837-1b03-8472-c414adfbf0e1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2fspendhq%2ejsp%3fSPID%3durn%3aauth0%3aspendhq--prod%3aSonyPicturesEntertainment%26SMPORTALURL%3dhttps-%3A-%2F-%2Fssoext%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d26d75276--7a976d00--6adab1e9--18b27403--d8ccd8d1--ad4,
spheconnect.spe.sony.com,Sony Pictures Connect,200,8231,spheconnect.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-09T00:00:00Z,2024-01-09T23:59:59Z,"CN=connect.sonypictures.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",connect.sonypictures.com,spheconnect.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6112901fd9e713641a252cbe5b1ea7da,7a809be4125bee66f2ad46b54b1fc2bce94097c8a8a6c7acf6ad0cde01ae9b83,ctls,spheconnect.spe.sony.com,443,https://spheconnect.spe.sony.com:443,https,AmazonS3,text/html,GET,52.222.214.99,/,1190372268,52.222.214.106,209,False,,"Sony Pictures Entertainment, Inc.",Amazon Web Services,cloudfront,True,,,,
sphere.corp.sie.sony.com,ERROR: The request could not be satisfied,403,919,sphere.corp.sie.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-06T00:00:00Z,2024-07-04T23:59:59Z,CN=sphere.corp.sie.sony.com,sphere.corp.sie.sony.com,sphere.corp.sie.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1e880ca834299ec1e55ae459744d3058,515e76acaee9a3d2341326a1b3a299fe509c27bcff602944110a49c5a45af13d,ctls,sphere.corp.sie.sony.com,443,https://sphere.corp.sie.sony.com:443,https,CloudFront,text/html,GET,18.164.52.35,/,-86783540,18.164.52.51,20,False,,,Amazon Web Services,cloudfront,True,,,,
square.sony.com,Sony Square | Homepage,200,17080,square.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-29T20:06:12Z,2023-08-27T20:06:11Z,CN=square.sony.com,square.sony.com,square.sony.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d2d289df0da6b29d9830b107f26e1eeb,70e1f0d30cce61e90c5906ae7dc2eea72ae0e5cc704bf84e1ccbae7c73753f85,ctls,square.sony.com,443,https://square.sony.com:443,https,,text/html,GET,146.75.117.161,/,-1515636469,146.75.117.161,423,False,,,Varnish,fastly,True,,,,
sscookie.sony.com,,200,209,sscookie.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-20T00:00:00Z,2024-02-16T23:59:59Z,CN=sscookie.sony.com,sscookie.sony.com,sscookie.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,be9451e09f6f802394072ff286c0ba2c,5feb78d10fb7c2061e700841950ea75f1438728f2a1fa6d9273dd86b485bb790,ctls,sscookie.sony.com,443,https://sscookie.sony.com:443,https,CloudFront,application/json,GET,99.86.4.12,/,-67492480,99.86.4.113,1,False,,,Amazon Web Services,cloudfront,True,,,,
stage.cdp.gis.sony.com,Cloud Data Platform,200,2124,stage.cdp.gis.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-17T23:59:59Z,CN=stage.cdp.gis.sony.com,stage.cdp.gis.sony.com,dev.cdp.gis.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ae18e2b414b6314bad1b657e702c2d3a,d4b2248be0dc635445601c041ae7f45fb6910a52a1f97f4d6481c6a5389734a9,ctls,stage.cdp.gis.sony.com,443,https://stage.cdp.gis.sony.com:443,https,AmazonS3,text/html,GET,13.32.121.111,/,687737976,2600:9000:2240:ac00:0:54b5:f8c0:93a1,1,False,,,Amazon Web Services,cloudfront,True,,,,
stage.cirus.sde.sony.com,,503,,stage.cirus.sde.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2018-09-10T00:00:00Z,2019-11-10T12:00:00Z,"CN=cirus.sde.sony.com, OU=San Diego Operations, O=Sony Corporation of America, L=New York, ST=New York, C=US",cirus.sde.sony.com,cirus.sde.sony.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,0c63b44b5a7afdb1dd24db071500c44b,636f24c26e88ded5f094d13359cb772a8503e14e0d4069d0a5b417d75e3a7979,ctls,stage.cirus.sde.sony.com,443,https://stage.cirus.sde.sony.com:443,https,,,GET,52.12.136.245,/,-1840324437,52.12.136.245,1,False,,Sony Corporation of America,,,,,,,
stage.developer.sony.com,403 Forbidden,403,118,stage.developer.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-10-17T23:59:59Z,CN=stage.developer.sony.com,stage.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f1599610dc8318f2865a11808fc004ee,3f1d0650146539a492cd1ec3685e42021cdfd06a791e5816d2be6d9585e0cd4c,ctls,stage.developer.sony.com,443,https://stage.developer.sony.com:443,https,awselb/2.0,text/html,GET,18.200.4.127,/,1344368402,34.248.62.5,7,False,,,,,,,True,,
stage.electronics.sony.com,Access Denied,403,280,stage.electronics.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-03T08:41:37Z,2023-08-01T08:41:36Z,CN=www.sony.at,www.sony.at,www.stage.electronics.sony.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,64d604703d8d2c8e67730c48a534d717,e0f6d60c0e2dcaa7225f69e1ffbc0095900ab08b767cb8e747f42b7a83e34358,ctls,stage.electronics.sony.com,443,https://stage.electronics.sony.com:443,https,AkamaiGHost,text/html,GET,95.101.46.102,/,-584759416,2a02:26f0:3500:893::3834,10,False,dev.alphauniverse.com,,,,,,,,
starsphere.sony.com,STAR SPHERE | Space Inspiration Project,200,1526,starsphere.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-13T00:00:00Z,2024-07-12T23:59:59Z,CN=starsphere.sony.com,starsphere.sony.com,starsphere.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,07b6580bd2cf293acbc371fb13814d45,ec0ffddb113b1759412de66adc40507843b7fa3d7a6d2fca0935fae4e6ec7593,ctls,starsphere.sony.com,443,https://starsphere.sony.com:443,https,AmazonS3,text/html,GET,18.66.147.100,/,1689040050,18.66.147.117,37,False,URL=ja/index.html,,HSTS,cloudfront,True,,,,
static-dev.developer.sony.com,403 Forbidden,403,118,static-dev.developer.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2023-10-18T23:59:59Z,CN=*.developer.sony.com,*.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d3bf834651a4518b5efc09bf356f28ce,287031196e5d40f20073a29f183c75dd318e10bd888f69411d5a3b81a8559014,ctls,static-dev.developer.sony.com,443,https://static-dev.developer.sony.com:443,https,awselb/2.0,text/html,GET,99.86.4.126,/,1344368402,99.86.4.118,7,False,,,Amazon Web Services,cloudfront,True,,True,,
static-stage.developer.sony.com,403 Forbidden,403,118,static-stage.developer.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-10-29T23:59:59Z,CN=*.developer.sony.com,*.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,61ad2a318da17ec0351a0fa1ed5617c3,8b960b696efd511804e3aa262c1feefa6a1c7459cede2c555acada1f8bdb6211,ctls,static-stage.developer.sony.com,443,https://static-stage.developer.sony.com:443,https,awselb/2.0,text/html,GET,99.86.4.85,/,1344368402,99.86.4.2,7,False,,,Amazon Web Services,cloudfront,True,,True,,
static.developer.sony.com,,404,9,static.developer.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-11-01T23:59:59Z,CN=*.developer.sony.com,*.developer.sony.com,*.developer.sony.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5eb98885e41ee5fd2a8f635ff5121821,a5b32f454c4da13e847344a223f435e762815843405ed4a8549588dddb8a0770,ctls,static.developer.sony.com,443,https://static.developer.sony.com:443,https,nginx,text/plain,GET,13.32.121.90,/,-738705486,13.32.121.22,1,False,,,Nginx,cloudfront,True,,True,,
stg-myspe.spe.sony.com,,406,20,stg-myspe.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-29T00:00:00Z,2023-09-29T23:59:59Z,"CN=stg-myspe.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",stg-myspe.spe.sony.com,dev-myspe.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7e9315d3d9bcfca2e8376e4d2022f2a6,28c983ec71d2b33a8ba5fef623d60b02e1cc9efe2e939bf1986e98acaa5a2fec,ctls,stg-myspe.spe.sony.com,443,https://stg-myspe.spe.sony.com:443,https,,text/plain,GET,52.26.80.46,/,1626330122,54.186.63.48,3,False,,"Sony Pictures Entertainment, Inc.",,,,,,,
