input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_expired,tls_mismatched,content_type,tech_,tls_self_signed,cdn_name,cdn,webserver,final_url
4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,503 Service Temporarily Unavailable,503,190,4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T13:56:58Z,2023-06-29T13:56:57Z,CN=4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,,4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd2f70b411a257b8fd1083ee8fc28bd3,a70b3b3da921b17cacbcf2f57c3813c28bb4a0e974f5c936289da157f0851f95,,ctls,4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de,443,https://4c949d32c8d6f1566a0758b8b2391664.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,1457316476,20.82.230.178,8,False,,,,text/html,HSTS,,,,,
5245c48927bc4c3586343896c5cd826b.sf-int.aurasa.telefonica.de,404 Not Found,404,146,5245c48927bc4c3586343896c5cd826b.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,5245c48927bc4c3586343896c5cd826b.sf-int.aurasa.telefonica.de,443,https://5245c48927bc4c3586343896c5cd826b.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,1494302000,20.82.230.178,8,False,,,True,text/html,HSTS,True,,,,
5bed23f11e746e8d78686e1a09cdc26e.int.aurasa.telefonica.de,404 Not Found,404,146,5bed23f11e746e8d78686e1a09cdc26e.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T10:44:57Z,2023-11-03T10:44:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,96abb04fcb33aeb9392121748779702e,77fbc3500d78f13b9d39380bbe8331946aeb3ab7d4445266e38a4ac18d6804c3,,ctls,5bed23f11e746e8d78686e1a09cdc26e.int.aurasa.telefonica.de,443,https://5bed23f11e746e8d78686e1a09cdc26e.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,1494302000,20.54.37.102,8,False,,,True,text/html,HSTS,True,azure,True,,
5d97ead68506d1e93aa13b0558731c6a.sf-int.aurasa.telefonica.de,404 Not Found,404,548,5d97ead68506d1e93aa13b0558731c6a.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,5d97ead68506d1e93aa13b0558731c6a.sf-int.aurasa.telefonica.de,443,https://5d97ead68506d1e93aa13b0558731c6a.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,566218143,20.82.230.178,14,False,,,True,text/html,HSTS,True,,,,
629575e03321cada29001b2cb308c1c6.sf-int.aurasa.telefonica.de,404 Not Found,404,146,629575e03321cada29001b2cb308c1c6.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,629575e03321cada29001b2cb308c1c6.sf-int.aurasa.telefonica.de,443,https://629575e03321cada29001b2cb308c1c6.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,1494302000,20.82.230.178,8,False,,,True,text/html,HSTS,True,,,,
64d5120ef204898e111487bcb0153313.sf-int.aurasa.telefonica.de,404 Not Found,404,146,64d5120ef204898e111487bcb0153313.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,64d5120ef204898e111487bcb0153313.sf-int.aurasa.telefonica.de,443,https://64d5120ef204898e111487bcb0153313.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,1494302000,20.82.230.178,8,False,,,True,text/html,HSTS,True,,,,
66-220-157-99.m2m.telefonica.de,Automatische Weiterleitung,200,702,66-220-157-99.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,66-220-157-99.m2m.telefonica.de,443,https://66-220-157-99.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
69-171-232-57.m2m.telefonica.de,Automatische Weiterleitung,200,702,69-171-232-57.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,69-171-232-57.m2m.telefonica.de,443,https://69-171-232-57.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
69-171-244-98.m2m.telefonica.de,Automatische Weiterleitung,200,702,69-171-244-98.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,69-171-244-98.m2m.telefonica.de,443,https://69-171-244-98.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
70d4709aefba9e57adfda9c17d108883.int.aurasa.telefonica.de,404 Not Found,404,146,70d4709aefba9e57adfda9c17d108883.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T11:12:43Z,2023-11-03T11:12:43Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b7ff8cd1d637fcfbecd7de3cc7e80dec,45b4a16579f31d705f12a6c6693de8d2ab8a4bd353d62791ad1c010aebd2a230,,ctls,70d4709aefba9e57adfda9c17d108883.int.aurasa.telefonica.de,443,https://70d4709aefba9e57adfda9c17d108883.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,1494302000,20.54.37.102,8,False,,,True,text/html,HSTS,True,azure,True,,
72b0f77b5a7306ac9870dd7a03690e31.int.aurasa.telefonica.de,404 Not Found,404,548,72b0f77b5a7306ac9870dd7a03690e31.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T10:44:57Z,2023-11-03T10:44:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,96abb04fcb33aeb9392121748779702e,77fbc3500d78f13b9d39380bbe8331946aeb3ab7d4445266e38a4ac18d6804c3,,ctls,72b0f77b5a7306ac9870dd7a03690e31.int.aurasa.telefonica.de,443,https://72b0f77b5a7306ac9870dd7a03690e31.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,566218143,20.54.37.102,14,False,,,True,text/html,HSTS,True,azure,True,,
76811f3d53d0b6f0b6dbde3c11d1fcdb.sf-int.aurasa.telefonica.de,404 Not Found,404,548,76811f3d53d0b6f0b6dbde3c11d1fcdb.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,76811f3d53d0b6f0b6dbde3c11d1fcdb.sf-int.aurasa.telefonica.de,443,https://76811f3d53d0b6f0b6dbde3c11d1fcdb.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,566218143,20.82.230.178,14,False,,,True,text/html,HSTS,True,,,,
7wkbw.m2m.telefonica.de,Automatische Weiterleitung,200,702,7wkbw.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,7wkbw.m2m.telefonica.de,443,https://7wkbw.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
8a0957ccc0e22453b10119c14c73a487.int.aurasa.telefonica.de,404 Not Found,404,146,8a0957ccc0e22453b10119c14c73a487.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-25T16:13:02Z,2023-11-25T16:13:02Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2d821207062e3afe75dc6f70a816c842,d1bf5c7606b6e04eb7a064d8f97f624d702f86ae598def01428582243ed01691,,ctls,8a0957ccc0e22453b10119c14c73a487.int.aurasa.telefonica.de,443,https://8a0957ccc0e22453b10119c14c73a487.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,1494302000,20.54.37.102,8,False,,,True,text/html,HSTS,True,azure,True,,
8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,404 Not Found,404,146,8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-28T11:32:06Z,2023-11-28T11:32:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,9548b74350bea8904d3e706062545029,487313f3bd7276e096a6fd279fab7c48275d37d8cb89dec18c94771dd3745792,,ctls,8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de,443,https://8a9b83b98d1ef79470953a3aa85b2195.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,1494302000,20.54.37.102,8,False,,,True,text/html,HSTS,True,azure,True,,
8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,404 Not Found,404,146,8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T19:24:39Z,2023-12-06T19:24:39Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,da45bb9960cf4601a08d8631bd817440,3972626e40639cc5db9485bffb0eea162b6cc9bc698bbe00257e9fb348dd5fa6,,ctls,8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de,443,https://8c63453419387b6be1a40f5a0aa2bf6b.int.aurasa.telefonica.de:443,https,GET,20.54.37.102,/,1494302000,20.54.37.102,8,False,,,True,text/html,HSTS,True,azure,True,,
8f2728bc5a33cd7d4bc9cac10e486b3b.sf-int.aurasa.telefonica.de,404 Not Found,404,146,8f2728bc5a33cd7d4bc9cac10e486b3b.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-02T01:43:23Z,2023-10-02T01:43:23Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e75215101f24f2e4bdfdefe1202934fd,23c5c0834be69376e7f021b126c2c77d09564988f745818a9760ab4cec66e391,,ctls,8f2728bc5a33cd7d4bc9cac10e486b3b.sf-int.aurasa.telefonica.de,443,https://8f2728bc5a33cd7d4bc9cac10e486b3b.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,1494302000,20.82.230.178,8,False,,,True,text/html,HSTS,True,,,,
9.moe.alditalk-kundenbetreuung.de,Domain im Kundenauftrag registriert,200,6637,,,,,,,,,,,,,,,,,,,,80,http://9.moe.alditalk-kundenbetreuung.de:80,http,GET,89.31.143.1,/,-1840324437,89.31.143.1,1,False,,,,text/html,,,,,UD Forwarding 3.1,
a-96-119-242-39.m2m.telefonica.de,Automatische Weiterleitung,200,702,a-96-119-242-39.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,a-96-119-242-39.m2m.telefonica.de,443,https://a-96-119-242-39.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
abfahrt.o2.de,Reiseland Erfolgsprämie,200,1356,abfahrt.o2.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-03T15:25:14Z,2024-06-03T15:25:13Z,CN=*.reiseland.de,*.reiseland.de,,reiseland.de,"CN=AlphaSSL CA - SHA256 - G4, O=GlobalSign nv-sa, C=BE",AlphaSSL CA - SHA256 - G4,GlobalSign nv-sa,62fdc6d0e3cfb910e6b073436a3e921d,0e449589a9e18193fd319c8f6bd752ac5356fe59bc89a9f64ce6465800e9fe3b,True,ctls,abfahrt.o2.de,443,https://abfahrt.o2.de:443,https,GET,194.6.195.186,/,-1812417198,194.6.195.186,40,False,,,True,text/html,Apache,,,,Apache,
abmeldung.information.o2.de,,200,,abmeldung.information.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-06-03T23:59:59Z,"CN=abmeldung.information.o2.de, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",abmeldung.information.o2.de,Adobe Systems Incorporated,abmeldung.information.o2.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0a43b8dd4084d1afddd0b8fa54081d27,0be7bacb79dcf26359352705979c044e9bdfa1f3322fc734e3f7ad0e2fa4031f,,ctls,abmeldung.information.o2.de,443,https://abmeldung.information.o2.de:443,https,GET,63.140.62.135,/,1936786007,63.140.62.164,1,False,,,,,HSTS,,,,jag,
abmeldung.information.whatsappsim.de,,200,,abmeldung.information.whatsappsim.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=abmeldung.information.whatsappsim.de, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",abmeldung.information.whatsappsim.de,Adobe Systems Incorporated,abmeldung.information.whatsappsim.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1c4f46877acce165f246cff19e39ad32,84bcf53fc205427fb39825e4e034f3487206515a4629f9106610b69cd9374e23,,ctls,abmeldung.information.whatsappsim.de,443,https://abmeldung.information.whatsappsim.de:443,https,GET,63.140.62.135,/,1936786007,63.140.62.164,1,False,,,,,HSTS,,,,jag,
access-dev.m2m.telefonica.de,Automatische Weiterleitung,200,702,access-dev.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,access-dev.m2m.telefonica.de,443,https://access-dev.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
access-v2db2-corp.m2m.telefonica.de,Automatische Weiterleitung,200,702,access-v2db2-corp.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,access-v2db2-corp.m2m.telefonica.de,443,https://access-v2db2-corp.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
accessassetsmiembros.m2m.telefonica.de,Automatische Weiterleitung,200,702,accessassetsmiembros.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,accessassetsmiembros.m2m.telefonica.de,443,https://accessassetsmiembros.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
accesshawkeye-v.m2m.telefonica.de,Automatische Weiterleitung,200,702,accesshawkeye-v.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,accesshawkeye-v.m2m.telefonica.de,443,https://accesshawkeye-v.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
accesssystem-v2-debug-help-corporate-gitvpn.m2m.telefonica.de,Automatische Weiterleitung,200,702,accesssystem-v2-debug-help-corporate-gitvpn.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,accesssystem-v2-debug-help-corporate-gitvpn.m2m.telefonica.de,443,https://accesssystem-v2-debug-help-corporate-gitvpn.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
account-host41-94.m2m.telefonica.de,Automatische Weiterleitung,200,702,account-host41-94.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,account-host41-94.m2m.telefonica.de,443,https://account-host41-94.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
account-preferences-proxydevel-vpn.m2m.telefonica.de,Automatische Weiterleitung,200,702,account-preferences-proxydevel-vpn.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,account-preferences-proxydevel-vpn.m2m.telefonica.de,443,https://account-preferences-proxydevel-vpn.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
accountutm.m2m.telefonica.de,Automatische Weiterleitung,200,702,accountutm.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,accountutm.m2m.telefonica.de,443,https://accountutm.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
acidemic.m2m.telefonica.de,Automatische Weiterleitung,200,702,acidemic.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,acidemic.m2m.telefonica.de,443,https://acidemic.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
aclmanager.m2m.telefonica.de,Automatische Weiterleitung,200,702,aclmanager.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,aclmanager.m2m.telefonica.de,443,https://aclmanager.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
acs.ncc.de.o2.com,404 Not Found,404,198,acs.ncc.de.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-11-11T23:59:59Z,"CN=acs.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",acs.o2online.de,Telefónica Germany GmbH & Co. OHG,acs.o2online.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a48bdcd447a5781fa45c2cc83119b607,feaa0a3059c3bd276cd82e489620c8784fd5e8e57f659b9e219d7a2da6150f19,,ctls,acs.ncc.de.o2.com,443,https://acs.ncc.de.o2.com:443,https,GET,82.113.127.253,/,1891804387,82.113.127.253,8,False,,,True,text/html,Apache,,,,Apache,
