input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_subject_org_,final_url
beta.quizlet.com,Captcha Challenge…,403,163736,beta.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,beta.quizlet.com,cloudflare,443,https://beta.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-181024299,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
beta2.quizlet.com,Captcha Challenge…,403,163716,beta2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,beta2.quizlet.com,cloudflare,443,https://beta2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1194630839,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
blog.quizlet.com,Captcha Challenge…,403,163736,blog.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,blog.quizlet.com,cloudflare,443,https://blog.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1731204226,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
brunch.quizlet.com,Captcha Challenge…,403,163737,brunch.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,brunch.quizlet.com,cloudflare,443,https://brunch.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1594710364,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
builder.quizlet.com,Captcha Challenge…,403,163743,builder.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,builder.quizlet.com,cloudflare,443,https://builder.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1061968245,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
cae-carnet-prod-alln.ci.quizlet.com,403 Forbidden,403,151,cae-carnet-prod-alln.ci.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,cae-carnet-prod-alln.ci.quizlet.com,cloudflare,443,https://cae-carnet-prod-alln.ci.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
careers.quizlet.com,Captcha Challenge…,403,163743,careers.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,careers.quizlet.com,cloudflare,443,https://careers.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-238951772,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
ceb48.quizlet.com,Captcha Challenge…,403,163716,ceb48.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,ceb48.quizlet.com,cloudflare,443,https://ceb48.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-404605289,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
cf-ssl38423-protected-o.quizlet.com,Captcha Challenge…,403,163843,cf-ssl38423-protected-o.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,cf-ssl38423-protected-o.quizlet.com,cloudflare,443,https://cf-ssl38423-protected-o.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1891743747,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
changyilamp.en.quizlet.com,403 Forbidden,403,151,changyilamp.en.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,changyilamp.en.quizlet.com,cloudflare,443,https://changyilamp.en.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
citrix.quizlet.com,Captcha Challenge…,403,163738,citrix.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,citrix.quizlet.com,cloudflare,443,https://citrix.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,154944018,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
citsnmnet01.support.quizlet.com,403 Forbidden,403,151,citsnmnet01.support.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,citsnmnet01.support.quizlet.com,cloudflare,443,https://citsnmnet01.support.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1210513009,104.17.187.102,Cloudflare,8,False,True,,,
cloud.quizlet.com,Captcha Challenge…,403,163714,cloud.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,cloud.quizlet.com,cloudflare,443,https://cloud.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1924077803,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
cn-central-1.quizlet.com,Captcha Challenge…,403,163774,cn-central-1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,cn-central-1.quizlet.com,cloudflare,443,https://cn-central-1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1605298483,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
crm.quizlet.com,Captcha Challenge…,403,163710,crm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,crm.quizlet.com,cloudflare,443,https://crm.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-192387029,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
de.quizlet.com,Captcha Challenge…,403,163709,de.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,de.quizlet.com,cloudflare,443,https://de.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,2132250105,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
demo.quizlet.com,Captcha Challenge…,403,163715,demo.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,demo.quizlet.com,cloudflare,443,https://demo.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-458529630,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
distrib2.quizlet.com,Captcha Challenge…,403,163766,distrib2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,distrib2.quizlet.com,cloudflare,443,https://distrib2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1099283806,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
dnm.quizlet.com,Captcha Challenge…,403,163731,dnm.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,dnm.quizlet.com,cloudflare,443,https://dnm.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1213894829,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
dns.quizlet.com,Captcha Challenge…,403,163710,dns.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,dns.quizlet.com,cloudflare,443,https://dns.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1558354667,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
dns2.quizlet.com,Captcha Challenge…,403,163715,dns2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,dns2.quizlet.com,cloudflare,443,https://dns2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,275565085,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
docker.quizlet.com,Captcha Challenge…,403,163738,docker.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,docker.quizlet.com,cloudflare,443,https://docker.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1932731425,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
download.quizlet.com,Captcha Challenge…,403,163723,download.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,download.quizlet.com,cloudflare,443,https://download.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-1780170766,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
dyn.quizlet.com,Captcha Challenge…,403,163710,dyn.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,dyn.quizlet.com,cloudflare,443,https://dyn.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-719068731,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
e17093.quizlet.com,Captcha Challenge…,403,163738,e17093.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,e17093.quizlet.com,cloudflare,443,https://e17093.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1463542094,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
edge-z-p4-shv-02-gru2.quizlet.com,Captcha Challenge…,403,163837,edge-z-p4-shv-02-gru2.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,edge-z-p4-shv-02-gru2.quizlet.com,cloudflare,443,https://edge-z-p4-shv-02-gru2.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,1080392214,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
el.quizlet.com,Captcha Challenge…,403,163709,el.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,el.quizlet.com,cloudflare,443,https://el.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,209772215,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
elastic.quizlet.com,Captcha Challenge…,403,163722,elastic.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,elastic.quizlet.com,cloudflare,443,https://elastic.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1414219484,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
email.news.quizlet.com,403 Forbidden,403,151,email.news.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,email.news.quizlet.com,cloudflare,443,https://email.news.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
email.quizlet.com,Captcha Challenge…,403,163737,email.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,email.quizlet.com,cloudflare,443,https://email.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1752170503,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
en.quizlet.com,Captcha Challenge…,403,163730,en.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,en.quizlet.com,cloudflare,443,https://en.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1132265000,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
eventlogger.quizlet.com,Captcha Challenge…,403,163773,eventlogger.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,eventlogger.quizlet.com,cloudflare,443,https://eventlogger.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,-1577173599,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
fb.quizlet.com,Captcha Challenge…,403,163688,fb.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,fb.quizlet.com,cloudflare,443,https://fb.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,276202485,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
fm7irrx602.quizlet.com,Captcha Challenge…,403,163750,fm7irrx602.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,fm7irrx602.quizlet.com,cloudflare,443,https://fm7irrx602.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,522024729,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
forum.quizlet.com,Captcha Challenge…,403,163716,forum.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,forum.quizlet.com,cloudflare,443,https://forum.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,215565613,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
ftgmer.quizlet.com,Captcha Challenge…,403,163717,ftgmer.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,ftgmer.quizlet.com,cloudflare,443,https://ftgmer.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1360776938,104.17.188.102,Cloudflare Bot Management,99,False,True,True,,
gitlab.quizlet.com,Captcha Challenge…,403,163738,gitlab.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-26T04:17:45Z,2023-09-24T05:16:36Z,CN=quizlet.com,quizlet.com,*.quizlet.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,74bc5a75d58c7f85a74a174b816cb0c6,5347befd7babe3fa76a87942fc786deb56d4e30753c28be46dac39fc229143a7,ctls,gitlab.quizlet.com,cloudflare,443,https://gitlab.quizlet.com:443,https,cloudflare,text/html,GET,104.17.188.102,/,-982866735,104.17.187.102,Cloudflare Bot Management,99,False,True,True,,
govtech.m.quizlet.com,403 Forbidden,403,151,govtech.m.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,govtech.m.quizlet.com,cloudflare,443,https://govtech.m.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
growthbook.internal-prod.prod1.quizlet.com,403 Forbidden,403,151,growthbook.internal-prod.prod1.quizlet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2020-04-06T00:00:00Z,2020-10-13T23:59:59Z,CN=ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,ssl893504.cloudflaressl.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,cd916ca00223d1fa95c0d38178c1fc30,e9dc6756d724195961c343d092d47f4514d59c2a4d214dfc28a84072859ef286,ctls,growthbook.internal-prod.prod1.quizlet.com,cloudflare,443,https://growthbook.internal-prod.prod1.quizlet.com:443,https,cloudflare,text/html,GET,104.17.187.102,/,1210513009,104.17.188.102,Cloudflare,8,False,True,,,
