new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name,caa
[x],msg.ford.com,13.111.204.15,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,reply.s12.exacttarget.com,"dns005.ford.com, dns006.ford.com, extdns001.ford.com, extdns002.ford.com","v=spf1 include:cust-spf.exacttarget.com -all, google-site-verification=zzqNnEuIk3DYeqFJxCkW7iOFYufZXUXzcpoiXtMZZhE",,,
[x],mt.bp3.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],mt.bp3.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],mt.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],mt.bp3b.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],mycareer.ford.com,19.12.113.37,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],na-copy-prod.apps.pd01e.edc2.cf.ford.com,19.12.97.31,,"pcf10e.cf.app.ford.com, pcf10e.app.ford.com","extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],na-copy.prod.cf.app.ford.com,19.12.132.83,2620:0:403:2012:0:ffff:130c:8c53,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],nautilus.app.ford.com,19.12.113.130,,,"extdns011.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],now.lincoln.com,"23.32.238.35, 23.32.238.33",,"now.lincoln.com.edgesuite.net, a1165.q.akamai.net","n0q.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],nsi.ford.com,,,ftp.nsi.ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],nvo.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],oca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],ocsp.ford.com,19.12.112.145,,ocsp.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],oct.ford.com,40.90.247.77,,"fordcfuspd.trafficmanager.net, api.sys.pd01.useast.cf.ford.com, usepdpcflb01.eastus.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,True,azure,
[x],ogql-graph-dev.ford.com,34.117.205.247,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],onlinestore.ford.com,"98.139.28.145, 74.6.52.135",,"ford-usa.site.yahoo.net, html.store.yahoodns.net","yf1.a1.b.yahoo.net, hostmaster.yahoo-inc.com",NOERROR,,,,,,
[x],origin-bp2.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-build.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-builddev.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-buildqa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-corporateedumg1.ford.com,19.110.64.177,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m.ford.com,50.56.48.189,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m.lincoln.com,50.57.205.81,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m.musicselfie.lincoln.com,50.56.52.146,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m.tdi-dev.lincoln.com,204.10.134.208,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m2.ford.com,104.130.94.153,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-m2.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-mqa.lincoln.com,192.237.142.160,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-mqa.musicselfie.lincoln.com,50.56.53.106,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-mqa2.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-mqa2.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-owner.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-ownerdev.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-ownerdevmg.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-owneredu.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-owneredumg1.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-ownermg.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-ownerqa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-ownerqamg.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],origin-t.inventory.lincoln.com,54.144.128.85,,,,NOERROR,,,,,,
[x],origin-www.bp3.ford.com,"19.12.97.37, 19.12.113.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.bp3.lincoln.com,"19.12.97.37, 19.12.113.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.campaignmicrosites.lincoln.com,104.130.94.154,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.inventory.lincoln.com,"19.12.97.37, 19.12.113.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.mt.bp3.ford.com,"19.12.113.37, 19.12.97.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.mt.bp3.lincoln.com,"19.12.113.37, 19.12.97.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.musicselfie.lincoln.com,50.56.52.146,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.quickquote.lincoln.com,"19.12.113.37, 19.12.97.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-www.t.bp3.lincoln.com,"19.12.97.37, 19.12.113.37",,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-wwwqa.build.ford.com,204.90.52.154,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-wwwqa.buildfoc.ford.com,204.90.52.154,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin-wwwqa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],origin-wwwqa.m.quickquote.lincoln.com,54.144.128.85,,,,NOERROR,,,,,,
[x],origin-wwwqa.musicselfie.lincoln.com,50.56.53.106,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin.accessories.lincoln.com,19.12.97.132,,caasextapps-pd122.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],origin.me.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],origin.parts.ford.com,19.12.97.132,,caasextapps-pd122.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],originqa.owner.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],ota.ford.com,34.120.1.159,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],ovfqa.fc.ford.com,"19.12.105.208, 19.12.121.208","2620:0:402:2013:0:ffff:130c:69d0, 2620:0:403:2013:0:ffff:130c:79d0",ovfqa-fc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],owa.app.ford.com,19.12.112.121,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],owa.ford.com,19.12.96.120,,owa.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],owner.lincoln.com,184.50.210.236,"2600:1408:9000:6a9::42e3, 2600:1408:9000:6a8::42e3","owner.lincoln.com.edgekey.net, e17123.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],owneradvantagerewards.ford.com,209.46.25.162,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],owneradvantagerewards.lincoln.com,209.46.25.162,,owneradvantagerewards.ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],owneradvantagerewards.quicklane.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],owneredu.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],ownerqa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],p2p.ford.com,19.12.104.158,2620:0:402:2013:0:ffff:130c:689e,p2p.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],pah003.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah005.ford.com,19.1.30.58,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah010.ford.com,19.1.60.52,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah012.ford.com,19.1.60.53,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah013.ford.com,19.1.60.54,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah014.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah015.ford.com,19.11.38.47,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah020.ford.com,19.150.10.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah022.ford.com,19.150.56.38,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah023.ford.com,19.151.10.100,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah024.ford.com,19.151.10.53,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah030.ford.com,19.151.8.23,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah031.ford.com,19.151.8.44,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah032.ford.com,19.151.8.84,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah034.ford.com,19.152.2.9,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah035.ford.com,19.153.150.62,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah040.ford.com,19.171.142.106,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah041.ford.com,19.171.172.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah042.ford.com,19.171.198.215,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah043.ford.com,19.171.4.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah044.ford.com,19.171.4.40,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah045.ford.com,19.190.16.229,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah050.ford.com,19.196.140.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah053.ford.com,19.2.178.23,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah055.ford.com,19.2.8.201,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah064.ford.com,19.4.86.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah065.ford.com,19.4.86.24,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah070.ford.com,19.4.86.28,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah071.ford.com,19.4.86.30,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah072.ford.com,19.4.86.31,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah073.ford.com,19.4.86.32,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah074.ford.com,19.4.86.35,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah075.ford.com,19.4.86.36,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah081.ford.com,19.48.190.247,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah083.ford.com,19.48.50.32,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah084.ford.com,19.48.50.33,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah085.ford.com,19.48.80.205,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah090.ford.com,19.49.114.33,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah091.ford.com,19.49.114.48,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah092.ford.com,19.49.116.25,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah093.ford.com,19.49.38.48,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah094.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah095.ford.com,19.49.50.68,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah100.ford.com,19.5.38.37,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah101.ford.com,19.50.23.99,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah102.ford.com,19.50.26.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah105.ford.com,19.52.6.100,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah110.ford.com,19.53.2.200,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah111.ford.com,19.53.3.14,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah112.ford.com,19.53.3.51,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah113.ford.com,19.53.4.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah114.ford.com,19.53.4.23,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah115.ford.com,19.53.80.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah121.ford.com,19.56.24.253,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah122.ford.com,19.58.4.47,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah123.ford.com,19.59.10.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah124.ford.com,19.59.22.202,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah125.ford.com,19.59.22.203,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah133.ford.com,19.59.58.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah135.ford.com,19.6.18.34,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah140.ford.com,19.6.69.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah141.ford.com,19.66.14.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah142.ford.com,19.66.14.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah144.ford.com,19.66.14.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah145.ford.com,19.66.170.25,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah150.ford.com,19.7.54.56,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah151.ford.com,19.7.92.56,,,,NOERROR,,,,,,
[x],pah152.ford.com,19.7.92.67,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah153.ford.com,19.7.96.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah155.ford.com,19.70.22.28,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah160.ford.com,19.73.122.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah161.ford.com,19.73.220.25,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah163.ford.com,19.74.44.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah164.ford.com,19.53.4.31,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah165.ford.com,19.77.10.166,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah171.ford.com,19.77.16.46,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah173.ford.com,19.77.16.58,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah175.ford.com,19.77.16.81,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah180.ford.com,19.78.74.69,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah181.ford.com,19.8.4.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah183.ford.com,19.88.80.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah184.ford.com,19.9.12.30,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah185.ford.com,19.9.60.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah190.ford.com,19.90.142.49,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah191.ford.com,19.90.70.199,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah192.ford.com,19.1.60.59,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah194.ford.com,19.5.46.45,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah195.ford.com,19.151.22.23,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah201.ford.com,19.77.16.47,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah202.ford.com,19.11.36.166,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah203.ford.com,19.11.36.167,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah204.ford.com,19.170.118.100,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah205.ford.com,19.190.18.10,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah210.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah211.ford.com,19.151.208.25,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah212.ford.com,19.73.62.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah213.ford.com,19.70.16.220,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah214.ford.com,19.70.42.211,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah220.ford.com,19.59.22.201,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah222.ford.com,19.53.190.182,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah225.ford.com,19.196.86.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah230.ford.com,19.158.5.24,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah231.ford.com,19.158.4.20,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah232.ford.com,19.66.132.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah233.ford.com,19.50.200.22,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah234.ford.com,19.151.104.38,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah235.ford.com,19.171.18.23,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah240.ford.com,19.6.104.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah242.ford.com,19.150.150.109,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah250.ford.com,19.1.60.41,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah251.ford.com,19.1.6.81,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah252.ford.com,19.73.62.233,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah260.ford.com,19.5.38.97,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah262.ford.com,19.90.19.221,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah263.ford.com,19.43.56.54,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah265.ford.com,19.8.110.50,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah271.ford.com,19.50.152.141,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah272.ford.com,19.71.40.146,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah273.ford.com,19.71.40.147,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah274.ford.com,19.71.40.148,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah275.ford.com,19.71.40.159,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah280.ford.com,19.59.146.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah284.ford.com,19.151.9.1,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah285.ford.com,19.151.9.2,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah291.ford.com,19.5.31.200,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah300.ford.com,19.6.10.31,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah301.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah302.ford.com,19.2.8.204,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah304.ford.com,19.5.30.45,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah305.ford.com,19.150.150.121,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah311.ford.com,19.158.4.120,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah313.ford.com,19.5.38.121,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah314.ford.com,19.91.20.61,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah315.ford.com,19.49.114.73,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah320.ford.com,19.150.10.64,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah321.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah322.ford.com,19.5.30.42,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah324.ford.com,19.170.115.98,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah325.ford.com,19.150.150.45,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah330.ford.com,19.2.8.206,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah331.ford.com,19.5.38.56,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah332.ford.com,19.59.22.219,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah333.ford.com,19.5.38.134,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah334.ford.com,19.5.38.50,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah335.ford.com,19.151.9.35,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah340.ford.com,19.150.116.21,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah341.ford.com,19.150.7.146,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah343.ford.com,19.59.22.237,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah344.ford.com,19.5.38.133,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah350.ford.com,19.158.4.220,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah351.ford.com,19.48.202.30,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],pah352.ford.com,19.150.150.44,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
