input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_expired,location
ipv4-c373-dfw001-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c373-dfw001-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c373-dfw001-ix.devcloud.intel.com,443,https://ipv4-c373-dfw001-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c504-ord001-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c504-ord001-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c504-ord001-ix.devcloud.intel.com,443,https://ipv4-c504-ord001-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ipv4-c648-sjc002-dev-ix.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ipv4-c648-sjc002-dev-ix.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ipv4-c648-sjc002-dev-ix.devcloud.intel.com,443,https://ipv4-c648-sjc002-dev-ix.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ircws.intel.com,403 - Forbidden: Access is denied.,403,1233,ircws.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=lemcenter.intel.com, O=Intel Corporation, ST=California, C=US",lemcenter.intel.com,Intel Corporation,wsregcenter.prod.rc2.infra-host.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,805e186c375508b90257075db97ec1d1,4c996da7336b7427c343f1e769318c41dccfa2906f550ad2892c4208b274fa67,ctls,ircws.intel.com,443,https://ircws.intel.com:443,https,Microsoft-IIS/10.0,text/html,GET,35.164.85.154,/,1631801191,35.164.85.154,30,False,Windows Server,,,,,,,,
isdsecctack.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,isdsecctack.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,isdsecctack.devcloud.intel.com,443,https://isdsecctack.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
issdk.intel.com,Index,200,164,issdk.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-06-11T23:59:59Z,"CN=issdk.intel.com, O=Intel Corporation, ST=California, C=US",issdk.intel.com,Intel Corporation,issdk.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ffe4af4f29f1471cbc47ef2ea2fdcbc2,db30c4d9c3cef4a3083365312ccdd5a8202b3a2594fe523f0fcd0e11abf83fb3,ctls,issdk.intel.com,443,https://issdk.intel.com:443,https,,text/html,GET,192.198.160.117,/,-1048291134,192.198.160.117,1,False,HSTS,https:,,,,,,,
itmg2.intel.com,Error: Page Not Found,404,118838,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://itmg2.intel.com:80,http,Apache,text/html,GET,192.198.165.191,/,63714006,192.198.165.191,3213,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/404.html?ref=http://itmg2.intel.com/,,True,,,,
itpeernetwork.intel.com,Blogs - Intel Community,200,159427,community.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-11T23:59:59Z,"CN=community.intel.com, O=Intel Corporation, ST=California, C=US",community.intel.com,Intel Corporation,forums.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6c3aa413fd194912be9fb5df0480a412,d082e5ca9c77db172af8e0e1007bfacaaa6e32feaee44d60ba8bbea22c4d31f5,ctls,community.intel.com,443,https://itpeernetwork.intel.com:443,https,Apache,text/html,GET,13.91.95.74,/,1975481367,13.91.95.74,2470,False,PHP,,https://community.intel.com/t5/Blogs/ct-p/blogs,,,azure,True,,
ivrjbosslab-devenv1-ssl.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ivrjbosslab-devenv1-ssl.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ivrjbosslab-devenv1-ssl.devcloud.intel.com,443,https://ivrjbosslab-devenv1-ssl.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jdkapp.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jdkapp.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jdkapp.devcloud.intel.com,443,https://jdkapp.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jenkins-v1-slave-us.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jenkins-v1-slave-us.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jenkins-v1-slave-us.devcloud.intel.com,443,https://jenkins-v1-slave-us.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jenkinsbuckettempcontainer-corporate.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jenkinsbuckettempcontainer-corporate.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jenkinsbuckettempcontainer-corporate.devcloud.intel.com,443,https://jenkinsbuckettempcontainer-corporate.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jenkinsd-p013dtjkeh.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jenkinsd-p013dtjkeh.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jenkinsd-p013dtjkeh.devcloud.intel.com,443,https://jenkinsd-p013dtjkeh.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jenkinsdataweb01backup-accept-domain.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jenkinsdataweb01backup-accept-domain.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jenkinsdataweb01backup-accept-domain.devcloud.intel.com,443,https://jenkinsdataweb01backup-accept-domain.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jenkinsremoteuat.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jenkinsremoteuat.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jenkinsremoteuat.devcloud.intel.com,443,https://jenkinsremoteuat.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jimpattisonbroadcastgroup.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jimpattisonbroadcastgroup.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jimpattisonbroadcastgroup.devcloud.intel.com,443,https://jimpattisonbroadcastgroup.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jira-jdc-t2.devtools.intel.com,,200,3610,jira-jdc-t2.devtools.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-28T23:59:59Z,"CN=jira-jdc-t2.devtools.intel.com, O=Intel Corporation, ST=California, C=US",jira-jdc-t2.devtools.intel.com,Intel Corporation,jira-jdc-t2.devtools.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9c3e4774c2415dd27eb89b69554922e2,9e8ea24cc75d370aab32290f889f8f90fbc4b9bcc18bee94f2047e902d06720f,ctls,jira-jdc-t2.devtools.intel.com,443,https://jira-jdc-t2.devtools.intel.com:443,https,BigIP,text/html,GET,192.198.166.53,/,878647854,192.198.166.53,99,False,F5 BigIP,,https://jira-jdc-t2.devtools.intel.com/my.logout.php3?errorcode=19,,,,,,
jira.hpdd.intel.com,Jira,200,678017,daosio.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,2023-12-07T23:59:59Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.",atlassian.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf580a615a18a6386f0995fe7cff01e5,e5e8d632c0b86f5bd5ef9a0d55c58ba1fd7776f6bb7c35ca23d85d23281ce58f,ctls,daosio.atlassian.net,443,https://jira.hpdd.intel.com:443,https,AtlassianEdge,text/html,GET,198.175.96.6,/,-93680824,198.175.96.6,6066,False,HSTS,,https://daosio.atlassian.net/plugins/servlet/mobile?originPath=%2Fjira%2Fprojects#prompt?redirectUri=%2Fjira%2Fprojects,,True,,,,
jira.idoc.intel.com,,200,3610,jira.idoc.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-26T00:00:00Z,2023-07-26T23:59:59Z,"CN=jira.idoc.intel.com, O=Intel Corporation, ST=California, C=US",jira.idoc.intel.com,Intel Corporation,jira.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,65ee87b51be88c40cb47bc1e3f6dcacb,cf7eecf685b3216c4e4a35d56311a9854e4c55ca2b0386b41a9334635b9dbaca,ctls,jira.idoc.intel.com,443,https://jira.idoc.intel.com:443,https,BigIP,text/html,GET,134.191.246.14,/,878647854,134.191.246.14,99,False,F5 BigIP,,https://jira.idoc.intel.com/my.logout.php3?errorcode=19,,,,,,
jira.intel.com,,200,3610,jira.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-26T00:00:00Z,2023-07-26T23:59:59Z,"CN=jira.idoc.intel.com, O=Intel Corporation, ST=California, C=US",jira.idoc.intel.com,Intel Corporation,jira.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,65ee87b51be88c40cb47bc1e3f6dcacb,cf7eecf685b3216c4e4a35d56311a9854e4c55ca2b0386b41a9334635b9dbaca,ctls,jira.intel.com,443,https://jira.intel.com:443,https,BigIP,text/html,GET,134.191.246.14,/,878647854,134.191.246.14,99,False,F5 BigIP,,https://jira.intel.com/my.logout.php3?errorcode=19,,,,,,
jobs.intel.com,Search Jobs and Careers at Intel,200,71060,jobs.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-12T00:00:00Z,2023-07-12T23:59:59Z,"CN=jobs.intel.com, O=Intel Corporation, ST=California, C=US",jobs.intel.com,Intel Corporation,jobs.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a0a7371932358672230edc1cee1261fe,60fce9044ff9c3e4d9c6d79c53deb3cfba743d64983dd79e904a99ccc9f790c7,ctls,jobs.intel.com,443,https://jobs.intel.com:443,https,Kestrel,text/html,GET,95.101.111.171,/,-674532093,95.101.111.172,1447,False,Microsoft ASP.NET,,https://jobs.intel.com/en,,,,,,
jointbasecharleston-141-236-20-77.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jointbasecharleston-141-236-20-77.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jointbasecharleston-141-236-20-77.devcloud.intel.com,443,https://jointbasecharleston-141-236-20-77.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jscanlon.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jscanlon.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jscanlon.devcloud.intel.com,443,https://jscanlon.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jsldr22.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,jsldr22.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jsldr22.devcloud.intel.com,443,https://jsldr22.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
jupyter.devcloud.intel.com,JupyterHub,200,5032,jupyter.oneapi.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,jupyter.oneapi.devcloud.intel.com,443,https://jupyter.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1248917303,12.229.61.118,186,False,HSTS,,https://jupyter.oneapi.devcloud.intel.com/hub/login?next=%2Fhub%2F,True,True,,,,
kenya.intel.com,"Intel | Data Center Solutions, IoT, and PC Innovation",200,140081,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://kenya.intel.com:80,http,Apache,text/html,GET,192.198.165.191,/,813181967,192.198.165.191,3830,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/homepage.html,,True,,,,
