new,host,ttl,a,soa,status_code,cname,ns,has_internal_ips,internal_ips,mx,aaaa,cdn,cdn-name,caa,txt
[x],upgradeexample-domain.vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],uploadsintranet.vercel.zapier.com,1800.0,"76.76.21.164, 76.76.21.61",,NOERROR,,,,,,,,,,
[x],ups.k8s.zapier.com,60.0,"10.5.69.100, 10.5.43.79, 10.5.109.162","{'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,True,"10.5.69.100, 10.5.43.79, 10.5.109.162",,,,,,
[x],ups.zapier.com,60.0,"3.212.126.179, 44.207.205.68, 44.207.41.2","{'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],ursa-minor.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],us-east-1.zapier.com,180.0,"3.224.202.244, 54.87.150.250, 52.204.106.1","{'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],us-svn.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],us-west-1.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],use1a-dev-ad01.vercel.zapier.com,1800.0,"76.76.21.22, 76.76.21.93",,NOERROR,,,,,,,,,,
[x],uslvebld06.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.241",,NOERROR,,,,,,,,,,
[x],usmsc2-bb-cr4.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],usw17-385-pda.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.98",,NOERROR,,,,,,,,,,
[x],v09.vercel.zapier.com,1800.0,"76.76.21.142, 76.76.21.98",,NOERROR,,,,,,,,,,
[x],v1-17.vercel.zapier.com,1800.0,"76.76.21.142, 76.76.21.164",,NOERROR,,,,,,,,,,
[x],v1-system-new-database-officebackups-domain.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.93",,NOERROR,,,,,,,,,,
[x],v1labs.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.142","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],v2-english-wwwexternal-domain.vercel.zapier.com,1800.0,"76.76.21.241, 76.76.21.93",,NOERROR,,,,,,,,,,
[x],v2.simplycommunitiestemp-source1.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.142",,NOERROR,,,,,,,,,,
[x],v2db2-corp.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.164",,NOERROR,,,,,,,,,,
[x],v3-clients.vercel.zapier.com,1800.0,"76.76.21.22, 76.76.21.241",,NOERROR,,,,,,,,,,
[x],vault-cvs-test.vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],vault.security.zapier.com,900.0,,"{'name': 'vault.security.zapier.com', 'ns': 'ns-627.awsdns-14.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'vault.security.zapier.com', 'ns': 'ns-627.awsdns-14.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'vault.security.zapier.com', 'ns': 'ns-627.awsdns-14.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,"ns-1800.awsdns-33.co.uk, ns-40.awsdns-05.com, ns-627.awsdns-14.net, ns-1178.awsdns-19.org",,,vault.security.zapier.com,,,,,v=spf1 include:mailgun.org ~all
[x],vb5kdh8g.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.164",,NOERROR,,,,,,,,,,
[x],venafi-healthcheck-ext.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.93","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],vettori.vercel.zapier.com,1800.0,"76.76.21.142, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],video-edconhecimento.vercel.zapier.com,1800.0,"76.76.21.142, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],video.zapier.com,300.0,"18.165.183.70, 18.165.183.19, 18.165.183.32, 18.165.183.9","{'name': 'ganvdo.com', 'ns': 'ns-1570.awsdns-04.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'ganvdo.com', 'ns': 'ns-1570.awsdns-04.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'ganvdo.com', 'ns': 'ns-1570.awsdns-04.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'ganvdo.com', 'ns': 'ns-1570.awsdns-04.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'ganvdo.com', 'ns': 'ns-1570.awsdns-04.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"video.gan.ai, ganvdo.com","ns-1167.awsdns-17.org, ns-1570.awsdns-04.co.uk, ns-258.awsdns-32.com, ns-700.awsdns-23.net",,,,,True,cloudfront,,
[x],videoassetsgci.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],view.vercel.zapier.com,1800.0,"76.76.21.241, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],vitalstop.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],vpmo-p1.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.241","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],vpnwikibackups.vercel.zapier.com,1800.0,"76.76.21.164, 76.76.21.241","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],w7zyx1-0.vercel.zapier.com,1779.0,"76.76.21.142, 76.76.21.22",,NOERROR,,,,,,,,,,
[x],waf-test-ext-30.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],warsaw.vercel.zapier.com,1800.0,"76.76.21.22, 76.76.21.142",,NOERROR,,,,,,,,,,
[x],watchtower.zapier.com,300.0,"13.248.144.105, 13.248.241.119, 35.71.131.46, 3.33.148.61","{'name': 'herokudns.com', 'ns': 'dns1.p05.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1661188672, 'refresh': 600, 'retry': 900, 'expire': 1209600, 'minttl': 10}, {'name': 'herokudns.com', 'ns': 'dns1.p05.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1661188672, 'refresh': 600, 'retry': 900, 'expire': 1209600, 'minttl': 10}",NOERROR,watchtower.zapier.com.herokudns.com,,,,,,,,,
[x],web80.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],webcapmtest7.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.98","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],webconfforsixdays.vercel.zapier.com,1540.0,"76.76.21.98, 76.76.21.22","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],webfocus8.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.93","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],webhooks.security.zapier.com,60.0,"3.212.126.179, 44.207.205.68, 44.207.41.2","{'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'security.zapier.com', 'ns': 'ns-1044.awsdns-02.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],webserver42.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.123",,NOERROR,,,,,,,,,,
[x],wedid.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.98",,NOERROR,,,,,,,,,,
[x],weiwang4.vercel.zapier.com,1800.0,"76.76.21.93, 76.76.21.61","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],westbury.vercel.zapier.com,1800.0,"76.76.21.164, 76.76.21.22","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wf61il01cvt.vercel.zapier.com,1800.0,"76.76.21.93, 76.76.21.61",,NOERROR,,,,,,,,,,
[x],wfna-cl1-expe.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.22","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wfoacrmaster.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.142",,NOERROR,,,,,,,,,,
[x],wiki-internal.vercel.zapier.com,885.0,"76.76.21.61, 76.76.21.93",,NOERROR,,,,,,,,,,
[x],windows-movie-maker-vista.vercel.zapier.com,1800.0,"76.76.21.241, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wizards.zapier.com,300.0,,"{'name': 'circle.so', 'ns': 'james.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2357432721, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'circle.so', 'ns': 'james.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2357432721, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'circle.so', 'ns': 'james.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2357432721, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'circle.so', 'ns': 'james.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2357432721, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,the-wizards-guild.circle.so,,,,,"2606:4700:4400::6812:278d, 2606:4700:4400::ac40:9473",,,,
[x],wjkr.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],wn4il01bhsneam.vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wordpress.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],workflows.zapier.com,60.0,"3.161.82.15, 3.161.82.61, 3.161.82.82, 3.161.82.123","{'name': 'd2uydk5zlgwb72.cloudfront.net', 'ns': 'ns-879.awsdns-45.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2uydk5zlgwb72.cloudfront.net', 'ns': 'ns-879.awsdns-45.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2uydk5zlgwb72.cloudfront.net', 'ns': 'ns-879.awsdns-45.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,d2uydk5zlgwb72.cloudfront.net,"ns-1613.awsdns-09.co.uk, ns-879.awsdns-45.net, ns-1183.awsdns-19.org, ns-138.awsdns-17.com",,,,"2600:9000:235a:4000:a:97bd:2b80:93a1, 2600:9000:235a:4400:a:97bd:2b80:93a1, 2600:9000:235a:8200:a:97bd:2b80:93a1, 2600:9000:235a:5200:a:97bd:2b80:93a1, 2600:9000:235a:4800:a:97bd:2b80:93a1, 2600:9000:235a:3200:a:97bd:2b80:93a1, 2600:9000:235a:c200:a:97bd:2b80:93a1, 2600:9000:235a:b400:a:97bd:2b80:93a1",True,cloudfront,,
[x],worldtech-march.vercel.zapier.com,1800.0,"76.76.21.241, 76.76.21.22","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wpglobe.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],wrixle.vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],wustl.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.241",,NOERROR,,,,,,,,,,
[x],ww0dev.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.123",,NOERROR,,,,,,,,,,
[x],www-06-7.vercel.zapier.com,1800.0,"76.76.21.164, 76.76.21.61","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],www-1-2server.vercel.zapier.com,1800.0,"76.76.21.93, 76.76.21.61","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],www-1-74.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.123",,NOERROR,,,,,,,,,,
[x],www-7-50-1.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],www-7-73-7.vercel.zapier.com,600.0,,"{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],www-test-acc-db2-corp.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],www.vercel.zapier.com,1800.0,"76.76.21.123, 76.76.21.241",,NOERROR,,,,,,,,,,
[x],www.zapier.com,60.0,"18.245.31.26, 18.245.31.81, 18.245.31.115, 18.245.31.122","{'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zapier.com', 'ns': 'ns-404.awsdns-50.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,True,cloudfront,,d1cunyoisalztg.cloudfront.net
[x],www04-2.vercel.zapier.com,1800.0,"76.76.21.93, 76.76.21.61",,NOERROR,,,,,,,,,,
[x],x06.vercel.zapier.com,1800.0,"76.76.21.61, 76.76.21.164","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],x1-2-2-gtt-tr.vercel.zapier.com,,,,NOERROR,,,,,,,,,,
[x],xacct.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.93",,NOERROR,,,,,,,,,,
[x],xbtfx.vercel.zapier.com,1764.0,"76.76.21.93, 76.76.21.241",,NOERROR,,,,,,,,,,
[x],xil6vmff24.vercel.zapier.com,1800.0,"76.76.21.142, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],xiot.vercel.zapier.com,1800.0,"76.76.21.93, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],xjhuang1.vercel.zapier.com,1800.0,"76.76.21.98, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],xmmsmiii.vercel.zapier.com,1181.0,"76.76.21.61, 76.76.21.123","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}, {'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],y2autodiscover.vercel.zapier.com,1560.0,"76.76.21.241, 76.76.21.98","{'name': 'zapier.com', 'ns': 'ns1.vercel-dns.com', 'mailbox': 'hostmaster.nsone.net', 'serial': 1653712976, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minttl': 600}",NOERROR,,,,,,,,,,
[x],ycard.vercel.zapier.com,1800.0,"76.76.21.164, 76.76.21.241",,NOERROR,,,,,,,,,,
