new,host,a,soa,status_code,txt,ns,has_internal_ips,internal_ips,aaaa,cdn,cdn-name,cname,mx,caa
,sbybyz024.sby.edst.ibm.com,12.26.12.24,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz026.sby.edst.ibm.com,12.26.12.26,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz027.sby.edst.ibm.com,12.26.12.27,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz028.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz029.sby.edst.ibm.com,12.26.12.29,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz030.sby.edst.ibm.com,12.26.12.30,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz031.sby.edst.ibm.com,12.26.12.31,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz032.sby.edst.ibm.com,12.26.12.32,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz040.sby.edst.ibm.com,12.26.12.40,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz041.sby.edst.ibm.com,12.26.12.41,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz042.sby.edst.ibm.com,12.26.12.42,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz043.sby.edst.ibm.com,12.26.12.43,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz044.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz045.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz046.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz047.sby.edst.ibm.com,12.26.12.47,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz048.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz049.sby.edst.ibm.com,12.26.12.49,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz051.sby.edst.ibm.com,12.26.12.51,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz052.sby.edst.ibm.com,12.26.12.52,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz053.sby.edst.ibm.com,12.26.12.53,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz055.sby.edst.ibm.com,12.26.12.55,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz056.sby.edst.ibm.com,12.26.12.56,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbybyz057.sby.edst.ibm.com,12.26.12.57,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz058.sby.edst.ibm.com,12.26.12.58,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz059.sby.edst.ibm.com,12.26.12.59,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz060.sby.edst.ibm.com,12.26.12.60,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz061.sby.edst.ibm.com,12.26.12.61,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybyz062.sby.edst.ibm.com,12.26.12.62,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbybz3132.sby.ibm.com,,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,
,sbybz6213.sby.ibm.com,,"asia3.akam.net, dnsadm.us.ibm.com",NOERROR,atlassian-domain-verification=WAjTH82C5Zx475WLKAA2nrdlsoA/kN0ej9igrLrED4h15KMHPOm+A5H3GndKAxDC,,,,,,,,,
,sbydcyz154001.sby.edst.ibm.com,12.26.14.1,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154002.sby.edst.ibm.com,12.26.14.2,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154003.sby.edst.ibm.com,12.26.14.3,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154004.sby.edst.ibm.com,12.26.14.4,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154005.sby.edst.ibm.com,12.26.14.5,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154007.sby.edst.ibm.com,12.26.14.7,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154008.sby.edst.ibm.com,12.26.14.8,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154009.sby.edst.ibm.com,12.26.14.9,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154010.sby.edst.ibm.com,12.26.14.10,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154011.sby.edst.ibm.com,12.26.14.11,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154012.sby.edst.ibm.com,12.26.14.12,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154013.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154014.sby.edst.ibm.com,12.26.14.14,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154015.sby.edst.ibm.com,12.26.14.15,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154016.sby.edst.ibm.com,12.26.14.16,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154017.sby.edst.ibm.com,12.26.14.17,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154018.sby.edst.ibm.com,12.26.14.18,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154019.sby.edst.ibm.com,12.26.14.19,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154020.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154021.sby.edst.ibm.com,12.26.14.21,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154022.sby.edst.ibm.com,12.26.14.22,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154024.sby.edst.ibm.com,12.26.14.24,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154025.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154027.sby.edst.ibm.com,12.26.14.27,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154029.sby.edst.ibm.com,12.26.14.29,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154030.sby.edst.ibm.com,12.26.14.30,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154032.sby.edst.ibm.com,12.26.14.32,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154033.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154034.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154035.sby.edst.ibm.com,12.26.14.35,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154036.sby.edst.ibm.com,12.26.14.36,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154037.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154038.sby.edst.ibm.com,12.26.14.38,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154039.sby.edst.ibm.com,12.26.14.39,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154040.sby.edst.ibm.com,12.26.14.40,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154041.sby.edst.ibm.com,12.26.14.41,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154042.sby.edst.ibm.com,12.26.14.42,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154043.sby.edst.ibm.com,12.26.14.43,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154044.sby.edst.ibm.com,12.26.14.44,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154045.sby.edst.ibm.com,12.26.14.45,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154046.sby.edst.ibm.com,12.26.14.46,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154047.sby.edst.ibm.com,12.26.14.47,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154048.sby.edst.ibm.com,12.26.14.48,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154049.sby.edst.ibm.com,12.26.14.49,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154050.sby.edst.ibm.com,12.26.14.50,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154051.sby.edst.ibm.com,12.26.14.51,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154052.sby.edst.ibm.com,12.26.14.52,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154053.sby.edst.ibm.com,12.26.14.53,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154054.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154055.sby.edst.ibm.com,12.26.14.55,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154056.sby.edst.ibm.com,12.26.14.56,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154058.sby.edst.ibm.com,12.26.14.58,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154059.sby.edst.ibm.com,12.26.14.59,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154060.sby.edst.ibm.com,12.26.14.60,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154061.sby.edst.ibm.com,12.26.14.61,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154062.sby.edst.ibm.com,12.26.14.62,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154063.sby.edst.ibm.com,12.26.14.63,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154065.sby.edst.ibm.com,12.26.14.65,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154066.sby.edst.ibm.com,12.26.14.66,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154067.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154068.sby.edst.ibm.com,12.26.14.68,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154069.sby.edst.ibm.com,12.26.14.69,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154070.sby.edst.ibm.com,12.26.14.70,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154071.sby.edst.ibm.com,12.26.14.71,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154072.sby.edst.ibm.com,12.26.14.72,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154073.sby.edst.ibm.com,12.26.14.73,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154074.sby.edst.ibm.com,12.26.14.74,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154075.sby.edst.ibm.com,12.26.14.75,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154076.sby.edst.ibm.com,12.26.14.76,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154077.sby.edst.ibm.com,12.26.14.77,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154078.sby.edst.ibm.com,12.26.14.78,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154079.sby.edst.ibm.com,12.26.14.79,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154080.sby.edst.ibm.com,12.26.14.80,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154081.sby.edst.ibm.com,12.26.14.81,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154082.sby.edst.ibm.com,12.26.14.82,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154083.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154084.sby.edst.ibm.com,12.26.14.84,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154085.sby.edst.ibm.com,12.26.14.85,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154087.sby.edst.ibm.com,12.26.14.87,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154089.sby.edst.ibm.com,12.26.14.89,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154090.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154093.sby.edst.ibm.com,12.26.14.93,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154094.sby.edst.ibm.com,12.26.14.94,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154096.sby.edst.ibm.com,12.26.14.96,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154097.sby.edst.ibm.com,12.26.14.97,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154098.sby.edst.ibm.com,12.26.14.98,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154099.sby.edst.ibm.com,12.26.14.99,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154101.sby.edst.ibm.com,12.26.14.101,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154103.sby.edst.ibm.com,12.26.14.103,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154104.sby.edst.ibm.com,12.26.14.104,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154105.sby.edst.ibm.com,12.26.14.105,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154106.sby.edst.ibm.com,12.26.14.106,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154107.sby.edst.ibm.com,12.26.14.107,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154108.sby.edst.ibm.com,12.26.14.108,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154109.sby.edst.ibm.com,12.26.14.109,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154110.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154111.sby.edst.ibm.com,12.26.14.111,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154112.sby.edst.ibm.com,12.26.14.112,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154113.sby.edst.ibm.com,12.26.14.113,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154115.sby.edst.ibm.com,12.26.14.115,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154118.sby.edst.ibm.com,12.26.14.118,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154119.sby.edst.ibm.com,12.26.14.119,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154120.sby.edst.ibm.com,12.26.14.120,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154121.sby.edst.ibm.com,12.26.14.121,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154122.sby.edst.ibm.com,12.26.14.122,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154123.sby.edst.ibm.com,12.26.14.123,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154124.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154125.sby.edst.ibm.com,12.26.14.125,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154126.sby.edst.ibm.com,12.26.14.126,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154127.sby.edst.ibm.com,12.26.14.127,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154128.sby.edst.ibm.com,12.26.14.128,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154129.sby.edst.ibm.com,12.26.14.129,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154130.sby.edst.ibm.com,12.26.14.130,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154131.sby.edst.ibm.com,12.26.14.131,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154132.sby.edst.ibm.com,12.26.14.132,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154133.sby.edst.ibm.com,12.26.14.133,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154134.sby.edst.ibm.com,12.26.14.134,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154136.sby.edst.ibm.com,12.26.14.136,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154137.sby.edst.ibm.com,12.26.14.137,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154138.sby.edst.ibm.com,12.26.14.138,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154139.sby.edst.ibm.com,12.26.14.139,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154140.sby.edst.ibm.com,12.26.14.140,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154141.sby.edst.ibm.com,12.26.14.141,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns2.softlayer.com, ns1.softlayer.com",,,,,,,,
,sbydcyz154142.sby.edst.ibm.com,12.26.14.142,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154143.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154144.sby.edst.ibm.com,12.26.14.144,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154145.sby.edst.ibm.com,12.26.14.145,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154146.sby.edst.ibm.com,12.26.14.146,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154147.sby.edst.ibm.com,12.26.14.147,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154148.sby.edst.ibm.com,12.26.14.148,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154149.sby.edst.ibm.com,12.26.14.149,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154150.sby.edst.ibm.com,12.26.14.150,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154151.sby.edst.ibm.com,12.26.14.151,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154153.sby.edst.ibm.com,12.26.14.153,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154155.sby.edst.ibm.com,12.26.14.155,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154157.sby.edst.ibm.com,12.26.14.157,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154158.sby.edst.ibm.com,12.26.14.158,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154159.sby.edst.ibm.com,12.26.14.159,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154160.sby.edst.ibm.com,12.26.14.160,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154161.sby.edst.ibm.com,12.26.14.161,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154162.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154163.sby.edst.ibm.com,12.26.14.163,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154164.sby.edst.ibm.com,12.26.14.164,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,"ns1.softlayer.com, ns2.softlayer.com",,,,,,,,
,sbydcyz154165.sby.edst.ibm.com,12.26.14.165,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154166.sby.edst.ibm.com,12.26.14.166,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154168.sby.edst.ibm.com,12.26.14.168,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154169.sby.edst.ibm.com,12.26.14.169,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154171.sby.edst.ibm.com,12.26.14.171,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154172.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154173.sby.edst.ibm.com,12.26.14.173,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154174.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154176.sby.edst.ibm.com,12.26.14.176,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154177.sby.edst.ibm.com,12.26.14.177,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154178.sby.edst.ibm.com,12.26.14.178,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154179.sby.edst.ibm.com,12.26.14.179,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154180.sby.edst.ibm.com,12.26.14.180,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154181.sby.edst.ibm.com,12.26.14.181,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154182.sby.edst.ibm.com,12.26.14.182,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154183.sby.edst.ibm.com,12.26.14.183,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154185.sby.edst.ibm.com,12.26.14.185,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154186.sby.edst.ibm.com,,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
,sbydcyz154188.sby.edst.ibm.com,12.26.14.188,"ns1.softlayer.com, aamorris.us.ibm.com",NOERROR,,,,,,,,,,
