input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_subject_org_,tls_expired
docs.partner-api.acorns.com,Acorns Partner API Documentation - API Reference,200,56918,,,,,,,,,,,,,,,,,,,,,80,http://docs.partner-api.acorns.com:80,http,AmazonS3,text/html,GET,52.217.42.187,/,-1370612453,54.231.131.37,Amazon Web Services,1089,False,,,,,
doralbany.build.acorns.com,,403,243,doralbany.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,doralbany.build.acorns.com,cloudfront,443,https://doralbany.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,/,-2124931951,2600:9000:225e:e400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dottermotwitter.app.acorns.com,,404,297,dottermotwitter.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,dottermotwitter.app.acorns.com,cloudfront,443,https://dottermotwitter.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
download.acorns.com,,403,23,download.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-12-04T23:59:59Z,CN=masterssl.acorns.com,masterssl.acorns.com,*.acorns.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd69c60011494f6620944877d5fe501d,8e577ce94352453d7eaa75d89e9baedb6dbad92ea2b29039fec1f0f995ce330d,True,ctls,download.acorns.com,cloudfront,443,https://download.acorns.com:443,https,,application/json,GET,18.66.97.69,/,968070783,18.66.97.33,Amazon Web Services,1,False,True,,,,
dpaws-fdp-prd.build.acorns.com,,403,243,dpaws-fdp-prd.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dpaws-fdp-prd.build.acorns.com,cloudfront,443,https://dpaws-fdp-prd.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,-1504723191,2600:9000:225e:8200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dpsqc47t.build.acorns.com,,403,243,dpsqc47t.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dpsqc47t.build.acorns.com,cloudfront,443,https://dpsqc47t.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-722793411,2600:9000:225e:b800:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dq5.build.acorns.com,,403,255,dq5.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dq5.build.acorns.com,cloudfront,443,https://dq5.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,-1014039144,2600:9000:225e:be00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dsfood.app.acorns.com,,404,288,dsfood.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,dsfood.app.acorns.com,cloudfront,443,https://dsfood.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
dtqriir1bh.build.acorns.com,,403,255,dtqriir1bh.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dtqriir1bh.build.acorns.com,cloudfront,443,https://dtqriir1bh.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,-1715199967,2600:9000:225e:2200:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dubozuobile-stagindevdatest213.www.mastergamersi58invisual001ptnv-jobbankapi.build.acorns.com,,403,243,dubozuobile-stagindevdatest213.www.mastergamersi58invisual001ptnv-jobbankapi.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dubozuobile-stagindevdatest213.www.mastergamersi58invisual001ptnv-jobbankapi.build.acorns.com,cloudfront,443,https://dubozuobile-stagindevdatest213.www.mastergamersi58invisual001ptnv-jobbankapi.build.acorns.com:443,https,AmazonS3,application/xml,GET,52.222.139.52,/,-898387442,2600:9000:225e:4000:14:58ae:6980:93a1,HSTS,2,False,True,,,,
dyn.app.acorns.com,,404,317,dyn.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,dyn.app.acorns.com,cloudfront,443,https://dyn.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
dz3.curso.build.acorns.com,,403,243,dz3.curso.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,dz3.curso.build.acorns.com,cloudfront,443,https://dz3.curso.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-1834595168,2600:9000:225e:bc00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
e.app.acorns.com,,404,283,e.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,e.app.acorns.com,cloudfront,443,https://e.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,/,-486693359,18.66.122.27,HSTS,2,False,True,,,,
e33daebf.app.acorns.com,,404,290,e33daebf.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,e33daebf.app.acorns.com,cloudfront,443,https://e33daebf.app.acorns.com:443,https,AmazonS3,application/xml,GET,13.249.9.66,/,2007137981,13.249.9.8,HSTS,2,False,True,,,,
earn.acorns.com,Acorns Earn,200,72034,chrome.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,chrome.google.com,google,443,https://earn.acorns.com:443,https,ESF,text/html,GET,34.160.250.57,/,-244391192,34.160.250.57,HTTP/3,22,False,True,https://csp.withgoogle.com/csp/chromewebstore/2,https://chrome.google.com/webstore/detail/acorns-earn/facncfnojagdpibmijfjdmhkklabakgd?hl=en-US,,
easytempo.app.acorns.com,,404,323,easytempo.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,easytempo.app.acorns.com,cloudfront,443,https://easytempo.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
ebizguru.build.acorns.com,,403,243,ebizguru.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,ebizguru.build.acorns.com,cloudfront,443,https://ebizguru.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,/,1098276725,2600:9000:225e:ea00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
ebs2-ptch-proxy02.build.acorns.com,,403,243,ebs2-ptch-proxy02.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,ebs2-ptch-proxy02.build.acorns.com,cloudfront,443,https://ebs2-ptch-proxy02.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-1588178066,2600:9000:225e:ce00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
ecft-tickets.build.acorns.com,,403,243,ecft-tickets.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,ecft-tickets.build.acorns.com,cloudfront,443,https://ecft-tickets.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,1467653880,2600:9000:225e:b800:14:58ae:6980:93a1,HSTS,2,False,True,,,,
eddocuments.build.acorns.com,,403,243,eddocuments.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,eddocuments.build.acorns.com,cloudfront,443,https://eddocuments.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,2047703788,2600:9000:225e:2400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
edge.app.acorns.com,,404,298,edge.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,edge.app.acorns.com,cloudfront,443,https://edge.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
eds-sfdc-pw17.build.acorns.com,,403,243,eds-sfdc-pw17.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,eds-sfdc-pw17.build.acorns.com,cloudfront,443,https://eds-sfdc-pw17.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,/,188802470,2600:9000:225e:6800:14:58ae:6980:93a1,HSTS,2,False,True,,,,
eg.app.acorns.com,,404,284,eg.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,eg.app.acorns.com,cloudfront,443,https://eg.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
egr1-1-pdb.app.acorns.com,,404,292,egr1-1-pdb.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,egr1-1-pdb.app.acorns.com,cloudfront,443,https://egr1-1-pdb.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.111,HSTS,2,False,True,,,,
eipam-validation2.build.acorns.com,,403,255,eipam-validation2.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,eipam-validation2.build.acorns.com,cloudfront,443,https://eipam-validation2.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-616460594,2600:9000:225e:2600:14:58ae:6980:93a1,HSTS,2,False,True,,,,
elaine1mgfacebookapp-xsrvjpinsys-staging.app.acorns.com,,404,322,elaine1mgfacebookapp-xsrvjpinsys-staging.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,elaine1mgfacebookapp-xsrvjpinsys-staging.app.acorns.com,cloudfront,443,https://elaine1mgfacebookapp-xsrvjpinsys-staging.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
elastic.app.acorns.com,,404,289,elastic.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,elastic.app.acorns.com,cloudfront,443,https://elastic.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
elasticbeanstalkengineeringtemp-examplestunnel-mx.app.acorns.com,,404,331,elasticbeanstalkengineeringtemp-examplestunnel-mx.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,elasticbeanstalkengineeringtemp-examplestunnel-mx.app.acorns.com,cloudfront,443,https://elasticbeanstalkengineeringtemp-examplestunnel-mx.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
elasticbeanstalktenshokuknowhow.app.acorns.com,,404,313,elasticbeanstalktenshokuknowhow.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,elasticbeanstalktenshokuknowhow.app.acorns.com,cloudfront,443,https://elasticbeanstalktenshokuknowhow.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.104,HSTS,2,False,True,,,,
elay1s3test-service-productions.scraper.build.acorns.com,,403,243,elay1s3test-service-productions.scraper.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,elay1s3test-service-productions.scraper.build.acorns.com,cloudfront,443,https://elay1s3test-service-productions.scraper.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,87854286,2600:9000:225e:8a00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
elay1s3test-service-productions.webinar.build.acorns.com,,403,243,elay1s3test-service-productions.webinar.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,elay1s3test-service-productions.webinar.build.acorns.com,cloudfront,443,https://elay1s3test-service-productions.webinar.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,87854286,2600:9000:225e:ba00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
elevatenetwork.build.acorns.com,,403,275,elevatenetwork.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,elevatenetwork.build.acorns.com,cloudfront,443,https://elevatenetwork.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,-990666482,2600:9000:225e:3400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
els-m19.build.acorns.com,,403,243,els-m19.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,els-m19.build.acorns.com,cloudfront,443,https://els-m19.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,/,48254093,2600:9000:225e:9400:14:58ae:6980:93a1,HSTS,2,False,True,,,,
email.app.acorns.com,,404,287,email.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,email.app.acorns.com,cloudfront,443,https://email.app.acorns.com:443,https,AmazonS3,application/xml,GET,13.249.9.120,/,2007137981,13.249.9.66,HSTS,2,False,True,,,,
emailmarketing.app.acorns.com,,404,296,emailmarketing.app.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-12-07T23:59:59Z,CN=*.app.acorns.com,*.app.acorns.com,app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1637d2fd3f1eb8343542959e0793eeb,a3564573c76911de12dc35e9df83c0c55a2498a38a75816713e66bf7be4ca5b6,True,ctls,emailmarketing.app.acorns.com,cloudfront,443,https://emailmarketing.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,/,-486693359,18.66.122.128,HSTS,2,False,True,,,,
empikbetanawac7zefmq3.apih1mb7api.build.acorns.com,,403,243,empikbetanawac7zefmq3.apih1mb7api.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,empikbetanawac7zefmq3.apih1mb7api.build.acorns.com,cloudfront,443,https://empikbetanawac7zefmq3.apih1mb7api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,/,1299671815,2600:9000:225e:bc00:14:58ae:6980:93a1,HSTS,2,False,True,,,,
employeebento2-ad.api.build.acorns.com,,403,243,employeebento2-ad.api.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,employeebento2-ad.api.build.acorns.com,cloudfront,443,https://employeebento2-ad.api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,/,-1740364925,2600:9000:225e:c800:14:58ae:6980:93a1,HSTS,2,False,True,,,,
employeebento2-ad.dealer.build.acorns.com,,403,243,employeebento2-ad.dealer.build.acorns.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2023-12-07T23:59:59Z,CN=*.build.acorns.com,*.build.acorns.com,build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5a1f16fcc36990e3ca0540dae27d9062,8cab2c8cc29b1875417a82386e622cf1c01842820e99c95e9f31736015bc50a5,True,ctls,employeebento2-ad.dealer.build.acorns.com,cloudfront,443,https://employeebento2-ad.dealer.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,/,-1740364925,2600:9000:225e:3000:14:58ae:6980:93a1,HSTS,2,False,True,,,,
