new,host,a,soa,status_code,ns,cname,cdn,cdn-name,mx,txt,caa,has_internal_ips,internal_ips,aaaa
,http-m-news08-com.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-news27-com.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-news44-com.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-news66-com.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-news80-com.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id-1-2.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id-15.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-olx-co-id-3-2.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-olx-co-id-4-5.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id-4-6.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id-5-1.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id-5-7.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id0-8.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id18.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id52.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id55.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id6-2.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id66.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-olx-co-id70.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id8.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-olx-co-id85.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-05.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-wattpad-com-23.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-4-7.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-wattpad-com-46.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-5-0.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-62.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com-8-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-wattpad-com0-7.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com2-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com43.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-wattpad-com46.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com5-0.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-m-wattpad-com52.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wattpad-com7.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wikihow-com-0-5.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wikihow-com2-2.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wikihow-com22.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-m-wikihow-com83.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-nigeria-babycenter-io-6.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-nigeria-babycenter-io21.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk-2-2.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk-30.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-telenornews-pk-9.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk-92.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk15.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk34.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-telenornews-pk4-2.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com-0-2.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com-1-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com-23.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-translate-reference-com-31.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-translate-reference-com-32.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com-79.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com0-7.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com01.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com11.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com4.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com5.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com50.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-translate-reference-com54.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-21.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-27.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-uk-ask-com-6-5.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-uk-ask-com-6.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-80.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-9-5.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-94.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com-96.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-uk-ask-com1.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com4-1.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-uk-ask-com4-6.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-uk-ask-com51.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-uk-ask-com7-8.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-bing-com-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-bing-com1-7.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-bing-com20.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-bing-com3.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-clikisalud-net-4.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-clikisalud-net-6.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-clikisalud-net0-6.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-clikisalud-net91.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com-4.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com-71.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com-73.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com-83.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com06.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com1-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com5.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com7.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-espn-com8.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-olx-co-za-0-8.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-1-5.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-13.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-16.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-2-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-2-3.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-21.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-27.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-5-6.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-51.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-6-6.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-6-9.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-6.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-olx-co-za-7-3.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-7-5.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-70.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-8-0.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za-8-8.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-olx-co-za-9-8.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za0-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za09.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za1-9.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za34.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-olx-co-za36.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za4-4.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za6-5.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za71.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-olx-co-za9-1.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com-1-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com-51.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com-6-0.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com-6-5.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1013.awsdns-62.net, ns-1489.awsdns-58.org, ns-1799.awsdns-32.co.uk, ns-390.awsdns-48.com",,,,,,,,,
,http-www-rappler-com06.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com30.builds.wealthsimple.com,,"ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http-www-rappler-com45.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,http1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,httpget.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,https-abs-twimg-com-1.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,https-abs-twimg-com-11.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,https-abs-twimg-com-28.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,https-abs-twimg-com-3-4.builds.wealthsimple.com,"54.164.107.211, 35.169.89.129","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,https-abs-twimg-com-47.builds.wealthsimple.com,"35.169.89.129, 54.164.107.211","ns-1489.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
