input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,tls_subject_org_,csp_domains_,final_url,tls_expired
preprod.dash.kkr.com,ERROR: The request could not be satisfied,403,919,preprod.dash.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T14:00:11Z,2024-07-13T14:00:11Z,CN=dev.dash.kkr.com,dev.dash.kkr.com,api.qa.dash.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",da5f4618664afffd784cecee7c24c45e,60fb0014a1395828b910eb4756bdcac9b7b7363cb23b8118e374c8106aa519ee,ctls,preprod.dash.kkr.com,cloudfront,443,https://preprod.dash.kkr.com:443,https,CloudFront,text/html,GET,13.225.78.98,/,-1244968217,13.225.78.74,Amazon Web Services,20,False,True,,,,,,
preprod.portaltest.kkr.com,ERROR: The request could not be satisfied,403,919,preprod.portaltest.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T22:31:06Z,2024-01-28T03:20:26Z,CN=portaltest.kkr.com,portaltest.kkr.com,preprod.portaltest.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ebf37c6c8f9ed2dca1d2bb13d5470239,d831e8cf8967e7a3224df5c7ae0400e5091294a106e18f5aea75af0df3afb778,ctls,preprod.portaltest.kkr.com,cloudfront,443,https://preprod.portaltest.kkr.com:443,https,CloudFront,text/html,GET,13.224.189.36,/,-1870426710,13.224.189.129,Amazon Web Services,20,False,True,,,,,,
preprod.service.identity.kkr.com,KKR Login Identity,200,446,preprod.service.identity.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-12T22:06:06Z,2024-07-11T22:05:43Z,CN=preprod.service.identity.kkr.com,preprod.service.identity.kkr.com,qa.service.identity.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",383418434870f997d432c6a45699418f,39b421351a6984e7d231220464651ff047a74291573c0bbe1ab1c7f73207a60e,ctls,preprod.service.identity.kkr.com,cloudfront,443,https://preprod.service.identity.kkr.com:443,https,AmazonS3,text/html,GET,18.66.112.31,/,-1843954745,18.66.112.14,HSTS,1,False,True,,,,,,
processaccess.kkr.com,ERF Landing Portal,200,24621,processaccess.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,processaccess.kkr.com,,443,https://processaccess.kkr.com:443,https,nginx/1.25.1,text/html,GET,3.230.114.146,/,-1843954745,44.208.209.82,webpack,1,False,,True,,,,,
prolease.kkr.com,Ping Identity,200,855,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1215a578746e67c2cc6c701fa97c3d5d,5e10947d522805d19c470e09a425257e5b603cd99d43afffd946012f110264f5,ctls,sso.connect.pingidentity.com,,443,https://prolease.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-662797231,65.216.176.44,HSTS,22,False,,,,Ping Identity Corporation,,https://sso.connect.pingidentity.com/sso/sp/initsso?saasid=d781f2da-5dac-410a-b6b2-cb3f48e84f4f&idpid=d9e0349d-6f90-4cc5-80fe-2e2c14cd0fb3,
ptcc.kkr.com,Submit Form,200,1521,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1215a578746e67c2cc6c701fa97c3d5d,5e10947d522805d19c470e09a425257e5b603cd99d43afffd946012f110264f5,ctls,sso.connect.pingidentity.com,,443,https://ptcc.kkr.com:443,https,,text/html,GET,65.216.176.44,/,885914733,65.216.176.44,HSTS,26,False,,,,Ping Identity Corporation,,https://sso.connect.pingidentity.com/sso/idp/SSO.saml2?idpid=bd5cd330-4b44-4891-9bee-fed27cb54dda&SAMLRequest=fVLLbtswEPwVgXfq7dgiLBeujaIG0kaI1B56KShy1RCRSJVLpfHfh5LbIjnERw53ODM73CIf%2BpHtJ%2Feg7%2BH3BOiC07EkP%2BEmzyApUtrGXNJ8DZwWq3VC225TrAB4l3cbEnwHi8rokqRhTIIT4gQnjY5r56E4zWi8pmnWxBnLEhbH4U1R%2FCDB0asozd3CfHBuRBZFiCYURmsQLhyV%2FqUkaKfc2YPDfBkpOUZ1fRfOjtMP%2FqRk2cqVkFkW07zNc5pvioQWLQDtQKZr0a5yKTkJPhkrYIlYko73CLPViiOqJ%2FiPVNY4I0z%2FUWnp5UsyWc0MR4VM8wGQOcHq%2FZdb5qOy9jKE7HPTVLS6qxsS7BHBzpkORuM0gK3BPikB3%2B5v36Skj492DjX2ZxRqiVc1h0P0Hj%2FkOD6T4HnoNbKlruvexr9ByG47T7OlFfuKf53O%2F9kgu6umt9Gr1y9SI%2FvqnzsdK9MrcZ7XPnD3vloSJguiJO2WUTZpHEGoToH0%2B%2Bx78%2BdggTtfkrOT7yjaXVTfftjdCw%3D%3D,
pwp.kkr.com,KKR - Private Wealth Partners,200,45126,pwp.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=pwp.kkr.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",pwp.kkr.com,pwp.kkr.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9e89b520a920731daef012eec50dbe5b,7bbc2c69cdaff9cfe1eba49deec317a3c7789cd55ee0f8e46a9548df504ace94,ctls,pwp.kkr.com,,443,https://pwp.kkr.com:443,https,cloudflare,text/html,GET,141.193.213.21,/,-1840324437,141.193.213.20,WordPress,556,False,,,,"Cloudflare, Inc.",,,
qa.portaltest.kkr.com,Dashboard - KKR Investor Portal,200,414,qa.portaltest.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T21:50:15Z,2024-01-28T03:18:26Z,CN=portaltest.kkr.com,portaltest.kkr.com,sit.portaltest.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a9398d9999047b52fda15426a53d6a60,1a3cc3b32cdbfda505af9e852e361e4ac4033a79d055eb237af4a929d68a4354,ctls,qa.portaltest.kkr.com,cloudfront,443,https://qa.portaltest.kkr.com:443,https,AmazonS3,text/html,GET,52.222.236.114,/,-1843954745,52.222.236.45,HSTS,1,False,True,,,,,,
quicksight.kkr.com,Ping Identity,200,855,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1215a578746e67c2cc6c701fa97c3d5d,5e10947d522805d19c470e09a425257e5b603cd99d43afffd946012f110264f5,ctls,sso.connect.pingidentity.com,,443,https://quicksight.kkr.com:443,https,,text/html,GET,65.216.176.44,/,1775230234,65.216.176.44,HSTS,22,False,,,,Ping Identity Corporation,,https://sso.connect.pingidentity.com/sso/sp/initsso?saasid=242f20f3-2ce4-4515-bf9a-33af7d1a4135&idpid=943e348f-3e44-4b03-8b14-bba20a5af00a,
redirect-enroll.kkr.com,,200,3037,,,,,,,,,,,,,,,,,,,443,https://redirect-enroll.kkr.com:443,https,Microsoft-IIS/10.0,text/html,GET,65.216.176.44,/,-1458356422,65.216.176.44,Windows Server,76,False,,,,,URL=http://kkr-central.com,http://pingenrollment.kkr.com,
redirect.kkr.com,Not Found,404,315,redirect.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,redirect.kkr.com,,443,https://redirect.kkr.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,65.216.176.44,/,225052475,65.216.176.44,Microsoft HTTPAPI:2.0,7,False,,True,,,,,
relsci.kkr.com,Submit Form,200,1521,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1215a578746e67c2cc6c701fa97c3d5d,5e10947d522805d19c470e09a425257e5b603cd99d43afffd946012f110264f5,ctls,sso.connect.pingidentity.com,,443,https://relsci.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-1705345403,65.216.176.44,HSTS,26,False,,,,Ping Identity Corporation,,https://sso.connect.pingidentity.com/sso/idp/SSO.saml2?idpid=152c9704-b9f5-4140-a3af-07a962ac02e2&SAMLRequest=fZFJa8MwEIXvhf4Hobv3LLKIAyahEOgS4tJDL0W2x0QgS65GjtN%2fX9ddSA%2ft9c18782yQtGqjue9O%2boDvPaAjpxbpZFPhYz2VnMjUCLXogXkruJFfnfLYz%2fknTXOVEbRC%2bR%2fQiCCddJoSnbbjL6IWcmamMVeGpWpN2PR0ivLeu41EWtYuEgXTDBKnsDiyGR0tBhBxB52Gp3QbpTCOPHCpRcnj2HCk5DPU5%2fFUZSms2dK8u%2b8jdHYt2ALsCdZjXgN54yGdH19RcjqY3A%2b%2bdr10bkOeRAMw%2bBbUFhJvzJtUBQPwRe8t%2bYka7Cr4JL7Mer4%2fbj3brs3SlZvJFfKDBsLwkFGG6EQKLkxthXu71NFfjQpsvaaqZX3GjuoZCOhpiQYwz7Df39u%2fQ4%3d&RelayState=,
samanage.kkr.com,Ping Identity,200,855,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1215a578746e67c2cc6c701fa97c3d5d,5e10947d522805d19c470e09a425257e5b603cd99d43afffd946012f110264f5,ctls,sso.connect.pingidentity.com,,443,https://samanage.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-1499724896,65.216.176.44,HSTS,22,False,,,,Ping Identity Corporation,,https://sso.connect.pingidentity.com/sso/sp/initsso?saasid=db398b0b-d46b-4b67-a9b5-b77fcdb0ec28&idpid=4e4de3c6-93e5-4a95-bf45-e1583c6ef45c,
saml.sso.kkr.com,Error,403,1842,saml.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,saml.sso.kkr.com,,443,https://saml.sso.kkr.com:443,https,,text/html,GET,203.193.8.54,/,2066412882,203.193.8.54,,58,False,,True,,,,,
sap.kkr.com,,200,3204,my301930.s4hana.ondemand.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=*.s4hana.cloud.sap, O=SAP SE, L=Walldorf, ST=Baden-Württemberg, C=DE",*.s4hana.cloud.sap,*.s4hana.ondemand.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3caa3f4cf09eb2f7f40014b02a9a0cc5,dec3c3267725891415d075ccb087e5627990b0c15a627586fe11031ae2c805bf,ctls,my301930.s4hana.ondemand.com,,443,https://sap.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-575387074,65.216.176.44,HSTS,1,False,,True,True,SAP SE,,https://my301930.s4hana.ondemand.com/ui,
sbc.kkr.com,,405,,sbc.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:35Z,2024-03-19T07:42:35Z,CN=sipdc02a.kkr.com,sipdc02a.kkr.com,lonsip.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",daeb2984efb410c3875a5b50a0031aa8,237a5ee024ac641e14a09305ba37fe4a5b934b5ea41aaf2be65588c45a0b8a86,ctls,sbc.kkr.com,,443,https://sbc.kkr.com:443,https,nginx,,GET,62.190.87.40,/,-1840324437,62.190.87.40,Nginx,1,False,,,True,,,,
seamless.kkr.com,Login,200,2894,sso.identity.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-29T07:29:43Z,2024-01-27T19:25:14Z,CN=sso.identity.kkr.com,sso.identity.kkr.com,east.sso.identity.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",446865b07b52c135f14bde634c6de47a,0d287a1499b160dbfc8719f50f9d280c677d434bb4e52e2ba15991cb3b2bdc0c,ctls,sso.identity.kkr.com,,443,https://seamless.kkr.com:443,https,,text/html,GET,65.216.176.44,/,-862303474,65.216.176.44,HSTS,1,False,,,,,,https://sso.identity.kkr.com/login/?spEntityID=https://www.seamless.com&goto=https://sso.identity.kkr.com/am/saml2/jsp/idpSSOInit.jsp?metaAlias%3D/KKR/Seamless%26spEntityID%3Dhttps://www.seamless.com%26redirected%3Dtrue,
sfpbt01.kkr.com,,404,18,sfpbt01.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-31T16:57:33Z,2024-03-03T16:57:33Z,CN=help.kkr.com,help.kkr.com,vapbt01.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",29d7248564e34cc192b361704f360eb0,9f59e53724da575b5d1ad59101f3807b9c07ff14f00cae27280567413c51090c,ctls,sfpbt01.kkr.com,,443,https://sfpbt01.kkr.com:443,https,Apache,text/html,GET,38.76.67.59,/,-694003434,38.76.67.59,HSTS,1,False,,,,,,,
sgmail.kkr.com,Not Found,404,1637,sgmail.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,sgmail.kkr.com,,443,https://sgmail.kkr.com:443,https,,text/html,GET,203.193.8.54,/,681743650,203.193.8.54,,54,False,,True,True,,,,
sgmail.sso.kkr.com,Not Found,404,1637,sgmail.sso.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T17:34:28Z,2024-04-26T07:40:26Z,CN=*.sso.kkr.com,*.sso.kkr.com,sso.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4eced77e68bf9b4c7bcdb68e6897a462,8abaf432e7713cffb83f9ef775be1bc83ea9d34361f1ac94d5389ec4cdd9d82c,ctls,sgmail.sso.kkr.com,,443,https://sgmail.sso.kkr.com:443,https,,text/html,GET,203.193.8.54,/,681743650,203.193.8.54,,54,False,,True,,,,,
sgvdi.sso.kkr.com,VMware Horizon,200,6729,sgvdi.sso.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,sgvdi.sso.kkr.com,,443,https://sgvdi.sso.kkr.com:443,https,,text/html,GET,202.95.104.53,/,1274734426,202.95.104.53,Java,106,False,,True,True,,,,
sgvpngw.kkr.com,GlobalProtect Portal,200,11444,sgvpngw.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-14T07:01:07Z,2024-06-14T07:01:07Z,CN=*.kkr.com,*.kkr.com,kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec32adf3f019aa14c98680e0bee3e6f6,03d3d66e72429aabd758b540a7e291d800a99e7fc7c411f13c158ac0fdea3627,ctls,sgvpngw.kkr.com,,443,https://sgvpngw.kkr.com:443,https,,text/html,GET,202.95.104.25,/,-492339404,202.95.104.25,HSTS,317,False,,True,,,,https://sgvpngw.kkr.com/global-protect/login.esp,
sip.o365-test.kkr.com,,404,75,sip.o365-test.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.o365-test.kkr.com,,443,https://sip.o365-test.kkr.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,1853657782,2603:1027:0:3::b,HSTS,4,False,,True,True,Microsoft Corporation,,,
sipfile.kkr.com,403 Forbidden,403,199,sipfile.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:34Z,2024-03-19T07:42:34Z,CN=sipdc01a.kkr.com,sipdc01a.kkr.com,vasipfile.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a5eb7d55d560b19100150bd59686a596,df6f46cfa3aea585739a44e9245686e5aaf6acb46fa2feb2d86192b29f2a16e6,ctls,sipfile.kkr.com,,443,https://sipfile.kkr.com:443,https,nginx,text/html,GET,65.216.176.27,/,658325731,65.216.176.27,Nginx,8,False,,,,,,,
sipfile.sso.kkr.com,403 Forbidden,403,199,sipfile.sso.kkr.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T07:42:34Z,2024-03-19T07:42:34Z,CN=sipdc01a.kkr.com,sipdc01a.kkr.com,vasipfile.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a5eb7d55d560b19100150bd59686a596,df6f46cfa3aea585739a44e9245686e5aaf6acb46fa2feb2d86192b29f2a16e6,ctls,sipfile.sso.kkr.com,,443,https://sipfile.sso.kkr.com:443,https,nginx,text/html,GET,65.216.176.27,/,658325731,65.216.176.27,Nginx,8,False,,,True,,,,
sit.portaltest.kkr.com,Dashboard - KKR Investor Portal,200,414,sit.portaltest.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T21:50:15Z,2024-01-28T03:18:26Z,CN=portaltest.kkr.com,portaltest.kkr.com,sit.portaltest.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a9398d9999047b52fda15426a53d6a60,1a3cc3b32cdbfda505af9e852e361e4ac4033a79d055eb237af4a929d68a4354,ctls,sit.portaltest.kkr.com,cloudfront,443,https://sit.portaltest.kkr.com:443,https,AmazonS3,text/html,GET,13.224.189.84,/,-1843954745,13.224.189.30,HSTS,1,False,True,,,,,,
smartsheet.kkr.com,Smartsheet.com,200,467,app.smartsheet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-02-04T23:59:59Z,CN=app.smartsheet.com,app.smartsheet.com,app.smartsheet.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66011afa89c823ae94ed7c0f8217e211,1b462dd88b0fd481c263a294db70656ea5bb6534cc4296622c84c14cf40c0864,ctls,app.smartsheet.com,,443,https://smartsheet.kkr.com:443,https,Apache,text/html,GET,65.216.176.44,/,-373469721,65.216.176.44,HSTS,23,False,,,,,url=https://sso.smartsheet.com/Shibboleth.sso/Login?entityID=urn%3ASmartsheet%3ASAML&target=https%3A%2F%2Fsso.smartsheet.com%2Fsaml%2Fproxy%3Fsx%3DCUWXbOrLoyMs-0AEESQe6D3K5ABQix0vBZROJKfgjOzu-1zRt21DkA%26s_rt%3DloginTicket,https://app.smartsheet.com/b/orgsso/9D0E01232CE02704BBD8F691A7438D95,
smartspaces-emea.kkr.com,,403,58,smartspaces-emea.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-06T17:37:59Z,2024-03-09T17:37:59Z,CN=smartspaces-emea.kkr.com,smartspaces-emea.kkr.com,www.smartspaces-emea.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3e6a659311dda06cd3e3c782cb6a9624,4485e6f541ac7adda461356d47b24cce1521d86d9fc52c49b80470be5788e80d,ctls,smartspaces-emea.kkr.com,,443,https://smartspaces-emea.kkr.com:443,https,,text/html,GET,62.190.87.73,/,-1840324437,62.190.87.73,HSTS,1,False,,,,,,,
socialmedia.kkr.com,KKR Employee Social Media Portal,200,8588,socialmedia.kkr.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T12:50:27Z,2024-03-14T12:50:27Z,CN=socialmedia.kkr.com,socialmedia.kkr.com,www.socialmedia.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1ffbdad15c2690f898c645ce1a4da6db,cce8276a883757b7b772d90dd4870a5ee7daf6cb4fc3eb7c3d58a8f1806000e7,ctls,socialmedia.kkr.com,cloudfront,443,https://socialmedia.kkr.com:443,https,,text/html,GET,13.225.78.65,/,1523946164,2600:9000:21f3:1600:d:5de6:d100:93a1,HSTS,2,False,True,,,,,,
sso-uat.identity.kkr.com,Login,200,2894,sso-uat.identity.kkr.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-27T07:41:24Z,2024-01-26T03:25:03Z,CN=sso-uat.identity.kkr.com,sso-uat.identity.kkr.com,west.sso-uat.identity.kkr.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",4de250c2a0b94d18bdf37d75f85bfa51,19b22dd3c7f8071aac06d3b47fe908b3c6b0006bed7076f203d46a09a98af4be,ctls,sso-uat.identity.kkr.com,,443,https://sso-uat.identity.kkr.com:443,https,,text/html,GET,174.129.139.61,/,2033315885,52.207.75.236,,1,False,,,,,,https://sso-uat.identity.kkr.com/login/,
