input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,final_url,csp_domains_
17-121-118-94.hp.payportal.net,404 Not Found,404,146,17-121-118-94.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-118-94.hp.payportal.net,google,443,https://17-121-118-94.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-119-17.hp.payportal.net,404 Not Found,404,146,17-121-119-17.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-119-17.hp.payportal.net,google,443,https://17-121-119-17.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-119-19.hp.payportal.net,404 Not Found,404,146,17-121-119-19.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-119-19.hp.payportal.net,google,443,https://17-121-119-19.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-120-10.hp.payportal.net,404 Not Found,404,146,17-121-120-10.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-120-10.hp.payportal.net,google,443,https://17-121-120-10.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-121-11.hp.payportal.net,404 Not Found,404,146,17-121-121-11.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-121-11.hp.payportal.net,google,443,https://17-121-121-11.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-122-43.hp.payportal.net,404 Not Found,404,146,17-121-122-43.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-122-43.hp.payportal.net,google,443,https://17-121-122-43.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-122-79.hp.payportal.net,404 Not Found,404,146,17-121-122-79.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-122-79.hp.payportal.net,google,443,https://17-121-122-79.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-122-90.hp.payportal.net,404 Not Found,404,146,17-121-122-90.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-122-90.hp.payportal.net,google,443,https://17-121-122-90.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-122-94.hp.payportal.net,404 Not Found,404,146,17-121-122-94.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-122-94.hp.payportal.net,google,443,https://17-121-122-94.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-123-34.hp.payportal.net,404 Not Found,404,146,17-121-123-34.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-123-34.hp.payportal.net,google,443,https://17-121-123-34.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-123-36.hp.payportal.net,404 Not Found,404,146,17-121-123-36.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-123-36.hp.payportal.net,google,443,https://17-121-123-36.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-123-55.hp.payportal.net,404 Not Found,404,146,17-121-123-55.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-123-55.hp.payportal.net,google,443,https://17-121-123-55.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-125-38.hp.payportal.net,404 Not Found,404,146,17-121-125-38.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-125-38.hp.payportal.net,google,443,https://17-121-125-38.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-125-66.hp.payportal.net,404 Not Found,404,146,17-121-125-66.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-125-66.hp.payportal.net,google,443,https://17-121-125-66.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-125-98.hp.payportal.net,404 Not Found,404,146,17-121-125-98.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-125-98.hp.payportal.net,google,443,https://17-121-125-98.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-126-53.hp.payportal.net,404 Not Found,404,146,17-121-126-53.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-126-53.hp.payportal.net,google,443,https://17-121-126-53.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-127-10.hp.payportal.net,404 Not Found,404,146,17-121-127-10.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-127-10.hp.payportal.net,google,443,https://17-121-127-10.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-121-127-22.hp.payportal.net,404 Not Found,404,146,17-121-127-22.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-121-127-22.hp.payportal.net,google,443,https://17-121-127-22.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-58-98-38.hp.payportal.net,404 Not Found,404,146,17-58-98-38.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-58-98-38.hp.payportal.net,google,443,https://17-58-98-38.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
17-58-98-62.hp.payportal.net,404 Not Found,404,146,17-58-98-62.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,17-58-98-62.hp.payportal.net,google,443,https://17-58-98-62.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
23newelasticbeanstalk.hp.payportal.net,404 Not Found,404,146,23newelasticbeanstalk.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,23newelasticbeanstalk.hp.payportal.net,google,443,https://23newelasticbeanstalk.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
429d.hp.payportal.net,404 Not Found,404,146,429d.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,429d.hp.payportal.net,google,443,https://429d.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
44b2.hp.payportal.net,404 Not Found,404,146,44b2.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,44b2.hp.payportal.net,google,443,https://44b2.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
49-courier.hp.payportal.net,404 Not Found,404,146,49-courier.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,49-courier.hp.payportal.net,google,443,https://49-courier.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
602b.hp.payportal.net,404 Not Found,404,146,602b.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,602b.hp.payportal.net,google,443,https://602b.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
66-220-157-82.hp.payportal.net,404 Not Found,404,146,66-220-157-82.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,66-220-157-82.hp.payportal.net,google,443,https://66-220-157-82.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
69-171-232-71.hp.payportal.net,404 Not Found,404,146,69-171-232-71.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,69-171-232-71.hp.payportal.net,google,443,https://69-171-232-71.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
69-171-232-77.hp.payportal.net,404 Not Found,404,146,69-171-232-77.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,69-171-232-77.hp.payportal.net,google,443,https://69-171-232-77.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
69-171-244-70.hp.payportal.net,404 Not Found,404,146,69-171-244-70.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,69-171-244-70.hp.payportal.net,google,443,https://69-171-244-70.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
69-171-244-73.hp.payportal.net,404 Not Found,404,146,69-171-244-73.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,69-171-244-73.hp.payportal.net,google,443,https://69-171-244-73.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
69-171-244-78.hp.payportal.net,404 Not Found,404,146,69-171-244-78.hp.payportal.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-07-30T03:29:41Z,2024-07-29T03:29:41Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,853fca858fc5ba22415f0d1166176f96,658a5707a8454764feae26aed1d65a4c48e37489a86ff526d4221b55ee48e1be,ctls,69-171-244-78.hp.payportal.net,google,443,https://69-171-244-78.hp.payportal.net:443,https,text/html,GET,35.222.187.28,/,1494302000,35.222.187.28,HSTS,8,False,True,,,,
