input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
brokercheck.finra.org,"BrokerCheck - Find a broker, investment or financial advisor",200,5124,brokercheck.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=brokercheck.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",brokercheck.finra.org,"Cloudflare, Inc.",brokercheck.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",bc9918b741690a87a4e77c4b81800db6,18b1882ace62d9a1bc842a723e391b63bf753b54922572dabf94dd8547f1963c,,ctls,brokercheck.finra.org,cloudflare,443,https://brokercheck.finra.org:443,https,cloudflare,text/html,GET,104.18.16.220,/,-1049689722,2606:4700::6812:11dc,HSTS,48,False,True,,www.googletagmanager.com,
brokercheck.qa.finra.org,"BrokerCheck - Find a broker, investment or financial advisor",200,5124,brokercheck.qa.finra.org,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=brokercheck.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",brokercheck.qa.finra.org,"Cloudflare, Inc.",brokercheck.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a0944f1e9baf89daed6544a9cd5a9fe0,c662a6d221982a39a2fbcf67629af585907332ee9dbc3713b9ad95c1b90dbb8a,,ctls,brokercheck.qa.finra.org,cloudflare,443,https://brokercheck.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.14.81,/,895087164,2606:4700::6812:f51,HSTS,48,False,True,,www.google.com,
cam.qa.finra.org,,403,243,cam.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=cam.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cam.qa.finra.org,"Cloudflare, Inc.",cam.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3960aa193188b16967bed4c30d48d736,96ab3121f0cafb4ec81f0ae319c4091019f95061739e9cec9d6625551fdba2f8,,ctls,cam.qa.finra.org,cloudflare,443,https://cam.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.10.185,/,1057458165,2606:4700::6812:bb9,Cloudflare Bot Management,2,False,True,,,
careers.finra.org,Careers | FINRA.org,200,108812,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,,443,https://careers.finra.org:443,https,cloudflare,text/html,GET,34.230.163.225,/,1489961394,34.197.144.26,Varnish,1135,False,,,,https://www.finra.org/careers
cboe.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://cboe.finra.org:443,https,cloudflare,text/html,GET,104.18.1.91,/,1111311122,2606:4700::6812:15b,HSTS,66,False,True,,*.duosecurity.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://reg.finra.org:443/cboe
cdn.dev.finra.org,,403,243,cdn.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-01T00:00:00Z,2024-06-30T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4d265a0b8292273fe97e6d0c8609bb78,a2a5e3d9a264519209bafd2dbcd20026422faeefc5b0ae855a46ca085862e15e,,ctls,cdn.dev.finra.org,cloudflare,443,https://cdn.dev.finra.org:443,https,cloudflare,application/xml,GET,104.18.31.191,/,1706816788,2606:4700::6812:1fbf,Cloudflare Bot Management,2,False,True,,,
cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,cdnjs.cloudflare.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T00:00:00Z,2024-07-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",380a56ffb036e768cf453e6f16eb5414,d99edad76f5ae08716f33ea0a8348b84b7b098302d18d853e63c090619480754,True,ctls,cdnjs.cloudflare.com,cloudflare,443,https://cdnjs.cloudflare.com:443,https,cloudflare,text/html,GET,104.17.25.14,/,2023033722,2606:4700::6811:180e,HTTP/3,169,False,True,,,
ce-api.finra.org,,403,42,ce-api.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-22T13:46:52Z,2023-09-20T14:45:48Z,CN=ce-api.finra.org,ce-api.finra.org,,ce-api.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,f43a0553810ecc40a7ac7e8c5245a5d3,8c391c09f1c7a18038fd515350e8b6931acce35ab642a599da6cd0493fbfc6ab,,ctls,ce-api.finra.org,cloudflare,443,https://ce-api.finra.org:443,https,cloudflare,application/json,GET,104.18.24.94,/,768769774,2606:4700::6812:185e,Cloudflare Bot Management,1,False,True,,,
ce-api.qa.finra.org,,403,42,ce-api.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-19T23:59:59Z,"CN=ce-api.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ce-api.qa.finra.org,"Cloudflare, Inc.",*.ce-api.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5d1db56302951956b7d7f6f92f0f6868,7761e546b81638e2c282214461af9ccffe8a1a07b16cba571c6d4c93441ca7d8,True,ctls,ce-api.qa.finra.org,cloudflare,443,https://ce-api.qa.finra.org:443,https,cloudflare,application/json,GET,104.18.20.209,/,768769774,2606:4700::6812:15d1,Cloudflare Bot Management,1,False,True,,,
ce-ui-int.ceplatfm.qa.finra.org,,403,243,ce-ui-int.ceplatfm.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-19T00:04:19Z,2023-10-17T01:03:16Z,CN=ce-ui-int.ceplatfm.qa.finra.org,ce-ui-int.ceplatfm.qa.finra.org,,ce-ui-int.ceplatfm.qa.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,6127cad0e5fcfa8da82a2cd7cc900ac4,af124c77a1e2fb65b8e2984790aece50c9d702c3157a33d4394c876788cbe903,,ctls,ce-ui-int.ceplatfm.qa.finra.org,cloudflare,443,https://ce-ui-int.ceplatfm.qa.finra.org:443,https,cloudflare,application/xml,GET,104.18.0.8,/,2104046819,2606:4700::6812:108,Cloudflare Bot Management,2,False,True,,,
ceonline-qa2.qa.finra.org,CE in FinPro | FINRA.org,200,99521,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,cloudflare,443,https://ceonline-qa2.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.30.66,/,1111311122,2606:4700::6812:1f42,Varnish,926,False,True,,,https://www.finra.org/registration-exams-ce/finpro/ce
ceonline.finra.org,CE in FinPro | FINRA.org,200,99521,www.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=www.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.finra.org,"Cloudflare, Inc.",www.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1b50c81ef9d284ecfb5644b522f10ecd,de26464ec90d2e3e7d58438c6d6c150397fe10653b33d52ecd8853928d357dbf,,ctls,www.finra.org,cloudflare,443,https://ceonline.finra.org:443,https,cloudflare,text/html,GET,104.18.15.34,/,1111311122,2606:4700::6812:f22,Varnish,926,False,True,,,https://www.finra.org/registration-exams-ce/finpro/ce
code.jquery.com,jQuery CDN,200,21366,releases.jquery.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-11T00:00:00Z,2024-07-14T23:59:59Z,CN=*.jquery.com,*.jquery.com,,jquery.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0d0748b17215db48e644e4474a5dbd30,b1ca3a23ba701d183fec99d7be6db2fd665f5ca77d7fc1fc16d1fd894bcc1534,True,ctls,releases.jquery.com,,443,https://code.jquery.com:443,https,nginx,text/html,GET,69.16.175.10,/,299032747,2001:4de0:ac18::1:a:2a,WordPress:4.5.2,463,False,,,,https://releases.jquery.com/
conemifyoucan.qa.finra.org,Con Em If You Can,200,21770,conemifyoucan.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-01T00:00:00Z,2024-06-30T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",conemifyoucan.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",817af30d45c0d7776861f5e7f8295332,5bdd8c6058b0ec44bf68b576383b178460b92bb3e1afd1fe5c015bb444654a35,,ctls,conemifyoucan.qa.finra.org,cloudflare,443,https://conemifyoucan.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.15.7,/,2110757933,2606:4700::6812:e07,YouTube,522,False,True,,*.gstatic.com,
contacts.qa.finra.org,,403,42,contacts.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-02T00:00:00Z,2024-01-02T23:59:59Z,"CN=contacts.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",contacts.qa.finra.org,"Cloudflare, Inc.",contacts.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3ee61185162846d9fb0332ffdb68af10,b94aef60d301b8f303b79f5f89496930d91e9dba16ac5aae9e4756869b87b6ba,,ctls,contacts.qa.finra.org,cloudflare,443,https://contacts.qa.finra.org:443,https,cloudflare,application/json,GET,104.18.14.205,/,768769774,2606:4700::6812:ecd,Cloudflare Bot Management,1,False,True,,,
crcp.finra.org,Please Wait While Redirecting to Login page,200,1674,ews.fip.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ews.fip.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews.fip.finra.org,"Cloudflare, Inc.",ews.fip.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94ed9a5110da367cf92699100d9b548d,38de7855aa911834ebdd6095e2893ec5bfaf948b800ebb2a88e3de236a150b97,,ctls,ews.fip.finra.org,cloudflare,443,https://crcp.finra.org:443,https,cloudflare,text/html,GET,104.18.22.5,/,1111311122,2606:4700::6812:1705,HSTS,66,False,True,,https://finra.amelia.com,https://ews.fip.finra.org/fip/?realm=ews&goto=https://crcp.finra.org:443/crcp/index.html
crcp.qa.finra.org,Please Wait While Redirecting to Login page,200,1674,ews-qaint.fip.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=ews-qaint.fip.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ews-qaint.fip.qa.finra.org,"Cloudflare, Inc.",*.ews-qaint.fip.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5fa6ccb3f2f14685de92b167e5dd5288,c6713fc47b60f9b8fadaed987311df00241139699fb4186645809db8cad0aa5b,True,ctls,ews-qaint.fip.qa.finra.org,cloudflare,443,https://crcp.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.20.80,/,1111311122,2606:4700::6812:1550,HSTS,66,False,True,,https://finra.dev.amelia.com,https://ews-qaint.fip.qa.finra.org/fip/?realm=ews&goto=https://crcp.qa.finra.org:443/crcp/index.html
crd.firms.finra.org,,200,809,crd.firms.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-03-09T23:59:59Z,CN=crd.finra.org,crd.finra.org,,fprd.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07447b7c79709642b2d4244c3ad612e4,80438cf5dc3abf8b82eb93e19d66a3c8f8716a318160400a57f6e9aaf2df3c04,,ctls,crd.firms.finra.org,,443,https://crd.firms.finra.org:443,https,awselb/2.0,text/html,GET,3.91.113.205,/,-702738798,35.172.252.238,,2,False,,,,
crdprodmirror.firms.qc.finra.org,503 Service Temporarily Unavailable,503,162,crdprodmirror.firms.qc.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-05T00:00:00Z,2024-08-02T23:59:59Z,CN=prodmirror.crd.finra.org,prodmirror.crd.finra.org,,filing-prodmirror.crd.finra.org,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,650025282b58ac7152ea3719285bd5d4,d08439bc420becccbf975f4b521a51f0ff65b1b719c6a8a06601f85a4ca26f4f,,ctls,crdprodmirror.firms.qc.finra.org,,443,https://crdprodmirror.firms.qc.finra.org:443,https,awselb/2.0,text/html,GET,52.72.142.173,/,1862162275,54.92.238.208,,7,False,,True,,
create-individual.datacollection.finra.org,Create Individual Demo,200,4412,create-individual.datacollection.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T00:00:00Z,2024-06-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",17f0dd01cfdd8e53451cf1a0ee6960a4,12305b662885b061c3f63548031b4023b760e22ff942e4e43b212a50e59557de,,ctls,create-individual.datacollection.finra.org,cloudflare,443,https://create-individual.datacollection.finra.org:443,https,cloudflare,text/html,GET,104.18.21.213,/,1201414256,2606:4700::6812:15d5,Cloudflare Bot Management,94,False,True,,,
crs-upload.datacollection.qa.finra.org,Form CRS,200,2968,crs-upload.datacollection.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-14T00:00:00Z,2024-06-13T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",crs-upload.datacollection.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",f88c1aab80e55a3516da1300b4bc2130,ce69fbc7df75194e86b29c8d640a2d2e07411de6b3d4740da2e2094aa885362d,,ctls,crs-upload.datacollection.qa.finra.org,cloudflare,443,https://crs-upload.datacollection.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.8.79,/,803675737,2606:4700::6812:94f,Cloudflare Bot Management,27,False,True,,,
ct.acquia.finra.org,,403,16,ct.acquia.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=ct.acquia.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ct.acquia.finra.org,"Cloudflare, Inc.",ct.acquia.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3f9080c4a664692156872b7897493be3,430dde74de9c584d09ecb50901d77b166d4920aded638ef7e4bf3955504a3f54,,ctls,ct.acquia.finra.org,cloudflare,443,https://ct.acquia.finra.org:443,https,cloudflare,text/plain,GET,104.18.14.101,/,1268003052,2606:4700::6812:f65,Cloudflare Bot Management,1,False,True,,,
ct.developer.finra.org,,403,16,ct.developer.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-10T00:00:00Z,2024-06-09T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0e5bfc4edd67dc46b429d42aa3f73018,8e853f84926428fdd4f4e4fa6dc7b717d40a328ea06d5e454d09424c4cf784bc,,ctls,ct.developer.finra.org,cloudflare,443,https://ct.developer.finra.org:443,https,cloudflare,text/plain,GET,104.18.23.93,/,1268003052,2606:4700::6812:165d,Cloudflare Bot Management,1,False,True,,,
datadelivery.finra.org,Finra Automated Data Delivery System®,200,4523,myfiles.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=myfiles.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myfiles.finra.org,"Cloudflare, Inc.",myfiles.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c74ee4f86e80a6469310986c3a02a3db,15cedb051e499c13f9cb78cf696be3473bde34ffbd0d52191bf49006658cb8f2,,ctls,myfiles.finra.org,cloudflare,443,https://datadelivery.finra.org:443,https,cloudflare,text/html,GET,104.18.6.133,/,331245720,2606:4700::6812:785,Cloudflare Bot Management,114,False,True,,,https://myfiles.finra.org/myfiles-ui/tradeJournals
ddwa-cdn-us-east-1.ddwa.finra.org,,403,243,ddwa-cdn-us-east-1.ddwa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-30T01:38:19Z,2023-09-28T02:37:15Z,CN=ddwa-cdn-us-east-1.ddwa.finra.org,ddwa-cdn-us-east-1.ddwa.finra.org,,ddwa-cdn-us-east-1.ddwa.finra.org,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,1567f3af2b025d81b57111745f0e1276,d43252376f9f4084ff281040fb4e8d59e17d9df92eb8011f7691899e733d5dfe,,ctls,ddwa-cdn-us-east-1.ddwa.finra.org,cloudflare,443,https://ddwa-cdn-us-east-1.ddwa.finra.org:443,https,cloudflare,application/xml,GET,104.18.3.153,/,-557581889,2606:4700::6812:299,Cloudflare Bot Management,2,False,True,,,
ddwa.qa.finra.org,Origin DNS error | ddwa.qa.finra.org | Cloudflare,530,6202,ddwa.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-16T00:00:00Z,2023-09-15T23:59:59Z,"CN=ddwa.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ddwa.qa.finra.org,"Cloudflare, Inc.",*.ddwa.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",270eba969e3664600971eebd7d658b0f,4907b4a1915c9bcc76821ff593f1e397b404bfbb982f3ebe54a4f1621d9c0b44,True,ctls,ddwa.qa.finra.org,cloudflare,443,https://ddwa.qa.finra.org:443,https,cloudflare,text/html,GET,104.18.20.148,/,210643521,2606:4700::6812:1594,Cloudflare,92,False,True,,,
desktop.finra.org,Citrix Gateway,200,2450,desktop.finra.org,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-11-02T15:33:48Z,2023-11-02T15:33:48Z,"CN=*.finra.org, O=Financial Industry Regulatory Authority\, Inc., L=Rockville, ST=Maryland, C=US",*.finra.org,"Financial Industry Regulatory Authority, Inc.",finra.org,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0ae698c600f76106a1db451cfb3a4cdd,e50851117e0d955e9fb9b08efcfe1103ff1fb293ab67ceabbb98d59b89643f8e,True,ctls,desktop.finra.org,,443,https://desktop.finra.org:443,https,Apache,text/html,GET,20.7.29.130,/,12023395,20.7.29.130,HSTS,63,False,,,,https://desktop.finra.org/vpn/index.html
developer.finra.org,Home | FINRA API Developer Center,200,77266,developer.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=developer.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",developer.finra.org,"Cloudflare, Inc.",developer.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ba80c5b432faa7d42d2b41428c7874df,c30e40f791e9eb9b39b99bbb1667171c225fae03eab2515fbeaa1df9b2d0d531,,ctls,developer.finra.org,cloudflare,443,https://developer.finra.org:443,https,cloudflare,text/html,GET,104.18.29.201,/,997500400,2606:4700::6812:1dc9,Varnish,954,False,True,,,
dfo.dev.finra.org,,403,16,dfo.dev.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-15T00:00:00Z,2023-09-14T23:59:59Z,"CN=dfo.dev.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",dfo.dev.finra.org,"Cloudflare, Inc.",dfo.dev.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94397acbfbc138ef46447996eba496ac,709824c9ce07eefba4b5af5981d0bc70c776fb518f433b1febfa62d78d9c5ec7,True,ctls,dfo.dev.finra.org,cloudflare,443,https://dfo.dev.finra.org:443,https,cloudflare,text/plain,GET,104.18.8.64,/,1268003052,2606:4700::6812:940,Cloudflare Bot Management,1,False,True,,,
dfo.qa.finra.org,,403,16,dfo.qa.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-15T00:00:00Z,2023-09-14T23:59:59Z,"CN=dfo.qa.finra.org, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",dfo.qa.finra.org,"Cloudflare, Inc.",*.dfo.qa.finra.org,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",04ff34e4e2040fa5508ca449ad6ceacf,5038972861d6a206eee7ac07d708c4d4576b69f91dc5a6608a07bbb3433d8a65,True,ctls,dfo.qa.finra.org,cloudflare,443,https://dfo.qa.finra.org:443,https,cloudflare,text/plain,GET,104.18.18.197,/,1268003052,2606:4700::6812:13c5,Cloudflare Bot Management,1,False,True,,,
di-schemas.datacollection.finra.org,,403,243,di-schemas.datacollection.finra.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7620926f3dee382953b02963146e87d2,22557eec7dd44f97985dc7954ced32d6ca37281970332a3e387903d68dd97652,,ctls,di-schemas.datacollection.finra.org,cloudflare,443,https://di-schemas.datacollection.finra.org:443,https,cloudflare,application/xml,GET,104.18.20.213,/,-1547847310,2606:4700::6812:15d5,Cloudflare Bot Management,2,False,True,,,
di.s3.finra.org,,403,243,di.s3.finra.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T16:35:27Z,2024-04-04T16:35:27Z,"CN=*.s3.finra.org, O=Financial Industry Regulatory Authority\, Inc., L=Rockville, ST=Maryland, C=US",*.s3.finra.org,"Financial Industry Regulatory Authority, Inc.",s3.finra.org,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",36994085278125aba621082e0573a91a,28a3d99bb1856ba40778d2e7b666f5ca184770e498247a1d525b58563269d969,True,ctls,di.s3.finra.org,,443,https://di.s3.finra.org:443,https,AmazonS3,application/xml,GET,34.231.132.117,/,1097827452,34.231.132.117,Amazon Web Services,2,False,,,,
