input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,content_type,tls_mismatched,final_url,cdn_name,cdn,csp_domains_,tls_self_signed
ualaki-partnerservices.united.com,,500,232,ualaki-partnerservices.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=partnerservices.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",partnerservices.united.com,"United Airlines, Inc.",partnerservices.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,abab529646c9da687b58e271ef881141,039f03adf832f2a6eaa7dbb6fe44152cf8b0be5bf21c63a041b431cd468d5523,ctls,ualaki-partnerservices.united.com,443,https://ualaki-partnerservices.united.com:443,https,,GET,12.169.195.74,/,-806471848,216.136.1.74,IBM DataPower,10,False,,text/xml,True,,,,,
ualaki-pct-ext-dpauth.ual.com,,200,,ualaki-pct-ext-dpauth.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-11T00:00:00Z,2024-04-10T23:59:59Z,"CN=pct-ext-dpauth.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pct-ext-dpauth.ual.com,"United Airlines, Inc.",pct-ext-dpapi.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,93979c20d6123f270c39e6c654e3a05d,e80be18bff2f5099bf5ca9c840e62f0399c11276f4df2ae14e1e56364257822a,ctls,ualaki-pct-ext-dpauth.ual.com,443,https://ualaki-pct-ext-dpauth.ual.com:443,https,Kestrel,GET,216.136.1.102,/,-1840324437,12.169.195.102,Microsoft ASP.NET,1,False,,,True,,,,,
ualaki-pfoxtms-authsvc.ual.com,,500,,ualaki-pfoxtms-authsvc.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-21T23:59:59Z,"CN=pfoxtms-authsvc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pfoxtms-authsvc.ual.com,"United Airlines, Inc.",pfoxtms-enfsvc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,56fa6c1f30aeeb3a84688bf5c72af648,c8439c091a8a87151c7ce3ca26584014253284717431a4008bef0fbb5611c316,ctls,ualaki-pfoxtms-authsvc.ual.com,443,https://ualaki-pfoxtms-authsvc.ual.com:443,https,,GET,161.215.211.46,/,-1840324437,161.215.211.46,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-pfoxtms-enfsvc.ual.com,,401,,ualaki-pfoxtms-enfsvc.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-21T23:59:59Z,"CN=pfoxtms-authsvc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pfoxtms-authsvc.ual.com,"United Airlines, Inc.",pfoxtms-enfsvc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,56fa6c1f30aeeb3a84688bf5c72af648,c8439c091a8a87151c7ce3ca26584014253284717431a4008bef0fbb5611c316,ctls,ualaki-pfoxtms-enfsvc.ual.com,443,https://ualaki-pfoxtms-enfsvc.ual.com:443,https,,GET,161.215.211.47,/,-1840324437,161.215.211.47,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-pndcapiauth.ual.com,,500,,ualaki-pndcapiauth.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-18T00:00:00Z,2024-05-13T23:59:59Z,"CN=pndcapiauth.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pndcapiauth.ual.com,"United Airlines, Inc.",pndcapiauth.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,639587379652b2b93a83ced7a4b194b6,70493cdb057f01684ee7f22917b5da771d69e9776fdf4be2ae1b84d3c90b5da4,ctls,ualaki-pndcapiauth.ual.com,443,https://ualaki-pndcapiauth.ual.com:443,https,,GET,161.215.211.10,/,-1840324437,161.215.211.10,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-pndcapiauth2.ual.com,,404,,ualaki-pndcapiauth2.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=pualdpauth2.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pualdpauth2.ual.com,"United Airlines, Inc.",pndcapigw2.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2152a40104b1aaecf02571a205b677ed,90aeb61460642cd421c1e7c12a48305617e32bc6440558db92d2aa2530050852,ctls,ualaki-pndcapiauth2.ual.com,443,https://ualaki-pndcapiauth2.ual.com:443,https,,GET,161.215.211.31,/,-1840324437,161.215.211.31,IBM DataPower,1,False,,,True,,,,,
ualaki-pndcapiauth3.ual.com,,404,,ualaki-pndcapiauth3.ual.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2023-07-21T00:00:00Z,2024-08-13T23:59:59Z,"CN=airporthubops-authsvc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",airporthubops-authsvc.ual.com,"United Airlines, Inc.",pndcapiauth3.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,586a9b946af3bef3a6fffd8b00f96a56,4039ef1e16dd9add689ef0757f340278a6d46d614d2a825aeb12ee665f896787,ctls,ualaki-pndcapiauth3.ual.com,443,https://ualaki-pndcapiauth3.ual.com:443,https,,GET,161.215.211.35,/,-1840324437,161.215.211.35,IBM DataPower,1,False,,,True,,,,,
ualaki-pndcapigw.ual.com,,401,514,ualaki-pndcapigw.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-18T00:00:00Z,2024-05-13T23:59:59Z,"CN=pndcapigw.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pndcapigw.ual.com,"United Airlines, Inc.",pndcapigw.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8bc37a308263a9a9c493adc6a9752c25,c8d22d78531797f8582e56111e2c667c3a87d54b16f0272a68528ada0276484f,ctls,ualaki-pndcapigw.ual.com,443,https://ualaki-pndcapigw.ual.com:443,https,,GET,161.215.211.11,/,1951271075,161.215.211.11,IBM DataPower,1,False,,application/json,True,,,,,
ualaki-pndcapigw2.ual.com,,404,,ualaki-pndcapigw2.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=pualdpauth2.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pualdpauth2.ual.com,"United Airlines, Inc.",pndcapigw2.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2152a40104b1aaecf02571a205b677ed,90aeb61460642cd421c1e7c12a48305617e32bc6440558db92d2aa2530050852,ctls,ualaki-pndcapigw2.ual.com,443,https://ualaki-pndcapigw2.ual.com:443,https,,GET,161.215.211.32,/,-1840324437,161.215.211.32,IBM DataPower,1,False,,,True,,,,,
ualaki-pndceocsvcs.ual.com,,500,270,ualaki-pndceocsvcs.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-07T00:00:00Z,2024-07-02T23:59:59Z,"CN=pndceocsvcs.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",pndceocsvcs.ual.com,"United Airlines, Inc.",popceocsvcs.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1079c77edaed1c1fec6265e66d75c293,916b5a99a162eb2593a333631011535420920a6b41523f6b67718a6f44762cce,ctls,ualaki-pndceocsvcs.ual.com,443,https://ualaki-pndceocsvcs.ual.com:443,https,,GET,161.215.211.58,/,232894456,161.215.211.58,IBM DataPower,2,False,,text/xml,True,,,,,
ualaki-prefoxtms-authsvc.ual.com,,500,,ualaki-prefoxtms-authsvc.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-21T23:59:59Z,"CN=prefoxtms-authsvc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",prefoxtms-authsvc.ual.com,"United Airlines, Inc.",prefoxtms-enfsvc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,71268695425c5d145171898badc086d0,67782db29d52f006cf718295e77c9a3e56e309cdd811b0b387074a32023ed1ef,ctls,ualaki-prefoxtms-authsvc.ual.com,443,https://ualaki-prefoxtms-authsvc.ual.com:443,https,,GET,161.215.211.44,/,-1840324437,161.215.211.44,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-prefoxtms-enfsvc.ual.com,,401,,ualaki-prefoxtms-enfsvc.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-21T23:59:59Z,"CN=prefoxtms-authsvc.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",prefoxtms-authsvc.ual.com,"United Airlines, Inc.",prefoxtms-enfsvc.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,71268695425c5d145171898badc086d0,67782db29d52f006cf718295e77c9a3e56e309cdd811b0b387074a32023ed1ef,ctls,ualaki-prefoxtms-enfsvc.ual.com,443,https://ualaki-prefoxtms-enfsvc.ual.com:443,https,,GET,161.215.211.45,/,-1840324437,161.215.211.45,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-prendcapiauth.ual.com,,404,,ualaki-prendcapiauth.ual.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2023-07-20T00:00:00Z,2024-07-29T23:59:59Z,"CN=prendcapiauth.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",prendcapiauth.ual.com,"United Airlines, Inc.",prendcapigw.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,5aa8790a0ae3851ee4d064d3b1470c8f,cffba4e104d5c794a4fa0790c7c1b985ab963092e4ab5b92908a0e0b7e82804e,ctls,ualaki-prendcapiauth.ual.com,443,https://ualaki-prendcapiauth.ual.com:443,https,,GET,161.215.211.37,/,-1840324437,161.215.211.37,IBM DataPower,1,False,,,True,,,,,
ualaki-remotectx.ual.com,Citrix Gateway,200,2450,ualaki-remotectx.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-05T00:00:00Z,2024-07-02T23:59:59Z,"CN=remotectx.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",remotectx.ual.com,"United Airlines, Inc.",remotectx.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,dabc1b887f5343858f09ac947628f1b4,ed94be082847f6acf9f2af32d1ced6f1232894412ce63d988e6bfbbfa888053e,ctls,ualaki-remotectx.ual.com,443,https://ualaki-remotectx.ual.com:443,https,Apache,GET,209.87.118.80,/,12023395,209.87.118.80,HSTS,63,False,,text/html,True,https://ualaki-remotectx.ual.com/vpn/index.html,,,,
ualaki-resvdi.ual.com,Citrix Gateway,200,2450,ualaki-resvdi.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-13T00:00:00Z,2024-08-12T23:59:59Z,"CN=resvdi.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",resvdi.ual.com,"United Airlines, Inc.",resvdi.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,624c32e193f0ed33c97c4d1a99bc6a27,ece639dbce139c423defae1309b5656b8012bcd92f78a323ef93191ffaa3eeff,ctls,ualaki-resvdi.ual.com,443,https://ualaki-resvdi.ual.com:443,https,Apache,GET,209.87.118.98,/,12023395,209.87.118.98,HSTS,63,False,,text/html,True,https://ualaki-resvdi.ual.com/vpn/index.html,,,,
ualaki-salesinsight.united.com,Default Page,200,367,ualaki-salesinsight.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-03T23:59:59Z,"CN=salesinsight.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",salesinsight.ual.com,"United Airlines, Inc.",salesinsight.nam.coair.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9b5fdbe5eb3d52f7c2a8b63b190e5899,253524ff3947e64c8ec09b8e1b85e45bd3ca08644cd7385df2cea99e3b7d07c9,ctls,ualaki-salesinsight.united.com,443,https://ualaki-salesinsight.united.com:443,https,Microsoft-IIS/8.0,GET,161.215.211.28,/,1631801191,161.215.211.28,Windows Server,23,False,,text/html,True,,,,,
ualaki-schedulep.united.com,IIS Windows Server,200,703,ualaki-schedulep.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-13T00:00:00Z,2023-08-08T23:59:59Z,"CN=schedulep.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",schedulep.united.com,"United Airlines, Inc.",schedulep.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,251a969c63323a1c17d2296cd50e9d1b,1ba19f90570ecf45583d3ccd3e435e4ee09eb7994fcd0fe2fa4b2b6968480a11,ctls,ualaki-schedulep.united.com,443,https://ualaki-schedulep.united.com:443,https,Microsoft-IIS/10.0,GET,216.136.1.81,/,1631801191,12.169.195.81,Windows Server,32,False,,text/html,True,,,,,
ualaki-schedules.united.com,403 - Forbidden: Access is denied.,403,1233,ualaki-schedules.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-13T00:00:00Z,2023-08-08T23:59:59Z,"CN=schedules.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",schedules.united.com,"United Airlines, Inc.",schedules.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2033a18b43e0d05ab6d7eb998a07035a,4fbc5b4d7ef2f60e87e7dc470a8bf2abb41cfb00ae8179991863886c678212d9,ctls,ualaki-schedules.united.com,443,https://ualaki-schedules.united.com:443,https,Microsoft-IIS/8.5,GET,216.136.1.82,/,1631801191,12.169.195.82,Windows Server,30,False,,text/html,True,,,,,
ualaki-scsmcdpauth.ual.com,,500,,ualaki-scsmcdpauth.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=partnergw-csmc.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",partnergw-csmc.united.com,"United Airlines, Inc.",partnergw.united.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d689e7e60d437abe428a860cce88bb7c,9cdfc7dc39e3452490ddf71e579f629b8abd9ee7f9fe00449220ba77fa3bf336,ctls,ualaki-scsmcdpauth.ual.com,443,https://ualaki-scsmcdpauth.ual.com:443,https,,GET,12.169.195.96,/,-1840324437,216.136.1.96,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-scsmcdpgw.ual.com,,401,,ualaki-scsmcdpgw.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=partnergw-csmc.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",partnergw-csmc.united.com,"United Airlines, Inc.",partnergw.united.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d689e7e60d437abe428a860cce88bb7c,9cdfc7dc39e3452490ddf71e579f629b8abd9ee7f9fe00449220ba77fa3bf336,ctls,ualaki-scsmcdpgw.ual.com,443,https://ualaki-scsmcdpgw.ual.com:443,https,,GET,12.169.195.95,/,-460130156,216.136.1.95,IBM DataPower,1,False,,,True,,,,,
ualaki-smartphone-preview.united.com,403 - Forbidden: Access is denied.,403,1233,ualaki-smartphone-preview.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-15T00:00:00Z,2024-01-04T23:59:59Z,"CN=smartphone-preview.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",smartphone-preview.united.com,"United Airlines, Inc.",smartphone-preview.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,26a38f477a7d51f31218ce951e2b7c56,a90f8a1d50be5b579603a3da2c938f9b25dfffa64ebd552a96907106c4574d27,ctls,ualaki-smartphone-preview.united.com,443,https://ualaki-smartphone-preview.united.com:443,https,,GET,216.136.1.37,/,1631801191,12.169.195.37,,30,False,,text/html,True,,,,https:,
ualaki-smartphone-prodperf.united.com,Service Unavailable,503,326,ualaki-smartphone-prodperf.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-08T23:59:59Z,"CN=smartphone-prodperf.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",smartphone-prodperf.united.com,"United Airlines, Inc.",mobile-prodperf.united.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,37d4015ea0e31b5b0409a4b2c2af7e67,679b5c866ae568f27cea74583f7f2f9b93048c26734d4d53e23733e8ff651b28,ctls,ualaki-smartphone-prodperf.united.com,443,https://ualaki-smartphone-prodperf.united.com:443,https,Microsoft-HTTPAPI/2.0,GET,12.169.195.50,/,1631801191,12.169.195.50,Microsoft HTTPAPI:2.0,7,False,,text/html,True,,,,,
ualaki-sndcapiauth.ual.com,,500,,ualaki-sndcapiauth.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-17T00:00:00Z,2024-06-11T23:59:59Z,"CN=sndcapiauth.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",sndcapiauth.ual.com,"United Airlines, Inc.",sndcapiauth.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,fd8960f052eec41f24027ca548e322ad,4f353c5eae177c2b65d4f2bc6a0eae9c7050e7e3f915b1bffaf98a32f0b938f7,ctls,ualaki-sndcapiauth.ual.com,443,https://ualaki-sndcapiauth.ual.com:443,https,,GET,161.215.220.11,/,-1840324437,161.215.220.11,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-sndcapigw.ual.com,,401,512,ualaki-sndcapigw.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-17T00:00:00Z,2024-06-11T23:59:59Z,"CN=sndcapigw.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",sndcapigw.ual.com,"United Airlines, Inc.",sndcapigw.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,805e6989e9172509466e61efe82d3e2d,7d04e5ced2f9cf4cd906959dc0248056c6fe60f1209c63bc5a537cb7dbac4099,ctls,ualaki-sndcapigw.ual.com,443,https://ualaki-sndcapigw.ual.com:443,https,,GET,161.215.220.12,/,-2010057293,161.215.220.12,IBM DataPower,1,False,,application/json,True,,,,,
ualaki-sndceapiauth1.ual.com,,401,,ualaki-sndceapiauth1.ual.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2023-01-04T00:00:00Z,2024-01-16T23:59:59Z,"CN=sndceapiauth1.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",sndceapiauth1.ual.com,"United Airlines, Inc.",apigw-stage.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0b36c445539eb7a87053c641d063849c,4f0961c6ab86371828f8f9fdb0a4314e42845e18fe4cfcdf53889ca642bead27,ctls,ualaki-sndceapiauth1.ual.com,443,https://ualaki-sndceapiauth1.ual.com:443,https,,GET,161.215.220.14,/,-1840324437,161.215.220.14,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-sndceapiauth3.ual.com,,401,514,ualaki-sndceapiauth3.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-16T00:00:00Z,2023-12-17T23:59:59Z,"CN=ivr-qa.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",ivr-qa.ual.com,"United Airlines, Inc.",gndcqadpdmz2m01.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ccfc29b1cb0064be252df650f1328003,03b5945f892d6ab4714c531ac543fe89d5b564525f68562c211b301a2de31d1d,ctls,ualaki-sndceapiauth3.ual.com,443,https://ualaki-sndceapiauth3.ual.com:443,https,,GET,161.215.220.19,/,-1328721946,161.215.220.19,IBM DataPower,1,False,,application/json,True,,,,,
ualaki-techopsservices-gateway-qa.ual.com,,401,,ualaki-techopsservices-gateway-qa.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-27T00:00:00Z,2024-08-21T23:59:59Z,"CN=techopsservices-gateway-qa.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",techopsservices-gateway-qa.ual.com,"United Airlines, Inc.",techopsservices-gateway-qa.ual.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,012b72d02e28b12efe0a51c4273b0863,ac5d47687cfc58ee441beaabb07e994f3094751fbd09bb2a76589dd72e31cfdf,ctls,ualaki-techopsservices-gateway-qa.ual.com,443,https://ualaki-techopsservices-gateway-qa.ual.com:443,https,,GET,161.215.220.47,/,-1840324437,161.215.220.47,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-techopsservices-gateway.ual.com,,401,,ualaki-techopsservices-gateway.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-08T00:00:00Z,2023-12-09T23:59:59Z,"CN=techopsservices-gateway.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",techopsservices-gateway.ual.com,"United Airlines, Inc.",techopsservices-gateway.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b4bd63f1fe5cc60313e6e74883f39473,1f0cfd42b39f5dcc98d0e9e6de08323f6c8904b1b2224aced646e96876ee32f6,ctls,ualaki-techopsservices-gateway.ual.com,443,https://ualaki-techopsservices-gateway.ual.com:443,https,,GET,161.215.211.62,/,-1840324437,161.215.211.62,IBM DataPower,1,False,,text/xml,True,,,,,
ualaki-turnmetrics-dpauth.ual.com,,200,156,ualaki-turnmetrics-dpauth.ual.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-18T00:00:00Z,2023-11-18T23:59:59Z,"CN=turnmetrics-dp.ual.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",turnmetrics-dp.ual.com,"United Airlines, Inc.",turnmetrics-dpapi.ual.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6261d922276004f12c2141f75df31adc,87dd85fddb308eff5dc938be3936000440b800b7d0f2ac821b218954085a667e,ctls,ualaki-turnmetrics-dpauth.ual.com,443,https://ualaki-turnmetrics-dpauth.ual.com:443,https,,GET,161.215.211.79,/,-1035787996,161.215.211.79,IBM DataPower,1,False,,application/json,True,,,,,
ualaki-uatp.united.com,Default Page,200,359,ualaki-uatp.united.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-27T23:59:59Z,"CN=uatp.united.com, O=United Airlines\, Inc., L=Chicago, ST=Illinois, C=US",uatp.united.com,"United Airlines, Inc.",uatp.united.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1d93c1fca4ce6363bdb97b0c103cf649,71e032c2483d87ae4327b6ced5822ea9c5c545694526dbdb527aabb166fbe28e,ctls,ualaki-uatp.united.com,443,https://ualaki-uatp.united.com:443,https,,GET,161.215.209.29,/,1631801191,161.215.209.29,Microsoft ASP.NET:4.0.30319,23,False,,text/html,True,,,,,
