new,host,ttl,cname,soa,status_code,a,txt,aaaa,mx,ns,cdn,cdn-name,caa
[x],storefront-s1.phoenix.razer.com,300,storefront-s1.phoenix.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.190.67, 104.16.191.67",,"2606:4700::6810:be43, 2606:4700::6810:bf43",,,,,
[x],storefront-s2.phoenix.razer.com,300,storefront-s2.phoenix.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.190.67, 104.16.191.67",,"2606:4700::6810:be43, 2606:4700::6810:bf43",,,,,
[x],storefront-s3.phoenix.razer.com,300,storefront-s3.phoenix.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.190.67, 104.16.191.67",,,,,,,
[x],storefront-smoke.phoenix.razer.com,300,ingress.phoenix.razer.com,"{'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}, {'name': 'phoenix.razer.com', 'ns': 'ns1-07.azure-dns.com', 'mailbox': 'azuredns-hostmaster.microsoft.com', 'serial': 1, 'refresh': 3600, 'retry': 300, 'expire': 2419200, 'minttl': 300}",NOERROR,20.7.158.129,,,,,,,
[x],storelocator.eu.gold.razer.com,60,d2vpz9qe6140bp.cloudfront.net,"{'name': 'd2vpz9qe6140bp.cloudfront.net', 'ns': 'ns-1583.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2vpz9qe6140bp.cloudfront.net', 'ns': 'ns-1583.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2vpz9qe6140bp.cloudfront.net', 'ns': 'ns-1583.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'd2vpz9qe6140bp.cloudfront.net', 'ns': 'ns-1583.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"18.239.69.83, 18.239.69.76, 18.239.69.105, 18.239.69.107",,"2600:9000:273b:c200:b:11ac:e940:93a1, 2600:9000:273b:4400:b:11ac:e940:93a1, 2600:9000:273b:3a00:b:11ac:e940:93a1, 2600:9000:273b:a00:b:11ac:e940:93a1, 2600:9000:273b:4000:b:11ac:e940:93a1, 2600:9000:273b:4600:b:11ac:e940:93a1, 2600:9000:273b:ae00:b:11ac:e940:93a1, 2600:9000:273b:7200:b:11ac:e940:93a1",,"ns-1311.awsdns-35.org, ns-155.awsdns-19.com, ns-1583.awsdns-05.co.uk, ns-672.awsdns-20.net",True,cloudfront,
[x],stream.razer.com,300,chromastreaming-prd-alb-1096439997.us-west-2.elb.amazonaws.com,"{'name': 'us-west-2.elb.amazonaws.com', 'ns': 'ns-332.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-west-2.elb.amazonaws.com', 'ns': 'ns-332.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-west-2.elb.amazonaws.com', 'ns': 'ns-332.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-west-2.elb.amazonaws.com', 'ns': 'ns-332.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,,,"2600:1f13:b:bd00:8a39:74f8:5040:b69, 2600:1f13:b:bd02:5b00:3457:8a43:834f, 2600:1f13:b:bd01:93fc:3dd3:de93:914",,,,,
[x],subscribe.razer.com,60,subscribe.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.190.67, 104.16.191.67",,"2606:4700::6810:be43, 2606:4700::6810:bf43",,,,,
[x],subscription.zgold-qa.razer.com,60,,"{'name': 'zgold-qa.razer.com', 'ns': 'ns-849.awsdns-42.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zgold-qa.razer.com', 'ns': 'ns-849.awsdns-42.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zgold-qa.razer.com', 'ns': 'ns-849.awsdns-42.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zgold-qa.razer.com', 'ns': 'ns-849.awsdns-42.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zgold-qa.razer.com', 'ns': 'ns-849.awsdns-42.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"34.195.67.76, 35.175.41.71, 3.208.194.101",,,,,,,
[x],support.harmony-staging.razer.com,137,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],support.pay-dev.razer.com,137,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],support.tipstream.razer.com,60,razertipstream.zendesk.com,"{'name': 'zendesk.com', 'ns': 'ns-1213.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zendesk.com', 'ns': 'ns-1213.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'zendesk.com', 'ns': 'ns-1213.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"162.159.128.7, 162.159.138.6",v=spf1 include:_netblocks.zdsys.com ~all,,,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",,,
[x],themes.razer.com,180,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],thirdparty.razer.com,60,mi-prd-east-1-1587998068.us-east-1.elb.amazonaws.com,"{'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'us-east-1.elb.amazonaws.com', 'ns': 'ns-1119.awsdns-11.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,"18.235.250.213, 35.169.198.34, 52.0.158.87",,,,,,,
[x],thumbor-nonprod.phoenix.razer.com,300,thumbor-nonprod.phoenix.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,"2606:4700::6810:bf43, 2606:4700::6810:be43",,,,,
[x],thumbor-staging.phoenix.razer.com,300,thumbor-staging.phoenix.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.191.67, 104.16.190.67",,"2606:4700::6810:be43, 2606:4700::6810:bf43",,,,,
[x],tiktok.merchant.razer.com,60,tiktok.merchant.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.20.52.114, 104.20.53.114",,,,,,,
[x],tipstream-api.razer.com,180,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,
[x],tipstream-media-preprod.razer.com,180,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],tipstream-media-staging.razer.com,136,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],tipstream-media.razer.com,24,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],tipstream-support.razer.com,20,,"{'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'razer.com', 'ns': 'ns10.dnsmadeeasy.com', 'mailbox': 'dns.dnsmadeeasy.com', 'serial': 2009013059, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",NOERROR,,_p7x2rydwft48rua2nsjn0woxf0ngbky,,,,,,
[x],tmx.razer.com,60,tmx.razer.com.cdn.cloudflare.net,"{'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'cloudflare.net', 'ns': 'ns1.cloudflare.net', 'mailbox': 'dns.cloudflare.com', 'serial': 2351095517, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"104.16.190.67, 104.16.191.67",,,,,,,
[x],topupapi.gold.razer.com,60,"topupapi.gold.razer.com.edgekey.net, e28040.dscb.akamaiedge.net","{'name': 'dscb.akamaiedge.net', 'ns': 'n0dscb.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1726416977, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscb.akamaiedge.net', 'ns': 'n0dscb.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1726416954, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscb.akamaiedge.net', 'ns': 'n0dscb.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1726416977, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}",NOERROR,"104.114.73.40, 104.114.73.104",,"2a02:26f0:7100::210:112, 2a02:26f0:7100::210:152",,,,,
