input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_wildcard_certificate,csp_domains_,tls_mismatched,tls_expired
ixlc-gen.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ixlc-gen.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jan.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jan.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jax-199-10-235-93.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jax-199-10-235-93.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jdedr.cbre.com,BIG-IP logout page,200,5181,jdedr.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,jdedr.cbre.com,443,https://jdedr.cbre.com:443,https,text/html,GET,208.68.244.89,/,878647854,https://jdedr.cbre.com/my.logout.php3?errorcode=19,208.68.244.89,F5 BigIP,131,False,,BigIP,,True,,,
jdeext.cbre.com,,200,3610,jdeext.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=jdeext.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",jdeext.cbre.com,CBRE Group Inc.,www.jdeext.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8c7a248c41b94cf88eb6d51b507b666e,9c38be58b267d5aec78dcb55e29921574cb4264a0bc6d1d693b245e8e561279c,ctls,jdeext.cbre.com,443,https://jdeext.cbre.com:443,https,text/html,GET,208.68.246.52,/,878647854,https://jdeext.cbre.com/my.logout.php3?errorcode=19,208.68.246.52,F5 BigIP,99,False,,BigIP,,,,,
jdepy.cbre.com,BIG-IP logout page,200,5325,jdepy.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-04T00:00:00Z,2024-01-04T23:59:59Z,"CN=jdepy.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",jdepy.cbre.com,CBRE Group Inc.,www.jdepy.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0deaf216157ae02ee463eb49c0b86fb4,b3482d86a163891f83e0ca64dfd5ba528581b6f7fe8664fbfbcb600dc04a92bf,ctls,jdepy.cbre.com,443,https://jdepy.cbre.com:443,https,text/html,GET,208.68.245.44,/,878647854,https://jdepy.cbre.com/my.logout.php3?errorcode=19,208.68.245.44,F5 BigIP,131,False,,BigIP,,,,,
jdepyext.cbre.com,,200,3610,jdepyext.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-05T00:00:00Z,2024-01-05T23:59:59Z,"CN=jdepyext.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",jdepyext.cbre.com,CBRE Group Inc.,www.jdepyext.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4a09439ed5d82aeca4c92679e0567a9a,6a377c6293129b1a2a38ceae8058fa7de11335cd09c01de73da38838fe28dc5a,ctls,jdepyext.cbre.com,443,https://jdepyext.cbre.com:443,https,text/html,GET,208.68.245.44,/,878647854,https://jdepyext.cbre.com/my.logout.php3?errorcode=19,208.68.245.44,F5 BigIP,99,False,,BigIP,,,,,
jdeuat.cbre.com,BIG-IP logout page,200,5321,jdeuat.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=jdeuat.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",jdeuat.cbre.com,CBRE Group Inc.,www.jdeuat.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,28b5943d50498126af98929a41a8a67d,cb1c2b8a6ac23b30ea90822066f3ca645ddb42f8c2f9998f6235b3e94849f199,ctls,jdeuat.cbre.com,443,https://jdeuat.cbre.com:443,https,text/html,GET,208.68.245.44,/,878647854,https://jdeuat.cbre.com/my.logout.php3?errorcode=19,208.68.245.44,F5 BigIP,131,False,,BigIP,,,,,
jdeuatext.cbre.com,BIG-IP logout page,200,5327,jdeuatext.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,jdeuatext.cbre.com,443,https://jdeuatext.cbre.com:443,https,text/html,GET,208.68.245.44,/,878647854,https://jdeuatext.cbre.com/my.logout.php3?errorcode=19,208.68.245.44,F5 BigIP,131,False,,BigIP,,True,,,
jeldergl.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jeldergl.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jeloi2.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jeloi2.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jenkins-configremote-acc-db2-corp.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jenkins-configremote-acc-db2-corp.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jenkins-eventscsimgshare.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jenkins-eventscsimgshare.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jenkins-pr-4.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jenkins-pr-4.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jenkins-stage-deploy.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jenkins-stage-deploy.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jenkinsgit-ww.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jenkinsgit-ww.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jensen-xlr-v-9.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jensen-xlr-v-9.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jessika.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jessika.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jitsivbexp.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jitsivbexp.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
joannes.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://joannes.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
joezeppy.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://joezeppy.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
johnreese.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://johnreese.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jordan.cbre.com,Just a moment...,403,6495,jordan.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",www.cbre.com,CBRE Group Inc.,www.trammellcrow.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3832f562b177f11f9ece3b51f19f0f68,ac419708c523535f2545b40dff36c6df94676666c02a16e6d4784bdf079f46ca,ctls,jordan.cbre.com,443,https://jordan.cbre.com:443,https,text/html,GET,104.18.20.118,/,1802397099,,2606:4700::6812:1576,Cloudflare Bot Management,82,False,cloudflare,cloudflare,True,,,,
jordan.preview.cbre.com,Microsoft Azure Web App - Error 404,404,2667,jordan.preview.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,jordan.preview.cbre.com,443,https://jordan.preview.cbre.com:443,https,text/html,GET,20.105.224.7,/,387302845,,20.105.224.7,,87,False,,,,True,,True,
journal-cbre-com.mail.protection.outlook.com.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://journal-cbre-com.mail.protection.outlook.com.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jpmarket.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jpmarket.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jrss-215-70-198-60.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jrss-215-70-198-60.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jrss-215-70-203-43.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jrss-215-70-203-43.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jrss-215-71-139-87.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jrss-215-71-139-87.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
jrss-215-71-49-56.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jrss-215-71-49-56.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
jrss-215-72-104-56.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://jrss-215-72-104-56.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
juvenile.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://juvenile.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
k2designer.cbre.com,,200,174,f5auth.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,f5auth.cbre.com,443,https://k2designer.cbre.com:443,https,,GET,208.68.246.39,/,878647854,https://f5auth.cbre.com/my.logout.php3?errorcode=19,208.68.246.39,F5 BigIP,6,False,,BigIP,,True,,,
k2runtime.cbre.com,,200,174,f5auth.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,f5auth.cbre.com,443,https://k2runtime.cbre.com:443,https,,GET,208.68.246.39,/,878647854,https://f5auth.cbre.com/my.logout.php3?errorcode=19,208.68.246.39,F5 BigIP,6,False,,BigIP,,True,,,
kakutougisokuhou.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kakutougisokuhou.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kanachango.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kanachango.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
kazweiner.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kazweiner.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kbsupport.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kbsupport.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kenya.cbre.com,CBRE | Excellerate - Kenya,200,59537,www.cbreexcellerate.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-06-23T12:18:26Z,2023-09-21T12:18:25Z,CN=cbreexcellerate.com,cbreexcellerate.com,,www.cbreexcellerate.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b4dfe9729ff7adfd3b0c0f587d38f08d,0d0d398c9f7c98d7ffbbd1b8c581b95ce45fb76da58f180ea986cc82953fb54a,ctls,www.cbreexcellerate.com,443,https://kenya.cbre.com:443,https,text/html,GET,104.18.20.118,/,-1879012193,https://www.cbreexcellerate.com/country/kenya,2606:4700::6812:1576,Ubuntu,40,False,cloudflare,nginx/1.14.0 (Ubuntu),True,,,,
keybase.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://keybase.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kgmtnc08-drtr.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kgmtnc08-drtr.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kia-aerostar-9.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kia-aerostar-9.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
kie-workbench-asb-preprod.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kie-workbench-asb-preprod.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
kip18.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kip18.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
klocwork20-gfx.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://klocwork20-gfx.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
kshah.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://kshah.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
kuwait.preview.cbre.com,Microsoft Azure Web App - Error 404,404,2667,kuwait.preview.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,kuwait.preview.cbre.com,443,https://kuwait.preview.cbre.com:443,https,text/html,GET,20.105.224.7,/,387302845,,20.105.224.7,,87,False,,,,True,,True,
lab-dc1-radius1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lab-dc1-radius1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
lad-uat.cbre.com,BIG-IP logout page,200,5274,lad-uat.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-01-18T23:59:59Z,"CN=*.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",*.cbre.com,CBRE Group Inc.,cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9be1ec298c7e34ac089b5dada194c7f,c790ee9c42a6d050d34acaab544fa284a1082edad9462c875060013356a09103,ctls,lad-uat.cbre.com,443,https://lad-uat.cbre.com:443,https,text/html,GET,208.68.245.44,/,878647854,https://lad-uat.cbre.com/my.logout.php3?errorcode=19,208.68.245.44,F5 BigIP,131,False,,BigIP,,True,,,
lad.cbre.com,BIG-IP logout page,200,5360,lad.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=lad.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",lad.cbre.com,CBRE Group Inc.,www.lad.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,959a35fc7fd634afa6739b7a5bb97ac0,82ce48a7d7437567343098bc67fcb47c16a87f10ffa55a8c9d5747cd79fc7f96,ctls,lad.cbre.com,443,https://lad.cbre.com:443,https,text/html,GET,208.68.246.52,/,878647854,https://lad.cbre.com/my.logout.php3?errorcode=19,208.68.246.52,F5 BigIP,131,False,,BigIP,,,,,
laminarian.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://laminarian.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
latam.cbre.com,Just a moment...,403,6493,latam.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",www.cbre.com,CBRE Group Inc.,www.trammellcrow.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3832f562b177f11f9ece3b51f19f0f68,ac419708c523535f2545b40dff36c6df94676666c02a16e6d4784bdf079f46ca,ctls,latam.cbre.com,443,https://latam.cbre.com:443,https,text/html,GET,104.18.20.118,/,-1425144294,,2606:4700::6812:1576,Cloudflare Bot Management,82,False,cloudflare,cloudflare,True,,,,
lava.cbre.com,Document Extraction,200,2386,lava.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2021-08-02T00:00:00Z,2022-08-02T23:59:59Z,"CN=lava.cbre.com, O=CBRE\, Inc., L=Dallas, ST=Texas, C=US",lava.cbre.com,"CBRE, Inc.",lava.cbre.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bc41029cd7cfcdc083ab907bb6b7d6ad,2b7e72120c7a394cf129b15769854ebc48ab2c5ba481224bd92dd3fa5edd374a,ctls,lava.cbre.com,80,http://lava.cbre.com:80,http,text/html,GET,142.250.186.51,/,-1255347784,https://lava.cbre.com/,2a00:1450:4001:80f::2013,Material Design Lite,53,False,,Google Frontend,,,http://localhost:*,,True
laylab.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://laylab.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lb01c.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lb01c.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lbelol.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lbelol.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
ldrpsweb.cbre.com,,200,20366,,,,,,,,,,,,,,,,,,,443,https://ldrpsweb.cbre.com:443,https,text/html,GET,208.68.246.52,/,138304300,http://support.cbre.com/cbre/,208.68.246.52,Amazon Web Services,253,False,,AmazonS3,,,,,
learner-profile-service.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://learner-profile-service.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
learningreports.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://learningreports.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
leaseaccountingtool.cbre.com,Just a moment...,403,6591,leaseaccountingtool.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",www.cbre.com,CBRE Group Inc.,www.trammellcrow.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3832f562b177f11f9ece3b51f19f0f68,ac419708c523535f2545b40dff36c6df94676666c02a16e6d4784bdf079f46ca,ctls,leaseaccountingtool.cbre.com,443,https://leaseaccountingtool.cbre.com:443,https,text/html,GET,104.18.21.118,/,957170922,,2606:4700::6812:1476,Cloudflare Bot Management,82,False,cloudflare,cloudflare,True,,,,
leaseoffersq.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://leaseoffersq.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
lef14-4-vzb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef14-4-vzb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lef15-2-pdb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef15-2-pdb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lef172-pdb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef172-pdb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lef18-2-pdb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef18-2-pdb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lef3-1-pdb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef3-1-pdb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lef6-2-pdc.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef6-2-pdc.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
lef6-2-seb.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lef6-2-seb.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
legacy-telemetry.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://legacy-telemetry.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
lenskart.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lenskart.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
lg-qa.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://lg-qa.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
