input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
abetterway.my.salesforce.com,Login | Salesforce,200,8662,abetterway.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na212.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na212.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b6928bf374bfb47dd5bcc39f3ba14e9a,dde1149b6821e5308a1dc5fde83b49e4867463ffb8f22c14fc72af04d25b0e78,True,ctls,abetterway.my.salesforce.com,443,https://abetterway.my.salesforce.com:443,https,text/html,GET,13.109.186.229,/,1433417005,13.110.61.229,HSTS,24,False,,,,,,,
ability-power-65322.my.salesforce.com,Login | Salesforce,200,8708,ability-power-65322.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e3a541191bb9d2a279ba421c0b2efa8,b483c24f91bb40600249f9be362c9d924c2f9df9f82922615c32999efa56c88d,True,ctls,ability-power-65322.my.salesforce.com,443,https://ability-power-65322.my.salesforce.com:443,https,text/html,GET,161.71.8.58,/,1433417005,161.71.10.186,HSTS,24,False,,,,,,,
abode.my.salesforce.com,Login | Salesforce,200,8647,abode.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na174.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na174.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a28f913bb38df97146e88073b18794da,8ec0e5d066455be7bbb61d7467032f543e6714eb0bc60acc524e585dc2aba932,True,ctls,abode.my.salesforce.com,443,https://abode.my.salesforce.com:443,https,text/html,GET,13.110.63.25,/,1433417005,13.109.185.25,HSTS,24,False,,,,,,,
abp.my.salesforce.com,Login | Salesforce,200,8554,abp.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=bra5.sfdc-xwy4ub.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",bra5.sfdc-xwy4ub.salesforce.com,"salesforce.com, inc.",*.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,db2593eb5f95f72db2c905bc8f172ee7,43d5301247142d2f37347a9165113bb3df08cef3462281003d8781b6af5150f4,True,ctls,abp.my.salesforce.com,443,https://abp.my.salesforce.com:443,https,text/html,GET,54.207.214.113,/,1433417005,18.229.228.38,HSTS,24,False,,,,,,,
abs.my.salesforce.com,Login | Salesforce,200,9825,abs.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-08T23:59:59Z,"CN=can46.sfdc-58ktaz.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",can46.sfdc-58ktaz.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0c20f179d77f4657bd3fd74d4cd40c09,481013b9f5ef96cda702da9d70e227de270e0db301a30d2a1c6ee1a7cf3f3f96,True,ctls,abs.my.salesforce.com,443,https://abs.my.salesforce.com:443,https,text/html,GET,3.96.78.252,/,1433417005,52.60.222.159,HSTS,24,False,,,,,,,
academic-alliance.salesforce.com,Salesforce Student Programs,200,28213,trailhead.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-08T19:02:12Z,2023-08-09T19:02:11Z,CN=trailhead.salesforce.com,trailhead.salesforce.com,,admin.dev,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q2,GlobalSign nv-sa,89dac6bf80a32bf4d6b494e6d1b62245,2c4a94025031cab746b00f37cf7ce1e7e5f865fbc9c4a6387954d849e51ebbf4,True,ctls,trailhead.salesforce.com,443,https://academic-alliance.salesforce.com:443,https,text/html,GET,151.101.1.145,/,-917991378,151.101.193.145,Varnish,576,False,,,,,https://trailhead.salesforce.com/students,fastly,True
acc5.my.salesforce.com,Login | Salesforce,200,8644,acc5.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap27.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap27.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ceaa51ee383a1db16791da43ff728d69,cfeb091bf18f1c40a98f550ec6d36d0ce09d3937bc3c176d4c9697d7382227cc,True,ctls,acc5.my.salesforce.com,443,https://acc5.my.salesforce.com:443,https,text/html,GET,101.53.171.120,/,1433417005,101.53.168.120,HSTS,24,False,,,,,,,
accelerate.my.salesforce.com,Login | Salesforce,200,8770,activate-renewables.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na150.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na150.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,876fab323f3a0c6b848a1f1ac4fb6503,85881e6749451ae0c147b2d6de41a7995446f9cc37c4704614f741bd5bf62079,True,ctls,activate-renewables.my.salesforce.com,443,https://accelerate.my.salesforce.com:443,https,text/html,GET,13.110.68.147,/,1433417005,13.110.47.147,HSTS,24,False,,,,,https://activate-renewables.my.salesforce.com/,,
accenture.my.salesforce.com,Sign in to your account,200,40787,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://accenture.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,HSTS,95,False,,,,,https://login.microsoftonline.com/e0793d39-0939-496d-b129-198edd916feb/saml2?SAMLRequest=jZNrj6IwFIb%2FCul3tFxEIYMThKh4GxHQwS%2BGS0E20CotDPrrl9WZZDabTPYkbXJyTt%2B3p3n68tqWBdegiuYE60DoQcAhHJMkx5kOfG%2FKj8Dr%2BIWGZSFeNKNmZ7xD1xpRxnUHMdWeFR3UFdZISHOq4bBEVGOx5hrrlSb2oHapCCMxKQBnUIoq1lmZBNO6RJWLqiaPkb9b6eDM2IVq%2FX4YxwizukK98tajYYFoSqoY9WJSvlKiQ2gl8BlJWNiAs7rb5Dhkjwm%2BRAqS5bhX5nFFKEkZwUWOHxJ9BIeqlEgqD9Vuk1Ul4SNBVHlBHaEkUQUlRVH%2FMRbgbEsHJ9E0ugjIYeU7H2vL%2BGf9Kaub66hN14t1zbtn%2F9TKzY6EkllNGdu3t0niVLakQGoOnSBBbBKmqeug0G0ylk2l5TQZ7EdLf4d%2BNft5m1vBrPIiPL%2B9DYPGthfIPC0n3mw%2BC4Yn2MTLKLtlwRXnF7qaW61yk4tLgKlf2dm1jk9k3bxvjC3dsKNl7tK4lbINsxb84j6KDhhbpmM1ZbAYpvaRHe8HX5mV29vejZPB%2B0h8G2QyvC%2FNyLNyAweefYnUc6QK17ZdCGvrg3j2XRCt%2Fbm90vvOmQ6g%2BS4rcXNwuteitEY2pizETAciFCUeDnlR9qCkSaomCz1lIB4Bt%2F3kYZLjJ2c%2FwRM9m6g297wtv31zPcDtv3jtGsAnndrDvfqO5c%2FC4ReLYPwf5L30v7uMP9O%2Fv8T4Nw%3D%3D&RelayState=%2F&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=FaPn1dADhqFyjFpNuHT4yrfC4Y49XTjXYe%2BCO31icAScS40HqWvP2WkU7ZD1cTYo7v%2FlC3e%2B0g8MSuiGkt83P%2FK2d6J%2BUDM17ilCW7xhauNDXg4Ps6MAUU03pW6tiYS3ZifXWQKiXq2hGDyL6Qq03UmsjuvCVhQRqMs6b%2F%2FCLBVZgufF69GJq4v7y0i6TkPA%2BILUZ%2Bc%2BeN0IWxraSRnhz0zLt%2BDdp7qn88T%2FmJsfWV1ju7HNzZ6g0tSfynznN1n8hY570v1WttjL7O6uTODNz9XYfkXpTHnf4qkhBnsfX%2F50B3Hj5AqXUrqDDG1ro77WAIDnnpq5RUhGqgukFmLZEQ%3D%3D,,
acceptance.my.salesforce.com,,200,6021,acceptance.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=sfdc-yzvdd4.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",sfdc-yzvdd4.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6afd5436a373b893e44b7caca6caa39e,5452c5a65a4633b5dbaf220c7947d22959b31a5fb0e881a21632df1812b3bc0e,True,ctls,acceptance.my.salesforce.com,443,https://acceptance.my.salesforce.com:443,https,text/html,GET,35.158.127.48,/,1433417005,35.158.127.50,HSTS,27,False,,,sfdcedge,,https://acceptance.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWLUTTMDAwMDAwMDAwMDAwMDAwAAAA9Mcw8KsF-NT670X8s-jRM7CnXGM8mh_Q7VBoYL-3OG2-Hurlo8tC-7tE_AVvtkPvI3V2cpKTb1e0ld7YIOotJU2KdFjzdSmlSZMrCf0MrhWlWz_D6G5JcSz-efuqyECiyHgL4bz-kCAfFf_6FvdO592T4QUb1HTQ_hvYP9m70wsm7dTFPeTH_d5xNBlTmwzorH9S6iVMrQYU9c7C7uVXSVURV3UDjKKTUA-lzRINcbET59efXQN_8DKdCdPGXqxmWw&saml_acs=https%3A%2F%2Facceptance.my.salesforce.com%3Fso%3D00D0b000000DK6p&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Facceptance.my.salesforce.com&samlSsoConfig=0LE5a000000ClSM&RelayState=%2F,,
access2.my.salesforce.com,Login | Salesforce,200,8653,access2.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e3a541191bb9d2a279ba421c0b2efa8,b483c24f91bb40600249f9be362c9d924c2f9df9f82922615c32999efa56c88d,True,ctls,access2.my.salesforce.com,443,https://access2.my.salesforce.com:443,https,text/html,GET,161.71.10.186,/,1433417005,161.71.9.58,HSTS,24,False,,,,,,,
accessibility.my.salesforce.com,Login | Salesforce,200,8671,accessibility.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=gs0.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",gs0.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4e3fb0bfafe344b0f537d402a74722ad,5a55fa32952909cfcb0846f48759e8bf36753369b8b5d48cdbd95b44e9af486c,True,ctls,accessibility.my.salesforce.com,443,https://accessibility.my.salesforce.com:443,https,text/html,GET,136.147.100.37,/,1433417005,136.147.101.165,HSTS,24,False,,,,,,,
accurate-onbackground.my.salesforce.com,Login | Salesforce,200,10370,accurate-onbackground.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na153.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na153.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,02f56602b445eb2cba1a087dc96d80a3,b31eb7bbf6a892645e56cac8ccaee74a3c0c471230f7368b64095d08bac54bdd,True,ctls,accurate-onbackground.my.salesforce.com,443,https://accurate-onbackground.my.salesforce.com:443,https,text/html,GET,13.110.68.158,/,1433417005,13.110.67.158,HSTS,24,False,,,,,,,
accwcu.my.salesforce.com,Login | Salesforce,200,9807,accwcu.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na159.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na159.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,03b63fbe4d5b37655caef209ab4b0ea5,a9c7ad01bbab1c95f9d25a0513a3654ac7cb7671efc1fe50a8232a3432492a5e,True,ctls,accwcu.my.salesforce.com,443,https://accwcu.my.salesforce.com:443,https,text/html,GET,13.110.40.167,/,1433417005,13.110.71.167,HSTS,24,False,,,,,,,
aces.my.salesforce.com,Login | Salesforce,200,8557,aces.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu40.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu40.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cb180fc5c53d610900e227097a3b5aef,a73a2da30a92909d837f464accce9026d4c888bb3b05aeca64a649b040270d9d,True,ctls,aces.my.salesforce.com,443,https://aces.my.salesforce.com:443,https,text/html,GET,160.8.9.133,/,1433417005,160.8.11.133,HSTS,24,False,,,,,,,
acid.my.salesforce.com,Login | Salesforce,200,8644,acid.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na208.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na208.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,aabe465c6df963adb045e313b386e6a9,7c51a285036f9c8a31dacf00a409e22a02cfe7f3922e9070d9bec172c97350e2,True,ctls,acid.my.salesforce.com,443,https://acid.my.salesforce.com:443,https,text/html,GET,13.110.40.240,/,1433417005,13.110.42.240,HSTS,24,False,,,,,,,
acl.my.salesforce.com,,200,7353,acl.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na232.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na232.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7d76cee5360da3837bb6ebc218258a8a,5987b7cd3acbd2022ec3a1b59eef7610abd2c9ad33ff092ab40c6d3d994a86b6,True,ctls,acl.my.salesforce.com,443,https://acl.my.salesforce.com:443,https,text/html,GET,136.146.32.117,/,1433417005,136.146.38.117,HSTS,27,False,,,,,https://acl.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWLUlOMDAwMDAwMDAwMDAwMDAwAAAA9ESDTTKRfyKMP5KSnTdFFqEAkUrR8JgjLlTsJT253ty8FlaeUWgRR5Dr-RfEZvihWql0iTKVbtBRwi3W24TgO7vR-Xjz1FACK6R7xwn9QtQaBazkidGg8nbox3QfobLcmVWAzy9uQmraVgTFMM1nv3kZmqZx7gMIztHoIqvH2ZHCHRCufo6Lx4vMInOvTI7nJji2Z0JRsnFnAyWnTTfndCuNqLYZnDdbU6l_a6W2aSXzbh75m_3Vyinj4VP9BlB1sg&saml_acs=https%3A%2F%2Facl.my.salesforce.com%3Fso%3D00D80000000LbzT&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Facl.my.salesforce.com&samlSsoConfig=0LEC0000000Kyof&RelayState=%2F,,
acquia.my.salesforce.com,Login | Salesforce,200,9992,acquia.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na174.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na174.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a28f913bb38df97146e88073b18794da,8ec0e5d066455be7bbb61d7467032f543e6714eb0bc60acc524e585dc2aba932,True,ctls,acquia.my.salesforce.com,443,https://acquia.my.salesforce.com:443,https,text/html,GET,13.110.63.25,/,1433417005,13.109.185.25,HSTS,24,False,,,,,,,
acres.my.salesforce.com,Login | Salesforce,200,8560,acres.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=sgp1.sfdc-hvhps.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",sgp1.sfdc-hvhps.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8adab91d77554cb36bc229a53b67d1be,57fbb1bf72ea21d2e01e643a5cfa7eb46f6e000e44e12a78bee9b195c0316c3d,True,ctls,acres.my.salesforce.com,443,https://acres.my.salesforce.com:443,https,text/html,GET,18.140.92.2,/,1433417005,54.254.82.100,HSTS,24,False,,,,,,,
acropolis.my.salesforce.com,Login | Salesforce,200,8659,acropolis.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap12.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap12.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,02ff876d6bdd4faaa77fc5bdb08a3d5f,15a82d513f7abfca3a887cc20ca5578dea8fce4ac4e9a1d3a5c98b9407bb072c,True,ctls,acropolis.my.salesforce.com,443,https://acropolis.my.salesforce.com:443,https,text/html,GET,101.53.168.51,/,1433417005,101.53.171.179,HSTS,24,False,,,,,,,
acs-1.my.salesforce.com,Login | Salesforce,200,8894,acs-1.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na208.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na208.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,aabe465c6df963adb045e313b386e6a9,7c51a285036f9c8a31dacf00a409e22a02cfe7f3922e9070d9bec172c97350e2,True,ctls,acs-1.my.salesforce.com,443,https://acs-1.my.salesforce.com:443,https,text/html,GET,13.110.44.239,/,1433417005,13.110.68.239,HSTS,24,False,,,,,,,
acs1.my.salesforce.com,Login | Salesforce,200,8557,acs1.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5beafe0a5e334559f171d6e24221c6e8,9e3bb80178d0e3c249044269fc93ad8ed7285aeecaa425979bb26aab60ac62ac,True,ctls,acs1.my.salesforce.com,443,https://acs1.my.salesforce.com:443,https,text/html,GET,101.53.162.44,/,1433417005,101.53.160.172,HSTS,24,False,,,,,,,
act3.my.salesforce.com,Login | Salesforce,200,8644,act3.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e3a541191bb9d2a279ba421c0b2efa8,b483c24f91bb40600249f9be362c9d924c2f9df9f82922615c32999efa56c88d,True,ctls,act3.my.salesforce.com,443,https://act3.my.salesforce.com:443,https,text/html,GET,161.71.9.58,/,1433417005,161.71.8.58,HSTS,24,False,,,,,,,
acuity.my.salesforce.com,Login | Salesforce,200,8897,acuity.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na152.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na152.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a7f3be3a41b97062f0fb365e10ab89da,a1a82e08b78fe65375578eac695de165b82067e2d723f70b3f5edacec087b5ee,True,ctls,acuity.my.salesforce.com,443,https://acuity.my.salesforce.com:443,https,text/html,GET,13.110.40.155,/,1433417005,13.110.47.155,HSTS,24,False,,,,,,,
ada5.my.salesforce.com,Login | Salesforce,200,8644,ada5.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap27.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap27.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ceaa51ee383a1db16791da43ff728d69,cfeb091bf18f1c40a98f550ec6d36d0ce09d3937bc3c176d4c9697d7382227cc,True,ctls,ada5.my.salesforce.com,443,https://ada5.my.salesforce.com:443,https,text/html,GET,101.53.168.120,/,1433417005,101.53.171.120,HSTS,24,False,,,,,,,
adaptive.my.salesforce.com,,500,1462,adaptive.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu29.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu29.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,89225cbadcacb5a051bad6ce845011c7,cc9f810209734c7381858753a04da16b1cbe7c17edce4ffb9c11180a031ba2e8,True,ctls,adaptive.my.salesforce.com,443,https://adaptive.my.salesforce.com:443,https,text/html,GET,160.8.254.60,/,1433417005,160.8.252.60,HSTS,41,False,,,,,,,
adb.my.salesforce.com,Login | Salesforce,200,8815,adb.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-29T00:00:00Z,2023-10-29T23:59:59Z,"CN=fra5.sfdc-urlt2q.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra5.sfdc-urlt2q.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f281b5a30df3607568048089de9ddf3e,8b96d7109114008a41e7e84c5f6e39fa6e0d218582ed67a9d96e7871ab8ce1f0,True,ctls,adb.my.salesforce.com,443,https://adb.my.salesforce.com:443,https,text/html,GET,15.237.22.75,/,1433417005,13.38.189.45,HSTS,24,False,,,,,,,
