new,host,a,cname,soa,status_code,cdn,cdn-name,mx,txt,aaaa,ns,caa,has_internal_ips,internal_ips
[x],laura.my.salesforce.com,"13.110.42.155, 13.110.65.155, 13.110.40.155","na152.my.salesforce.com, na152-ia5.my.salesforce.com, na152-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],laurel.my.salesforce.com,,usa36.sfdc-lywfpd.salesforce.com,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],law.my.salesforce.com,"13.110.94.190, 13.110.91.190, 13.110.39.190","na115.my.salesforce.com, na115-ph2.my.salesforce.com, na115-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],layla.my.salesforce.com,"101.53.170.245, 101.53.168.117, 101.53.171.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lazy.my.salesforce.com,"101.53.168.117, 101.53.171.245, 101.53.170.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lca.my.salesforce.com,"13.237.131.104, 54.253.158.24, 13.237.251.124","aus23.my.sfdc-vwfla6.salesforce.com, aus23.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],ldd.my.salesforce.com,"136.146.27.3, 136.146.16.3, 136.146.21.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ldschurch.my.salesforce.com,"136.146.16.3, 136.146.21.3, 136.146.27.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],le.my.salesforce.com,"136.146.45.119, 136.146.40.119, 136.146.35.119","na234.salesforce.com, na234-ia7.salesforce.com, na234-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],leadr.my.salesforce.com,"13.110.69.237, 13.110.66.237, 13.110.70.237","na209.my.salesforce.com, na209-ia5.my.salesforce.com, na209-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],leads-stg.salesforce.com,"52.24.128.34, 52.10.205.121, 44.241.132.53",ingress1.stg.rainfocus.com,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],leads.salesforce.com,"52.10.126.40, 54.148.194.165, 44.241.129.3",ingress2.prd.rainfocus.com,"ns-931.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],leafly.my.salesforce.com,"13.110.88.153, 13.110.94.153, 13.110.37.153","na132.my.salesforce.com, na132-ph2.my.salesforce.com, na132-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],learner.my.salesforce.com,"101.53.170.51, 101.53.168.179, 101.53.171.51","ap12.salesforce.com, ap12-hnd.salesforce.com, ap12-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],learning.my.salesforce.com,"13.110.41.240, 13.110.46.240, 13.110.64.240","na208.my.salesforce.com, na208-ia5.my.salesforce.com, na208-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],learninglabs.my.salesforce.com,"18.135.125.214, 18.132.26.206, 18.169.4.25","gbr1.my.sfdc-5pakla.salesforce.com, gbr1.sfdc-5pakla.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],lee.my.salesforce.com,"101.53.168.179, 101.53.171.51, 101.53.170.51","ap12.salesforce.com, ap12-hnd.salesforce.com, ap12-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],leeds.my.salesforce.com,"13.109.191.211, 13.110.57.211, 13.109.186.211","na170.my.salesforce.com, na170-ia4.my.salesforce.com, na170-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],leela.my.salesforce.com,"101.53.171.245, 101.53.170.245, 101.53.168.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],legolas.my.salesforce.com,"136.146.19.122, 136.146.28.122, 136.146.20.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],leia.my.salesforce.com,"136.146.43.123, 136.146.46.123, 136.146.35.123","na238.salesforce.com, na238-ia7.salesforce.com, na238-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lend.my.salesforce.com,"13.110.71.63, 13.110.41.63, 13.110.42.63","na140.salesforce.com, na140-ia5.salesforce.com, na140-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],level.my.salesforce.com,"136.146.45.1, 136.146.36.1, 136.146.47.1","na223.my.salesforce.com, na223-ia7.my.salesforce.com, na223-ia7.ia7.r.my.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"pch1.salesforce-dns.com, pch2.salesforce-dns.com, udns1.salesforce.com, udns2.salesforce.com, udns3.salesforce.com, udns4.salesforce.com",,,
[x],lewis.my.salesforce.com,"136.146.43.116, 136.146.40.116, 136.146.47.116","na231.salesforce.com, na231-ia7.salesforce.com, na231-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lexi.my.salesforce.com,"161.71.0.190, 161.71.2.190, 161.71.1.190","um9.salesforce.com, um9-lo2.salesforce.com, um9-lo2.lo2.r.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lexicon.my.salesforce.com,"13.110.63.78, 13.110.60.78, 13.110.62.78","na139.my.salesforce.com, na139-ia4.my.salesforce.com, na139-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lexington.my.salesforce.com,"13.39.117.173, 13.39.125.188, 13.37.30.159","fra9.my.sfdc-urlt2q.salesforce.com, fra9.sfdc-urlt2q.salesforce.com","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],lexpress.my.salesforce.com,"160.8.253.34, 160.8.12.34, 160.8.252.34","eu44.salesforce.com, eu44-fra.salesforce.com, eu44-fra.fra.r.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lg.my.salesforce.com,"13.109.184.79, 13.110.56.79, 13.109.191.79","na147.my.salesforce.com, na147-ia4.my.salesforce.com, na147-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lh.my.salesforce.com,"13.110.68.199, 13.110.47.199, 13.110.65.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],li.my.salesforce.com,"160.8.246.12, 160.8.247.12, 160.8.9.140","eu42.my.salesforce.com, eu42-cdg.my.salesforce.com, eu42-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],license.my.salesforce.com,"13.110.43.164, 13.110.41.164, 13.110.65.164","na158.my.salesforce.com, na158-ia5.my.salesforce.com, na158-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lifedesign.my.salesforce.com,"13.110.47.40, 13.110.44.40, 13.110.40.40","na121.my.salesforce.com, na121-ia5.my.salesforce.com, na121-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],liferay.my.salesforce.com,"13.110.56.79, 13.109.191.79, 13.109.187.79","na147.my.salesforce.com, na147-ia4.my.salesforce.com, na147-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lifeway.my.salesforce.com,"13.110.70.237, 13.110.66.237, 13.110.69.237","na209.my.salesforce.com, na209-ia5.my.salesforce.com, na209-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],liftoff.my.salesforce.com,"13.109.184.76, 13.109.185.76, 13.109.189.76","na137.my.salesforce.com, na137-ia4.my.salesforce.com, na137-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lightboxre.my.salesforce.com,"13.110.71.232, 13.110.41.232, 13.110.68.232","na211.my.salesforce.com, na211-ia5.my.salesforce.com, na211-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lightning-configuration.salesforce.com,"44.205.183.236, 54.165.186.197",young-river-5590.shrouded-reef-9064.herokuspace.com,"ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],lightning-readiness-check.salesforce.com,"54.145.181.41, 52.45.37.39",hidden-gorge-8944.shrouded-reef-9064.herokuspace.com,"ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],lila.my.salesforce.com,"161.71.1.190, 161.71.0.190, 161.71.3.62","um9.salesforce.com, um9-lo2.salesforce.com, um9-lo2.lo2.r.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lin.my.salesforce.com,"101.53.170.245, 101.53.171.245, 101.53.168.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],linkedin.my.salesforce.com,"13.110.65.199, 13.110.68.199, 13.110.47.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],linkit.my.salesforce.com,"13.36.197.149, 15.237.8.217, 13.39.142.163","fra7.my.sfdc-urlt2q.salesforce.com, fra7.sfdc-urlt2q.salesforce.com","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],linklogistics.my.salesforce.com,"13.110.47.187, 13.110.64.187, 13.110.69.187","na162.my.salesforce.com, na162-ia5.my.salesforce.com, na162-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],linus.my.salesforce.com,"18.192.146.114, 52.28.3.100, 3.77.4.144","deu3.my.sfdc-yzvdd4.salesforce.com, deu3.sfdc-yzvdd4.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],lion.my.salesforce.com,"13.110.10.87, 13.110.9.87, 13.110.83.215","na90.my.salesforce.com, na90-ia2.my.salesforce.com, na90-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lionbridge.my.salesforce.com,"13.110.63.161, 13.109.188.161, 13.109.187.161","na156.my.salesforce.com, na156-ia4.my.salesforce.com, na156-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lionsgate.my.salesforce.com,"13.110.47.199, 13.110.68.199, 13.110.65.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],litmus.my.salesforce.com,"136.146.41.7, 136.146.45.7, 136.146.40.7","na225.my.salesforce.com, na225-ia7.my.salesforce.com, na225-ia7.ia7.r.my.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],litmusautomation.my.salesforce.com,"13.110.81.50, 13.110.80.50, 13.110.33.50","na122.my.salesforce.com, na122-ia2.my.salesforce.com, na122-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],littlefreelibrary.my.salesforce.com,"13.110.40.208, 13.110.68.208, 13.110.43.208","na169.my.salesforce.com, na169-ia5.my.salesforce.com, na169-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],live2.my.salesforce.com,"101.53.171.117, 101.53.171.245, 101.53.170.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ll.my.salesforce.com,"101.53.169.67, 101.53.168.195, 101.53.171.195","ap18.my.salesforce.com, ap18-hnd.my.salesforce.com, ap18-hnd.hnd.r.my.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lloydsbank.my.salesforce.com,"161.71.9.187, 161.71.8.187, 161.71.10.59","um8.my.salesforce.com, um8-lo3.my.salesforce.com, um8-lo3.lo3.r.my.salesforce.com","ns1-lo3.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lme.my.salesforce.com,"13.110.65.81, 13.110.67.81, 13.110.47.81","na140.my.salesforce.com, na140-ia5.my.salesforce.com, na140-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lmi.my.salesforce.com,"85.222.140.10, 85.222.140.6, 85.222.140.13","n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],lms.my.salesforce.com,"13.110.44.207, 13.110.46.207, 13.110.43.207","na169.salesforce.com, na169-ia5.salesforce.com, na169-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lo2.salesforce.com,"161.71.2.183, 161.71.0.55, 161.71.3.55","monitor-lo2.salesforce.com, monitor-lo2.lo2.r.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],localtrust.my.salesforce.com,"161.71.3.21, 161.71.2.149, 161.71.0.21","um4.my.salesforce.com, um4-lo2.my.salesforce.com, um4-lo2.lo2.r.my.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],loccitane.my.salesforce.com,"160.8.246.12, 160.8.247.12, 160.8.9.140","eu42.my.salesforce.com, eu42-cdg.my.salesforce.com, eu42-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lodestar.my.salesforce.com,"13.110.41.46, 13.110.40.46, 13.110.69.46","na172.my.salesforce.com, na172-ia5.my.salesforce.com, na172-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],log.my.salesforce.com,"101.53.168.121, 101.53.169.121, 101.53.170.121","ap27.my.salesforce.com, ap27-hnd.my.salesforce.com, ap27-hnd.hnd.r.my.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],logcenter.stg.dx.commercecloud.salesforce.com,"52.5.156.235, 54.166.93.198, 54.147.228.5",,"ns-649.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1394.awsdns-46.org, ns-1862.awsdns-40.co.uk, ns-372.awsdns-46.com, ns-649.awsdns-17.net",,,
[x],logcenter.us01.dx.commercecloud.salesforce.com,"34.203.78.166, 54.147.234.135, 3.208.56.208",,"ns-1810.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1455.awsdns-53.org, ns-1810.awsdns-34.co.uk, ns-232.awsdns-29.com, ns-708.awsdns-24.net",,,
[x],login-dev.sso.salesforce.com,"35.83.81.23, 54.70.201.74",dev-or-sfidc-alb-pub-https-313965875.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login-dr-qa.sso.salesforce.com,204.14.236.222,,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login-dr.sso.salesforce.com,"34.192.239.135, 3.215.187.69",prod-va-sfidc-alb-pub-https-849382874.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login-qa.sso.salesforce.com,"34.217.160.111, 54.191.28.213",qa-or-sfidc-alb-pub-https-1416875088.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login-stg.sso.salesforce.com,13.110.54.191,,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login-uat.sso.salesforce.com,"35.166.108.206, 44.237.220.153",uat-or-sfidc-alb-pub-https-2078499485.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.l2.salesforce.com,"13.110.249.224, 13.110.250.224, 13.110.249.96, 13.110.249.32, 13.110.248.160, 13.110.248.96, 13.110.249.160, 13.110.250.160, 13.110.252.160, 13.110.248.224",,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login.mist54.stm.salesforce.com,"136.146.88.9, 136.146.89.9, 136.146.89.137","na1.mist54.stm.salesforce.com, na1-mist54-1-0-prd.salesforce.com, na1-mist54-1-0-prd.prd.r.salesforce.com","ns1-prd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login.mist60.stm.salesforce.com,"136.146.88.135, 136.146.89.7, 136.146.88.7","login-mist60-prd.salesforce.com, login-mist60-prd.prd.r.salesforce.com","ns1-prd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login.mist64.stm.salesforce.com,,"na1.mist64.stm.salesforce.com, na1-mist64-1-0-prd.prd.r.salesforce.com","ns1-prd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"dns03.salesforce.com, dns02.salesforce.com, dns01.salesforce.com, dns06.salesforce.com, dns05.salesforce.com, dns04.salesforce.com",,,
[x],login.perf-b.bluetail.salesforce.com,,,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.preprod-b.bluetail.salesforce.com,"34.216.114.66, 52.88.218.154",,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.preprod.bluetail.salesforce.com,"52.88.218.154, 34.216.114.66",,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.prod-b.bluetail.salesforce.com,,,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.salesforce.com,"85.222.152.67, 85.222.153.67, 85.222.153.195, 85.222.155.195",login.l2.salesforce.com,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login.sfdc-mchho0.salesforce.com,"13.112.39.201, 54.64.177.44, 35.77.144.158",jpn1.sfdc-mchho0.salesforce.com,"dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],login.sso.salesforce.com,"15.254.19.123, 34.208.129.46",prod-or-sfidc-alb-pub-https-988407690.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.staging-a.bluetail.salesforce.com,,,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.staging.bluetail.salesforce.com,"34.223.159.145, 54.244.8.45",,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],login.stmpb.stm.salesforce.com,34.223.8.3,,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login2.my.salesforce.com,"160.8.247.133, 160.8.11.133, 160.8.10.5","eu40.salesforce.com, eu40-cdg.salesforce.com, eu40-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],login2.salesforce.com,"85.222.153.67, 85.222.152.67, 85.222.155.195, 85.222.153.195",login.l2.salesforce.com,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"dns01.salesforce.com, dns02.salesforce.com, u2dns1.salesforce.com, dns06.salesforce.com, u2dns2.salesforce.com, dns04.salesforce.com, dns05.salesforce.com, dns03.salesforce.com",,,
[x],login6.my.salesforce.com,"136.146.45.117, 136.146.38.117, 136.146.32.117","na232.salesforce.com, na232-ia7.salesforce.com, na232-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],logistics.my.salesforce.com,"160.8.244.63, 85.222.147.191, 160.8.246.63","eu30.my.salesforce.com, eu30-cdg.my.salesforce.com, eu30-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],logs.ecdn.commercecloud.salesforce.com,"104.16.50.29, 104.16.51.29",logs.ecdn.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],lom.my.salesforce.com,"54.92.38.65, 35.72.168.242, 35.79.109.178","jpn19.my.sfdc-mchho0.salesforce.com, jpn19.sfdc-mchho0.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],longhorns.my.salesforce.com,"136.146.26.123, 136.146.25.123, 136.146.16.123","na237.salesforce.com, na237-ia6.salesforce.com, na237-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lookout.my.salesforce.com,"13.110.43.155, 13.110.65.155, 13.110.41.155","na152.my.salesforce.com, na152-ia5.my.salesforce.com, na152-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],loss.my.salesforce.com,"85.222.153.188, 160.8.249.60, 160.8.251.60","eu29.my.salesforce.com, eu29-fra.my.salesforce.com, eu29-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lottery.my.salesforce.com,"101.53.168.245, 101.53.168.117, 101.53.170.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lotus.my.salesforce.com,"13.110.1.52, 13.110.1.180, 13.110.88.180","na83.my.salesforce.com, na83-ph2.my.salesforce.com, na83-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],louisvuitton.my.salesforce.com,"13.110.60.205, 13.110.63.205, 13.109.188.205","na168.my.salesforce.com, na168-ia4.my.salesforce.com, na168-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lowell.my.salesforce.com,"160.8.244.128, 160.8.11.0, 160.8.240.128","eu38.my.salesforce.com, eu38-cdg.my.salesforce.com, eu38-cdg.cdg.r.my.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lplmainorg.my.salesforce.com,"13.110.44.220, 13.110.65.220, 13.110.68.220","na204.my.salesforce.com, na204-ia5.my.salesforce.com, na204-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ls1.my.salesforce.com,"13.109.190.31, 13.110.58.31, 13.110.61.31","na127.my.salesforce.com, na127-ia4.my.salesforce.com, na127-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lsa.my.salesforce.com,"13.109.189.25, 13.109.184.25, 13.110.57.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],lsg.my.salesforce.com,"161.71.9.187, 161.71.8.187, 161.71.11.187","um8.my.salesforce.com, um8-lo3.my.salesforce.com, um8-lo3.lo3.r.my.salesforce.com","ns1-lo3.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
