new,host,a,soa,status_code,cname,mx,ns,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa
,mail3.aepetsche.com,206.105.13.77,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,maintenance.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,maintenance.verical.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,manageit.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,marketing.arrow.com,104.239.227.89,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,marketing-arrow-com.mail.protection.outlook.com,,"A0R1R44070, v=spf1 include:spf.protection.outlook.com include:_spf.activetrail.com -all",,,,,,
,marketing.powerandsignal.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 -all,,,,,,
,marubun.arrow.com,23.100.9.35,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"mrktg.arwdns.net, 65d745a3-8111-40c4-a1d4-5f051cb7c749.cloudapp.net",,,,True,azure,,,,
,matt.powerandsignal.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,maxim.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,"analog.transim.com, transim-application-gateway.westus.cloudapp.azure.com",,,,True,azure,,,,
,mcprod.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mcstaging.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,media.aspencore.com,"54.198.152.156, 54.197.51.224","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"inventoryloadbalancer-998832448.us-east-1.elb.amazonaws.com, InventoryLoadBalancer-998832448.us-east-1.elb.amazonaws.com",,,,,,,,,
,meet.aepetsche.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aepetsche.com,aepetsche-com.mail.protection.outlook.com,"pdns77.ultradns.com, pdns77.ultradns.biz, dns3.p04.nsone.net, pdns77.ultradns.org, dns2.p04.nsone.net, pdns77.ultradns.net, dns1.p04.nsone.net, dns4.p04.nsone.net","MS=ms68482330, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, 62pnfltf920nj5zfrg8bpvlgvysyr5bj, v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==",True,azure,,,,
,meet.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfi.arrow.com,63.94.171.26,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mfiservices.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mfiwebservices-r5.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-r6.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-r7.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-r8.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-r9.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-rp5.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices-rp8.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices_r1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mfiwebservices_rp1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mft.arrow.com,216.150.161.22,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mftq.arrow.com,63.165.163.212,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mhext6lt-fa00-114.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,micrel.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,mine.siliconexpert.com,"104.126.37.162, 104.126.37.171","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"mine.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:1700:11::b856:679d, 2a02:26f0:1700:11::b856:6788",,,
,misa-apps1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misa-appstest.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misabrazil.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misacnvg.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misadenelex.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-at.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-cl-de.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-cl-uk.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-dk.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-es.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-hu.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs-nl.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaecs1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaeu.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misamexico.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misanuhorizons.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misao365.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misarfpd.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misas3.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misas3o365.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misatest.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,misaverical.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,mitestsentry2.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,mivsp.arrow.com,63.165.163.78,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mivsptest.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,mlps.siliconexpert.com,"104.17.71.206, 104.17.74.206, 104.17.72.206, 104.17.70.206, 104.17.73.206","bart.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"siliconexpert.mktoweb.com, sjn.mktossl.com",,,,True,cloudflare,,,,
,mmlists.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mobapi.arrow.com,216.150.168.128,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mobileonex.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,mobilewms.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mobilewms.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,monitor.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,monitoring.aicenterqual.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mps.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,msoid.aepetsche.com,"20.190.160.20, 40.126.32.140, 40.126.32.68, 40.126.32.138, 40.126.32.72, 20.190.160.22, 40.126.32.134, 40.126.32.136","tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net",,,,True,azure,,,,
,msoid.aspencore.com,"40.126.32.68, 40.126.32.72, 40.126.32.74, 20.190.160.22, 40.126.32.134, 20.190.160.17, 40.126.32.140, 40.126.32.138","tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net",,,,True,azure,,,,
,msoid.eetimes.com,"40.126.32.140, 40.126.32.133, 20.190.160.14, 40.126.32.72, 40.126.32.74, 20.190.160.22, 40.126.32.134, 40.126.32.136","internal.akadns.net, hostmaster.akamai.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net",,,,True,azure,,,,
,msoid.einfochips.com,"40.126.32.136, 20.190.160.14, 40.126.32.68, 40.126.32.138, 20.190.160.17, 40.126.32.134, 20.190.160.20, 40.126.32.133","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net",,,,True,azure,,,,
,msoid.siliconexpert.com,"40.126.32.72, 40.126.32.140, 20.190.160.14, 40.126.32.74, 40.126.32.133, 40.126.32.68, 40.126.32.134, 20.190.160.20","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net, www.tm.a.prd.aadg.trafficmanager.net",,,,True,azure,,,,
,msoid.transim.com,"40.126.32.68, 40.126.32.133, 20.190.160.14, 20.190.160.22, 40.126.32.76, 40.126.32.134, 40.126.32.72, 40.126.32.140","internal.akadns.net, hostmaster.akamai.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net, www.tm.a.prd.aadg.trafficmanager.net, www.next.a.prd.aadg.akadns.net, dub2.next.a.prd.aadg.akadns.net",,,,True,azure,,,,
,msoid.verical.com,"20.190.159.4, 20.190.159.0, 20.190.159.2, 40.126.31.71, 20.190.159.71, 20.190.159.73, 40.126.31.67, 20.190.159.68","internal.akadns.net, hostmaster.akamai.com",NOERROR,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net",,,,True,azure,,,,
,my-origin.arrow.com,216.150.168.139,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,my.arrow.com,95.101.176.102,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"my.arrow.com.edgekey.net, e1899.a.akamaiedge.net",,,,,,,,,
,my.siliconexpert.com,"104.126.37.171, 104.126.37.162","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"my.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:7100::687e:25a2, 2a02:26f0:7100::687e:25ab",,,
,myarrowsite.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,mybenefits.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mydata.s-tech.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mydiabetesmyway.aepetsche.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aepetsche.com,aepetsche-com.mail.protection.outlook.com,"dns3.p04.nsone.net, dns4.p04.nsone.net, pdns77.ultradns.com, pdns77.ultradns.org, pdns77.ultradns.biz, pdns77.ultradns.net, dns1.p04.nsone.net, dns2.p04.nsone.net","v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, MS=ms68482330, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==, exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==, 62pnfltf920nj5zfrg8bpvlgvysyr5bj",True,azure,,,,
,mysite.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,mysupport.ecs.arrow.com,193.45.11.172,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,myworkspace.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,myworkspacebol.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,na1out.arrow.com,63.165.163.111,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,,,,
,na2out.arrow.com,63.165.163.112,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,,,,
,naesa01.arrow.com,216.150.161.0,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 a -all,,,,,,
,naesa01filter.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa01mgt.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa02.arrow.com,216.150.161.1,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 a -all,,,,,,
,naesa02filter.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa02mgt.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa02out.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa03.arrow.com,216.150.161.23,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,naesa03filter.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa03out.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa04.arrow.com,216.150.161.24,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,naesa04filter.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesa04out.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,naesadr.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,naesaeic.arrow.com,63.77.232.136,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,naesaeicout.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,napedi.arrow.com,63.94.171.114,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,arrowpconnects.arrow.com,,,,,,,,,
,natstout.arrow.com,63.165.163.110,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,new-ecs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,new-ocs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,news.chip1stop.com,202.143.84.147,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,news.elektroda.pl,23.221.240.35,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"news.elektroda.pl.edgekey.net, e1899.dsca.akamaiedge.net",,,,,,"2a02:26f0:c900:29d::76b, 2a02:26f0:c900:28c::76b",,,
,newsletters.eetimes.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,newwww.aepetsche.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aepetsche.com,aepetsche-com.mail.protection.outlook.com,"dns3.p04.nsone.net, dns4.p04.nsone.net, pdns77.ultradns.com, pdns77.ultradns.org, pdns77.ultradns.biz, pdns77.ultradns.net, dns1.p04.nsone.net, dns2.p04.nsone.net","62pnfltf920nj5zfrg8bpvlgvysyr5bj, v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, MS=ms68482330, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==, exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==",True,azure,,,,
,nexgen-cdn.siliconexpert.com,"52.222.236.84, 52.222.236.96, 52.222.236.5, 52.222.236.114","ns-1446.awsdns-52.org, awsdns-hostmaster.amazon.com",NOERROR,d13lddzr2y1rmc.cloudfront.net,,"ns-1767.awsdns-28.co.uk, ns-509.awsdns-63.com, ns-907.awsdns-49.net, ns-1446.awsdns-52.org",,True,cloudfront,"2600:9000:223e:c200:19:5617:500:93a1, 2600:9000:223e:e800:19:5617:500:93a1, 2600:9000:223e:b400:19:5617:500:93a1, 2600:9000:223e:6e00:19:5617:500:93a1, 2600:9000:223e:3800:19:5617:500:93a1, 2600:9000:223e:e000:19:5617:500:93a1, 2600:9000:223e:d400:19:5617:500:93a1, 2600:9000:223e:be00:19:5617:500:93a1",,,
,njrc.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,ns1.arrow.com,63.94.171.6,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ns122.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ns2-euecs.arrow.com,213.41.39.4,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,ns2.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,ns240.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
