input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,webserver,tls_wildcard_certificate,final_url
knuckled.design-staging.gitlab.com,404 Not Found,404,146,knuckled.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,knuckled.design-staging.gitlab.com,google,443,https://knuckled.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
kozak.design-staging.gitlab.com,404 Not Found,404,146,kozak.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,kozak.design-staging.gitlab.com,google,443,https://kozak.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
kruingdoy.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://kruingdoy.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
krw.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://krw.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
ksyun-uplive.design-staging.gitlab.com,404 Not Found,404,548,ksyun-uplive.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,ksyun-uplive.design-staging.gitlab.com,google,443,https://ksyun-uplive.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
kurosemc.design-staging.gitlab.com,404 Not Found,404,146,kurosemc.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,kurosemc.design-staging.gitlab.com,google,443,https://kurosemc.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lafrenchco.design-staging.gitlab.com,404 Not Found,404,146,lafrenchco.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,lafrenchco.design-staging.gitlab.com,google,443,https://lafrenchco.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lanman.design-staging.gitlab.com,404 Not Found,404,146,lanman.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lanman.design-staging.gitlab.com,google,443,https://lanman.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lapp32.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://lapp32.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
le-4456656.design-staging.gitlab.com,Pajamas Design System,200,30553,le-4456656.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-15T18:08:46Z,2023-07-14T18:08:45Z,CN=le-4456656.design-staging.gitlab.com,le-4456656.design-staging.gitlab.com,,le-4456656.design-staging.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d57cee817836f7c21d9d86d71b31c44d,040f8ed9e09d9b162c182c7c75643f36ca5c68223e05a94cf59a8c4081a56940,ctls,le-4456656.design-staging.gitlab.com,google,80,http://le-4456656.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,-1635849811,35.196.77.186,Vue.js,255,False,True,https://projects.gitlab.io,,,https://le-4456656.design-staging.gitlab.com
le-4456656.design.gitlab.com,Pajamas Design System,200,33267,le-4456656.design.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-11T19:41:17Z,2023-07-10T19:41:16Z,CN=design.gitlab.com,design.gitlab.com,,le-4456656.design.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ea4475811e47a6452779255e4fdfa77a,a825bb69f8848b2d56131c04050f797ac3901d075674fa546a15013cbf76684d,ctls,le-4456656.design.gitlab.com,google,80,http://le-4456656.design.gitlab.com:80,http,text/html,GET,35.231.107.224,/,-1635849811,35.231.107.224,Vue.js,283,False,True,https://www.figma.com,,,https://le-4456656.design.gitlab.com
lee-132-159-242-68.design-staging.gitlab.com,404 Not Found,404,548,lee-132-159-242-68.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,lee-132-159-242-68.design-staging.gitlab.com,google,443,https://lee-132-159-242-68.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
lef12-1-pdc.design-staging.gitlab.com,404 Not Found,404,548,lef12-1-pdc.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,lef12-1-pdc.design-staging.gitlab.com,google,443,https://lef12-1-pdc.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
lef12-2-pdd.design-staging.gitlab.com,404 Not Found,404,146,lef12-2-pdd.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lef12-2-pdd.design-staging.gitlab.com,google,443,https://lef12-2-pdd.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lef2-4-gre.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://lef2-4-gre.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
lef25-1-pdd.design-staging.gitlab.com,404 Not Found,404,146,lef25-1-pdd.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,lef25-1-pdd.design-staging.gitlab.com,google,443,https://lef25-1-pdd.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lef25-2-gre.design-staging.gitlab.com,404 Not Found,404,146,lef25-2-gre.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lef25-2-gre.design-staging.gitlab.com,google,443,https://lef25-2-gre.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lef8-2-seb.design-staging.gitlab.com,404 Not Found,404,146,lef8-2-seb.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,lef8-2-seb.design-staging.gitlab.com,google,443,https://lef8-2-seb.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lifeway.design-staging.gitlab.com,404 Not Found,404,548,lifeway.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lifeway.design-staging.gitlab.com,google,443,https://lifeway.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
linear-ap-p-eml.design-staging.gitlab.com,404 Not Found,404,548,linear-ap-p-eml.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,linear-ap-p-eml.design-staging.gitlab.com,google,443,https://linear-ap-p-eml.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
linear-fa-b-har5.design-staging.gitlab.com,404 Not Found,404,146,linear-fa-b-har5.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,linear-fa-b-har5.design-staging.gitlab.com,google,443,https://linear-fa-b-har5.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
live-secure-clients-stats-corp.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://live-secure-clients-stats-corp.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
lkmais.design-staging.gitlab.com,404 Not Found,404,548,lkmais.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lkmais.design-staging.gitlab.com,google,443,https://lkmais.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
login-preview.design-staging.gitlab.com,404 Not Found,404,146,login-preview.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,login-preview.design-staging.gitlab.com,google,443,https://login-preview.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
login-relay-config-redirect.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://login-relay-config-redirect.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
logs.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://logs.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
ls.design-staging.gitlab.com,404 Not Found,404,146,ls.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,ls.design-staging.gitlab.com,google,443,https://ls.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
lyricalopposition.design-staging.gitlab.com,404 Not Found,404,548,lyricalopposition.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,lyricalopposition.design-staging.gitlab.com,google,443,https://lyricalopposition.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
ma1-1-78-9.design-staging.gitlab.com,404 Not Found,404,146,ma1-1-78-9.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,ma1-1-78-9.design-staging.gitlab.com,google,443,https://ma1-1-78-9.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
mahina.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mahina.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
mail-infomediaconfig-helpdesk.design-staging.gitlab.com,404 Not Found,404,146,mail-infomediaconfig-helpdesk.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,mail-infomediaconfig-helpdesk.design-staging.gitlab.com,google,443,https://mail-infomediaconfig-helpdesk.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
mail.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mail.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
mail3account.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mail3account.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
manager-staging.community.gitlab.com,GitLab Community Apps Suite,200,6654,manager-staging.community.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-05T13:14:10Z,2023-08-03T13:14:09Z,CN=app.community.gitlab.com,app.community.gitlab.com,,manager-staging.community.gitlab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c39c28d92ef84a777c103940c95daf5f,78a3768e8c00f32c1f915ce45e9b229c2e8d14a64f45cea2a1e65b1751084b28,ctls,manager-staging.community.gitlab.com,google,443,https://manager-staging.community.gitlab.com:443,https,text/html,GET,35.202.109.25,/,-1840324437,35.202.109.25,Ubuntu,64,False,True,,Apache/2.4.52 (Ubuntu),,
mass.design-staging.gitlab.com,404 Not Found,404,146,mass.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,mass.design-staging.gitlab.com,google,443,https://mass.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
matchmaker1-beta.design-staging.gitlab.com,404 Not Found,404,548,matchmaker1-beta.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,matchmaker1-beta.design-staging.gitlab.com,google,443,https://matchmaker1-beta.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
matrix-mb2-pri-mbaws.design-staging.gitlab.com,404 Not Found,404,146,matrix-mb2-pri-mbaws.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,matrix-mb2-pri-mbaws.design-staging.gitlab.com,google,443,https://matrix-mb2-pri-mbaws.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
mechamdi.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://mechamdi.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
media-auth-mirror-my-oceania.design-staging.gitlab.com,404 Not Found,404,548,media-auth-mirror-my-oceania.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,media-auth-mirror-my-oceania.design-staging.gitlab.com,google,443,https://media-auth-mirror-my-oceania.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
mhsi-47-204-82.design-staging.gitlab.com,404 Not Found,404,146,mhsi-47-204-82.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,mhsi-47-204-82.design-staging.gitlab.com,google,443,https://mhsi-47-204-82.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
mhsi-47-238-48.design-staging.gitlab.com,404 Not Found,404,548,mhsi-47-238-48.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,mhsi-47-238-48.design-staging.gitlab.com,google,443,https://mhsi-47-238-48.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
mhub.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mhub.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
miembrosstatic.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://miembrosstatic.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
mikfs.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://mikfs.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
