new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,155-9-243-8.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-243-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-243-95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-243-98.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-51-16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-51-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-51-6.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-51-80.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-38.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-50.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-59.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-61.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-52-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-52-99.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-55-15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-55-3.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-55-48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-55-56.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-55-57.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-55-78.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-22.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-58.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-60.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-61.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-91.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-56-96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-57-57.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-57-70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-57-89.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-60-11.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,155-9-60-29-upgrade-cmzweb1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-60-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-60-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-60-97.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-61-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-61-14.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-61-70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-45.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-53.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-73.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-62-94.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-64-21.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-64-46.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-64-69.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-71-11.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-71-14.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,155-9-71-26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-71-79.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-71-81.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-72-2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-72-36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-72-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-73-45.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-73-57.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-73-68.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-73-83.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-75-15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-75-19.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-75-42.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-75-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-21.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-23.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-27.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,155-9-76-28.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-46.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-54.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-74.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-76.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-76-88.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-77-33.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-77-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-77-42.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-77-67.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,155-9-77-95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-23.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-44.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-84.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-251-85.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,158-7-252-25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-41.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-54.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-85.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,158-7-252-96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,16-courier.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,165-137-110-27.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,165-137-112-30.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-19.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-27.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-34.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-112-40.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-44.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-46.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-112-48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-50.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-56.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-57.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-61.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-66.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-68.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-112-72.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-74.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-112-76.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-112-77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-80.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-112-83.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-9.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-95.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-112-97.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-12.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-113-16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-18.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-27.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-28.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-43.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-45.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-52.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-113-53.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-58.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-60.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-65.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-76.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-81.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-82.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-86.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-87.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-88.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-113-98.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-113-99.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-0.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-10.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-11.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-114-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-18.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-20.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-25.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-114-28.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-114-33.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-34.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-39.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-114-42.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-43.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-114-47.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-48.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-49.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-59.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-62.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-64.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-73.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-75.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-78.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-8.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-84.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-85.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-87.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-9.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-93.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-114-98.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-114-99.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-11.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-115-13.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-19.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-21.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-26.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-50.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-52.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-53.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-68.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-69.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-71.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-75.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-78.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-80.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-115-84.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-86.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-87.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-90.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-92.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-115-98.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-0.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-15.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-17.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-116-22.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-23.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-25.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,17-121-116-28.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-29.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-32.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-116-33.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-36.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-37.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-43.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-45.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-46.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-116-51.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-54.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-56.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-58.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-59.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-60.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-61.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-62.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-63.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-66.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-67.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-116-68.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-69.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-70.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-71.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-72.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-75.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-78.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-8.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-86.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-88.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-89.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-9.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,17-121-116-93.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,17-121-116-96.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
