new,host,a,aaaa,cname,soa,status_code,ns,cdn,cdn-name,txt,caa,mx,has_internal_ips,internal_ips
,gaya.olx.in,"2.16.186.128, 2.16.186.248","2a02:26f0:3100::1735:2b3b, 2a02:26f0:3100::1735:2b5b","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gayumbosezine.otoplus.com,,"2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gbibp9ph1--blueice3n0.en.letgo.com,"23.22.130.80, 3.230.51.120, 54.175.52.101",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gbibp9ph1--blueice3n0.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gbsdockerioslave.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcol.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-2019-config-cache.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-authsftp.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-prodconfigwikiuploads-idsru-proxy-ios.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-ssh.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e41, 2a02:26f0:ab00::214:8e69","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-usersv4redirect.otoplus.com,,"2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp-web0corporate.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcp2610761g11.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcpassets-private.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcpauth-staging-ssh.otoplus.com,"23.43.58.218, 23.43.58.241","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcpengineeringv3.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcppress-uat.en.letgo.com,"54.175.52.101, 3.230.51.120, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gcpwiki.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcpwild.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gcs42.cdc-virusflags.qa.letgo.com,"54.175.52.101, 3.230.51.120, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gcy8nlmwsr.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gd1325.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gdfacpx0015.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gdfacpx0020.otoplus.com,"96.6.42.208, 96.6.42.179","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gdmarchival.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gdwdev-autwn01.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,ge-1-3-0.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gec-6-300-2568.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,genius2-upload.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6750, 2a02:26f0:1700:b::b856:6748","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gennsennavreview-com.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,geodelraphrr8.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,geoeco.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,geogebra.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,getsupport-pilot3.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gew1-ibsdashboards-b-pj3h.virusflags.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gew1-sage-a-wj14.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gewinnspiel.otoplus.com,"2.20.142.161, 2.20.142.146","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net",,NOERROR,,,,,,,,
,ghaziabad.olx.in,"23.38.98.112, 23.38.98.80","2a02:26f0:480:1a::5f65:6f8f, 2a02:26f0:480:1a::5f65:6f88","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,ghimli.otoplus.com,"23.43.58.241, 23.43.58.218","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gholk.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gi-1-37.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gi-3-22.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gillettechildrens.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gipsa-lab.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,giridih.olx.in,"23.38.98.112, 23.38.98.80","2a02:26f0:480:1a::5f65:6f88, 2a02:26f0:480:1a::5f65:6f8f","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,girls-lovestory.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gist3.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:5700::1749:897a, 2a02:26f0:5700::1749:899b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,git-ww.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:1700:b::b856:6748, 2a02:26f0:1700:b::b856:6750","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,glagol.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,glasha.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,global2-9.otoplus.com,"95.101.133.49, 95.101.133.17","2001:2030:0:17::5f65:8531, 2001:2030:0:17::5f65:8511","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gm9iy13t.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gmxcom.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,goldhotel.letgo.com,,,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,goldsways.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,goldvirusflags.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gondia.olx.in,"2.16.186.248, 2.16.186.128","2a02:26f0:3100::1735:2b3b, 2a02:26f0:3100::1735:2b5b","olxin.edge.olx.net, e36891.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gongchanit.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,goodproducts.g.letgo.com,"54.175.52.101, 23.22.130.80, 3.230.51.120",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,google7650dcf6146f04d8.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:bae9, 2a02:26f0:6c00::210:baa2","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gov.mil.letgo.com,"54.175.52.101, 3.230.51.120, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gpshoes.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1-bcp6db-clu.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1-ctwindl-008.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1-dgflyt-clu.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:ab00::214:8e69, 2a02:26f0:ab00::214:8e41","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1-gdmrtdb-002.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1-lnxdownloader-608.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,gq1-stgyaa-clu.otoplus.com,"96.16.54.185, 96.16.54.179","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gq1yipapi01.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,grafana-test.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gravel-delivery.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,graviton-ncp-content-gateway.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,greenbriargolf0.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,group.otoplus.com,"184.86.103.72, 184.86.103.80","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,groups2.otoplus.com,"23.43.58.218, 23.43.58.241","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,growth-public.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:5700::1749:899b, 2a02:26f0:5700::1749:897a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gru1-repo.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp-hk02.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp-ssl-pv50.otoplus.com,"104.126.36.235, 104.126.36.202","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp1.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:280:4::213:7855, 2a02:26f0:280:4::213:784b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp10-ls-nk11.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3641, 2a02:26f0:d200::6010:3651","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp12-ssl-sy02.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:7100::210:109, 2a02:26f0:7100::210:133","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp12-tk09-dlb-1.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:ab00::214:8e41, 2a02:26f0:ab00::214:8e69","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp19-1-e1491.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp19-ssl-e482.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:5700::1749:899b, 2a02:26f0:5700::1749:897a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp19-st14-pod08-r02.otoplus.com,"104.126.36.202, 104.126.36.235","2a02:26f0:3100::1735:2b0b, 2a02:26f0:3100::1735:2afb","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp28.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:3100::1735:2afb, 2a02:26f0:3100::1735:2b0b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp3-ssl-e706.otoplus.com,"96.6.42.179, 96.6.42.208","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp3-st14-pod08.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp3-st14.otoplus.com,,"2a02:26f0:5700::1749:899b, 2a02:26f0:5700::1749:897a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp45-ssl-e1248.otoplus.com,"2.16.186.233, 2.16.186.162","2a02:26f0:7100::210:133, 2a02:26f0:7100::210:109","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp48-bm23-kittyhawk-ssl.otoplus.com,"23.38.98.66, 23.38.98.73","2a02:26f0:480:1a::5f65:6f97, 2a02:26f0:480:1a::5f65:6faa","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp50-kittyhawk-st14-pod09.en.letgo.com,"3.230.51.120, 54.175.52.101, 23.22.130.80",,,"ns-384.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,gsp51-sy02.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:80a9, 2a02:26f0:fd00:d::5c7b:8085","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp57-e552.otoplus.com,"2.16.186.162, 2.16.186.233","2a02:26f0:6c00::210:baa2, 2a02:26f0:6c00::210:bae9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp63-kittyhawk-ty21.otoplus.com,,,"otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1371.awsdns-43.org, ns-2006.awsdns-58.co.uk, ns-37.awsdns-04.com, ns-643.awsdns-16.net",,,,,,,
,gsp63-os32.otoplus.com,"23.43.58.241, 23.43.58.218","2600:1408:7400::6006:2a4b, 2600:1408:7400::6006:2a5a","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp63-ssl-e1498.otoplus.com,"96.6.42.179, 96.6.42.208","2600:1408:7400::6006:2a5a, 2600:1408:7400::6006:2a4b","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp64-ssl-1001.otoplus.com,"23.38.98.73, 23.38.98.66","2a02:26f0:480:1a::5f65:6faa, 2a02:26f0:480:1a::5f65:6f97","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp64-ssl.otoplus.com,"96.16.54.179, 96.16.54.185","2a02:26f0:d200::6010:3651, 2a02:26f0:d200::6010:3641","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,gsp70-ssl-e1134.otoplus.com,"184.86.103.80, 184.86.103.72","2a02:26f0:fd00:d::5c7b:8085, 2a02:26f0:fd00:d::5c7b:80a9","otoplus.edgekey.net, e118669.dscf.akamaiedge.net","n0dscf.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
