new,host,a,aaaa,cname,soa,status_code,ns,cdn,cdn-name,has_internal_ips,internal_ips,mx,txt,caa
[x],bid47za.xi.nutanix.com,"62.115.252.48, 62.115.252.65","2001:2030:0:4e::50ef:9633, 2001:2030:0:4e::50ef:9641","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid47zb.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1472.awsdns-56.org, ns-1647.awsdns-13.co.uk, ns-420.awsdns-52.com, ns-850.awsdns-42.net",,,,,,,
[x],bid47zi.xi.nutanix.com,"62.115.252.48, 62.115.252.65","2001:2030:0:4e::50ef:9641, 2001:2030:0:4e::50ef:9633","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid47zw.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48b1.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:4e::50ef:9633, 2001:2030:0:4e::50ef:9641","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48b4.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:120, 2a02:26f0:7100::210:183","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48o4.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48p7.xi.nutanix.com,"23.61.11.175, 23.61.11.184","2600:1408:5400:1d::173d:baf, 2600:1408:5400:1d::173d:bb8","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48p8.xi.nutanix.com,"62.115.252.48, 62.115.252.65","2001:2030:0:4e::50ef:9633, 2001:2030:0:4e::50ef:9641","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48pz.xi.nutanix.com,"2.17.100.152, 2.17.100.224",,"xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48q3.xi.nutanix.com,"2.17.100.224, 2.17.100.152",,"xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48qn.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48qt.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1472.awsdns-56.org, ns-1647.awsdns-13.co.uk, ns-420.awsdns-52.com, ns-850.awsdns-42.net",,,,,,,
[x],bid48qw.xi.nutanix.com,"2.17.100.152, 2.17.100.224",,"xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bid48qx.xi.nutanix.com,,"2a02:26f0:7100::210:120, 2a02:26f0:7100::210:183","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bifrost-baked-cookies.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:480:23::1726:6297, 2a02:26f0:480:23::1726:62b1","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],big-appliance.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],big-bm-na.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:3500:14::1724:a247, 2a02:26f0:3500:14::1724:a24a","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bigbi.xi.nutanix.com,"2.17.100.152, 2.17.100.224",,"xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bigboss.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:3100::1735:2b70, 2a02:26f0:3100::1735:2b61","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"ns-1472.awsdns-56.org, ns-1647.awsdns-13.co.uk, ns-420.awsdns-52.com, ns-850.awsdns-42.net",,,,,,,
[x],biiky.xi.nutanix.com,"88.221.24.65, 88.221.24.74","2a02:26f0:fe00::213:c3b8, 2a02:26f0:fe00::686e:f018","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],billing.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:3500:14::1724:a247, 2a02:26f0:3500:14::1724:a24a","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bimiumai.xi.nutanix.com,"23.213.161.207, 23.213.161.208","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bip-ext-a.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bip-ext-b.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:480:23::1726:6297, 2a02:26f0:480:23::1726:62b1","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],biplosion.xi.nutanix.com,"95.101.74.137, 95.101.74.158","2a02:26f0:c900:9::5f65:4a89, 2a02:26f0:c900:9::5f65:4a9e","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bitbucket-webhook-proxy.xi.nutanix.com,"92.123.189.49, 92.123.189.67","2a02:26f0:d8::1740:c2b, 2a02:26f0:d8::1740:c40","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bitbucketci-rest-service.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bite.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bizapp2.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:120, 2a02:26f0:7100::210:183","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bizchannel-158-7-251-24.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bizmarketing.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:3500:14::1724:a24a, 2a02:26f0:3500:14::1724:a247","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bj.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bkp.xi.nutanix.com,"95.101.133.18, 80.239.254.32","2001:2030:0:4e::50ef:9641, 2001:2030:0:4e::50ef:9633","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bl1-cppm-01.xi.nutanix.com,"95.101.74.158, 95.101.74.137","2a02:26f0:c900:9::5f65:4a89, 2a02:26f0:c900:9::5f65:4a9e","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blackduc.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:4e::50ef:9633, 2001:2030:0:4e::50ef:9641","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blackhole.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blacklist.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bldg1iptv20.xi.nutanix.com,"95.101.74.158, 95.101.74.137","2a02:26f0:c900:9::5f65:4a89, 2a02:26f0:c900:9::5f65:4a9e","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bldg1iptv31.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bldrtmwsp.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bliss-199-226-151-94.xi.nutanix.com,"92.123.189.67, 92.123.189.49","2a02:26f0:d8::1740:c40, 2a02:26f0:d8::1740:c2b","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bliss-199-226-159-67.xi.nutanix.com,"95.101.74.137, 95.101.74.158","2a02:26f0:c900:9::5f65:4a89, 2a02:26f0:c900:9::5f65:4a9e","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blkhost.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:17::5f65:8512, 2001:2030:0:17::50ef:fe20","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blog-apps.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blog-data-auth-antiviruspre.xi.nutanix.com,"2.16.241.159, 2.16.241.134","2a02:26f0:480:c::210:f19f, 2a02:26f0:480:c::210:f186","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blog-edge32.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:4e::50ef:9641, 2001:2030:0:4e::50ef:9633","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blog.edgekey.net,"104.126.36.250, 104.126.36.184",,e31626.a.akamaiedge.net,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blog41.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:3500:14::1724:a24a, 2a02:26f0:3500:14::1724:a247","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blogdasophia.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:480:23::1726:62b1, 2a02:26f0:480:23::1726:6297","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blogmy-external-domain.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blogs.edgekey.net,"23.12.144.246, 23.12.144.211",,e15414.a.akamaiedge.net,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blogsites-mx.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:480:23::1726:62b1, 2a02:26f0:480:23::1726:6297","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blogx.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:120, 2a02:26f0:7100::210:183","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bloodytaleswebserver04.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:3500:14::1724:a247, 2a02:26f0:3500:14::1724:a24a","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blox02.xi.nutanix.com,"92.123.189.67, 92.123.189.49","2a02:26f0:d8::1740:c2b, 2a02:26f0:d8::1740:c40","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bloxorz-passcodes.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blr.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:480:23::1726:62b1, 2a02:26f0:480:23::1726:6297","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blue-front-door-us-east-1-proxy.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],blufitness.xi.nutanix.com,"184.51.148.138, 184.51.148.163","2600:1408:5400:d::170c:9396, 2600:1408:5400:d::170c:938f","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bmdshm.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bns.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:3500:14::1724:a24a, 2a02:26f0:3500:14::1724:a247","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bob-api.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],boca.xi.nutanix.com,"2.16.241.159, 2.16.241.134","2a02:26f0:480:c::210:f186, 2a02:26f0:480:c::210:f19f","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bofa.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bol2-3-9-idrac.xi.nutanix.com,"2.16.241.134, 2.16.241.159","2a02:26f0:480:c::210:f19f, 2a02:26f0:480:c::210:f186","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],boltonhs.xi.nutanix.com,"92.123.189.49, 92.123.189.67","2a02:26f0:d8::1740:c40, 2a02:26f0:d8::1740:c2b","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bonnaroo.xi.nutanix.com,"95.101.111.147, 95.101.111.146","2a02:26f0:480:23::1726:62b1, 2a02:26f0:480:23::1726:6297","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bonnyread.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bonxie.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],booking.xi.nutanix.com,,"2a02:26f0:7100::210:183, 2a02:26f0:7100::210:120","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],books-ssl.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:17::50ef:fe20, 2001:2030:0:17::5f65:8512","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bootcamp-api.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:480:23::1726:62b1, 2a02:26f0:480:23::1726:6297","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],borell.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:120, 2a02:26f0:7100::210:183","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],borid.xi.nutanix.com,"95.101.111.146, 95.101.111.147","2a02:26f0:3500:14::1724:a24a, 2a02:26f0:3500:14::1724:a247","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],boss.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:6c00::210:bb38, 2a02:26f0:6c00::210:bb69","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bossadmin.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:183, 2a02:26f0:7100::210:120","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bot-qa-lugia.xi.nutanix.com,"2.16.241.134, 2.16.241.159","2a02:26f0:480:c::210:f186, 2a02:26f0:480:c::210:f19f","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bouillone.xi.nutanix.com,"95.101.133.18, 80.239.254.32","2001:2030:0:4e::50ef:9641, 2001:2030:0:4e::50ef:9633","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bouncertools.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],box-latin-1-brasil-accountswebproxy.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:6c00::210:bb38, 2a02:26f0:6c00::210:bb69","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],box.xi.nutanix.com,"23.213.161.207, 23.213.161.208","2a02:26f0:3100::1735:2b70, 2a02:26f0:3100::1735:2b61","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],br-mg42.xi.nutanix.com,"23.61.11.184, 23.61.11.175","2600:1408:5400:d::170c:9396, 2600:1408:5400:d::170c:938f","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],br-mg6.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],bragg-55-180-18-58.xi.nutanix.com,"184.51.148.138, 184.51.148.163","2600:1408:5400:d::170c:938f, 2600:1408:5400:d::170c:9396","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],brand.xi.nutanix.com,"2.17.100.152, 2.17.100.224","2a02:26f0:7100::210:183, 2a02:26f0:7100::210:120","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],branding.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:ab00::214:8e48, 2a02:26f0:ab00::214:8e70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],brb.xi.nutanix.com,"23.213.161.207, 23.213.161.208","2a02:26f0:3100::1735:2b70, 2a02:26f0:3100::1735:2b61","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],brcf.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:6c00::210:bb69, 2a02:26f0:6c00::210:bb38","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],brest.xi.nutanix.com,"62.115.252.48, 62.115.252.65","2001:2030:0:17::50ef:fe20, 2001:2030:0:17::5f65:8512","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],briefingsource.xi.nutanix.com,"2.20.143.80, 2.20.142.17","2a02:26f0:6c00::210:bb69, 2a02:26f0:6c00::210:bb38","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],briefingsourceevals.xi.nutanix.com,"2.20.142.17, 2.20.143.80","2a02:26f0:ab00::214:8e70, 2a02:26f0:ab00::214:8e48","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],brillas.xi.nutanix.com,"2.17.100.224, 2.17.100.152","2a02:26f0:3100::1735:2b61, 2a02:26f0:3100::1735:2b70","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],broker.xi.nutanix.com,"62.115.252.65, 62.115.252.48","2001:2030:0:4e::50ef:9641, 2001:2030:0:4e::50ef:9633","xi.nutanix.com.edgekey.net, e26240.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
