input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,tls_expired
staging.payments.clio.com,,404,,fast.wistia.net,staging.payments.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=staging.clio.com,staging.clio.com,staging.payments.clio.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,30a1dd2c3b7cc467abf230fac3483781,da809849e451923a0bbd1f0bd6edb5f579e9c8299f30edec589fa4a4427505c8,ctls,staging.payments.clio.com,443,https://staging.payments.clio.com:443,https,Apache,text/html,GET,44.208.86.78,/,-1840324437,3.218.185.187,HSTS,1,False,,,,,,,
staging.questionnaires.clio.com,Public Questionnaire,200,2602,,staging.questionnaires.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=staging.questionnaires.clio.com,staging.questionnaires.clio.com,staging.questionnaires.clio.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,711a601e327d4cf69db806bdf3ea3302,732a8fed61cd22883f91e9ecfaf9b25dde65cd326e06707af8a3e5fe497bccb1,ctls,staging.questionnaires.clio.com,443,https://staging.questionnaires.clio.com:443,https,,text/html,GET,54.208.90.190,/,-1840324437,3.231.240.56,,43,False,,,,,,,
static.zdassets.com,,403,243,,static.zdassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-10T00:00:00Z,2023-11-09T23:59:59Z,"CN=zdassets.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",zdassets.com,*.zdassets.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",77aded12c2ec419c8953798f0ed56f4c,c30b9d6e82b472872ae120ed9387019dc5c720d392f4c9a6bc905190956f34a8,ctls,static.zdassets.com,443,https://static.zdassets.com:443,https,cloudflare,application/xml,GET,104.18.70.113,/,-1279294674,104.18.72.113,HSTS,2,False,cloudflare,True,,"Cloudflare, Inc.",True,,
stats.g.doubleclick.net,Analytics Tools & Solutions for Your Business - Google Analytics,200,118570,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:16:18Z,2023-10-02T08:16:17Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,dae25a43a6936128ed1b8afa4c2d653b,d9400a529522e19c31ee576709e351b1773254f9bfac91a668c893a61999d5fa,ctls,marketingplatform.google.com,443,https://stats.g.doubleclick.net:443,https,sffe,text/html,GET,173.194.76.154,/,302920777,2a00:1450:400c:c0c::9b,HTTP/3,1833,False,,,https://marketingplatform.google.com/about/analytics/,,True,,
status.clio.com,Clio (US) Status,200,59112,,status.clio.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-18T16:44:38Z,2023-09-16T16:44:37Z,CN=cloudstatus.protel.net,cloudstatus.protel.net,www.betterimpactstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7d88a7854616ea063dd3b96ca322c477,dfb5fc7b7910284964420a05c03be10ac79a22b87e7fb8cf715e058fbc5bd7a7,ctls,status.clio.com,443,https://status.clio.com:443,https,,text/html,GET,52.215.192.132,/,-1840324437,52.215.192.132,HSTS,1489,False,,,,,,,
status.grow.clio.com,Grow Status,200,56337,,status.grow.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-21T16:43:51Z,2023-10-19T16:43:50Z,CN=forhandlerstatus.flexfone.dk,forhandlerstatus.flexfone.dk,www.ionos-status.us,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,55f42e6d371573f0861dd7a501343457,161ef9af2108a910d737d8926980625fcd02c88f5b38de1aab76d70878b8f1c8,ctls,status.grow.clio.com,443,https://status.grow.clio.com:443,https,AtlassianEdge,text/html,GET,18.66.147.30,/,-1840324437,18.66.147.74,HSTS,1277,False,cloudfront,True,,,,,
store.clio.com,store-clio – Welcome to Clio!,200,45450,,store.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-22T19:31:43Z,2023-10-20T19:31:42Z,CN=store.clio.com,store.clio.com,store.clio.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d0b57437ce54d92b7fa2d4b9d1b2adfd,dd244f9c90ffcd02a93bdf040ba841889ceba55d3697701b897e6d1c6e6f0345,ctls,store.clio.com,443,https://store.clio.com:443,https,cloudflare,text/html,GET,23.227.38.74,/,-1840324437,23.227.38.74,Shopify,748,False,,,https://store.clio.com/password,,,,
support.clio.com,Internal Help Center,200,39197,,support.clio.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-06T23:37:30Z,2023-09-04T23:37:29Z,CN=support.clio.com,support.clio.com,support.clio.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8ce73e2d4aead0853c01a49a16a20d31,6bf13a86ff6bc908e644baf39cf3254aa8a3658527d738aad7a716fb45835b5d,ctls,support.clio.com,443,https://support.clio.com:443,https,cloudflare,text/html,GET,104.16.51.111,/,-1279294674,104.16.53.111,Ruby on Rails,823,False,cloudflare,True,https://support.clio.com/hc/en-us,,,,
waconatm.officeapps.live.com,Login | Microsoft 365,200,224905,https://consentreceiverfd-prod.azurefd.net,www.office.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T18:46:35Z,2024-04-25T18:46:35Z,"CN=portal.office.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",portal.office.com,m365.cloud.microsoft,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,7dffa61cf1fd20ef79fb921340582217,8570a14ff89e7d13a89579a501eaef1ae34c44a6dafee385f65835ca91856f49,ctls,www.office.com,443,https://waconatm.officeapps.live.com:443,https,,text/html,GET,52.108.80.18,/,1631801191,2603:1063:2206:24::3c,HSTS,2943,False,azure,True,https://www.office.com/,Microsoft Corporation,True,,
widget-mediator.zopim.com,Error,404,139,,widget-mediator.zopim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-12-06T23:59:59Z,CN=*.zopim.com,*.zopim.com,*.zopim.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,746fa48f77c42481fe2e3eb83276d124,529104e28f603e36c50293542156837cb6eae32792abdaeae414f84c0ab3e555,ctls,widget-mediator.zopim.com,443,https://widget-mediator.zopim.com:443,https,nginx,text/html,GET,35.156.130.128,/,1593207841,18.159.58.70,Node.js,11,False,,,,,True,,
www.abc.clio.com,Clio® 2023 #1 Legal Software—Try for Free | Book a demo,200,144779,https://*.clio.com,www.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-02T00:00:00Z,2023-10-03T23:59:59Z,"CN=www.clio.com, O=Themis Solutions Inc., L=Burnaby, ST=British Columbia, C=CA",www.clio.com,www.goclio.eu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,183ac14252711026f53a8eead2d0838c,54c40ce7ca730d7ed7703b481fae79f6e241901316e0fe038ea3aedea0ab74a1,ctls,www.clio.com,443,https://www.abc.clio.com:443,https,cloudflare,text/html,GET,35.247.60.15,/,-1840324437,35.247.60.15,WordPress,2516,False,google,True,https://www.clio.com/,Themis Solutions Inc.,,,
www.clio.com,Clio® 2023 #1 Legal Software—Try for Free | Book a demo,200,144777,https://events1.social27.com,www.clio.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-02T00:00:00Z,2023-10-03T23:59:59Z,"CN=www.clio.com, O=Themis Solutions Inc., L=Burnaby, ST=British Columbia, C=CA",www.clio.com,www.goclio.eu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,183ac14252711026f53a8eead2d0838c,54c40ce7ca730d7ed7703b481fae79f6e241901316e0fe038ea3aedea0ab74a1,ctls,www.clio.com,443,https://www.clio.com:443,https,cloudflare,text/html,GET,104.22.12.182,/,-1840324437,2606:4700:10::6816:db6,WordPress,2516,False,cloudflare,True,,Themis Solutions Inc.,,,
www.facebook.com,Facebook - log in or sign up,200,59231,*.fb.com,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2023-08-03T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,967e847cb1677fb5063edf86489a102d,c251490f225d27c7f865fba83da5063a8a8222bab641fdb38fd1ea5ecc570579,ctls,m.facebook.com,443,https://www.facebook.com:443,https,,text/html,GET,157.240.253.35,/,142313513,2a03:2880:f176:181:face:b00c:0:25de,HTTP/3,19,False,,,https://m.facebook.com/?wtsid=rdr_0pOAHyVPPlC1vwd3R,"Meta Platforms, Inc.",True,,
www.google.com/recaptcha/,reCAPTCHA,200,80710,https:,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:46Z,2023-10-02T08:21:45Z,CN=www.google.com,www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,531b6f0d6764795fb395fb7874cb00a6,9e39587ca471bdddb7c67a1e20d6b44c230f74a20a26c08a1b93762215747ac6,ctls,www.google.com,443,https://www.google.com:443/recaptcha/,https,sffe,text/html,GET,142.250.186.132,/recaptcha/,708578229,2a00:1450:4001:808::2004,YouTube,2009,False,,,https://www.google.com/recaptcha/about/,,,,
www.googleadservices.com,Error 404 (Not Found)!!1,404,1561,,www.googleadservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:12Z,2023-10-02T08:21:11Z,CN=www.googleadservices.com,www.googleadservices.com,www.googleadservices.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,faf0bd6149193e8326919d5cc1609537,16a08ab7065ad895c71d0952f68b2b20da3460b307890712706e87a373da107b,ctls,www.googleadservices.com,443,https://www.googleadservices.com:443,https,sffe,text/html,GET,142.250.185.226,/,302920777,142.250.185.226,HTTP/3,12,False,,,,,,,
www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:16:15Z,2023-10-02T08:16:14Z,CN=*.google-analytics.com,*.google-analytics.com,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,1c8fefbb8cb4afbb1c43de7e97d3502d,e0d7d78975428ef29c5f7c6749977f18abc39068f48ce83606ecd5f446a248b7,ctls,www.googletagmanager.com,443,https://www.googletagmanager.com:443,https,Google Tag Manager,text/html,GET,142.250.185.104,/,302920777,2a00:1450:4001:830::2008,HTTP/3,12,False,,,,,True,True,
www.gstatic.com/recaptcha/,Error 404 (Not Found)!!1,404,1571,,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T08:21:12Z,2023-10-02T08:21:11Z,CN=*.gstatic.com,*.gstatic.com,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,094b775d6381284fd7043fc871efdc5c,659210c1a54cc8ad5769aafb5777054e2a82cd6e9c0f3559c21166a97ede41b3,ctls,www.gstatic.com,443,https://www.gstatic.com:443/recaptcha/,https,sffe,text/html,GET,142.250.185.67,/recaptcha/,302920777,2a00:1450:4001:830::2003,HTTP/3,12,False,,,,,True,,
zoom.clio.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",200,6763,https:,clio.zoom.us,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-05-01T23:59:59Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,zoom.us,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5758c6f42e92829036c3c382f8306560,a9ca7d34ec6b2c26a5788d7a2e963a37929db5415ee5733154dba202fc86ca00,ctls,clio.zoom.us,80,http://zoom.clio.com:80,http,cloudflare,text/html,GET,52.216.210.213,/,1578695717,52.217.227.37,HTTP/3,201,False,,,https://clio.zoom.us//,"Zoom Video Communications, Inc.",True,,
