new,host,a,soa,status_code,cname,cdn,cdn-name,txt,ns,aaaa,mx,caa
[x],webarchive.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],webseminar.informatica.com,205.243.147.102,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],webtime.informatica.com,195.70.95.57,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],workshops.informatica.com,104.42.193.122,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,True,azure,,,,,
[x],wr1.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],wr2.informatica.com,198.202.141.84,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],www.battlecards.informatica.com,,,NOERROR,,,,,,,,
[x],www.informatica.com,2.17.185.153,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"san-www.informatica.com.chinacdn.edgekey.net, san-www.informatica.com.chinacdn.edgekey.net.globalredir.akadns.net, e2762.a.akamaiedge.net",,,,,,,
[x],www.informaticacloud.com,198.202.141.83,"ns-1411.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],www1.informatica.com,198.202.141.73,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],www4.informatica.com,198.202.141.74,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],wwwmicrolb.informatica.com,198.202.141.157,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
[x],wwwsit63.informatica.com,198.202.141.82,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
[x],wwwt.informatica.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,v=spf1 include:spf.protection.outlook.com -all,,,,
