input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,webserver,content_type,tech_,csp_domains_,final_url,cdn_name,cdn,tls_subject_org_
https://googleads.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128632,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,443,https://googleads.g.doubleclick.net:443,https,GET,142.250.186.162,/,-1184133586,2a00:1450:4001:82b::2002,2177,False,sffe,text/html,HTTP/3,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/enterprise/,,,
https://i18n-string.us-west-2.prod.pricing.aws.a2z.com,,403,243,i18n-string.us-west-2.prod.pricing.aws.a2z.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=i18n-string.us-west-2.prod.pricing.aws.a2z.com,i18n-string.us-west-2.prod.pricing.aws.a2z.com,i18n-string.us-west-2.prod.pricing.aws.a2z.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,725dbfe51e5b6f220a7926fc4e5ee4ae,25d634ea93aa3ce6bf084e737c3adaf200a8a66c4ed4bae383abe42f8c3187bb,,ctls,i18n-string.us-west-2.prod.pricing.aws.a2z.com,443,https://i18n-string.us-west-2.prod.pricing.aws.a2z.com:443,https,GET,13.32.99.123,/,1451198717,13.32.99.86,2,False,AmazonS3,application/xml,Amazon Web Services,,,cloudfront,True,
https://img.youtube.com,,404,1097,img.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,img.youtube.com,443,https://img.youtube.com:443,https,GET,142.250.184.206,/,-774586154,2a00:1450:4001:813::200e,4,False,sffe,image/jpeg,HTTP/3,,,,,
https://infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,,403,42,infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-05T00:00:00Z,2024-05-04T23:59:59Z,CN=infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,38bb8d7912739fce3930b802d2444bd7,970db54351d9ddc16b89c74da16650291e4540d603663b9551913ae6b923ffec,,ctls,infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,https://infra-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev:443,https,GET,3.225.189.168,/,768769774,3.225.156.139,1,False,,application/json,,,,,,
https://livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,,403,23,livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-25T00:00:00Z,2024-06-23T23:59:59Z,CN=livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,260f5095fecb85b5f57cfc26b6873373,55d23ad81b75d722148e3bf2753047e1ec003f8be7325d3f59ece4f9085186c2,,ctls,livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,https://livechat-api.us-east-1.prod.mrc-sunrise.marketing.aws.dev:443,https,GET,52.55.78.3,/,968070783,35.173.173.39,1,False,,application/json,,,,,,
https://loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,,403,243,loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-23T00:00:00Z,2024-05-21T23:59:59Z,CN=loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8ff9dabeb7c595860a12bb4bc472b473,ff4b7a43279fc72137086a3b545430dbce2eaa309eed890a6039534dd4c89392,,ctls,loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev,443,https://loader.us-east-1.prod.mrc-sunrise.marketing.aws.dev:443,https,GET,13.225.78.108,/,1306294902,13.225.78.49,2,False,AmazonS3,application/xml,HSTS,,,cloudfront,True,
https://marketingplatform.google.com,Google Marketing Platform - Unified Advertising and Analytics,200,107591,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,443,https://marketingplatform.google.com:443,https,GET,142.250.186.110,/,1792876929,2a00:1450:4001:829::200e,1902,False,sffe,text/html,HTTP/3,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/,,,
https://media.amazonwebservices.com,,403,255,media.amazonwebservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T00:00:00Z,2024-06-03T23:59:59Z,CN=media.amazonwebservices.com,media.amazonwebservices.com,media.amazonwebservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f36e3f9bd400a37c6355776c8099ed82,f4d56f589d3ff0daef962431efa331f595df13992f8958eeb3a62d3b1ff4153a,,ctls,media.amazonwebservices.com,443,https://media.amazonwebservices.com:443,https,GET,13.224.196.221,/,-1544605732,13.224.196.221,2,False,AmazonS3,application/xml,Amazon Web Services,,,cloudfront,True,
https://mktg-apac.s3-ap-southeast-1.amazonaws.com,,403,255,mktg-apac.s3-ap-southeast-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2024-03-24T23:59:59Z,CN=*.s3-ap-southeast-1.amazonaws.com,*.s3-ap-southeast-1.amazonaws.com,s3-deprecated.ap-southeast-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,31435a9e5b230489260b53ccc908d6e1,e12f50b1da3c5ad13d91c004b699eda14f96b16decf1827636a4db04e4b936c3,True,ctls,mktg-apac.s3-ap-southeast-1.amazonaws.com,443,https://mktg-apac.s3-ap-southeast-1.amazonaws.com:443,https,GET,3.5.147.181,/,-146730274,3.5.147.181,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://p.adsymptotic.com,503 Service Temporarily Unavailable,503,162,p.adsymptotic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-10T06:26:06Z,2023-10-08T06:26:05Z,CN=adsymptotic.com,adsymptotic.com,*.adsymptotic.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,f10a98c1126674002d143f7136e17e06,0797e3576d97cd35931ff004cb938808fb0f4d0ff8f9c4a924582789f5f717da,True,ctls,p.adsymptotic.com,443,https://p.adsymptotic.com:443,https,GET,104.21.60.205,/,1862162275,172.67.201.73,7,False,cloudflare,text/html,HTTP/3,,,cloudflare,True,
https://pages.awscloud.com,AWS Support and Customer Service Contact Info | Amazon Web Services,200,54781,aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,CN=aws.amazon.com,aws.amazon.com,1.aws-lbr.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,142203600fa2c4d1b20831103811f8d6,54108acd24884070f6280ba1133869ead976599d259f036c681587b6a5f081f5,,ctls,aws.amazon.com,443,https://pages.awscloud.com:443,https,GET,104.17.74.206,/,-1544605732,104.17.73.206,605,False,Server,text/html,Handlebars,https://s3.amazonaws.com/public-pricing-agc/,https://aws.amazon.com/contact-us/,cloudflare,True,
https://prod-us-west-2.csp-report.marketing.aws.dev,,403,42,prod-us-west-2.csp-report.marketing.aws.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-08T00:00:00Z,2024-02-13T23:59:59Z,CN=prod-us-west-2.csp-report.marketing.aws.dev,prod-us-west-2.csp-report.marketing.aws.dev,prod-us-west-2.csp-report.marketing.aws.dev,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3139922a57ff98d76a21e1c4e3dd9764,b96490b008bcc865f6d90069e5db1811180a67f8ba2b887328d29959e74402e5,,ctls,prod-us-west-2.csp-report.marketing.aws.dev,443,https://prod-us-west-2.csp-report.marketing.aws.dev:443,https,GET,44.233.223.57,/,768769774,54.70.249.53,1,False,,application/json,,,,,,
https://prod-us-west-2.csp-report.marketing.aws.dev/submit,,200,,prod-us-west-2.csp-report.marketing.aws.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-08T00:00:00Z,2024-02-13T23:59:59Z,CN=prod-us-west-2.csp-report.marketing.aws.dev,prod-us-west-2.csp-report.marketing.aws.dev,prod-us-west-2.csp-report.marketing.aws.dev,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3139922a57ff98d76a21e1c4e3dd9764,b96490b008bcc865f6d90069e5db1811180a67f8ba2b887328d29959e74402e5,,ctls,prod-us-west-2.csp-report.marketing.aws.dev,443,https://prod-us-west-2.csp-report.marketing.aws.dev:443/submit,https,GET,44.233.223.57,/submit,768769774,54.70.249.53,1,False,,application/json,,,,,,
https://prod.log.shortbread.aws.dev,,404,318,prod.log.shortbread.aws.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-17T00:00:00Z,2023-11-12T23:59:59Z,CN=prod.log.shortbread.aws.dev,prod.log.shortbread.aws.dev,prod.log.shortbread.analytics.console.aws.a2z.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5fcc82284f5a797dfaff3545fabece4a,ed48672a7550290372903a51f982c9a6379eff563b2c669d7b8ca7d0844a5cc3,,ctls,prod.log.shortbread.aws.dev,443,https://prod.log.shortbread.aws.dev:443,https,GET,18.66.147.74,/,927063272,18.66.147.17,2,False,AmazonS3,application/xml,Amazon Web Services,,,cloudfront,True,
https://prod.tools.shortbread.aws.dev,,404,318,prod.tools.shortbread.aws.dev,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-01T00:00:00Z,2024-04-29T23:59:59Z,CN=prod.tools.shortbread.aws.dev,prod.tools.shortbread.aws.dev,prod.tools.shortbread.aws.dev,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9143c4b2779ec3ca2f4005bca3d49f22,9c127895a564755ed4ecef06bab3baeac9d786d6c44786c7082a7db3205970b0,,ctls,prod.tools.shortbread.aws.dev,443,https://prod.tools.shortbread.aws.dev:443,https,GET,52.222.214.102,/,-1509010301,52.222.214.63,2,False,AmazonS3,application/xml,Amazon Web Services,,,cloudfront,True,
https://s0.awsstatic.com,,200,,s0.awsstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T00:00:00Z,2024-06-03T23:59:59Z,CN=s0.awsstatic.com,s0.awsstatic.com,s0.awsstatic.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,45e2759e2d09484c516414fbca3fd95f,05f667449d423bcf55fda06c0feb924e9c0ec1879a9ce0387b10c39bb7eb6dce,,ctls,s0.awsstatic.com,443,https://s0.awsstatic.com:443,https,GET,18.66.147.167,/,1789423986,18.66.147.167,1,False,AmazonS3,text/plain,Amazon Web Services,,,cloudfront,True,
https://s3-ap-northeast-1.amazonaws.com/aws-china-media/,,403,243,s3-ap-northeast-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2024-03-01T23:59:59Z,CN=*.s3-ap-northeast-1.amazonaws.com,*.s3-ap-northeast-1.amazonaws.com,s3-deprecated.ap-northeast-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556f244af4e807331cad9cb6333177f,c2039fee3c8d72728959c97eda6d54019cc9e5f3ca91585b40ee475c899390af,True,ctls,s3-ap-northeast-1.amazonaws.com,443,https://s3-ap-northeast-1.amazonaws.com:443/aws-china-media/,https,GET,52.219.136.204,/aws-china-media/,-1321938612,52.219.172.60,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://s3.amazonaws.com/aws-messaging-pricing-information/,,403,243,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/aws-messaging-pricing-information/,https,GET,52.216.44.32,/aws-messaging-pricing-information/,-333695750,52.217.39.30,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://s3.amazonaws.com/aws-quickstart/,,200,276350,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/aws-quickstart/,https,GET,52.216.44.32,/aws-quickstart/,954549499,52.217.39.30,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://s3.amazonaws.com/public-pricing-agc/,,403,243,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,443,https://s3.amazonaws.com:443/public-pricing-agc/,https,GET,52.216.44.32,/public-pricing-agc/,1944318503,52.217.39.30,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://spot-bid-advisor.s3.amazonaws.com,,403,243,spot-bid-advisor.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,spot-bid-advisor.s3.amazonaws.com,443,https://spot-bid-advisor.s3.amazonaws.com:443,https,GET,54.231.199.73,/,-1524270754,54.231.228.177,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://spot-price.s3.amazonaws.com,,403,243,spot-price.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,spot-price.s3.amazonaws.com,443,https://spot-price.s3.amazonaws.com:443,https,GET,52.217.224.201,/,1983480474,3.5.6.160,2,False,AmazonS3,application/xml,Amazon Web Services,,,,,
https://ssl-static.libsyn.com,,200,92847,ssl-static.libsyn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-01-24T23:59:59Z,CN=*.libsyn.com,*.libsyn.com,*.libsyn.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e596309d48c25e088f7c6cb0f0faf2ff,2cdc35187d71eb97177b5d4de1aded10af8bece60c2c4716066acfb005bd0b6b,True,ctls,ssl-static.libsyn.com,443,https://ssl-static.libsyn.com:443,https,GET,13.225.78.127,/,-1201264177,2600:9000:21f3:c200:7:ea59:6a00:93a1,4291,False,AmazonS3,image/jpeg,Amazon Web Services,,,cloudfront,True,
https://static-cdn.jtvnw.net,404 Not Found,404,146,static-cdn.jtvnw.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-13T00:00:00Z,2024-04-10T23:59:59Z,CN=static-cdn.jtvnw.net,static-cdn.jtvnw.net,s.jtvnw.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,73a4dde603907034f3e10d7078abc99d,1521c94b0b53a955a4777dd405e42e2fd9fa336dff410b9fbdbf372c4779be04,,ctls,static-cdn.jtvnw.net,443,https://static-cdn.jtvnw.net:443,https,GET,52.222.216.126,/,1494302000,2600:9000:223d:c800:19:f28c:cd92:c761,8,False,nginx,text/html,Nginx,,,cloudfront,True,
https://static.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128632,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,443,https://static.doubleclick.net:443,https,GET,216.58.212.166,/,-1723286687,2a00:1450:4001:80b::2006,2177,False,sffe,text/html,HTTP/3,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/enterprise/,,,
https://target.aws.amazon.com,,404,29,target.aws.amazon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-24T00:00:00Z,2024-06-21T23:59:59Z,CN=target.aws.amazon.com,target.aws.amazon.com,eu-central-1.target.aws.amazon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,43a8b1e65303b3e02b9f5a9e3680aed4,6b924ceb405d3e8a9ecd615d23ef3c9852825cffe7cbe2b709d3ae1d6a9512a0,,ctls,target.aws.amazon.com,443,https://target.aws.amazon.com:443,https,GET,52.58.114.131,/,-1644365637,52.29.56.12,2,False,,,,,,,,
https://view-stage.us-west-2.prod.pricing.aws.a2z.com,ERROR: The request could not be satisfied,403,919,view-stage.us-west-2.prod.pricing.aws.a2z.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-11-18T23:59:59Z,CN=view-stage.us-west-2.prod.pricing.aws.a2z.com,view-stage.us-west-2.prod.pricing.aws.a2z.com,view-stage.us-west-2.prod.pricing.aws.a2z.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5544c3ae483e121df3cecf7dc0ae6b44,d9a43022b9741c4248a09db7cb16b6781e0ea163a4aa25e14c2b4513a5d97910,,ctls,view-stage.us-west-2.prod.pricing.aws.a2z.com,443,https://view-stage.us-west-2.prod.pricing.aws.a2z.com:443,https,GET,99.86.4.77,/,885576719,99.86.4.14,20,False,CloudFront,text/html,Amazon Web Services,,,cloudfront,True,
https://vs.aws.amazon.com,,404,29,vs.aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-02-02T23:59:59Z,CN=vs.aws.amazon.com,vs.aws.amazon.com,vs.aws.amazon.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,dbbc9d0b54a5f6a3bd4c84f6bcb8e5ef,844de4e2745788a3fda04f51ee2b04f9fd9c739f4bd1bf87bedf7deff8b97209,,ctls,vs.aws.amazon.com,443,https://vs.aws.amazon.com:443,https,GET,108.138.17.43,/,-1644365637,2600:9000:2491:5600:1b:f5ee:f180:93a1,2,False,,,Amazon Web Services,,,cloudfront,True,
https://website.spot.ec2.aws.a2z.com,,403,243,website.spot.ec2.aws.a2z.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-03-30T23:59:59Z,CN=website.spot.ec2.aws.a2z.com,website.spot.ec2.aws.a2z.com,website.spot.ec2.aws.a2z.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,41f2502709cdcc6824f29c4996860278,b32f053d3423e743600a799b647cea352beacf5420efff4aa086ea91b3cc8273,,ctls,website.spot.ec2.aws.a2z.com,443,https://website.spot.ec2.aws.a2z.com:443,https,GET,65.9.66.100,/,1068629059,65.9.66.17,2,False,AmazonS3,application/xml,Amazon Web Services,,,cloudfront,True,
https://wrp.aws.amazon.com,,404,23,wrp.aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-12-10T23:59:59Z,CN=wrp.aws.amazon.com,wrp.aws.amazon.com,wrp.aws.amazon.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,edbcd7ab89dcd1ac897cf0285016c442,72fe340d03b133a2610da06b787d993018042b632a4dd0184901c02480859365,,ctls,wrp.aws.amazon.com,443,https://wrp.aws.amazon.com:443,https,GET,13.32.99.88,/,631524574,2600:9000:2251:fe00:4:8ba4:36c0:93a1,1,False,,application/json,Amazon Web Services,,,cloudfront,True,
https://www.buzzsprout.com,Free Podcast Hosting - Buzzsprout,200,74536,www.buzzsprout.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d19c4d469dd1ecd06d633288e3d9a539,0eb3d9feca6d16eec263b447e0d4753a58f4fe64808c90746df3852af44b56b5,True,ctls,www.buzzsprout.com,443,https://www.buzzsprout.com:443,https,GET,104.19.160.48,/,714535579,2606:4700::6813:9f30,643,False,cloudflare,text/html,Stimulus,,,cloudflare,True,"Cloudflare, Inc."
https://www.google.com,Google,200,245506,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:21:20Z,2023-09-11T08:21:19Z,CN=www.google.com,www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,356ce917eecdafd8f0964fab2c01c648,5ef40e8e31e911278e5335d41c69a84dd90bf0acba633d6fa7c761005296d8e0,,ctls,www.google.com,443,https://www.google.com:443,https,GET,142.250.186.164,/,708578229,2a00:1450:4001:828::2004,153,False,gws,text/html,HTTP/3,https://csp.withgoogle.com/csp/gws/other-hp,,,,
https://www.gstatic.com,Error 404 (Not Found)!!1,404,1561,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T08:20:47Z,2023-09-11T08:20:46Z,CN=*.gstatic.com,*.gstatic.com,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,c7c819cf4dd7eaac32596a27df440c3a,4232a61304d4799519d0c90e6c12f5aa385c549d99242ed0f0565857dbe97608,True,ctls,www.gstatic.com,443,https://www.gstatic.com:443,https,GET,142.250.74.195,/,302920777,2a00:1450:4001:808::2003,12,False,sffe,text/html,HTTP/3,,,,,
https://www.linkedin.com,LinkedIn: Log In or Sign Up,200,147057,www.linkedin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=www.linkedin.com, O=LinkedIn Corporation, L=Sunnyvale, ST=California, C=US",www.linkedin.com,status.linkedin.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3eecc485294fa557592f1b66319d6a07,378677dc26b2a8d65824456b343479bc77ef498352c21f77d13995b70014b9ad,,ctls,www.linkedin.com,443,https://www.linkedin.com:443,https,GET,13.107.42.14,/,1882172304,2620:1ec:21::14,2539,False,,text/html,Java,app.powerbi.com,,,,LinkedIn Corporation
https://www.youtube-nocookie.com,Oops,404,7123,www.youtube-nocookie.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,www.youtube-nocookie.com,443,https://www.youtube-nocookie.com:443,https,GET,142.250.74.206,/,1179099333,2a00:1450:4001:806::200e,1,False,ESF,text/html,HTTP/3,,,,,
