input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,cdn_name,cdn
interflow-staging.internal.intercom.io,Intercom - Sign In,200,22622,intercom.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-04-12T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,acc0524426e03bda5ac8c153b81141e6,f175750cb39a3759a6c589307b799ceac53db8e46eab6e9a30490fce3aa77149,True,ctls,intercom.okta.com,443,https://interflow-staging.internal.intercom.io:443,https,nginx,text/html,GET,44.206.132.143,/,,35.170.228.31,Nginx,501,False,,https://intercom.okta.com/oauth2/v1/authorize?client_id=0oagaidlfkV4o8GFv2p7&redirect_uri=https%3A%2F%2Finterflow-staging.internal.intercom.io%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=XSPrINa2JgOBT5%2BUWqqYF4fsKUpj77AfzwhucIXcvBeiNYmH7%2Fslm74TztifVSW5lCN4Pq1m2WXNQmdWYrsLoGcS%2Bj9fnD0zl4KYsppRJk6EOcdRgU62%2FnM5RpdSVdFic0fXBuDzpPQeSTWeF6b3nz9izGcNoOGEO4tr1qq2ReqShvQRcxPiqzmEm4lqNdAd9Po4yDnLt6bCv2ynsHOV8qwopa%2BLJb%2Fv8GUbjnguoyrBxHRw6w%3D%3D,intercom-admin.okta.com,"Okta, Inc.",,
ipd319sn-android-3-1-4-1.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://ipd319sn-android-3-1-4-1.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,rum-collector-2.pingdom.net,,,
ipv4-c012-cgh001-telefonica-br-isp.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://ipv4-c012-cgh001-telefonica-br-isp.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,http://*.hotjar.com:*,,,
ixdndxvv-ios-2-0-5.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://ixdndxvv-ios-2-0-5.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,http://*.hotjar.com:*,,,
iz6dxmra-android.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://iz6dxmra-android.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,cdn.linkedin.oribi.io,,,
j6bqtjgv-ios-4-0-2.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://j6bqtjgv-ios-4-0-2.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,*.hotjar.com,,,
j71pnmws-android.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://j71pnmws-android.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,ajax.googleapis.com,,,
jlr1fm54-android-4-5-5.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://jlr1fm54-android-4-5-5.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,googleads.g.doubleclick.net,,,
jm7xwwyy-ios-1-3-0.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://jm7xwwyy-ios-1-3-0.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,https://*.hotjar.io:*,,,
jxh4r5ps-android-1-3-1.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://jxh4r5ps-android-1-3-1.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,app.getsentry.com,,,
k29p1p9p-android-6-0.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://k29p1p9p-android-6-0.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,c.6sc.co,,,
k2d765xf-ios.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://k2d765xf-ios.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,api.intercom.io,,,
kf9012o4-ios-2-5-2.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://kf9012o4-ios-2-5-2.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,https://*.hotjar.io:*,,,
kyii6kcb-android-3-1-4.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,942952,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://kyii6kcb-android-3-1-4.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,nexus-websocket-a.intercom.io,,,
l2quv77e-ios-4-7-3.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l2quv77e-ios-4-7-3.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,fonts.googleapis.com,,,
l2quv77e-ios-4-8-2.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,942952,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l2quv77e-ios-4-8-2.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,cdn-assets-prod.s3.amazonaws.com,,,
l3a9xonh-android-2-1-1-3.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l3a9xonh-android-2-1-1-3.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,*.cdn.optimizely.com,,,
l4xv8np6-ios.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l4xv8np6-ios.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,https://www.googletagmanager.com,,,
l5341no8-android.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l5341no8-android.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,static.hotjar.com,,,
l5onjeem-ios-3-0.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l5onjeem-ios-3-0.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,cdn.ravenjs.com,,,
l8thm9jb-android.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://l8thm9jb-android.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,script.hotjar.com,,,
lk7fprhb-android.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://lk7fprhb-android.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,api.intercom.io,,,
ln9mzj21-android-1-6-3-4-2.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,267762,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://ln9mzj21-android-1-6-3-4-2.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,3.223.113.195,/,-1840324437,54.80.222.5,Nginx,12,False,,https://www.intercom.com/,epsilon-cloudfront.6sense.com,,,
messenger-apps.eu.intercom.io,The page you were looking for doesn't exist (404),404,1564,messenger-apps.eu.intercom.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.eu.intercom.io,*.eu.intercom.io,*.intercom-clicks.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1eee4a9e8cfeefc760fd1f82e1cdeef7,c240f5f3b0b1a17c11765a6f1788972ddc95e4eea4b0b3da3c8d042e7ab78199,True,ctls,messenger-apps.eu.intercom.io,443,https://messenger-apps.eu.intercom.io:443,https,nginx,text/html,GET,63.34.146.18,/,-1840324437,52.48.20.234,Nginx,68,False,,,,,,
messenger-apps.intercom.io,The page you were looking for doesn't exist (404),404,1564,messenger-apps.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,CN=*.intercom.com,*.intercom.com,*.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,50f1043af10136d89be51d9a59db9575,ac90909496f6036d54cf9dc35c2089d20de2ac8ef363a3f74de29401de7b249e,True,ctls,messenger-apps.intercom.io,443,https://messenger-apps.intercom.io:443,https,nginx,text/html,GET,52.22.183.175,/,,44.194.121.51,Nginx,68,False,True,,,,,
microsoft-teams.intercom.io,The page you were looking for doesn't exist (404),404,1564,microsoft-teams.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,CN=*.intercom.com,*.intercom.com,*.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,50f1043af10136d89be51d9a59db9575,ac90909496f6036d54cf9dc35c2089d20de2ac8ef363a3f74de29401de7b249e,True,ctls,microsoft-teams.intercom.io,443,https://microsoft-teams.intercom.io:443,https,nginx,text/html,GET,34.230.206.229,/,,44.208.97.120,Nginx,68,False,True,,,,,
nexus-websocket-a.intercom.io,,404,19,nexus-websocket-a.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-10T00:00:00Z,2023-12-11T23:59:59Z,"CN=*.intercom.io, O=Intercom\, Inc, L=San Francisco, ST=California, C=US",*.intercom.io,intercom.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,307e7a4b77102c66b7aebc4cee6df02f,4e44f36ece284736317fb54c80e05f16d1d21a425301827d690fbead5bb48ac0,True,ctls,nexus-websocket-a.intercom.io,443,https://nexus-websocket-a.intercom.io:443,https,nginx,text/plain,GET,34.237.73.95,/,,35.174.127.31,Nginx,2,False,,,,"Intercom, Inc",,
pendo-static-5391521872216064.storage.googleapis.com,,403,300,pendo-static-5391521872216064.storage.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:16Z,2023-09-11T08:20:15Z,CN=*.storage.googleapis.com,*.storage.googleapis.com,*.storage-download.googleapis.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cdb5a1760245fe5d6c9bcb5ff98a77a7,bf696b6c191e987314a30b5f50862cfa82f7889b65562d34f66c08ff41f2b0b5,True,ctls,pendo-static-5391521872216064.storage.googleapis.com,443,https://pendo-static-5391521872216064.storage.googleapis.com:443,https,UploadServer,application/xml,GET,142.250.185.240,/,501560377,2a00:1450:4001:806::2010,HTTP/3,1,False,,,,,,
pendo-static-5634101834153984.storage.googleapis.com,,403,300,pendo-static-5634101834153984.storage.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:16Z,2023-09-11T08:20:15Z,CN=*.storage.googleapis.com,*.storage.googleapis.com,*.storage-download.googleapis.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cdb5a1760245fe5d6c9bcb5ff98a77a7,bf696b6c191e987314a30b5f50862cfa82f7889b65562d34f66c08ff41f2b0b5,True,ctls,pendo-static-5634101834153984.storage.googleapis.com,443,https://pendo-static-5634101834153984.storage.googleapis.com:443,https,UploadServer,application/xml,GET,142.250.181.240,/,501560377,2a00:1450:4001:82f::2010,HTTP/3,1,False,,,,,,
post.intercom.io,404 Not Found,404,150,,,,,,,,,,,,,,,,,,,80,http://post.intercom.io:80,http,msys-http,text/plain,GET,52.34.111.18,/,-1840324437,35.83.114.70,,8,False,,,,,,
pulse.internal.intercom.io,Pulse | Sign In,403,15398,,,,,,,,,,,,,,,,,,,80,http://pulse.internal.intercom.io:80,http,nginx,text/html,GET,54.89.45.210,/,-652896159,44.215.91.167,Nginx,319,False,,,,,,
secrets.corporate.intercom.io,Sign In,403,2587,secrets.corporate.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-15T23:59:59Z,CN=*.corporate.intercom.io,*.corporate.intercom.io,*.corporate.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b658e0906019e3521df372323b551e1,5d0b7426891fb62d2a856e0ce80fbe38f28050b1a80f5654dd40c8654efa36a5,True,ctls,secrets.corporate.intercom.io,443,https://secrets.corporate.intercom.io:443,https,nginx,text/html,GET,52.6.119.192,/,,52.72.194.114,Nginx,119,False,,,,,,
slack.eu.intercom.io,The page you were looking for doesn't exist (404),404,1564,slack.eu.intercom.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.eu.intercom.io,*.eu.intercom.io,*.intercom-clicks.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1eee4a9e8cfeefc760fd1f82e1cdeef7,c240f5f3b0b1a17c11765a6f1788972ddc95e4eea4b0b3da3c8d042e7ab78199,True,ctls,slack.eu.intercom.io,443,https://slack.eu.intercom.io:443,https,nginx,text/html,GET,52.48.20.234,/,-1840324437,63.34.146.18,Nginx,68,False,,,,,,
tableau.internal.intercom.io,,200,1284,tableau.internal.intercom.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-18T00:00:00Z,2024-06-15T23:59:59Z,CN=*.internal.intercom.io,*.internal.intercom.io,*.internal.intercom.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fd7f7912dad1d6de3eb8b64d268c48ea,96be5ff61382e27f3942a9eb955a48eee50f8de9831f05a89a5b4563c1c313da,True,ctls,tableau.internal.intercom.io,443,https://tableau.internal.intercom.io:443,https,Tableau,text/html,GET,107.21.200.3,/,-1441956789,35.172.103.36,,1,False,,,https://api.mapbox.com,,,
track.spe.intercom.io,404 Not Found,404,150,,,,,,,,,,,,,,,,,,,80,http://track.spe.intercom.io:80,http,msys-http,text/plain,GET,35.85.165.61,/,-1840324437,44.240.67.217,,8,False,,,,,,
via.au.intercom.io,Making Internet Business Personal | Intercom,200,942952,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,80,http://via.au.intercom.io:80,http,nginx,text/html,GET,13.237.26.173,/,-1840324437,54.79.89.243,Nginx,12,False,,https://www.intercom.com/,app.intercom.com,,,
widget.intercom.io,,200,6707,widget.intercom.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,CN=*.intercom.com,*.intercom.com,*.intercom.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,50f1043af10136d89be51d9a59db9575,ac90909496f6036d54cf9dc35c2089d20de2ac8ef363a3f74de29401de7b249e,True,ctls,widget.intercom.io,443,https://widget.intercom.io:443,https,AmazonS3,application/javascript,GET,13.224.189.74,/,787788072,13.224.189.49,HTTP/3,1,False,True,,,,cloudfront,True
x8o64ufr-ios-65-0-0.mobile-sdk-api.intercom.io,Making Internet Business Personal | Intercom,200,942952,www.intercom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-29T23:59:59Z,CN=*.intercom.com,*.intercom.com,intercom.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,16a273078de16b234593d38b6d599fb1,1e78e3095b988214d59d22c24591ce1594d50267fd887783e5b5dd71889744ee,True,ctls,www.intercom.com,443,https://x8o64ufr-ios-65-0-0.mobile-sdk-api.intercom.io:443,https,nginx,text/html,GET,54.80.222.5,/,-1840324437,3.223.113.195,Nginx,12,False,,https://www.intercom.com/,http://*.hotjar.io:*,,,
